"Inner_Iter",     "rms[k]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          33,       -4.72356637,       6.836437837,       6.836437837,      0.3281690357,       1.199488472
          34,      -4.721610559,       8.203725405,       8.203725405,      0.3196901161,       1.177883588
          35,      -4.721101318,       9.844470486,       9.844470486,      0.3098541979,       1.152591721
          36,      -4.720487383,       11.81336458,       11.81336458,       0.298514938,       1.123230046
          37,      -4.719750454,        14.1760375,        14.1760375,      0.2855258684,       1.089400427
          38,      -4.718870018,         17.011245,         17.011245,      0.2707626736,       1.050736668
          39,       -4.71782665,         20.413494,         20.413494,      0.2541598663,       1.006936706
          40,      -4.716606631,        24.4961928,        24.4961928,      0.2357767691,      0.9578536132
          41,      -4.715209411,       29.39543136,       29.39543136,      0.2158802813,      0.9037537833
          42,      -4.713675699,       35.27451763,       35.27451763,      0.1950104114,      0.8457629296
          43,      -4.712077195,       42.32942116,       42.32942116,      0.1740582832,      0.7864425813
          44,      -4.710546601,       50.79530539,       50.79530539,      0.1543174897,      0.7300559508
          45,      -4.709300302,       60.95436647,       60.95436647,       0.137586047,      0.6824603746
          46,      -4.708661667,       73.14523976,       73.14523976,      0.1265693826,      0.6515139104
          47,      -4.709097743,       7.314523976,       7.314523976,      0.1254737281,      0.6481821465
          48,      -4.711299981,       8.777428771,       8.777428771,      0.1255002107,      0.6481955406
          49,      -4.711431474,       10.53291453,       10.53291453,       0.125699097,      0.6486909217
          50,      -4.711602739,       12.63949743,       12.63949743,      0.1261858421,      0.6499643543
          51,      -4.711828593,       15.16739692,       15.16739692,      0.1271407097,      0.6524681103
          52,      -4.712131527,        18.2008763,        18.2008763,      0.1288482494,      0.6568920214
          53,      -4.712546325,       21.84105156,       21.84105156,       0.131740484,      0.6642807223
          54,      -4.713126696,       26.20926187,       26.20926187,      0.1364221276,      0.6761807286
          55,      -4.713953818,       31.45111425,       31.45111425,      0.1436705528,       0.694784388
          56,      -4.715146383,        37.7413371,        37.7413371,       0.154431498,      0.7230092143
          57,      -4.716872173,       45.28960451,       45.28960451,      0.1698381997,      0.7644675836
          58,      -4.719361209,       54.34752542,       54.34752542,      0.1911738726,      0.8231723267
          59,      -4.722915793,        65.2170305,        65.2170305,       0.219589107,       0.902723727
          60,      -4.727910466,        6.52170305,        6.52170305,      0.2553357453,       1.004573925
          61,      -4.734483865,        7.82604366,        7.82604366,      0.2589084348,         1.0147639
          62,      -4.735071125,       9.391252392,       9.391252392,      0.2632129465,       1.027068136
          63,      -4.735784665,       11.26950287,       11.26950287,      0.2683983103,       1.041929354
          64,      -4.736653902,       13.52340344,       13.52340344,      0.2746396436,       1.059877393
          65,      -4.737717055,       16.22808413,       16.22808413,      0.2821420342,       1.081553835
          66,      -4.739024258,       19.47370096,       19.47370096,      0.2911360761,       1.107726964
          67,       -4.74064187,       23.36844115,       23.36844115,      0.3018477554,       1.139242903
          68,      -4.742657755,       28.04212938,       28.04212938,      0.3144288212,       1.176848588
          69,      -4.745189265,       33.65055526,       33.65055526,      0.3288354061,       1.220825482
          70,      -4.748387603,       40.38066631,       40.38066631,      0.3446676678,       1.270483516
          71,      -4.752441076,       48.45679957,       48.45679957,      0.3609616272,       1.323566218
          72,      -4.757575015,       58.14815949,       58.14815949,      0.3759102839,       1.375581813
          73,       -4.76404752,       69.77779139,       69.77779139,      0.3866145271,       1.419270183
          74,      -4.772146601,       6.977779139,       6.977779139,      0.3891811824,       1.444821601
          75,      -4.782194839,       8.373334966,       8.373334966,      0.3893324756,       1.447110973
          76,      -4.783070101,       10.04800196,       10.04800196,      0.3893680099,       1.449473283
          77,      -4.784124257,       12.05760235,       12.05760235,      0.3891990948,       1.451756778
          78,      -4.785395874,       14.46912282,       14.46912282,      0.3886892451,       1.453708036
          79,      -4.786933724,       17.36294739,       17.36294739,      0.3876312968,       1.454920863
          80,      -4.788800106,       20.83553686,       20.83553686,      0.3857230898,        1.45476876
          81,      -4.791074803,       25.00264424,       25.00264424,      0.3825537313,       1.452334112
          82,      -4.793859728,       30.00317308,       30.00317308,      0.3776108839,       1.446364455
          83,      -4.797284385,        36.0038077,        36.0038077,       0.370308852,       1.435304395
          84,      -4.801511762,       43.20456924,       43.20456924,      0.3600464729,       1.417482429
          85,       -4.80674383,       51.84548309,       51.84548309,      0.3463492147,       1.391567936
          86,       -4.81322805,       62.21457971,       62.21457971,      0.3291723699,       1.357376908
          87,      -4.821270281,       74.65749565,       74.65749565,      0.3094229648,       1.317052438
          88,      -4.831257995,       89.58899478,       89.58899478,      0.2896091252,       1.276489387
          89,      -4.843690249,       8.958899478,       8.958899478,      0.2741139005,        1.24612767
          90,      -4.859235572,       10.75067937,       10.75067937,      0.2726340417,       1.243262785
          91,      -4.860493105,       12.90081525,       12.90081525,         0.2709896,       1.240114101
          92,      -4.862018844,        15.4809783,        15.4809783,      0.2692103062,       1.236770891
          93,      -4.863877556,       18.57717396,       18.57717396,      0.2673654476,        1.23341131
          94,      -4.866154704,       22.29260875,       22.29260875,      0.2655896355,       1.230352071
          95,      -4.868962467,        26.7511305,        26.7511305,      0.2641143972,       1.228119146
          96,      -4.872445843,        32.1013566,        32.1013566,      0.2632991687,       1.227549624
          97,      -4.876788864,       38.52162792,       38.52162792,      0.2636528649,       1.229917261
          98,      -4.882219155,        46.2259535,        46.2259535,       0.265832734,       1.237021881
          99,      -4.889014395,        55.4711442,        55.4711442,      0.2705965492,       1.251127552
         100,      -4.897510419,       66.56537304,       66.56537304,      0.2786579565,       1.274623582
         101,      -4.908113172,       79.87844765,       79.87844765,      0.2903811079,       1.309288624
         102,      -4.921317791,       95.85413718,       95.85413718,       0.305271595,        1.35505274
         103,      -4.937740228,       9.585413718,       9.585413718,      0.3213904091,       1.408429257
         104,      -4.957911596,       11.50249646,       11.50249646,      0.3229877464,       1.413756139
         105,      -4.959570099,       13.80299575,       13.80299575,      0.3248679042,       1.420101795
         106,       -4.96159104,        16.5635949,        16.5635949,      0.3270644754,       1.427635337
         107,      -4.964065463,       19.87631389,       19.87631389,      0.3296048241,       1.436544344
         108,      -4.967112499,       23.85157666,       23.85157666,      0.3325024766,       1.447023773
         109,      -4.970886104,       28.62189199,       28.62189199,      0.3357381089,       1.459221346
         110,       -4.97558152,       34.34627039,       34.34627039,      0.3392207675,       1.473114477
         111,      -4.981441963,       41.21552447,       41.21552447,      0.3427333636,        1.48834839
         112,      -4.988762902,       49.45862937,       49.45862937,      0.3458824986,       1.504108256
         113,      -4.997897337,       59.35035524,       59.35035524,       0.348078829,       1.519077701
         114,      -5.009266117,       71.22042629,       71.22042629,      0.3485731086,       1.531496739
         115,      -5.023383071,       85.46451155,       85.46451155,      0.3465795294,       1.539359172
         116,      -5.040866121,       85.46451155,       85.46451155,        0.34153918,       1.540903212
         117,      -5.062393137,       85.46451155,       85.46451155,       0.334941873,       1.536996349
         118,      -5.084074809,       85.46451155,       85.46451155,      0.3278472676,       1.530088209
         119,      -5.106095791,       102.5574139,       102.5574139,      0.3211991125,       1.522526423
         120,      -5.128629933,       10.25574139,       10.25574139,       0.315047935,       1.515920862
         121,      -5.156535597,       12.30688966,       12.30688966,      0.3144467858,       1.515285008
         122,      -5.158848612,        14.7682676,        14.7682676,      0.3137557162,       1.514570425
         123,      -5.161695875,       17.72192111,       17.72192111,      0.3129725577,       1.513795591
         124,      -5.165217709,       21.26630534,       21.26630534,      0.3121070272,       1.513005067
         125,      -5.169593336,        25.5195664,        25.5195664,       0.311191516,       1.512281361
         126,      -5.175047661,       30.62347969,       30.62347969,      0.3102919061,       1.511763505
         127,      -5.181856931,       36.74817562,       36.74817562,      0.3095149799,       1.511689464
         128,      -5.190352948,       44.09781075,       44.09781075,       0.309012565,       1.512468771
         129,      -5.200930955,        52.9173729,        52.9173729,      0.3089855514,       1.514752591
         130,      -5.214065369,       63.50084748,       63.50084748,      0.3096873189,       1.519443815
         131,      -5.230323926,       76.20101697,       76.20101697,      0.3114086391,       1.527600328
         132,      -5.250398174,       91.44122036,       91.44122036,       0.314396112,       1.540183895
         133,      -5.275143611,       109.7294644,       109.7294644,      0.3186625613,       1.557574577
         134,      -5.305633057,       10.97294644,       10.97294644,      0.3236640605,       1.578772224
         135,      -5.343170521,       13.16753573,       13.16753573,      0.3241648518,       1.580903947
         136,      -5.346342136,       15.80104288,       15.80104288,      0.3247592765,       1.583457674
         137,      -5.350271761,       18.96125145,       18.96125145,      0.3254608565,       1.586514799
         138,      -5.355156728,       22.75350175,       22.75350175,       0.326284504,       1.590171791
         139,      -5.361239895,       27.30420209,       27.30420209,      0.3272435512,        1.59452529
         140,      -5.368816937,       32.76504251,       32.76504251,      0.3283376008,       1.599631188
         141,      -5.378240006,       39.31805102,       39.31805102,      0.3295309777,       1.605450612
         142,      -5.389923591,       47.18166122,       47.18166122,      0.3307288528,       1.611809862
         143,      -5.404360253,       56.61799346,       56.61799346,      0.3317598867,       1.618381991
         144,      -5.422145482,       67.94159216,       67.94159216,      0.3323747666,       1.624679909
         145,      -5.444000612,       81.52991059,       81.52991059,      0.3322746241,       1.630073382
         146,      -5.470817437,       97.83589271,       97.83589271,      0.3311895251,       1.633896013
         147,      -5.503692033,       9.783589271,       9.783589271,      0.3290264512,       1.635747638
         148,      -5.544055481,       11.74030712,       11.74030712,       0.328800821,       1.635907593
         149,      -5.547696027,       14.08836855,       14.08836855,      0.3285185709,       1.636063713
         150,      -5.552174848,       16.90604226,       16.90604226,      0.3281640845,       1.636205271
         151,      -5.557690194,       20.28725071,       20.28725071,      0.3277190144,       1.636318731
         152,      -5.564482788,       24.34470085,       24.34470085,      0.3271644024,       1.636383248
         153,      -5.572841996,       29.21364102,       29.21364102,      0.3264838803,       1.636362822
         154,      -5.583113174,       35.05636923,       35.05636923,       0.325667201,       1.636207961
         155,      -5.595706608,       42.06764308,       42.06764308,       0.324714087,       1.635884496
         156,      -5.611109952,       50.48117169,       50.48117169,      0.3236399135,       1.635427613
         157,      -5.629903441,       60.57740603,       60.57740603,      0.3224895279,       1.634999985
         158,      -5.652780377,       72.69288723,       72.69288723,       0.321363532,       1.634933144
         159,      -5.680575538,       87.23146468,       87.23146468,       0.320442258,       1.635737373
         160,      -5.714304074,       87.23146468,       87.23146468,      0.3199777122,       1.638062854
         161,       -5.75521105,       87.23146468,       87.23146468,      0.3201003231,       1.641637783
         162,      -5.796515005,       87.23146468,       87.23146468,       0.320689192,       1.646198545
         163,       -5.83836227,       87.23146468,       87.23146468,      0.3215761624,       1.651387671
         164,      -5.880794661,       87.23146468,       87.23146468,      0.3225818228,       1.656814025
         165,      -5.923807473,       87.23146468,       87.23146468,      0.3235349473,       1.662081496
         166,       -5.96736983,       8.723146468,       8.723146468,      0.3242960265,       1.666841747
         167,      -6.011363464,       10.46777576,       10.46777576,         0.3243703,       1.667313713
         168,      -6.015765895,       12.56133091,       12.56133091,      0.3244560227,        1.66787182
         169,      -6.021089628,        15.0735971,        15.0735971,       0.324553836,       1.668530271
         170,      -6.027525181,       18.08831652,       18.08831652,      0.3246645483,       1.669306179
         171,      -6.035301019,       21.70597982,       21.70597982,      0.3247892068,       1.670217964
         172,      -6.044691077,       26.04717578,       26.04717578,      0.3249270448,       1.671277214
         173,      -6.056023763,       31.25661094,       31.25661094,      0.3250703864,       1.672474529
         174,      -6.069693406,       37.50793313,       37.50793313,      0.3251988826,       1.673768908
         175,      -6.086174582,       45.00951975,       45.00951975,       0.325276672,       1.675088897
         176,      -6.106039049,        54.0114237,        54.0114237,      0.3252538166,       1.676340865
         177,      -6.129977449,       64.81370845,       64.81370845,      0.3250723185,       1.677415587
         178,      -6.158826449,       77.77645013,       77.77645013,      0.3246787806,       1.678196942
         179,      -6.193596964,       93.33174016,       93.33174016,      0.3240461158,       1.678590155
         180,      -6.235500276,       9.333174016,       9.333174016,      0.3232028864,        1.67858622
         181,      -6.285992586,       11.19980882,       11.19980882,      0.3231174594,        1.67858141
         182,       -6.29110976,       13.43977058,       13.43977058,      0.3230140633,       1.678569876
         183,      -6.297274068,        16.1277247,        16.1277247,       0.322889228,       1.678549879
         184,      -6.304700122,       19.35326964,       19.35326964,      0.3227400804,       1.678520716
         185,      -6.313645941,       23.22392357,       23.22392357,      0.3225651524,       1.678481687
         186,      -6.324423406,       27.86870828,       27.86870828,      0.3223641589,       1.678428458
         187,      -6.337407416,       33.44244994,       33.44244994,      0.3221367728,       1.678350883
         188,      -6.353048823,       40.13093993,       40.13093993,      0.3218822868,       1.678239609
         189,      -6.371886318,       48.15712791,       48.15712791,      0.3216017574,       1.678101625
         190,      -6.394559407,       57.78855349,       57.78855349,      0.3213024064,       1.677974661
         191,      -6.421819776,       69.34626419,       69.34626419,      0.3210031609,       1.677931363
         192,       -6.45452852,       83.21551703,       83.21551703,      0.3207386436,        1.67807117
         193,      -6.493637056,       99.85862043,       99.85862043,      0.3205545005,       1.678495436
         194,      -6.540133982,       9.985862043,       9.985862043,      0.3204844988,       1.679253234
         195,      -6.595344316,       11.98303445,       11.98303445,      0.3204788231,       1.679331408
         196,      -6.600882077,       14.37964134,       14.37964134,       0.320473998,       1.679428535
         197,      -6.607532041,       17.25556961,       17.25556961,      0.3204715239,       1.679550741
         198,      -6.615513944,       20.70668353,       20.70668353,      0.3204747362,       1.679707066
         199,       -6.62508741,       24.84802024,       24.84802024,      0.3204888478,       1.679908476
         200,      -6.636559021,       29.81762429,       29.81762429,       0.320518788,       1.680163722
         201,      -6.650287241,       35.78114915,       35.78114915,      0.3205654023,       1.680474125
         202,      -6.666683551,       42.93737897,       42.93737897,      0.3206227152,       1.680831323
         203,      -6.686209288,       51.52485477,       51.52485477,      0.3206778195,       1.681217056
         204,      -6.709372531,       61.82982572,       61.82982572,      0.3207120024,       1.681599117
         205,      -6.736694317,       74.19579087,       74.19579087,      0.3207008389,       1.681920121
         206,      -6.768675166,       89.03494904,       89.03494904,      0.3206172054,       1.682089825
         207,      -6.805707329,       106.8419389,       106.8419389,      0.3204262502,       1.681965411
         208,      -6.847984979,       10.68419389,       10.68419389,       0.320084005,       1.681354142
         209,      -6.896966865,       12.82103266,       12.82103266,      0.3200484636,        1.68128821
         210,      -6.901597815,       15.38523919,       15.38523919,       0.320004277,       1.681202547
         211,      -6.907128802,       18.46228703,       18.46228703,      0.3199498691,       1.681091476
         212,      -6.913722858,       22.15474444,       22.15474444,      0.3198841633,       1.680947657
         213,       -6.92156823,       26.58569333,       26.58569333,      0.3198055751,       1.680759537
         214,      -6.930876082,       31.90283199,       31.90283199,      0.3197094909,       1.680507574
         215,       -6.94187579,       38.28339839,       38.28339839,      0.3195860879,       1.680162363
         216,      -6.954808632,       45.94007807,       45.94007807,      0.3194210393,       1.679687074
         217,      -6.969926119,       55.12809369,       55.12809369,      0.3191993443,       1.679042434
         218,      -6.987460785,       66.15371242,       66.15371242,      0.3189104375,       1.678191232
         219,      -7.007594227,       79.38445491,       79.38445491,      0.3185531036,       1.677102645
         220,      -7.030434907,       95.26134589,       95.26134589,      0.3181403395,       1.675759643
         221,      -7.055978145,       9.526134589,       9.526134589,      0.3177012042,       1.674164774
         222,      -7.087147501,       11.43136151,       11.43136151,      0.3176577193,       1.674005256
         223,      -7.089798898,       13.71763381,       13.71763381,      0.3176065327,        1.67381418
         224,      -7.092963357,       16.46116057,       16.46116057,      0.3175471268,       1.673585893
         225,      -7.096732417,       19.75339268,       19.75339268,      0.3174799075,       1.673313986
         226,      -7.101213736,       23.70407122,       23.70407122,      0.3174059567,       1.672990681
         227,      -7.106527969,       28.44488546,       28.44488546,      0.3173255984,       1.672606071
         228,      -7.112808616,       34.13386256,       34.13386256,       0.317236605,       1.672148089
         229,      -7.120197625,       40.96063507,       40.96063507,      0.3171339573,       1.671603296
         230,      -7.128841532,       49.15276208,       49.15276208,       0.317011905,       1.670956884
         231,      -7.138883672,        58.9833145,        58.9833145,      0.3168667185,       1.670190444
         232,      -7.150455383,        70.7799774,        70.7799774,      0.3166976777,       1.669277638
         233,      -7.163663442,       84.93597288,       84.93597288,      0.3165047786,       1.668177467
         234,      -7.178567077,       101.9231675,       101.9231675,      0.3162832461,       1.666823174
         235,      -7.195151577,       10.19231675,       10.19231675,      0.3160169736,         1.6651073
         236,      -7.219256067,       12.23078009,       12.23078009,      0.3159902131,       1.664934456
         237,      -7.220927201,       14.67693611,       14.67693611,      0.3159582242,        1.66472539
         238,      -7.222928962,       17.61232334,       17.61232334,      0.3159206667,       1.664472079
         239,      -7.225323828,         21.134788,         21.134788,      0.3158776939,       1.664164283
         240,      -7.228185895,        25.3617456,        25.3617456,      0.3158290043,       1.663788876
         241,       -7.23159965,       30.43409472,       30.43409472,      0.3157718764,       1.663329627
         242,      -7.235659627,       36.52091367,       36.52091367,      0.3156995179,       1.662766682
         243,      -7.240464165,        43.8250964,        43.8250964,      0.3156014782,       1.662074045
         244,       -7.24611122,       52.59011568,       52.59011568,      0.3154662273,          1.661215
         245,      -7.252697462,       63.10813882,       63.10813882,      0.3152839903,       1.660138668
         246,      -7.260303853,       75.72976658,       75.72976658,      0.3150477982,       1.658780757
         247,      -7.268985115,        90.8757199,        90.8757199,      0.3147527122,        1.65706813
         248,       -7.27875025,        9.08757199,        9.08757199,      0.3143956268,       1.654925399
         249,      -7.297008784,       10.90508639,       10.90508639,      0.3143598318,        1.65471013
         250,       -7.29800773,       13.08610367,       13.08610367,      0.3143169901,       1.654450456
         251,      -7.299206434,        15.7033244,        15.7033244,      0.3142661708,       1.654136849
         252,      -7.300643196,       18.84398928,       18.84398928,      0.3142067236,       1.653757393
         253,      -7.302364887,       22.61278713,       22.61278713,      0.3141378947,        1.65329748
         254,      -7.304427261,       27.13534456,       27.13534456,      0.3140577848,       1.652740468
         255,       -7.30689278,       32.56241347,       32.56241347,      0.3139622301,       1.652068785
         256,      -7.309825949,       39.07489617,       39.07489617,      0.3138447883,       1.651263303
         257,      -7.313291417,        46.8898754,        46.8898754,      0.3136985189,       1.650299913
         258,      -7.317347122,       56.26785048,       56.26785048,      0.3135187415,       1.649145845
         259,      -7.322040764,       67.52142058,       67.52142058,      0.3133048465,       1.647759554
         260,      -7.327396615,       81.02570469,       81.02570469,      0.3130606874,       1.646095947
         261,       -7.33340673,       97.23084563,       97.23084563,      0.3127940838,       1.644112442
         262,      -7.340025056,       9.723084563,       9.723084563,      0.3125102002,       1.641759825
         263,      -7.357423216,       11.66770148,       11.66770148,      0.3124821074,       1.641524667
         264,       -7.35807906,       14.00124177,       14.00124177,      0.3124491389,       1.641242696
         265,      -7.358867215,       16.80149013,       16.80149013,      0.3124112339,        1.64090448
         266,      -7.359812592,       20.16178815,       20.16178815,      0.3123689034,       1.640498475
         267,      -7.360946933,       24.19414578,       24.19414578,      0.3123225403,       1.640011085
         268,      -7.362309523,       29.03297494,       29.03297494,      0.3122708706,       1.639427675
         269,      -7.363942376,       34.83956992,       34.83956992,      0.3122095877,       1.638733221
         270,       -7.36588357,       41.80748391,       41.80748391,      0.3121317552,       1.637909927
         271,       -7.36816071,       50.16898069,       50.16898069,      0.3120303626,       1.636931735
         272,       -7.37079032,       60.20277683,       60.20277683,      0.3119012438,       1.635759903
         273,      -7.373774986,       72.24333219,       72.24333219,      0.3117436994,       1.634343473
         274,      -7.377096235,       86.69199863,       86.69199863,      0.3115578305,       1.632622994
         275,      -7.380706062,       86.69199863,       86.69199863,       0.311340856,       1.630532685
         276,      -7.386518295,       86.69199863,       86.69199863,      0.3111294745,         1.6284215
         277,      -7.391854409,       86.69199863,       86.69199863,      0.3109208432,       1.626297191
         278,      -7.396760523,       86.69199863,       86.69199863,      0.3107122613,       1.624166796
         279,      -7.401272782,       86.69199863,       86.69199863,      0.3105033301,       1.622035626
         280,      -7.405429192,       86.69199863,       86.69199863,      0.3102957288,        1.61990872
         281,      -7.409265773,       86.69199863,       86.69199863,      0.3100919839,       1.617791816
         282,      -7.412814801,       86.69199863,       86.69199863,       0.309894396,       1.615690871
         283,      -7.416102758,       86.69199863,       86.69199863,      0.3097044891,       1.613610969
         284,      -7.419151622,       86.69199863,       86.69199863,      0.3095228851,       1.611555513
         285,      -7.421978846,       86.69199863,       86.69199863,      0.3093494228,        1.60952603
         286,      -7.424599611,       86.69199863,       86.69199863,       0.309183381,       1.607522483
         287,      -7.427032522,       86.69199863,       86.69199863,      0.3090237218,       1.605543824
         288,      -7.429294325,       86.69199863,       86.69199863,      0.3088693022,       1.603588543
         289,      -7.431399209,       8.669199863,       8.669199863,      0.3087190389,       1.601655113
         290,      -7.440261501,       10.40303984,       10.40303984,      0.3087040473,       1.601461998
         291,      -7.440272729,        12.4836478,        12.4836478,      0.3086862023,       1.601230357
         292,        -7.4402873,       14.98037736,       14.98037736,      0.3086652032,       1.600952118
         293,      -7.440308929,       17.97645284,       17.97645284,      0.3086407993,       1.600617054
         294,      -7.440341387,        21.5717434,        21.5717434,      0.3086124839,       1.600212859
         295,       -7.44039061,       25.88609208,       25.88609208,      0.3085790355,        1.59972676
         296,      -7.440464857,        31.0633105,        31.0633105,      0.3085381742,       1.599147474
         297,      -7.440571805,        37.2759726,        37.2759726,      0.3084866277,       1.598463991
         298,      -7.440714617,       44.73116712,       44.73116712,      0.3084209811,       1.597659915
         299,      -7.440892631,       53.67740055,       53.67740055,      0.3083392377,       1.596707828
         300,      -7.441101313,       64.41288066,       64.41288066,      0.3082417887,       1.595569435
         301,       -7.44133435,       77.29545679,       77.29545679,      0.3081301679,       1.594201544
         302,      -7.441567964,       92.75454815,       92.75454815,      0.3080041491,       1.592561991
         303,      -7.441747605,       9.275454815,       9.275454815,      0.3078603772,       1.590610337
         304,       -7.45003896,       11.13054578,       11.13054578,       0.307846056,        1.59041534
         305,       -7.45003871,       13.35665493,       13.35665493,      0.3078290856,       1.590181305
         306,      -7.450037886,       16.02798592,       16.02798592,      0.3078092368,       1.589899862
         307,      -7.450040173,        19.2335831,        19.2335831,      0.3077862826,       1.589560299
         308,      -7.450047992,       23.08029972,       23.08029972,      0.3077596229,       1.589150019
         309,      -7.450065303,       27.69635967,       27.69635967,      0.3077278686,       1.588656877
         310,      -7.450097785,        33.2356316,        33.2356316,      0.3076886172,       1.588071251
         311,      -7.450149678,       39.88275792,       39.88275792,      0.3076386291,       1.587383727
         312,      -7.450220431,       47.85930951,       47.85930951,      0.3075748139,       1.586578379
         313,      -7.450304959,       57.43117141,       57.43117141,      0.3074958925,       1.585627708
         314,      -7.450395654,       68.91740569,       68.91740569,      0.3074031939,       1.584494652
         315,      -7.450481952,       82.70088683,       82.70088683,      0.3072990058,       1.583139837
         316,      -7.450539939,       8.270088683,       8.270088683,      0.3071835392,       1.581526946
         317,      -7.456911857,        9.92410642,        9.92410642,      0.3071720652,       1.581365807
         318,      -7.456910074,        11.9089277,        11.9089277,      0.3071584892,       1.581172464
         319,      -7.456906486,       14.29071324,       14.29071324,      0.3071425854,       1.580940149
         320,      -7.456904843,       17.14885589,       17.14885589,       0.307124141,       1.580660202
         321,       -7.45690733,       20.57862707,       20.57862707,       0.307102748,       1.580321992
         322,      -7.456916686,       24.69435249,       24.69435249,      0.3070775579,       1.579914326
         323,      -7.456937646,       29.63322298,       29.63322298,        0.30704714,       1.579427738
         324,      -7.456976189,       35.55986758,       35.55986758,      0.3070094199,       1.578854498
         325,      -7.457037535,        42.6718411,        42.6718411,      0.3069619051,       1.578184183
         326,       -7.45712258,       51.20620931,       51.20620931,       0.306902593,       1.577397812
         327,      -7.457229952,       61.44745118,       61.44745118,      0.3068311065,       1.576466115
         328,      -7.457354408,       73.73694141,       73.73694141,      0.3067495676,       1.575355335
         329,      -7.457489533,       73.73694141,       73.73694141,      0.3066602638,       1.574032011
         330,      -7.458645679,       73.73694141,       73.73694141,       0.306578015,       1.572719156
         331,      -7.459749624,       73.73694141,       73.73694141,      0.3064994342,       1.571419946
         332,      -7.460814482,       73.73694141,       73.73694141,      0.3064214113,        1.57013732
         333,      -7.461852681,       73.73694141,       73.73694141,      0.3063422637,       1.568871914
         334,       -7.46287672,       73.73694141,       73.73694141,      0.3062616733,       1.567622601
         335,      -7.463901437,       73.73694141,       73.73694141,      0.3061801073,       1.566387948
         336,       -7.46493941,       73.73694141,       73.73694141,      0.3060982602,       1.565167096
         337,      -7.466002542,       73.73694141,       73.73694141,      0.3060167172,       1.563959852
         338,      -7.467101475,       73.73694141,       73.73694141,      0.3059358338,       1.562766387
         339,      -7.468241771,       73.73694141,       73.73694141,      0.3058557462,       1.561586892
         340,      -7.469425815,       73.73694141,       73.73694141,      0.3057764413,       1.560421376
         341,      -7.470654556,       73.73694141,       73.73694141,      0.3056978369,       1.559269625
         342,      -7.471926993,       73.73694141,       73.73694141,      0.3056198406,       1.558131274
         343,      -7.473240596,       73.73694141,       73.73694141,      0.3055423826,       1.557005892
         344,      -7.474594202,       73.73694141,       73.73694141,      0.3054654261,       1.555893066
         345,      -7.475985518,       73.73694141,       73.73694141,      0.3053889633,       1.554792438
         346,      -7.477412594,       73.73694141,       73.73694141,      0.3053130059,       1.553703713
         347,      -7.478871039,       73.73694141,       73.73694141,      0.3052375762,       1.552626653
