"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
          76,      -10.07288645,      -8.226662376,      -8.786129711,      -10.17470623,        18.2008763,        18.2008763,      0.1511587968,      0.9988913212,       1.042866106
          77,      -10.07303059,        -8.2267565,      -8.786286534,      -10.17475753,        18.2008763,        18.2008763,      0.1511586491,      0.9988921546,       1.042866784
          78,      -10.07316465,       -8.22684817,      -8.786438994,      -10.17480955,        18.2008763,        18.2008763,      0.1511585014,      0.9988929877,       1.042867462
          79,      -10.07328581,      -8.226937543,      -8.786586854,      -10.17486228,        18.2008763,        18.2008763,      0.1511583536,      0.9988938203,        1.04286814
          80,      -10.07339131,      -8.227024765,      -8.786729834,      -10.17491571,        18.2008763,        18.2008763,      0.1511582058,      0.9988946523,       1.042868816
          81,      -10.07348011,      -8.227109977,      -8.786867615,      -10.17496982,        18.2008763,        18.2008763,      0.1511580578,      0.9988954834,       1.042869493
          82,      -10.07355187,      -8.227193306,      -8.786999902,       -10.1750246,        18.2008763,        18.2008763,      0.1511579097,      0.9988963136,       1.042870168
          83,      -10.07360722,      -8.227274869,      -8.787126461,      -10.17508005,        18.2008763,        18.2008763,      0.1511577615,      0.9988971427,       1.042870842
          84,      -10.07364848,      -8.227354771,      -8.787247131,      -10.17513614,        18.2008763,        18.2008763,      0.1511576131,      0.9988979707,       1.042871515
          85,       -10.0736783,      -8.227433107,       -8.78736186,      -10.17519286,        18.2008763,        18.2008763,      0.1511574645,      0.9988987975,       1.042872187
          86,       -10.0736998,      -8.227509965,      -8.787470714,      -10.17525021,        18.2008763,        18.2008763,      0.1511573157,      0.9988996231,       1.042872857
          87,      -10.07371666,      -8.227585422,      -8.787573864,      -10.17530816,        18.2008763,        18.2008763,      0.1511571668,      0.9989004476,       1.042873527
          88,       -10.0737326,      -8.227659548,      -8.787671586,       -10.1753667,        18.2008763,        18.2008763,      0.1511570177,      0.9989012709,       1.042874195
          89,      -10.07375127,      -8.227732408,      -8.787764257,      -10.17542582,        18.2008763,        18.2008763,      0.1511568685,      0.9989020931,       1.042874863
          90,      -10.07377573,       -8.22780406,       -8.78785234,      -10.17548551,        18.2008763,        18.2008763,      0.1511567192,      0.9989029142,       1.042875529
          91,      -10.07380864,      -8.227874558,      -8.787936363,      -10.17554575,        18.2008763,        18.2008763,      0.1511565699,      0.9989037343,       1.042876195
          92,       -10.0738522,      -8.227943956,      -8.788016898,      -10.17560652,        18.2008763,        18.2008763,      0.1511564206,      0.9989045535,        1.04287686
          93,      -10.07390807,      -8.228012301,      -8.788094543,      -10.17566782,        18.2008763,        18.2008763,      0.1511562713,      0.9989053718,       1.042877525
          94,      -10.07397736,       -8.22807964,      -8.788169903,      -10.17572962,        18.2008763,        18.2008763,       0.151156122,      0.9989061892,       1.042878189
          95,      -10.07406032,       -8.22814602,      -8.788243576,      -10.17579191,        18.2008763,        18.2008763,      0.1511559727,      0.9989070057,       1.042878852
          96,      -10.07415688,      -8.228211483,      -8.788316125,      -10.17585467,        18.2008763,        18.2008763,      0.1511558235,      0.9989078215,       1.042879515
          97,      -10.07426639,      -8.228276074,      -8.788388075,      -10.17591789,        18.2008763,        18.2008763,      0.1511556744,      0.9989086365,       1.042880177
          98,      -10.07438773,      -8.228339836,      -8.788459889,      -10.17598155,        18.2008763,        18.2008763,      0.1511555253,      0.9989094507,       1.042880839
          99,      -10.07451941,      -8.228402811,      -8.788531964,      -10.17604564,        18.2008763,        18.2008763,      0.1511553764,      0.9989102642,       1.042881501
         100,      -10.07465946,      -8.228465044,      -8.788604628,      -10.17611013,        18.2008763,        18.2008763,      0.1511552275,       0.998911077,       1.042882162
         101,      -10.07480591,      -8.228526578,      -8.788678121,      -10.17617502,        18.2008763,        18.2008763,      0.1511550787,       0.998911889,       1.042882822
         102,      -10.07495657,      -8.228587461,       -8.78875261,      -10.17624029,        18.2008763,        18.2008763,      0.1511549301,      0.9989127003,       1.042883482
         103,      -10.07510902,      -8.228647747,      -8.788828185,      -10.17630591,        18.2008763,        18.2008763,      0.1511547815,       0.998913511,       1.042884141
         104,      -10.07526124,      -8.228707471,      -8.788904855,      -10.17637189,        18.2008763,        18.2008763,       0.151154633,      0.9989143209,         1.0428848
         105,      -10.07541087,      -8.228766678,      -8.788982582,       -10.1764382,       21.84105156,       21.84105156,      0.1511544847,      0.9989151302,       1.042885459
         106,      -10.07555606,      -8.228825417,      -8.789061235,      -10.17647165,       2.184105156,       2.184105156,      0.1511543069,      0.9989160991,       1.042886247
         107,      -10.07290482,       -8.22893536,      -8.786786865,      -10.17675505,       2.620926187,       2.620926187,      0.1511542895,      0.9989161988,       1.042886328
         108,      -10.07174885,      -8.228912249,      -8.789156258,      -10.17675003,       3.145111425,       3.145111425,      0.1511542685,      0.9989163176,       1.042886425
         109,      -10.06871439,      -8.228833945,      -8.792599681,      -10.17674551,        3.77413371,        3.77413371,      0.1511542431,      0.9989164592,        1.04288654
         110,      -10.06979613,      -8.228721245,      -8.796559413,      -10.17674315,       4.528960451,       4.528960451,      0.1511542126,       0.998916628,       1.042886677
         111,      -10.07568124,      -8.228612692,      -8.800278591,      -10.17674462,       5.434752542,       5.434752542,      0.1511541757,      0.9989168298,       1.042886842
         112,      -10.08214789,      -8.228555211,      -8.802973881,      -10.17675078,        6.52170305,        6.52170305,      0.1511541313,      0.9989170712,       1.042887038
         113,      -10.08540635,      -8.228582546,      -8.804008597,      -10.17676107,        7.82604366,        7.82604366,       0.151154078,      0.9989173602,       1.042887273
         114,      -10.08588492,      -8.228695777,      -8.803237561,       -10.1767738,       9.391252392,       9.391252392,      0.1511540139,      0.9989177065,       1.042887555
         115,      -10.08546857,       -8.22886365,      -8.801247899,      -10.17678745,       11.26950287,       11.26950287,      0.1511539369,      0.9989181216,       1.042887892
         116,      -10.08478577,      -8.229045079,      -8.798952572,      -10.17680192,       13.52340344,       13.52340344,      0.1511538443,      0.9989186192,       1.042888297
         117,      -10.08390039,      -8.229214526,      -8.796863117,      -10.17681877,       16.22808413,       16.22808413,      0.1511537331,      0.9989192159,       1.042888782
         118,      -10.08266011,      -8.229368099,      -8.794871711,       -10.1768404,       19.47370096,       19.47370096,      0.1511535995,      0.9989199311,       1.042889363
         119,      -10.08052119,      -8.229509918,      -8.792616911,      -10.17686922,       1.947370096,       1.947370096,      0.1511534394,      0.9989207889,        1.04289006
         120,      -10.07690771,      -8.229637995,      -8.789867905,      -10.17712408,       2.336844115,       2.336844115,      0.1511534237,       0.998920877,       1.042890132
         121,      -10.07621262,      -8.229623299,      -8.791592385,      -10.17711997,       2.804212938,       2.804212938,      0.1511534048,      0.9989209821,       1.042890217
         122,        -10.073403,      -8.229564304,      -8.794234006,      -10.17711597,       3.365055526,       3.365055526,      0.1511533819,      0.9989211074,       1.042890319
         123,      -10.07310666,      -8.229471633,      -8.797463258,      -10.17711337,       4.038066631,       4.038066631,      0.1511533544,       0.998921257,        1.04289044
         124,      -10.07695615,       -8.22937058,      -8.800739335,      -10.17711367,       4.845679957,       4.845679957,      0.1511533213,      0.9989214359,       1.042890586
         125,      -10.08254215,      -8.229298075,      -8.803424561,      -10.17711799,       5.814815949,       5.814815949,      0.1511532814,        0.99892165,       1.042890759
         126,        -10.086259,      -8.229288746,      -8.804901426,      -10.17712645,       6.977779139,       6.977779139,      0.1511532334,      0.9989219064,       1.042890968
         127,      -10.08728066,      -8.229356504,      -8.804814212,      -10.17713798,       8.373334966,       8.373334966,      0.1511531758,      0.9989222138,       1.042891217
         128,      -10.08707626,      -8.229485972,      -8.803382173,      -10.17715112,       10.04800196,       10.04800196,      0.1511531067,      0.9989225826,       1.042891516
         129,       -10.0865483,      -8.229643295,      -8.801324973,      -10.17716518,       12.05760235,       12.05760235,      0.1511530238,      0.9989230252,       1.042891876
         130,      -10.08579891,      -8.229798676,      -8.799289301,      -10.17718098,       14.46912282,       14.46912282,      0.1511529245,      0.9989235566,       1.042892307
