"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -9.526052412,      -7.712945665,      -8.334009411,      -9.690567128,               2.4,               2.4,      0.1654325798,      0.9874240745,       1.048794681
           1,      -9.526508388,       -7.71303235,       -8.33353264,      -9.690538433,              2.88,              2.88,      0.1654325512,      0.9874244138,       1.048794991
           2,      -9.527051077,      -7.713136935,      -8.332845895,      -9.690504028,             3.456,             3.456,      0.1654325169,      0.9874248216,       1.048795364
           3,      -9.527718936,      -7.713259033,      -8.331972322,      -9.690462649,            4.1472,            4.1472,      0.1654324763,      0.9874253154,       1.048795819
           4,      -9.528509282,      -7.713396473,      -8.330977591,       -9.69041278,           4.97664,           4.97664,      0.1654324283,      0.9874259146,       1.048796378
           5,      -9.529371549,      -7.713545908,      -8.329947799,      -9.690352673,          5.971968,          5.971968,       0.165432372,       0.987426644,       1.048797067
           6,      -9.530247022,        -7.7137042,      -8.328951306,      -9.690280393,         7.1663616,         7.1663616,      0.1654323039,      0.9874275206,       1.048797896
           7,      -9.531017164,      -7.713869798,      -8.327989325,       -9.69019382,        8.59963392,        8.59963392,      0.1654322218,      0.9874285766,         1.0487989
           8,      -9.531547391,       -7.71404302,      -8.327003965,      -9.690090565,        10.3195607,        10.3195607,      0.1654321179,      0.9874298227,       1.048800069
           9,      -9.531467681,      -7.714224707,      -8.325874361,      -9.689967801,       12.38347284,       12.38347284,      0.1654319916,      0.9874313196,       1.048801478
          10,      -9.529669953,      -7.714414254,      -8.324502355,      -9.689822088,       14.86016741,       14.86016741,      0.1654318331,      0.9874330835,       1.048803116
          11,      -9.522631547,      -7.714608359,      -8.322689878,      -9.689649263,        17.8322009,        17.8322009,      0.1654316284,      0.9874351416,       1.048804983
