"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          51,      -5.009261297,      -4.680333653,      -4.619047307,        -10.302522,       15.16739692,       15.16739692,      0.2658825759,       1.280294205,       1.589780325,    0.004434367789
          52,      -5.006422793,      -4.668929609,      -4.611929915,      -10.29311296,        18.2008763,        18.2008763,      0.2582357612,        1.27078329,       1.573778265,    0.004552814818
          53,      -5.003563332,      -4.656058413,       -4.60509812,      -10.28160766,       21.84105156,       21.84105156,      0.2494743953,       1.258002806,       1.553107323,    0.004693292015
          54,      -5.000535181,      -4.642516914,      -4.599224805,      -10.26756013,       26.20926187,       26.20926187,      0.2395417978,       1.240718047,       1.526191682,    0.004859151962
          55,      -4.997481631,      -4.629495952,      -4.595179395,       -10.2504936,       31.45111425,       31.45111425,      0.2283852229,       1.217248836,       1.490899915,    0.005054551204
          56,      -4.995225473,      -4.618575037,      -4.594210785,      -10.22982681,        37.7413371,        37.7413371,      0.2159337978,       1.185402587,       1.444437346,    0.005285203844
          57,       -4.99572102,      -4.611766259,        -4.5984217,      -10.20669124,       45.28960451,       45.28960451,      0.2020994411,        1.14255213,       1.383381876,    0.005559016709
          58,      -5.002548094,      -4.611321584,      -4.611382141,      -10.18959652,       4.528960451,       4.528960451,      0.1868567431,       1.086073663,       1.304099204,    0.005885313694
          59,      -5.021083146,      -4.618633002,      -4.637640937,      -10.24584195,       5.434752542,       5.434752542,      0.1853421648,        1.08036666,       1.296105082,    0.005918000876
          60,      -5.031427346,      -4.618929867,      -4.639430549,      -10.24415628,        6.52170305,        6.52170305,      0.1835426828,       1.073447676,       1.286428235,    0.005957217521
          61,      -5.036282342,       -4.61754241,      -4.641386988,       -10.2423605,        7.82604366,        7.82604366,      0.1814091046,       1.065049204,       1.274700935,    0.006004262087
          62,       -5.03970838,      -4.615537734,      -4.643723029,      -10.24057772,       9.391252392,       9.391252392,      0.1788855352,       1.054843438,       1.260472616,    0.006060690784
          63,      -5.043289224,      -4.612909974,      -4.646678022,      -10.23901078,       11.26950287,       11.26950287,      0.1759095083,       1.042430186,       1.243192269,    0.006128362552
          64,      -5.047812512,      -4.609636959,      -4.650562573,      -10.23801681,       13.52340344,       13.52340344,      0.1724129324,       1.027325025,       1.222189683,    0.006209483519
          65,       -5.05374386,      -4.605715358,      -4.655727466,      -10.23819211,       16.22808413,       16.22808413,      0.1683245312,       1.008952216,       1.196659962,    0.006306638725
          66,      -5.061331241,      -4.601194585,      -4.662493488,      -10.24032889,       19.47370096,       19.47370096,      0.1635755744,      0.9866493572,       1.165658493,    0.006422767477
          67,      -5.070614297,       -4.59623315,      -4.671006282,      -10.24540353,       23.36844115,       23.36844115,      0.1581106336,      0.9596966023,       1.128119172,      0.0065610236
          68,      -5.081433588,      -4.591161979,      -4.681009358,      -10.25430929,       28.04212938,       28.04212938,      0.1519059597,       0.927393182,       1.082920606,    0.006724405573
          69,      -5.093464549,      -4.586570536,      -4.691633401,       -10.2671491,       33.65055526,       33.65055526,      0.1449965999,      0.8892140609,       1.029038944,    0.006915013075
          70,      -5.106303555,      -4.583408156,      -4.701475652,      -10.28231581,       40.38066631,       40.38066631,      0.1375052641,      0.8450696866,      0.9658200313,      0.0071329345
          71,      -5.119796276,      -4.583001933,      -4.709251761,      -10.29594504,       48.45679957,       48.45679957,      0.1296519248,      0.7956322154,      0.8933442287,    0.007375224441
          72,      -5.134807145,      -4.586871205,      -4.714766387,       -10.3041705,       4.845679957,       4.845679957,      0.1217273134,      0.7426319054,      0.8128146192,    0.007635629805
          73,      -5.152506298,      -4.596896223,      -4.719663589,      -10.32363375,       5.814815949,       5.814815949,      0.1209469543,      0.7373529838,      0.8047643688,    0.007661438115
          74,      -5.154921887,      -4.596153798,      -4.719076654,      -10.32386513,       6.977779139,       6.977779139,      0.1200314854,      0.7311083551,      0.7951952115,     0.00769194574
          75,       -5.15663006,      -4.595266152,      -4.718351836,      -10.32402842,       8.373334966,       8.373334966,      0.1189628257,      0.7237516937,      0.7838536692,    0.007727878299
          76,      -5.158145032,      -4.594305033,      -4.717576313,       -10.3241052,       10.04800196,       10.04800196,      0.1177226623,       0.715128043,      0.7704576262,    0.007770016778
          77,      -5.159756445,      -4.593360263,      -4.716832464,      -10.32406923,       12.05760235,       12.05760235,      0.1162934274,      0.7050821315,      0.7547023454,    0.007819176388
          78,      -5.161634306,      -4.592555134,      -4.716221479,      -10.32389253,       14.46912282,       14.46912282,      0.1146595911,       0.693472297,      0.7362728543,    0.007876174193
          79,      -5.163875746,      -4.592063337,      -4.715868204,      -10.32350277,       17.36294739,       17.36294739,      0.1128091642,      0.6801916305,      0.7148649023,    0.007941786836
          80,      -5.166524281,      -4.592131601,      -4.715916217,      -10.32277306,       20.83553686,       20.83553686,      0.1107355891,      0.6651990706,      0.6902190828,    0.008016688685
          81,      -5.169588963,      -4.593101347,      -4.716515277,      -10.32148648,       25.00264424,       25.00264424,      0.1084407777,      0.6485630606,      0.6621740409,    0.008101336233
          82,      -5.173069367,      -4.595424049,      -4.717809585,      -10.31932864,       30.00317308,       30.00317308,      0.1059405367,      0.6305196805,      0.6307469577,    0.008195737904
          83,        -5.1769944,      -4.599661572,      -4.719945815,      -10.31579138,        36.0038077,        36.0038077,      0.1032720372,      0.6115431987,      0.5962497959,    0.008299095971
          84,      -5.181511723,      -4.606456103,      -4.723121063,      -10.31024334,       43.20456924,       43.20456924,      0.1004959313,      0.5924119926,      0.5594354438,    0.008409592221
          85,      -5.187034934,      -4.616465253,      -4.727679209,      -10.30194218,       51.84548309,       51.84548309,     0.09767308598,      0.5742209054,      0.5216292749,    0.008522506035
          86,      -5.194439302,      -4.630276105,      -4.734204614,      -10.29026943,       5.184548309,       5.184548309,     0.09478339785,      0.5582239301,      0.4847077205,     0.00863809356
          87,      -5.205277098,      -4.648352708,      -4.743474931,      -10.30775008,       6.221457971,       6.221457971,     0.09449816756,      0.5566672381,      0.4810711016,    0.008649502772
          88,      -5.208007592,      -4.648913464,      -4.743985013,      -10.30536634,       7.465749565,       7.465749565,     0.09416185745,      0.5548773071,      0.4768222264,    0.008662955176
          89,      -5.208896818,      -4.649498995,      -4.744516416,      -10.30242644,       8.958899478,       8.958899478,     0.09376611856,      0.5528395823,      0.4718888677,    0.008678784732
          90,      -5.209210722,      -4.650196038,      -4.745127201,      -10.29883106,       10.75067937,       10.75067937,     0.09330100104,      0.5505471463,      0.4662024478,    0.008697389433
          91,      -5.209406188,      -4.651057088,      -4.745877156,      -10.29446839,       12.90081525,       12.90081525,     0.09275412233,       0.548004664,      0.4597048125,    0.008719264581
          92,      -5.209705234,      -4.652148342,      -4.746823913,      -10.28920811,        15.4809783,        15.4809783,      0.0921090677,      0.5452318151,      0.4523563724,    0.008745066766
          93,      -5.210273611,      -4.653550814,      -4.748017355,      -10.28291705,       18.57717396,       18.57717396,     0.09134248665,      0.5422640232,      0.4441441463,    0.008775730008
          94,      -5.211292754,      -4.655373124,      -4.749489915,      -10.27545275,       22.29260875,       22.29260875,     0.09041914692,      0.5391469967,      0.4350873531,    0.008812663597
          95,      -5.213009801,        -4.6577686,      -4.751240356,      -10.26669594,        26.7511305,        26.7511305,     0.08928370711,      0.5359200153,      0.4252365749,     0.00885808119
          96,      -5.215768839,      -4.660954081,      -4.753217212,      -10.25658822,        32.1013566,        32.1013566,     0.08784685852,      0.5325816893,      0.4146627363,    0.008915555133
          97,      -5.220024115,      -4.665226986,        -4.7553134,      -10.24519069,       38.52162792,       38.52162792,     0.08596120984,      0.5290242979,      0.4034195526,     0.00899098108
          98,      -5.226288284,      -4.670978421,       -4.75738981,       -10.2327371,        46.2259535,        46.2259535,     0.08337991975,      0.5249125941,      0.3914494274,    0.009094232684
          99,      -5.234973094,      -4.678695535,      -4.759339008,      -10.21968417,        46.2259535,        46.2259535,     0.07970087216,      0.5194801916,      0.3783829865,    0.009241394588
         100,      -5.246026279,      -4.688926846,      -4.761214837,      -10.20918605,        46.2259535,        46.2259535,     0.07535820982,      0.5129543855,      0.3658172021,    0.009415101081
         101,      -5.255104427,      -4.698433027,      -4.762312121,      -10.19862998,        46.2259535,        46.2259535,      0.0703278853,      0.5049011891,      0.3531208348,    0.009616314062
         102,      -5.261279761,      -4.707150808,       -4.76327466,      -10.18761976,        46.2259535,        46.2259535,     0.06464264595,      0.4950553641,      0.3398445549,    0.009843723636
         103,      -5.264573291,      -4.715067138,      -4.764866386,      -10.17577469,        46.2259535,        46.2259535,     0.05838687946,      0.4833282055,      0.3257451764,      0.0100939543
         104,      -5.265582415,      -4.722239984,      -4.767830251,      -10.16282106,        46.2259535,        46.2259535,     0.05168287076,      0.4698072288,      0.3107967042,     0.01036211464
         105,      -5.265236438,       -4.72879564,      -4.772686514,      -10.14869718,        46.2259535,        46.2259535,     0.04468124469,      0.4547481142,      0.2951879751,     0.01064217969
         106,      -5.264519337,      -4.734908713,      -4.779555457,      -10.13357561,        46.2259535,        46.2259535,     0.03754782985,      0.4385484817,      0.2792940704,     0.01092751628
         107,      -5.264296067,      -4.740752437,      -4.788079427,      -10.11782226,        46.2259535,        46.2259535,     0.03045508994,      0.4217205391,      0.2636436084,     0.01121122588
         108,       -5.26520766,      -4.746444872,      -4.797475482,       -10.1018389,        55.4711442,        55.4711442,     0.02357596451,      0.4048571178,      0.2488769193,     0.01148639089
         109,      -5.267658208,      -4.752004007,      -4.806721095,      -10.08195455,        5.54711442,        5.54711442,     0.01591512448,      0.3856642928,      0.2336162829,     0.01179282449
         110,      -5.274730091,      -4.759565048,      -4.817140997,      -10.08601866,       6.656537304,       6.656537304,     0.01515465063,      0.3837501899,      0.2321104428,     0.01182324345
         111,      -5.274541928,      -4.759629173,      -4.817595866,       -10.0832084,       7.987844765,       7.987844765,     0.01425179797,      0.3814720066,      0.2303438998,     0.01185935756
         112,      -5.274266671,      -4.759728578,      -4.818069106,      -10.07988984,       9.585413718,       9.585413718,     0.01318328053,      0.3787692463,      0.2282867266,     0.01190209825
         113,      -5.274008687,      -4.759865362,      -4.818584889,      -10.07598205,       11.50249646,       11.50249646,     0.01192400945,      0.3755772199,      0.2259158618,      0.0119524691
         114,       -5.27384939,      -4.760038007,      -4.819151303,      -10.07138182,       13.80299575,       13.80299575,     0.01044861404,      0.3718323925,      0.2232254727,     0.01201148491
         115,      -5.273894633,      -4.760246347,      -4.819760674,      -10.06603055,        16.5635949,        16.5635949,    0.008734442983,      0.3674829712,       0.220245278,     0.01208005175
         116,       -5.27429894,      -4.760491483,      -4.820384607,      -10.05991635,       19.87631389,       19.87631389,    0.006766938729,      0.3625084929,      0.2170716325,     0.01215875192
         117,      -5.275284923,      -4.760774068,      -4.820968081,      -10.05287073,       23.85157666,       23.85157666,    0.004548501631,      0.3569533154,      0.2139169787,     0.01224748941
         118,      -5.277158454,      -4.761089155,      -4.821428949,      -10.04478571,       28.62189199,       28.62189199,    0.002112603662,      0.3509799704,      0.2111833542,     0.01234492533
         119,      -5.280309389,      -4.761417131,      -4.821676015,      -10.03568933,       34.34627039,       34.34627039,  -0.0004538636254,      0.3449496367,      0.2095661628,     0.01244758402
         120,      -5.285179039,      -4.761718124,      -4.821659962,      -10.02545183,       41.21552447,       41.21552447,   -0.002973486224,      0.3395440277,      0.2101985678,     0.01254836892
         121,      -5.292157844,      -4.761955659,      -4.821481379,      -10.01394497,       49.45862937,       49.45862937,   -0.005123646194,      0.3359392027,      0.2148463901,     0.01263437532
         122,      -5.301384353,      -4.762174416,      -4.821538256,      -10.00102602,       4.945862937,       4.945862937,   -0.006359704415,      0.3360427645,      0.2261615328,     0.01268381765
         123,      -5.312447316,      -4.762660388,      -4.822622592,      -10.00279042,       5.935035524,       5.935035524,   -0.006469362732,      0.3360976646,      0.2273512423,     0.01268820398
         124,      -5.312705285,      -4.762286015,      -4.822299063,      -10.00091803,       7.122042629,       7.122042629,   -0.006581146242,      0.3362286049,      0.2288625493,     0.01269267532
         125,      -5.312948719,      -4.761867533,      -4.821934527,      -9.998686857,       8.546451155,       8.546451155,   -0.006686570994,       0.336480113,      0.2307967026,     0.01269689231
         126,      -5.313221135,      -4.761387199,       -4.82153105,      -9.996038547,       10.25574139,       10.25574139,   -0.006771310835,       0.336919128,      0.2332919084,     0.01270028191
         127,      -5.313541001,      -4.760820637,      -4.821093859,      -9.992897985,       12.30688966,       12.30688966,   -0.006812110019,      0.3376456739,      0.2365381353,     0.01270191387
         128,      -5.313921968,      -4.760142686,      -4.820634569,      -9.989178368,        14.7682676,        14.7682676,   -0.006772131203,      0.3388085953,      0.2407980698,     0.01270351303
         129,       -5.31437764,      -4.759332989,      -4.820175537,      -9.984786899,       17.72192111,       17.72192111,   -0.006594008625,      0.3406287803,      0.2464373602,     0.01271063793
         130,      -5.314922346,      -4.758384817,       -4.81975361,      -9.979622301,       21.26630534,       21.26630534,    -0.00618984686,      0.3434324743,       0.253966545,      0.0127268044
         131,      -5.315569918,      -4.757319281,       -4.81942441,       -9.97357452,        25.5195664,        25.5195664,   -0.005427402673,      0.3476966513,      0.2640955208,     0.01275730217
         132,      -5.316330691,       -4.75620472,      -4.819266024,      -9.966522482,       30.62347969,       30.62347969,   -0.004111858699,       0.354106208,      0.2777971014,     0.01280992393
         133,      -5.317209782,      -4.755181668,      -4.819376848,      -9.958357391,       36.74817562,       36.74817562,   -0.001963055172,      0.3636184801,      0.2963691086,     0.01289587607
         134,       -5.31822715,      -4.754494247,       -4.81985429,       -9.94901132,       44.09781075,       44.09781075,    0.001409436388,      0.3775205865,      0.3214688648,     0.01303077573
         135,      -5.319488593,      -4.754531331,      -4.820756431,      -9.938439537,        52.9173729,        52.9173729,    0.006528560185,       0.397461319,      0.3550961322,     0.01323554068
         136,      -5.321413024,      -4.755832864,      -4.822041046,       -9.92657451,        5.29173729,        5.29173729,     0.01405122387,        0.42540481,      0.3994508713,     0.01353644723
         137,      -5.325158074,      -4.758996904,      -4.823555997,      -9.928263114,       6.350084748,       6.350084748,     0.01481953334,      0.4282441611,      0.4039336489,     0.01356717961
         138,      -5.325862133,       -4.75902495,      -4.823149058,       -9.92651916,       7.620101697,       7.620101697,     0.01576095819,      0.4317069042,      0.4093664807,      0.0136048366
         139,      -5.325835154,      -4.758980424,      -4.822632571,      -9.924439912,       9.144122036,       9.144122036,     0.01691805309,      0.4359396096,      0.4159590345,      0.0136511204
         140,      -5.325621038,      -4.758919488,      -4.821997763,      -9.921963894,       10.97294644,       10.97294644,     0.01834508042,       0.441126213,      0.4239691823,     0.01370820149
         141,      -5.325410964,      -4.758835677,      -4.821234279,      -9.919029075,       13.16753573,       13.16753573,      0.0201114543,      0.4474978183,      0.4337135732,     0.01377885645
         142,      -5.325329166,       -4.75872034,      -4.820332143,      -9.915546275,       15.80104288,       15.80104288,     0.02230614127,      0.4553446855,      0.4455795155,     0.01386664393
         143,      -5.325511834,      -4.758564842,      -4.819279989,      -9.911430609,       18.96125145,       18.96125145,     0.02504310731,      0.4650305419,      0.4600376089,     0.01397612257
         144,      -5.326139838,      -4.758367428,      -4.818065681,      -9.906579431,       22.75350175,       22.75350175,     0.02846785584,      0.4770098402,      0.4776552185,     0.01411311251
         145,      -5.327479164,      -4.758135538,      -4.816674376,      -9.900887782,       27.30420209,       27.30420209,     0.03276286987,      0.4918422735,      0.4991017387,     0.01428491307
         146,      -5.329891391,      -4.757889013,      -4.815098756,      -9.894247529,       32.76504251,       32.76504251,     0.03815020711,      0.5102006989,      0.5251406324,     0.01450040656
         147,      -5.333828737,      -4.757655714,      -4.813353984,      -9.886574374,       39.31805102,       39.31805102,     0.04488507411,      0.5328527251,      0.5565817658,     0.01476980124
         148,      -5.339748642,       -4.75747417,      -4.811504419,      -9.877797545,       47.18166122,       47.18166122,     0.05323415654,      0.5605921223,      0.5941644585,     0.01510376454
         149,      -5.347923477,      -4.757420452,      -4.809680625,      -9.867859572,       47.18166122,       47.18166122,     0.06342467969,      0.5940730582,      0.6383152319,     0.01551138546
         150,      -5.357871639,      -4.757687151,      -4.808086714,      -9.858771462,       47.18166122,       47.18166122,     0.07359002923,      0.6271742747,        0.68084459,     0.01591799945
         151,      -5.365734118,      -4.757621818,      -4.806244862,      -9.849771292,       56.61799346,       56.61799346,      0.0835444862,      0.6593650407,      0.7211540529,     0.01631617772
         152,        -5.3699689,      -4.757278458,      -4.804083365,      -9.838965802,       5.661799346,       5.661799346,      0.0948933655,        0.69590344,      0.7655237503,      0.0167701329
         153,      -5.370663293,      -4.757814687,      -4.802097031,      -9.839836353,       6.794159216,       6.794159216,     0.09602264255,      0.6995384228,      0.7699234444,     0.01681530398
         154,      -5.369957207,      -4.757342649,      -4.801170277,      -9.838239051,       8.152991059,       8.152991059,     0.09736866965,      0.7038687148,      0.7751436519,     0.01686914506
         155,      -5.368999054,      -4.756751084,      -4.800079299,      -9.836346025,       9.783589271,       9.783589271,     0.09896989176,      0.7090169068,      0.7813196766,     0.01693319395
         156,      -5.367808852,      -4.756017716,      -4.798811101,      -9.834105409,       11.74030712,       11.74030712,      0.1008697496,      0.7151216778,      0.7886001465,       0.017008533
         157,      -5.366354361,      -4.755114508,      -4.797358761,       -9.83146078,       14.08836855,       14.08836855,      0.1031160652,      0.7223362758,      0.7971425556,     0.01709567037
         158,      -5.364577251,      -4.754018945,      -4.795724498,      -9.828330497,       16.90604226,       16.90604226,      0.1057592928,      0.7308241455,      0.8071042672,     0.01719564182
         159,      -5.362400432,      -4.752726658,      -4.793921034,       -9.82464634,       20.28725071,       20.28725071,      0.1088488037,      0.7407500093,        0.81862672,     0.01730917585
         160,      -5.359739322,      -4.751269182,      -4.791973003,        -9.8203452,       24.34470085,       24.34470085,      0.1124259317,      0.7522642228,      0.8318106334,     0.01743644642
         161,      -5.356525914,       -4.74973371,      -4.789920791,      -9.815341944,       29.21364102,       29.21364102,      0.1165113482,      0.7654758603,      0.8466786318,     0.01757670457
         162,      -5.352740676,      -4.748280535,      -4.787835936,      -9.809584328,       35.05636923,       35.05636923,      0.1210823121,      0.7804046769,      0.8631171864,     0.01772770809
         163,      -5.348484841,      -4.747158606,      -4.785858285,      -9.803059678,       42.06764308,       42.06764308,      0.1260376439,       0.796908108,      0.8807967903,     0.01788497323
         164,      -5.344072856,      -4.746719379,      -4.784261623,      -9.795801529,       50.48117169,       50.48117169,      0.1311486613,      0.8145785743,      0.8990663172,     0.01804085792
         165,      -5.340091519,      -4.747434221,      -4.783563323,      -9.787934407,       50.48117169,       50.48117169,      0.1359971132,      0.8326108718,      0.9168213788,     0.01818346248
         166,      -5.337471181,      -4.749925217,      -4.784662313,      -9.781940139,       50.48117169,       50.48117169,      0.1395229726,      0.8474648311,      0.9305594085,     0.01828454574
         167,      -5.338022094,      -4.753277987,      -4.787320623,       -9.77675497,       50.48117169,       50.48117169,      0.1417235063,      0.8592004857,      0.9404738475,     0.01834665354
         168,      -5.340972942,       -4.75726553,      -4.791659968,      -9.772448101,       50.48117169,       50.48117169,      0.1426273946,      0.8679362586,      0.9467988462,     0.01837200318
         169,      -5.345938814,      -4.761713222,      -4.797619494,      -9.769125534,       50.48117169,       50.48117169,      0.1422936802,      0.8738438411,      0.9498093603,     0.01838138419
         170,      -5.352562912,      -4.766406321,      -4.804962307,      -9.766852094,       50.48117169,       50.48117169,      0.1408082445,      0.8771372256,      0.9498146077,     0.01842358159
         171,      -5.360490295,       -4.77110407,      -4.813320138,      -9.765711241,       50.48117169,       50.48117169,      0.1382817022,      0.8780650309,       0.947152014,     0.01849666552
