"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -9.838735051,      -8.067866752,      -8.590156038,       -9.88817217,               2.4,               2.4,      0.1656908682,      0.9874233703,       1.049118786
           1,        -9.8713689,      -8.067988642,      -8.592250292,      -9.888192979,              2.88,              2.88,      0.1656908348,      0.9874234577,       1.049118845
           2,      -9.910732392,      -8.068128789,      -8.593426099,      -9.888217912,             3.456,             3.456,      0.1656907951,      0.9874235647,       1.049118918
           3,      -9.950316252,      -8.068288889,      -8.594159338,       -9.88824776,            4.1472,            4.1472,      0.1656907506,      0.9874237103,       1.049119037
           4,      -9.987150765,      -8.068469365,      -8.594840842,      -9.888283497,           4.97664,           4.97664,      0.1656906945,      0.9874238705,       1.049119154
           5,      -10.01725519,      -8.068669025,      -8.595189258,      -9.888326347,          5.971968,          5.971968,      0.1656906223,      0.9874240391,       1.049119253
           6,      -10.04128546,      -8.068886296,       -8.59506712,      -9.888377877,         7.1663616,         7.1663616,      0.1656905362,       0.987424245,        1.04911938
           7,      -10.05677754,      -8.069120757,      -8.594667524,      -9.888440077,        8.59963392,        8.59963392,      0.1656904184,      0.9874244191,       1.049119404
           8,      -10.03746001,      -8.069372146,      -8.593975407,       -9.88851544,        10.3195607,        10.3195607,      0.1656903137,      0.9874248217,       1.049119776
           9,      -9.907966284,       -8.06963916,      -8.591218685,      -9.888607026,       12.38347284,       12.38347284,      0.1656900992,       0.987424833,       1.049119394
          10,      -9.571287498,       -8.06990269,      -8.574158398,      -9.888718575,       14.86016741,       14.86016741,      0.1656900359,      0.9874259011,       1.049120791
          11,      -9.128215094,       -8.06998826,       -8.46371056,      -9.888854651,        17.8322009,        17.8322009,      0.1656895011,      0.9874246615,       1.049118047
          12,      -8.847551147,      -8.069637164,      -8.295815379,       -9.88902086,       21.39864108,       21.39864108,      0.1656900406,      0.9874294771,       1.049125828
          13,      -8.693986729,      -8.069091205,      -8.177687062,       -9.88922416,       21.39864108,       21.39864108,      0.1656901351,      0.9874322449,       1.049129883
          14,      -8.666989941,      -8.069163577,      -8.156072696,      -9.889492322,       21.39864108,       21.39864108,       0.165689155,      0.9874294893,       1.049124211
          15,      -8.598410304,      -8.068393776,       -8.09977345,      -9.889760141,       21.39864108,       21.39864108,      0.1656889775,      0.9874305391,       1.049125262
          16,      -8.509689201,       -8.06837452,      -8.079015801,      -9.890028419,       21.39864108,       21.39864108,      0.1656877443,      0.9874263563,       1.049117085
          17,      -8.487621494,      -8.069455363,      -8.115587748,       -9.89029712,       21.39864108,       21.39864108,      0.1656878523,      0.9874289032,       1.049120771
          18,      -8.494397894,      -8.069683929,      -8.113730151,      -9.890566041,       21.39864108,       21.39864108,      0.1656872134,      0.9874280539,       1.049118443
          19,      -8.496555205,      -8.069534731,      -8.094955449,      -9.890835091,       21.39864108,       21.39864108,      0.1656873231,      0.9874306273,       1.049122179
          20,      -8.494273705,      -8.069721135,      -8.094988141,      -9.891104275,       21.39864108,       21.39864108,      0.1656863874,      0.9874280518,       1.049116833
          21,      -8.494701812,      -8.070284773,      -8.113942709,       -9.89137362,       21.39864108,       21.39864108,      0.1656865125,      0.9874306927,       1.049120693
          22,      -8.500194128,      -8.070561463,      -8.116385547,       -9.89164314,       21.39864108,       21.39864108,      0.1656859565,      0.9874301999,       1.049119004
          23,      -8.501818508,      -8.070605383,       -8.10747898,       -9.89191284,       21.39864108,       21.39864108,      0.1656861015,      0.9874329508,       1.049123056
          24,      -8.497390025,      -8.070733153,      -8.103189047,      -9.892182723,       21.39864108,       21.39864108,       0.165685275,      0.9874309691,        1.04911875
          25,       -8.49706264,      -8.071128709,      -8.112504159,      -9.892452801,       21.39864108,       21.39864108,      0.1656854164,      0.9874337064,        1.04912277
          26,      -8.499575924,      -8.071384185,      -8.114588363,      -9.892723085,       21.39864108,       21.39864108,      0.1656847782,      0.9874327878,        1.04912032
          27,      -8.500305027,      -8.071480976,      -8.108496308,      -9.892993594,       21.39864108,       21.39864108,      0.1656849276,        0.98743558,       1.049124427
          28,      -8.497636635,      -8.071637586,      -8.105869446,      -9.893264349,       21.39864108,       21.39864108,      0.1656841284,      0.9874337825,       1.049120425
          29,      -8.497287177,      -8.071942625,      -8.111040509,      -9.893535372,       21.39864108,       21.39864108,      0.1656842709,       0.987436547,       1.049124474
          30,      -8.499085411,      -8.072179341,      -8.112720609,      -9.893806691,       21.39864108,       21.39864108,      0.1656835934,       0.987435433,       1.049121662
          31,      -8.499427584,      -8.072306757,      -8.109014928,      -9.894078333,       21.39864108,       21.39864108,      0.1656837372,      0.9874382155,       1.049125734
          32,      -8.498175763,      -8.072476884,      -8.107738633,      -9.894350324,       21.39864108,       21.39864108,      0.1656829722,      0.9874366225,       1.049122075
          33,      -8.497955266,       -8.07272987,      -8.110933547,      -9.894622688,       21.39864108,       21.39864108,      0.1656831125,      0.9874393942,       1.049126122
          34,      -8.499049731,      -8.072939367,      -8.111942177,      -9.894895451,       21.39864108,       21.39864108,      0.1656824185,      0.9874382026,       1.049123161
          35,      -8.499259092,      -8.073083929,      -8.109758469,      -9.895168632,       21.39864108,       21.39864108,       0.165682561,       0.987440995,        1.04912724
          36,      -8.498397515,      -8.073249853,      -8.108938057,       -9.89544225,       21.39864108,       21.39864108,      0.1656818109,         0.9874395,       1.049123743
          37,      -8.498270878,       -8.07346526,      -8.110781982,      -9.895716317,       21.39864108,       21.39864108,      0.1656819516,      0.9874422877,       1.049127811
          38,      -8.498870207,      -8.073653633,      -8.111396196,      -9.895990846,       21.39864108,       21.39864108,      0.1656812423,      0.9874410252,       1.049124719
          39,      -8.498993734,      -8.073801184,      -8.110060868,      -9.896265844,       21.39864108,       21.39864108,      0.1656813837,      0.9874438225,         1.0491288
          40,      -8.498499572,      -8.073961603,      -8.109614875,      -9.896541316,       21.39864108,       21.39864108,      0.1656806418,      0.9874423828,       1.049125395
          41,      -8.498420248,      -8.074149143,        -8.1107202,      -9.896817267,       21.39864108,       21.39864108,      0.1656807819,      0.9874451757,       1.049129468
          42,      -8.498802375,      -8.074320083,      -8.111112606,      -9.897093701,       21.39864108,       21.39864108,      0.1656800652,      0.9874438778,        1.04912631
          43,      -8.498871503,      -8.074464913,      -8.110334841,      -9.897370619,       21.39864108,       21.39864108,      0.1656802062,      0.9874466768,       1.049130392
          44,      -8.498582344,      -8.074616255,      -8.110077117,      -9.897648027,       21.39864108,       21.39864108,      0.1656794703,      0.9874452735,       1.049127049
          45,      -8.498532458,      -8.074782666,      -8.110744935,      -9.897925926,       21.39864108,       21.39864108,      0.1656796108,      0.9874480702,       1.049131126
          46,      -8.498755135,      -8.074937918,      -8.110985406,      -9.898204323,       21.39864108,       21.39864108,      0.1656788896,      0.9874467498,       1.049127928
