"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          80,      -5.243262925,      -4.784206035,      -4.838072398,      -10.48578153,       20.83553686,       20.83553686,      0.6487485044,       2.081308396,       2.621589895,    0.004555095507
          81,      -5.242776853,      -4.778414001,      -4.837055681,      -10.48021743,       25.00264424,       25.00264424,      0.6323329279,       2.047417424,       2.571086652,    0.004658936859
          82,      -5.242834031,      -4.772353408,      -4.836830685,      -10.47331438,       30.00317308,       30.00317308,      0.6126804852,       2.006308928,       2.509880673,    0.004787241534
          83,      -5.243653063,       -4.76658637,      -4.838076718,      -10.46454753,        36.0038077,        36.0038077,      0.5891313501,       1.956382734,       2.435570997,    0.004947132093
          84,      -5.245720704,      -4.761991604,      -4.841789259,      -10.45374406,       43.20456924,       43.20456924,      0.5609058853,       1.895723097,       2.345233758,    0.005148416946
          85,      -5.250060046,      -4.759709406,      -4.849407163,      -10.44237785,       4.320456924,       4.320456924,      0.5271621802,       1.822170167,       2.235460219,    0.005404457356
          86,      -5.258440768,      -4.760877475,      -4.862849866,      -10.46632494,       5.184548309,       5.184548309,      0.5237706637,       1.814766148,       2.224412946,     0.00543035813
          87,      -5.262468314,      -4.760693516,      -4.863986116,      -10.46505878,       6.221457971,       6.221457971,      0.5197005006,       1.805865469,       2.211130149,     0.00546168512
          88,      -5.264183704,      -4.759907269,      -4.865217624,       -10.4636067,       7.465749565,       7.465749565,      0.5148178504,       1.795166627,       2.195159305,    0.005499622035
          89,      -5.265279031,       -4.75890387,      -4.866690079,       -10.4619719,       8.958899478,       8.958899478,      0.5089626363,       1.782306428,       2.175954001,    0.005545638884
          90,        -5.2663724,      -4.757708599,      -4.868519472,      -10.46018358,       10.75067937,       10.75067937,       0.501944005,       1.766847997,       2.152854823,    0.005601570471
          91,       -5.26778848,      -4.756340498,      -4.870853803,       -10.4583179,       12.90081525,       12.90081525,      0.4935356836,       1.748267603,        2.12506771,    0.005669718097
          92,      -5.269773907,       -4.75481996,      -4.873881969,      -10.45651713,        15.4809783,        15.4809783,      0.4834717822,        1.72594097,       2.091640105,    0.005752981707
          93,      -5.272556247,      -4.753174302,      -4.877842749,      -10.45501683,       18.57717396,       18.57717396,      0.4714443492,       1.699131131,       2.051436926,    0.005855029238
          94,      -5.276351185,      -4.751451412,      -4.883024492,      -10.45420473,       22.29260875,       22.29260875,      0.4571041105,        1.66697978,       2.003117475,    0.005980516963
          95,       -5.28137169,      -4.749730891,      -4.889730988,      -10.45469775,        26.7511305,        26.7511305,      0.4400701458,       1.628513611,       1.945127853,    0.006135346504
          96,      -5.287794259,      -4.748132098,      -4.898187596,      -10.45738382,        32.1013566,        32.1013566,      0.4199509022,       1.582670396,       1.875712578,     0.00632698075
          97,      -5.295753685,      -4.746831078,      -4.908357473,      -10.46329893,       38.52162792,       38.52162792,      0.3963856174,       1.528367593,       1.792976855,    0.006564782363
          98,       -5.30529132,      -4.746096081,      -4.919696335,      -10.47318011,        46.2259535,        46.2259535,      0.3691041313,       1.464616895,       1.695005721,    0.006860433198
          99,      -5.316360964,      -4.746371928,      -4.931001705,      -10.48670906,        46.2259535,        46.2259535,      0.3380054319,       1.390699164,       1.580071142,    0.007228459229
         100,      -5.328922193,      -4.748392574,       -4.94067049,      -10.49962244,        46.2259535,        46.2259535,      0.3086403377,       1.319686127,       1.468241302,    0.007609032868
         101,      -5.339681324,      -4.750526822,      -4.945980579,      -10.51014222,        46.2259535,        46.2259535,      0.2810923039,       1.251903716,       1.360043686,    0.008001046928
         102,      -5.348828838,      -4.753030121,      -4.948233042,       -10.5190145,        46.2259535,        46.2259535,      0.2554112038,       1.187607654,       1.255941398,    0.008403239154
         103,      -5.356746331,      -4.756139215,      -4.948739245,      -10.52664084,        46.2259535,        46.2259535,      0.2316230101,       1.127002815,        1.15634921,     0.00881404797
         104,      -5.363580374,      -4.759957427,      -4.948418612,      -10.53309741,        4.62259535,        4.62259535,      0.2097362122,       1.070259546,       1.061648871,    0.009231463689
         105,      -5.369339326,      -4.764477624,      -4.947793018,      -10.54199667,        5.54711442,        5.54711442,      0.2075548872,       1.064588238,       1.052170435,    0.009273502208
         106,      -5.369814844,      -4.764347453,      -4.947489674,      -10.54209999,       6.656537304,       6.656537304,      0.2049633802,       1.057835267,       1.040863118,    0.009324077232
         107,      -5.369995239,      -4.764164837,      -4.947079483,      -10.54216533,       7.987844765,       7.987844765,      0.2018923445,       1.049811421,       1.027397108,    0.009384922248
         108,      -5.370037568,      -4.763968342,      -4.946588259,      -10.54219898,       9.585413718,       9.585413718,      0.1982637114,       1.040300624,       1.011390915,    0.009458130463
         109,      -5.370020618,       -4.76379345,      -4.946024298,      -10.54219864,       11.50249646,       11.50249646,      0.1939912192,        1.02905989,      0.9924084927,    0.009546227072
         110,      -5.369985328,      -4.763681485,      -4.945390813,      -10.54215137,       13.80299575,       13.80299575,      0.1889819053,       1.015821318,      0.9699587539,    0.009652254449
         111,      -5.369951241,      -4.763689989,      -4.944691318,      -10.54202996,        16.5635949,        16.5635949,      0.1831395098,        1.00029868,      0.9435014259,    0.009779859802
         112,      -5.369930264,      -4.763900077,      -4.943929323,      -10.54178508,       19.87631389,       19.87631389,      0.1763701857,      0.9821997486,       0.912460776,    0.009933385165
         113,      -5.369935975,      -4.764426805,      -4.943106762,      -10.54133717,       23.85157666,       23.85157666,      0.1685917423,      0.9612480132,      0.8762530624,     0.01011793616
         114,      -5.369991569,      -4.765430999,      -4.942221108,      -10.54056255,       28.62189199,       28.62189199,      0.1597478691,      0.9372187703,      0.8343360637,     0.01033938195
         115,      -5.370132996,      -4.767133853,      -4.941266143,      -10.53928689,       34.34627039,       34.34627039,       0.149829469,       0.909998579,       0.786296788,     0.01060417365
         116,      -5.370431988,      -4.769820394,      -4.940234467,      -10.53724682,       41.21552447,       41.21552447,      0.1388998632,      0.8796665037,      0.7319775731,     0.01091892143
         117,      -5.371004631,      -4.773845183,      -4.939149628,      -10.53408671,       49.45862937,       49.45862937,       0.127120602,      0.8466030226,      0.6716590387,      0.0112895698
         118,      -5.372042033,      -4.779611489,      -4.938127996,      -10.52932056,       4.945862937,       4.945862937,      0.1147624287,      0.8116042919,      0.6062779898,     0.01172030915
         119,      -5.373866534,      -4.787522353,      -4.937463237,      -10.53641221,       5.935035524,       5.935035524,      0.1135363668,       0.808123506,      0.5997599899,     0.01176350454
         120,      -5.373983506,      -4.787811224,      -4.937206819,      -10.53538377,       7.122042629,       7.122042629,      0.1120887881,      0.8040095481,      0.5920331154,     0.01181516283
         121,       -5.37369687,      -4.788135121,      -4.936855604,       -10.5340922,       8.546451155,       8.546451155,      0.1103861424,      0.7991656148,      0.5829016024,     0.01187686063
         122,      -5.373202548,      -4.788523523,      -4.936427748,        -10.532499,       10.25574139,       10.25574139,      0.1083922062,      0.7934873213,      0.5721485677,      0.0119504429
         123,      -5.372575488,      -4.789009903,      -4.935931342,      -10.53055056,       12.30688966,       12.30688966,      0.1060690594,      0.7868662283,      0.5595401217,     0.01203805174
         124,      -5.371847897,      -4.789630766,      -4.935371241,      -10.52817793,        14.7682676,        14.7682676,      0.1033786374,      0.7791956398,      0.5448330719,     0.01214215147
         125,      -5.371040383,      -4.790428368,      -4.934752387,      -10.52529355,       17.72192111,       17.72192111,      0.1002849639,      0.7703795189,      0.5277878318,     0.01226554678
         126,      -5.370178134,      -4.791454925,      -4.934082053,      -10.52178983,       21.26630534,       21.26630534,     0.09675719514,      0.7603456089,      0.5081889755,     0.01240665753
         127,      -5.369304704,      -4.792776827,      -4.933370681,      -10.51754227,        25.5195664,        25.5195664,     0.09277337131,      0.7490634354,      0.4858756969,     0.01256601048
         128,      -5.368497344,      -4.794478715,      -4.932630983,      -10.51240455,       30.62347969,       30.62347969,     0.08832438034,      0.7365669789,      0.4607836061,     0.01274397012
         129,      -5.367880531,      -4.796669912,      -4.931878984,        -10.506213,       36.74817562,       36.74817562,     0.08341762325,      0.7229830498,      0.4330033384,      0.0129402404
         130,      -5.367646054,      -4.799489691,      -4.931139791,       -10.4987898,       44.09781075,       44.09781075,     0.07807652337,      0.7085592043,      0.4028509803,      0.0131538844
         131,      -5.368075375,      -4.803113573,      -4.930469374,      -10.48994823,        52.9173729,        52.9173729,     0.07232776846,      0.6936782451,      0.3709399667,      0.0133838346
         132,      -5.369578968,      -4.807756649,      -4.929994884,      -10.47951596,        5.29173729,        5.29173729,     0.06616009029,      0.6788261951,      0.3382173843,     0.01363054172
         133,      -5.372770214,      -4.813676106,      -4.929952474,      -10.48417772,       6.350084748,       6.350084748,     0.06554594453,      0.6773567365,      0.3349726911,     0.01365510755
         134,      -5.372905891,      -4.813798338,      -4.929762022,      -10.48255644,       7.620101697,       7.620101697,     0.06481796648,      0.6756328641,      0.3311541014,     0.01368422667
         135,       -5.37269873,      -4.813921807,      -4.929457413,      -10.48062497,       9.144122036,       9.144122036,     0.06395715649,      0.6736209516,      0.3266805733,     0.01371865907
         136,      -5.372362028,      -4.814062731,      -4.929070052,      -10.47832152,       10.97294644,       10.97294644,     0.06294165141,      0.6712866846,      0.3214672765,     0.01375927928
         137,      -5.371966421,      -4.814232523,      -4.928607323,      -10.47557446,       13.16753573,       13.16753573,     0.06174629067,      0.6685968665,      0.3154296292,     0.01380709371
         138,      -5.371551587,      -4.814442055,      -4.928069358,      -10.47230434,       15.80104288,       15.80104288,     0.06034191746,      0.6655216825,      0.3084892286,     0.01386326864
         139,      -5.371160162,      -4.814701651,      -4.927450409,      -10.46842467,       18.96125145,       18.96125145,     0.05869409671,      0.6620371089,      0.3005818781,     0.01392918147
         140,      -5.370856129,      -4.815023392,      -4.926736377,      -10.46384616,       22.75350175,       22.75350175,     0.05676093737,      0.6581272029,      0.2916688994,     0.01400650784
         141,      -5.370741743,      -4.815424595,      -4.925900668,      -10.45848269,       27.30420209,       27.30420209,     0.05448888621,      0.6537838948,      0.2817495011,     0.01409738989
         142,      -5.370976269,      -4.815933821,      -4.924896663,      -10.45226098,       32.76504251,       32.76504251,     0.05180522841,      0.6490015928,      0.2708733226,      0.0142047362
         143,      -5.371793818,      -4.816601543,      -4.923650405,      -10.44513823,       39.31805102,       39.31805102,      0.0486051947,      0.6437620334,      0.2591497874,     0.01433273755
         144,      -5.373514943,      -4.817518467,      -4.922057081,      -10.43712203,       47.18166122,       47.18166122,      0.0447316239,      0.6380045958,      0.2467523525,     0.01448768038
         145,       -5.37652546,      -4.818847955,      -4.919992468,       -10.4283185,       47.18166122,       47.18166122,     0.03994317134,      0.6315702058,       0.233903351,     0.01467921848
         146,      -5.381204073,      -4.820872364,       -4.91733438,      -10.42091331,       56.61799346,       56.61799346,     0.03493735323,      0.6253545112,      0.2227383868,      0.0148794512
         147,       -5.38573765,      -4.822779121,      -4.914137114,      -10.41199183,       5.661799346,       5.661799346,     0.02852489796,      0.6178407267,      0.2112483071,     0.01513594942
         148,      -5.391577179,      -4.825840762,      -4.910225841,      -10.41394237,       6.794159216,       6.794159216,     0.02787934778,      0.6170917809,      0.2101230187,     0.01516177142
         149,      -5.391692348,      -4.825734835,      -4.909609854,      -10.41245266,       8.152991059,       8.152991059,     0.02709847424,      0.6161910176,      0.2087992852,     0.01519300636
         150,      -5.391535393,      -4.825589734,      -4.908763261,        -10.410726,       9.783589271,       9.783589271,     0.02615228379,      0.6151060956,      0.2072473549,     0.01523085398
         151,      -5.391285664,      -4.825426114,      -4.907720368,      -10.40871013,       11.74030712,       11.74030712,     0.02500328125,      0.6137968267,      0.2054350482,     0.01527681408
         152,      -5.390978948,      -4.825245204,      -4.906463616,      -10.40634725,       14.08836855,       14.08836855,     0.02360423826,      0.6122122191,      0.2033277781,      0.0153327758
         153,      -5.390624935,      -4.825047958,      -4.904962553,      -10.40357317,       16.90604226,       16.90604226,     0.02189532784,      0.6102863378,       0.200888807,     0.01540113222
         154,      -5.390230721,      -4.824836036,      -4.903177312,      -10.40032112,       20.28725071,       20.28725071,     0.01980037575,      0.6079323312,      0.1980795879,      0.0154849303
         155,      -5.389808723,      -4.824614039,      -4.901060558,      -10.39652373,       24.34470085,       24.34470085,     0.01722195784,      0.6050337487,      0.1948599698,     0.01558806702
         156,       -5.38938111,      -4.824393616,      -4.898562679,      -10.39211363,       29.21364102,       29.21364102,     0.01403496081,      0.6014319358,      0.1911878082,      0.0157155469
         157,      -5.388988691,      -4.824198953,      -4.895645165,      -10.38700984,       35.05636923,       35.05636923,     0.01007924664,      0.5969099722,      0.1870196864,     0.01587377547
         158,      -5.388692428,      -4.824076703,      -4.892319338,      -10.38109145,       42.06764308,       42.06764308,    0.005152450877,       0.591176403,      0.1823179667,      0.0160708473
         159,       -5.38858297,      -4.824109335,      -4.888727696,       -10.3741246,       50.48117169,       50.48117169,  -0.0009916370275,      0.5838610963,      0.1770800548,     0.01631661081
         160,      -5.388793521,      -4.824439174,      -4.885284107,      -10.36565512,       50.48117169,       50.48117169,   -0.008629437877,       0.574545459,      0.1714181764,     0.01662212285
         161,      -5.389552209,      -4.825305775,      -4.882866373,      -10.35717953,       50.48117169,       50.48117169,    -0.01644303106,      0.5648521725,      0.1665223698,     0.01693466658
         162,      -5.389924112,      -4.826145792,      -4.882123043,      -10.34804904,       50.48117169,       50.48117169,    -0.02432634789,      0.5549901591,      0.1625935496,     0.01724999925
         163,      -5.390117428,      -4.827003031,      -4.883232165,       -10.3383414,       50.48117169,       50.48117169,    -0.03215810442,      0.5452128257,      0.1598939197,     0.01756326951
         164,      -5.390373149,      -4.827900406,      -4.886162735,      -10.32818398,       50.48117169,       50.48117169,    -0.03980539449,      0.5358090298,      0.1587352845,     0.01786916111
         165,      -5.390896263,      -4.828848981,      -4.890698772,       -10.3177276,       50.48117169,       50.48117169,    -0.04712548992,      0.5270958138,      0.1594687342,     0.01816196493
         166,      -5.391834019,      -4.829853717,      -4.896484539,      -10.30711395,       60.57740603,       60.57740603,    -0.05396638455,      0.5194133389,      0.1624741612,     0.01843560072
         167,      -5.393282729,      -4.830916603,      -4.903059582,      -10.29329564,       6.057740603,       6.057740603,    -0.06121806149,      0.5122741341,      0.1699904948,     0.01872566779
         168,      -5.396888842,      -4.832945559,       -4.91195764,      -10.29725723,       7.269288723,       7.269288723,    -0.06193516021,      0.5115760788,      0.1707791843,     0.01875435174
         169,      -5.396798382,      -4.832807342,      -4.912564059,      -10.29536028,       8.723146468,       8.723146468,       -0.06278052,      0.5107713991,      0.1717871349,     0.01878816613
         170,       -5.39656247,      -4.832642468,      -4.913187461,      -10.29311051,       10.46777576,       10.46777576,    -0.06377203769,      0.5098558434,       0.173087698,     0.01882782684
         171,      -5.396282175,      -4.832453819,      -4.913888719,      -10.29045526,       12.56133091,       12.56133091,    -0.06492754543,      0.5088324105,      0.1747823361,     0.01887404715
         172,      -5.396004337,      -4.832241096,       -4.91470951,      -10.28732042,        15.0735971,        15.0735971,    -0.06626232882,      0.5077181998,      0.1770146265,     0.01892743849
