"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.972123849,      -4.773226625,      -4.838389122,      -8.395972628,               2.4,               2.4,      0.2465648009,       1.146047377,       1.252199905
           1,      -6.037175665,      -4.792244344,      -4.857247476,      -8.391111274,              2.88,              2.88,      0.2466658271,       1.146562496,        1.25281309
           2,       -6.00309263,      -4.810128114,      -4.878299197,      -8.381544905,             3.456,             3.456,      0.2467974688,       1.147077384,        1.25342435
           3,      -5.923003025,       -4.82523478,      -4.903507285,      -8.367930562,            4.1472,            4.1472,       0.246927968,       1.147532914,       1.253949116
           4,      -5.849600573,      -4.835697065,      -4.936122734,      -8.352699444,           4.97664,           4.97664,      0.2470280898,       1.147879086,       1.254328279
           5,      -5.799364541,      -4.840215575,      -4.980139312,      -8.339993872,          5.971968,          5.971968,      0.2470801873,       1.148074254,       1.254535051
           6,      -5.776829084,      -4.839010934,      -5.038625491,      -8.334048399,         7.1663616,         7.1663616,      0.2470749187,       1.148089506,       1.254572621
           7,      -5.783212382,      -4.834126185,      -5.111851833,      -8.336996244,        8.59963392,        8.59963392,      0.2469910715,       1.147910722,       1.254453032
           8,      -5.815176238,      -4.828696349,       -5.19505388,      -8.347776805,        10.3195607,        10.3195607,      0.2467715403,       1.147528344,        1.25416894
           9,      -5.862442924,      -4.825742293,       -5.27136414,      -8.362321147,       12.38347284,       12.38347284,      0.2463121712,       1.146905709,        1.25366468
          10,       -5.91214528,      -4.827064669,      -5.304431919,      -8.375210844,       14.86016741,       14.86016741,      0.2454627229,       1.145937434,       1.252810163
          11,      -5.959238637,      -4.832423948,      -5.278773816,      -8.382561629,        17.8322009,        17.8322009,      0.2440207018,       1.144407475,       1.251358938
          12,      -6.006552599,      -4.839431669,      -5.235338852,      -8.382388152,       21.39864108,       21.39864108,      0.2417137343,       1.141956675,       1.248885253
          13,      -6.056431506,      -4.844901141,        -5.2108493,      -8.374492323,       25.67836929,       25.67836929,      0.2382022325,       1.138096118,       1.244742989
          14,      -6.109303977,      -4.847201278,      -5.210895386,      -8.359622847,       30.81404315,       30.81404315,      0.2331485409,       1.132365662,        1.23818464
          15,      -6.162964631,      -4.847069821,      -5.222035046,      -8.337314997,       36.97685178,       36.97685178,      0.2263799615,       1.124702409,       1.228788451
          16,      -6.210833011,      -4.845900921,      -5.226873249,      -8.307416615,       44.37222213,       44.37222213,      0.2181000058,       1.115829159,       1.217069486
          17,       -6.24778218,      -4.844079374,      -5.219166631,      -8.269261637,       53.24666656,       53.24666656,      0.2090213884,       1.107212252,       1.204723048
          18,      -6.275486849,      -4.841242405,       -5.20283266,      -8.223232176,       63.89599987,       63.89599987,      0.2002815547,       1.100332016,       1.193917737
          19,      -6.297180614,      -4.837204571,      -5.180785138,      -8.170300094,       6.389599987,       6.389599987,      0.1931268611,       1.095799365,        1.18597887
          20,      -6.308428633,      -4.832057383,      -5.153760173,      -8.164727623,       7.667519985,       7.667519985,      0.1924304588,       1.095385418,        1.18523136
          21,      -6.285895448,      -4.831027623,       -5.18328914,      -8.155600398,       9.201023982,       9.201023982,       0.191649853,        1.09493966,        1.18440929
          22,      -6.283656004,      -4.827722338,      -5.230277373,      -8.145826344,       11.04122878,       11.04122878,      0.1907835819,        1.09446902,       1.183517651
          23,       -6.33059688,      -4.824388885,      -5.273282766,      -8.134964197,       13.24947453,       13.24947453,       0.189840909,        1.09398638,       1.182571935
          24,      -6.370261218,      -4.823001236,      -5.286611791,      -8.122208583,       15.89936944,       15.89936944,      0.1888445266,        1.09350698,       1.181594165
