"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         120,      -6.501580704,      -5.448846828,      -5.646984087,      -7.352840156,       49.45862937,       49.45862937,      0.2450452572,       1.216854209,       1.366616017
         121,      -6.504204665,      -5.447275612,      -5.646296167,      -7.354166215,       4.945862937,       4.945862937,      0.2457610461,       1.219809534,       1.370522954
         122,      -6.509780865,      -5.444816942,      -5.640883458,      -7.355816732,       5.935035524,       5.935035524,      0.2458318725,       1.220103987,       1.370911586
         123,      -6.508201249,      -5.444016115,      -5.649667516,      -7.356048801,       7.122042629,       7.122042629,      0.2459153086,       1.220454743,       1.371373752
         124,      -6.509287557,      -5.442655221,      -5.658881365,      -7.356317531,       8.546451155,       8.546451155,      0.2460136867,       1.220871461,       1.371922347
         125,      -6.512853507,      -5.441716983,      -5.664212215,      -7.356636429,       10.25574139,       10.25574139,      0.2461292194,        1.22136559,        1.37257211
         126,      -6.515019831,      -5.441605683,      -5.664697283,      -7.357025351,       12.30688966,       12.30688966,      0.2462640477,       1.221950331,       1.373339699
         127,      -6.516198366,      -5.441985472,      -5.661642683,      -7.357506675,        14.7682676,        14.7682676,      0.2464206037,       1.222639961,       1.374243354
         128,      -6.517544865,      -5.442270933,      -5.657607726,      -7.358103477,       17.72192111,       17.72192111,      0.2466018439,       1.223449196,        1.37530256
         129,      -6.519328699,      -5.442153597,      -5.654070063,       -7.35884434,       21.26630534,       21.26630534,      0.2468111589,       1.224392422,       1.376537501
         130,      -6.521801836,      -5.441607615,      -5.650766465,      -7.359767835,        25.5195664,        25.5195664,      0.2470521997,       1.225482166,       1.377967909
         131,       -6.52508721,      -5.440641149,      -5.647046717,      -7.360928099,       30.62347969,       30.62347969,      0.2473289214,       1.226726202,       1.379610836
         132,      -6.529314115,      -5.439209664,      -5.642688299,      -7.362399148,       36.74817562,       36.74817562,      0.2476464811,       1.228123622,       1.381477899
         133,      -6.534639048,      -5.437262409,      -5.637699758,      -7.364281126,       44.09781075,       44.09781075,      0.2480135247,       1.229660199,        1.38357262
         134,      -6.541044157,      -5.434798911,      -5.632097951,      -7.366710068,        52.9173729,        52.9173729,      0.2484432401,       1.231296681,       1.385880077
         135,      -6.548092001,      -5.431884823,        -5.6259865,      -7.369877009,        5.29173729,        5.29173729,      0.2489475399,       1.232940542,       1.388334461
         136,       -6.55452164,      -5.428660573,      -5.619684965,      -7.373777722,       6.350084748,       6.350084748,      0.2489977952,       1.233102793,       1.388577651
         137,      -6.553281746,      -5.427843914,      -5.627346947,      -7.374235123,       7.620101697,       7.620101697,      0.2490579124,       1.233292019,       1.388864135
