"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          26,       -5.13589067,      -5.074673118,      -4.774745954,      -10.40278549,       22.89509199,       22.89509199,         1.2215109,       2.578653285,       3.588175106,   0.0008872380892
          27,      -5.124068211,       -5.05137822,       -4.76093313,      -10.39475836,       27.47411039,       27.47411039,       1.215242985,       2.590549637,       3.598724472,   0.0009078690745
          28,      -5.111660484,      -5.024250573,      -4.746985892,      -10.38669547,       32.96893247,       32.96893247,       1.206077564,       2.602379711,       3.607036862,   0.0009382665273
          29,      -5.099359629,      -4.993351106,        -4.7335792,      -10.37948743,       39.56271897,       39.56271897,       1.192626398,        2.61283575,       3.610406891,    0.000983380961
          30,      -5.088142446,      -4.959169516,      -4.721284943,      -10.37437275,       47.47526276,       47.47526276,       1.172463938,       2.619392419,       3.604286779,    0.001052167588
          31,      -5.079667378,      -4.922114966,       -4.71005828,      -10.37309383,       4.747526276,       4.747526276,       1.142186554,       2.617897887,       3.581849027,    0.001158200648
          32,      -5.075984506,      -4.882222581,      -4.699253648,      -10.37798453,       5.697031531,       5.697031531,       1.139021511,       2.617683038,       3.579429981,    0.001169315602
          33,       -5.07322098,      -4.876799409,      -4.696390827,      -10.37539558,       6.836437837,       6.836437837,        1.13512585,       2.617287947,         3.5763019,    0.001183043283
          34,      -5.070178641,      -4.870182328,      -4.692987077,      -10.37257686,       8.203725405,       8.203725405,       1.130319692,       2.616611362,       3.572226117,    0.001200051418
          35,      -5.066915923,      -4.862084262,      -4.688948793,      -10.36959572,       9.844470486,       9.844470486,       1.124369961,       2.615504487,       3.566874359,    0.001221217871
          36,      -5.063525454,      -4.852184219,      -4.684176609,      -10.36652202,       11.81336458,       11.81336458,       1.116976502,       2.613748874,       3.559794228,    0.001247694556
          37,      -5.060122364,      -4.840175551,      -4.678577937,      -10.36338817,        14.1760375,        14.1760375,       1.107756338,       2.611026737,       3.550364073,    0.001280987671
          38,      -5.056815659,      -4.825847281,      -4.672090718,      -10.36013132,         17.011245,         17.011245,       1.096228742,       2.606882327,       3.537736273,    0.001323050409
          39,      -5.053671652,      -4.809170005,       -4.66471764,      -10.35651283,         20.413494,         20.413494,       1.081806032,       2.600674089,       3.520770327,    0.001376378676
          40,      -5.050696952,      -4.790331179,        -4.6565624,      -10.35219776,        24.4961928,        24.4961928,       1.063796137,       2.591519643,       3.497962439,    0.001444098023
          41,      -5.047878484,      -4.769677704,       -4.64785203,      -10.34690677,       29.39543136,       29.39543136,       1.041428472,       2.578246544,       3.467400594,    0.001530009502
          42,      -5.045290234,      -4.747614979,      -4.638940496,      -10.34064531,       35.27451763,       35.27451763,       1.013901847,       2.559364643,       3.426768787,    0.001638606304
          43,      -5.043241492,      -4.724534682,      -4.630297391,      -10.33381783,       42.32942116,       42.32942116,       0.980488915,       2.533060152,        3.37340125,    0.001774917615
          44,      -5.042366795,      -4.700888893,      -4.622544896,       -10.3272546,       50.79530539,       50.79530539,      0.9406826933,       2.497032647,       3.304109348,     0.00194418286
          45,      -5.043594665,      -4.677393491,       -4.61655883,      -10.32183325,       50.79530539,       50.79530539,      0.8941837618,        2.44775291,        3.21420571,    0.002152189015
          46,      -5.047967815,      -4.655328875,      -4.613566548,      -10.31737672,       50.79530539,       50.79530539,      0.8490186874,       2.391890532,       3.116898298,    0.002364976201
          47,      -5.051973416,      -4.636169397,      -4.611763989,      -10.31189843,       50.79530539,       50.79530539,      0.8047618835,         2.3284086,       3.010843626,    0.002584950854
          48,      -5.056056419,      -4.619561073,      -4.611254581,      -10.30440155,       50.79530539,       50.79530539,      0.7607132943,       2.256455646,       2.894832708,     0.00281656815
          49,      -5.060110886,      -4.605771098,      -4.612374545,      -10.29416236,       50.79530539,       50.79530539,      0.7162499954,       2.175826103,       2.768397561,    0.003064879769
          50,       -5.06439227,       -4.59527482,      -4.615688726,      -10.28208324,       50.79530539,       50.79530539,      0.6710437934,        2.08713173,       2.632040597,    0.003334347737
          51,      -5.069878761,      -4.588397676,      -4.622081095,      -10.27136959,       50.79530539,       50.79530539,      0.6251095192,       1.991709684,       2.487131123,    0.003628275587
          52,      -5.077920758,      -4.584917028,      -4.632500343,      -10.26612651,       50.79530539,       50.79530539,      0.5787384318,       1.891373318,       2.335610565,     0.00394877331
          53,       -5.08944564,      -4.583803968,      -4.647266652,      -10.26886801,       50.79530539,       50.79530539,      0.5324182391,       1.788189796,       2.179756482,    0.004296771852
          54,      -5.104347062,      -4.583455709,      -4.665359491,      -10.27893602,       50.79530539,       50.79530539,      0.4867785233,         1.6843519,       2.022084148,    0.004671806605
          55,       -5.12123715,       -4.58238726,      -4.684289915,      -10.29295241,       50.79530539,       50.79530539,      0.4425075231,       1.582003955,       1.865165329,    0.005071989633
          56,      -5.137985491,      -4.579986668,      -4.700936451,      -10.30673201,       50.79530539,       50.79530539,      0.4002634598,       1.483062497,       1.711415869,     0.00549415221
          57,      -5.152834975,      -4.576743216,      -4.713024111,      -10.31740789,       50.79530539,       50.79530539,      0.3606124787,       1.389112999,       1.562966732,    0.005933970391
          58,      -5.164996037,      -4.573731148,      -4.720127079,      -10.32436596,       50.79530539,       50.79530539,      0.3239785952,       1.301334819,       1.421547779,    0.006386270438
          59,      -5.174572887,      -4.571998662,      -4.723429131,       -10.3277514,       50.79530539,       50.79530539,      0.2906326976,       1.220508805,       1.288476948,    0.006845212572
          60,      -5.182007197,      -4.572167903,       -4.72467822,      -10.32803532,       50.79530539,       50.79530539,      0.2606852195,       1.147039324,       1.164649511,    0.007304731959
          61,        -5.1877707,      -4.574429068,      -4.725334877,      -10.32568308,       50.79530539,       50.79530539,      0.2340992952,       1.081004638,       1.050566767,    0.007758999439
          62,      -5.192274377,      -4.578661832,      -4.726275341,       -10.3209499,       5.079530539,       5.079530539,      0.2107146844,       1.022219303,      0.9463908477,    0.008202909856
          63,      -5.195900055,      -4.584570907,      -4.727861323,      -10.32978391,       6.095436647,       6.095436647,      0.2083903194,       1.016360965,      0.9359816619,    0.008247525461
          64,      -5.196258103,      -4.584525352,      -4.727718814,      -10.32842729,       7.314523976,       7.314523976,      0.2056457058,       1.009431321,      0.9236280126,    0.008300910745
          65,      -5.196147276,      -4.584452347,      -4.727513903,      -10.32671302,       8.777428771,       8.777428771,      0.2024174197,       1.001264125,      0.9090099498,    0.008364705375
          66,      -5.195791462,      -4.584396175,       -4.72728643,      -10.32458075,       10.53291453,       10.53291453,       0.198636858,      0.9916777197,      0.8917692675,     0.00844083549
          67,      -5.195295398,      -4.584406638,       -4.72706741,      -10.32194605,       12.63949743,       12.63949743,      0.1942323487,      0.9804797997,      0.8715142364,    0.008531541479
          68,      -5.194714208,      -4.584544786,      -4.726889619,      -10.31870178,       15.16739692,       15.16739692,      0.1891322824,      0.9674753586,        0.84782955,    0.008639403895
          69,      -5.194085973,      -4.584891148,      -4.726789887,      -10.31471377,        18.2008763,        18.2008763,      0.1832692142,      0.9524780536,      0.8202926399,    0.008767370139
          70,      -5.193454905,      -4.585554934,      -4.726806235,      -10.30982143,       21.84105156,       21.84105156,      0.1765846871,       0.935324301,      0.7884965201,    0.008918788186
          71,      -5.192885348,      -4.586688881,       -4.72697492,      -10.30382174,       26.20926187,       26.20926187,      0.1690364964,      0.9158941311,      0.7520892784,    0.009097405013
          72,        -5.1924889,      -4.588498367,      -4.727321754,      -10.29648747,       31.45111425,       31.45111425,      0.1606067746,      0.8941349304,      0.7108281908,    0.009307351868
          73,      -5.192456644,      -4.591247988,      -4.727854782,      -10.28758152,        37.7413371,        37.7413371,      0.1513065346,      0.8700850627,      0.6646509061,    0.009553216727
          74,       -5.19308129,      -4.595267273,      -4.728572221,      -10.27684848,       45.28960451,       45.28960451,      0.1411697339,      0.8439057983,      0.6137918338,    0.009840439788
          75,      -5.194815047,      -4.600929002,      -4.729473892,      -10.26409185,       54.34752542,       54.34752542,      0.1302092466,       0.815885358,      0.5588929228,     0.01017714359
          76,      -5.198308703,      -4.608615142,      -4.730576097,      -10.24927845,       5.434752542,       5.434752542,      0.1183209283,      0.7863966912,      0.5011000814,     0.01057904437
          77,      -5.204456866,      -4.618642498,      -4.731868906,       -10.2527809,        6.52170305,        6.52170305,      0.1171344571,      0.7834591595,      0.4953462518,     0.01061956093
          78,      -5.204934106,      -4.619012628,      -4.731828466,       -10.2505814,        7.82604366,        7.82604366,      0.1157264645,      0.7799886076,      0.4885510487,     0.01066822716
          79,      -5.205021894,      -4.619430778,      -4.731656767,      -10.24795845,       9.391252392,       9.391252392,      0.1140591896,      0.7759032382,      0.4805577183,     0.01072669767
          80,      -5.204995994,      -4.619927766,      -4.731398538,       -10.2448248,       11.26950287,       11.26950287,      0.1120884338,      0.7711123748,      0.4711957423,     0.01079702628
          81,      -5.204963647,       -4.62052967,      -4.731059292,      -10.24108275,       13.52340344,       13.52340344,      0.1097623747,      0.7655177544,      0.4602862092,     0.01088179336
          82,      -5.204994275,      -4.621265265,       -4.73062879,      -10.23662757,       16.22808413,       16.22808413,      0.1070195186,      0.7590153364,      0.4476504584,     0.01098431134
          83,      -5.205159637,      -4.622166263,      -4.730078755,      -10.23135403,       19.47370096,       19.47370096,      0.1037849866,       0.751496104,       0.433120954,     0.01110897415
          84,      -5.205552736,      -4.623269771,      -4.729356111,      -10.22515885,       23.36844115,       23.36844115,     0.09996452573,      0.7428440642,      0.4165540421,     0.01126179258
          85,      -5.206303292,      -4.624620764,      -4.728372848,       -10.2179623,       28.04212938,       28.04212938,     0.09543614988,      0.7329303274,      0.3978472601,     0.01144292761
          86,      -5.207587231,       -4.62627294,      -4.727000141,      -10.20970696,       33.65055526,       33.65055526,     0.09003778884,      0.7215996162,      0.3769597856,     0.01165886206
          87,      -5.209619012,      -4.628287443,       -4.72507859,      -10.20038086,       40.38066631,       40.38066631,     0.08354841337,      0.7086468946,       0.353935987,     0.01191843708
          88,      -5.212617753,      -4.630731073,       -4.72245827,      -10.18998852,       48.45679957,       48.45679957,     0.07566208556,      0.6937914067,      0.3289465538,     0.01223389019
          89,      -5.216705178,      -4.633687626,      -4.719102161,      -10.17849282,       58.14815949,       58.14815949,     0.06595371243,      0.6766437565,      0.3023352328,     0.01262222511
          90,      -5.221767555,      -4.637285614,      -4.715277697,       -10.1656487,       5.814815949,       5.814815949,     0.05386897068,      0.6567021075,      0.2747152116,     0.01310561478
          91,      -5.227334189,      -4.641773405,      -4.711873189,      -10.16424553,       6.977779139,       6.977779139,     0.05265280962,      0.6547107084,      0.2719928183,     0.01315426123
          92,      -5.227153495,      -4.641726202,      -4.711315754,      -10.16225907,       8.373334966,       8.373334966,     0.05118679749,      0.6523291897,       0.268787121,     0.01321290171
          93,      -5.226693805,      -4.641638567,      -4.710614805,      -10.15989898,       10.04800196,       10.04800196,     0.04941859714,      0.6494834699,      0.2650286586,     0.01328362972
          94,      -5.226070888,      -4.641527011,      -4.709802516,      -10.15709339,       12.05760235,       12.05760235,     0.04728363624,      0.6460848359,      0.2606434522,     0.01336902816
          95,       -5.22529455,      -4.641387812,      -4.708882756,      -10.15375468,       14.46912282,       14.46912282,     0.04470235671,      0.6420276818,      0.2555569534,     0.01347227934
          96,      -5.224351086,      -4.641214512,      -4.707862043,      -10.14977978,       17.36294739,       17.36294739,     0.04157694231,      0.6371869843,      0.2497006532,     0.01359729592
          97,      -5.223222501,      -4.641000471,      -4.706756117,      -10.14505837,       20.83553686,       20.83553686,     0.03778792126,      0.6314157953,      0.2430230254,     0.01374885676
          98,      -5.221897366,      -4.640744224,      -4.705599736,      -10.13945841,       25.00264424,       25.00264424,      0.0331918144,      0.6245440189,      0.2355081573,     0.01393270103
          99,      -5.220384564,      -4.640458273,      -4.704466827,      -10.13282545,       30.00317308,       30.00317308,     0.02762113676,      0.6163811632,      0.2272068448,     0.01415552814
         100,      -5.218734661,      -4.640181422,      -4.703508705,      -10.12496597,        36.0038077,        36.0038077,     0.02089087778,      0.6067311115,      0.2182905165,      0.0144247385
         101,      -5.217070165,       -4.63999999,      -4.703016804,      -10.11562488,       43.20456924,       43.20456924,     0.01282038747,      0.5954373817,      0.2091490735,     0.01474755811
         102,      -5.215625864,      -4.640094055,      -4.703498128,      -10.10446066,       51.84548309,       51.84548309,    0.003286248391,      0.5824901458,      0.2005696817,     0.01512892367
         103,      -5.214811372,      -4.640824749,      -4.705715591,      -10.09108677,       62.21457971,       62.21457971,   -0.007667336514,      0.5682489631,      0.1940650636,     0.01556706707
         104,      -5.215304342,      -4.642843505,       -4.71061527,      -10.07519824,       6.221457971,       6.221457971,    -0.01960425478,      0.5538885265,      0.1924802939,      0.0160445438
         105,      -5.218164017,      -4.647143831,      -4.718990566,      -10.07612292,       7.465749565,       7.465749565,     -0.0207895079,      0.5524712996,      0.1923788256,     0.01609195393
         106,      -5.217712663,      -4.647163286,      -4.719550941,      -10.07397353,       8.958899478,       8.958899478,      -0.022192941,      0.5508123488,      0.1923496398,     0.01614809125
         107,        -5.2170964,      -4.647205587,      -4.720158007,      -10.07140314,       10.75067937,       10.75067937,    -0.02384751012,      0.5488859416,      0.1924520632,     0.01621427401
         108,       -5.21638814,      -4.647284567,      -4.720872592,      -10.06833786,       12.90081525,       12.90081525,    -0.02578775032,      0.5466721152,      0.1927776367,     0.01629188362
         109,      -5.215630421,      -4.647415552,      -4.721746201,      -10.06468915,        15.4809783,        15.4809783,    -0.02804594327,      0.5441661442,       0.193469987,     0.01638221134
         110,       -5.21487664,      -4.647619471,       -4.72282875,      -10.06035415,       18.57717396,       18.57717396,    -0.03064526669,      0.5413944693,      0.1947558204,     0.01648618428
         111,      -5.214210935,      -4.647925242,      -4.724168316,       -10.0552266,       22.29260875,       22.29260875,    -0.03358734387,      0.5384422476,      0.1969947512,     0.01660386736
         112,       -5.21376799,      -4.648371904,      -4.725805667,      -10.04919233,        26.7511305,        26.7511305,     -0.0368310333,      0.5354991499,      0.2007573854,     0.01673361494
         113,      -5.213752446,      -4.649007709,       -4.72776352,      -10.04215993,        32.1013566,        32.1013566,    -0.04025737643,      0.5329329719,      0.2069399841,     0.01687066867
         114,      -5.214458945,      -4.649886332,      -4.730025934,       -10.0341193,       38.52162792,       38.52162792,    -0.04361551533,      0.5314009094,      0.2169225677,     0.01700499422
         115,      -5.216281471,      -4.651058253,      -4.732508794,      -10.02505122,        46.2259535,        46.2259535,    -0.04643812352,      0.5320177639,      0.2327840963,     0.01711789855
         116,      -5.219694055,      -4.652562848,      -4.735033749,      -10.01503806,        55.4711442,        55.4711442,    -0.04790807459,      0.5366182529,       0.257617062,     0.01717669659
         117,      -5.225179758,      -4.654428337,      -4.737325393,      -10.00416597,       66.56537304,       66.56537304,    -0.04665342704,      0.5481568054,      0.2959686894,      0.0172268825
         118,      -5.233054774,      -4.656723917,      -4.739126064,       -9.99253888,       6.656537304,       6.656537304,    -0.04047693292,      0.5712405981,      0.3543954042,     0.01747394226
         119,      -5.243199239,      -4.659684625,       -4.74044211,      -9.994423325,       7.987844765,       7.987844765,    -0.03980907166,      0.5736440473,      0.3603690788,     0.01750065671
         120,       -5.24339501,      -4.659376767,      -4.740052097,      -9.992712604,       9.585413718,       9.585413718,    -0.03893871011,      0.5766641271,      0.3677183053,     0.01753547117
         121,      -5.243499707,      -4.659045582,      -4.739513196,      -9.990687501,       11.50249646,       11.50249646,    -0.03779485109,      0.5804840468,      0.3767949263,     0.01758122553
         122,       -5.24361339,      -4.658667882,      -4.738836101,      -9.988294627,       13.80299575,       13.80299575,    -0.03627745997,      0.5853526308,       0.388057734,     0.01764192118
         123,      -5.243769108,      -4.658215858,      -4.738011101,      -9.985470038,        16.5635949,        16.5635949,    -0.03424511867,      0.5916097879,      0.4021081808,     0.01772321483
         124,      -5.243990789,      -4.657663754,      -4.737021085,      -9.982155377,       19.87631389,       19.87631389,     -0.0314964852,      0.5997240678,       0.419741481,     0.01783316017
         125,      -5.244303689,      -4.656989932,      -4.735848165,       -9.97826873,       23.85157666,       23.85157666,    -0.02774309744,      0.6103479858,       0.442019711,     0.01798329568
         126,       -5.24473612,      -4.656181745,      -4.734482016,      -9.973732399,       28.62189199,       28.62189199,    -0.02257152104,      0.6243957331,      0.4703696415,     0.01819015874
         127,       -5.24531804,      -4.655245036,       -4.73293381,      -9.968484815,       34.34627039,       34.34627039,    -0.01539354598,      0.6431461832,      0.5067021261,     0.01847727774
         128,      -5.246083093,      -4.654217754,      -4.731250103,      -9.962454927,       41.21552447,       41.21552447,   -0.005387163292,      0.6683627692,      0.5535253878,     0.01887753305
         129,      -5.247075779,      -4.653194558,      -4.729532445,      -9.955597628,       49.45862937,       49.45862937,    0.008566645993,      0.7024142155,      0.6140146075,     0.01943568542
         130,      -5.248375472,      -4.652369848,      -4.727958909,      -9.947910946,       59.35035524,       59.35035524,     0.02794669658,      0.7483826486,      0.6920181858,     0.02021088744
         131,      -5.250211731,      -4.652073526,      -4.726759438,      -9.939461439,       5.935035524,       5.935035524,     0.05460005393,       0.810045481,      0.7918311696,     0.02127702173
         132,      -5.253173644,      -4.652779072,      -4.726198318,       -9.94114402,       7.122042629,       7.122042629,     0.05730490264,      0.8162861302,      0.8018887284,     0.02138521568
         133,      -5.253218939,      -4.652460296,      -4.725729136,      -9.939891975,       8.546451155,       8.546451155,     0.06059880635,      0.8238664472,      0.8140428511,     0.02151697183
         134,      -5.252967185,      -4.652045769,      -4.725156155,      -9.938405919,       10.25574139,       10.25574139,     0.06461853677,      0.8330897774,      0.8287418881,     0.02167776105
         135,      -5.252619194,      -4.651547252,      -4.724471192,      -9.936643782,       12.30688966,       12.30688966,     0.06953646563,      0.8443353299,      0.8465356923,      0.0218744782
         136,      -5.252242089,      -4.650951306,      -4.723663364,      -9.934561556,        14.7682676,        14.7682676,     0.07556997835,      0.8580768216,      0.8680959599,     0.02211581871
         137,      -5.251882634,      -4.650242702,      -4.722723588,      -9.932109624,       17.72192111,       17.72192111,     0.08299406891,      0.8749068698,       0.894241435,     0.02241278233
         138,      -5.251601422,      -4.649403243,      -4.721643298,       -9.92923999,       21.26630534,       21.26630534,     0.09215604069,      0.8955649024,      0.9259627191,     0.02277926121
         139,      -5.251489094,      -4.648415547,      -4.720417726,      -9.925902185,        25.5195664,        25.5195664,      0.1034928794,      0.9209706622,      0.9644476582,     0.02321743004
         140,      -5.251684557,       -4.64726697,      -4.719049309,      -9.922070719,       30.62347969,       30.62347969,      0.1175482172,      0.9522590332,        1.01109795,     0.02369571336
         141,      -5.252394762,      -4.645954114,      -4.717552938,      -9.917738988,       36.74817562,       36.74817562,      0.1349821552,      0.9908064288,       1.067520403,     0.02421234278
         142,      -5.253914301,      -4.644486675,      -4.715963304,      -9.912933284,       44.09781075,       44.09781075,      0.1565574379,       1.038217087,       1.135447969,     0.02476358539
         143,      -5.256633267,      -4.642893525,      -4.714347825,      -9.907717675,        52.9173729,        52.9173729,      0.1830701323,       1.096197909,       1.216497156,     0.02534287583
         144,      -5.260960259,       -4.64125523,      -4.712835188,      -9.902269784,       63.50084748,       63.50084748,      0.2152048011,       1.166271961,       1.311713868,     0.02594016118
         145,      -5.267157309,      -4.639761513,      -4.711626916,      -9.896844704,       6.350084748,       6.350084748,       0.253236749,       1.249171227,       1.420725117,     0.02654089465
         146,      -5.274922619,      -4.638811601,      -4.710984382,      -9.900926311,       7.620101697,       7.620101697,       0.257036129,       1.257451634,       1.431578209,     0.02660002066
         147,      -5.275345414,      -4.638190453,      -4.710416302,      -9.900011289,       9.144122036,       9.144122036,      0.2615847673,       1.267364988,       1.444518603,     0.02666957575
         148,       -5.27554827,       -4.63740051,      -4.709712962,      -9.898933747,       10.97294644,       10.97294644,       0.267024389,       1.279221006,        1.45991868,     0.02675106077
         149,      -5.275707906,      -4.636438165,      -4.708867338,      -9.897667147,       13.16753573,       13.16753573,      0.2735199849,       1.293380764,       1.478202029,      0.0268460534
         150,      -5.275870897,      -4.635278086,      -4.707870884,      -9.896190311,       15.80104288,       15.80104288,      0.2812601668,       1.310257945,       1.499837801,     0.02695613201
         151,       -5.27604399,      -4.633893172,      -4.706719985,      -9.894483401,       18.96125145,       18.96125145,      0.2904556843,       1.330316173,        1.52532707,     0.02708276775
         152,      -5.276211957,      -4.632259868,      -4.705414816,      -9.892532537,       22.75350175,       22.75350175,      0.3013315471,       1.354053255,       1.555168184,     0.02722713847
         153,       -5.27632821,      -4.630370147,      -4.703961484,       -9.89033407,       27.30420209,       27.30420209,      0.3141110546,       1.381970767,       1.589798675,     0.02738987718
         154,      -5.276300649,      -4.628248658,      -4.702371836,      -9.887901806,       32.76504251,       32.76504251,       0.328984286,       1.414517656,       1.629501271,     0.02757071538
         155,         -5.275974,      -4.625974507,      -4.700662664,      -9.885310177,       39.31805102,       39.31805102,      0.3460497456,       1.451989841,       1.674257934,     0.02776797557
         156,       -5.27511809,      -4.623705851,      -4.698855865,      -9.882643849,       47.18166122,       47.18166122,      0.3652083307,       1.494343037,       1.723508739,      0.0279778129
         157,      -5.273435582,      -4.621706975,      -4.696986737,      -9.880049189,       56.61799346,       56.61799346,      0.3859913733,        1.54087186,       1.775767027,     0.02819318603
         158,      -5.270647305,      -4.620374403,      -4.695124221,      -9.877778644,       67.94159216,       67.94159216,      0.4073207807,       1.589740162,       1.828080328,     0.02840264657
         159,       -5.26668633,      -4.620256268,      -4.693428004,      -9.876262761,       6.794159216,       6.794159216,      0.4271810077,       1.637314718,       1.875305512,     0.02858861202
         160,      -5.262047273,      -4.622082106,      -4.692285454,      -9.887075532,       8.152991059,       8.152991059,      0.4291116182,       1.641968284,       1.879881379,     0.02860660836
         161,      -5.261762917,      -4.621758492,      -4.691698935,      -9.886672462,       9.783589271,       9.783589271,      0.4313444718,       1.647391236,       1.885147912,     0.02862731435
         162,      -5.260811104,      -4.621300988,      -4.690984947,      -9.886212145,       11.74030712,       11.74030712,      0.4339014281,        1.65366344,       1.891142656,     0.02865088613
         163,      -5.259558838,      -4.620751092,       -4.69015176,      -9.885694167,       14.08836855,       14.08836855,      0.4367910279,       1.660846951,       1.897866439,     0.02867734821
         164,      -5.258087252,      -4.620123016,      -4.689210912,      -9.885122968,       16.90604226,       16.90604226,       0.439997261,       1.668965803,        1.90525498,     0.02870649596
         165,      -5.256420146,      -4.619435825,      -4.688184237,      -9.884507516,       20.28725071,       20.28725071,      0.4434622546,       1.677974517,       1.913135767,     0.02873774997
         166,      -5.254579633,      -4.618721052,      -4.687106424,      -9.883882234,       24.34470085,       24.34470085,      0.4470602214,       1.687710108,       1.921163309,     0.02876994221
         167,      -5.252601635,      -4.618039228,      -4.686033665,      -9.883305309,       29.21364102,       29.21364102,      0.4505576797,       1.697816864,       1.928722479,     0.02880099224
         168,      -5.250559663,      -4.617496597,      -4.685050032,      -9.882873062,       35.05636923,       35.05636923,      0.4535580062,       1.707640213,       1.934799893,      0.0288274526
         169,      -5.248587755,      -4.617262908,      -4.684280158,      -9.882746244,       42.06764308,       42.06764308,       0.455429917,        1.71608768,       1.937829667,     0.02884389342
         170,      -5.246902943,       -4.61758567,       -4.68391525,      -9.883150656,       50.48117169,       50.48117169,      0.4552270101,       1.721468976,       1.935534709,     0.02884567633
         171,      -5.245830898,      -4.618795644,      -4.684251777,      -9.884437617,       60.57740603,       60.57740603,      0.4516158096,        1.72134612,        1.92479709,     0.02887766104
