"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          22,      -5.467482339,      -5.437962006,      -5.178904105,      -10.72826616,       11.04122878,       11.04122878,      0.5288718639,       1.265799903,       1.717537224,    0.001651569038
          23,      -5.461414889,      -5.428102877,      -5.172416341,      -10.72656292,       13.24947453,       13.24947453,      0.5252209517,       1.266610924,       1.717414957,     0.00167937381
          24,       -5.45498667,      -5.415472333,       -5.16479347,      -10.72465555,       15.89936944,       15.89936944,      0.5207471698,       1.267548214,       1.717146287,    0.001713738139
          25,      -5.448069461,      -5.400505597,      -5.156010142,      -10.72214325,       19.07924333,       19.07924333,      0.5152156135,       1.268668868,       1.716702097,    0.001756683704
          26,      -5.440556548,      -5.383648442,      -5.146166261,      -10.71925361,       22.89509199,       22.89509199,       0.508313373,       1.270109439,       1.716111789,    0.001810998549
          27,      -5.432459975,       -5.36504967,      -5.135497298,      -10.71610788,       27.47411039,       27.47411039,      0.4997185993,       1.272153007,        1.71553052,    0.001879795458
          28,      -5.423961433,      -5.344516341,      -5.124340852,      -10.71304435,       32.96893247,       32.96893247,      0.4892530414,       1.275287289,       1.715285957,    0.001965359017
          29,      -5.415376966,      -5.321735807,      -5.113067033,      -10.71013411,       39.56271897,       39.56271897,      0.4768893193,       1.280192448,       1.715816473,    0.002069062091
          30,      -5.407048497,       -5.29656181,      -5.101981163,      -10.70803012,       39.56271897,       39.56271897,      0.4623918549,       1.287577194,       1.717423177,    0.002194474892
          31,      -5.399247728,      -5.269124408,      -5.091178999,      -10.70631667,       39.56271897,       39.56271897,      0.4478390716,       1.296058495,       1.719499372,    0.002324457148
          32,      -5.390586697,      -5.242320951,      -5.079994873,      -10.70319779,       47.47526276,       47.47526276,      0.4328730933,       1.305030518,       1.721403079,    0.002462751522
          33,      -5.381903405,      -5.215136561,      -5.068017292,      -10.69768183,       4.747526276,       4.747526276,      0.4141280175,       1.315299653,       1.722295874,    0.002643807379
          34,      -5.374689446,      -5.185009311,      -5.054752948,      -10.70652022,       5.697031531,       5.697031531,      0.4122112549,       1.316360483,       1.722394062,    0.002662407187
          35,      -5.371446244,      -5.181869702,      -5.052024128,      -10.70340713,       6.836437837,       6.836437837,      0.4098964955,       1.317625087,       1.722488996,    0.002684995908
          36,      -5.367801723,      -5.177871872,      -5.048719188,      -10.69994794,       8.203725405,       8.203725405,      0.4071005266,         1.3191235,       1.722564642,    0.002712467933
          37,      -5.363790512,      -5.172708345,      -5.044714234,      -10.69618815,       9.844470486,       9.844470486,       0.403720489,       1.320886726,       1.722594243,    0.002745956822
          38,      -5.359477615,      -5.165992333,      -5.039866502,      -10.69215189,       11.81336458,       11.81336458,      0.3996301285,       1.322941567,       1.722532088,    0.002786898284
          39,      -5.354940023,       -5.15730691,      -5.034021956,      -10.68777819,        14.1760375,        14.1760375,      0.3946757794,       1.325301543,       1.722300587,    0.002837110123
          40,      -5.350223827,      -5.146317429,      -5.027030296,      -10.68284462,         17.011245,         17.011245,      0.3886729855,       1.327951166,       1.721769726,    0.002898887443
          41,      -5.345286225,       -5.13292357,      -5.018767012,      -10.67686634,         20.413494,         20.413494,      0.3814054479,        1.33081907,       1.720724285,    0.002975105941
          42,      -5.339958615,      -5.117363397,      -5.009160832,      -10.66918273,        24.4961928,        24.4961928,      0.3726286774,        1.33373309,        1.71881167,    0.003069320595
          43,      -5.333984918,      -5.100163451,      -4.998225758,      -10.65923219,       29.39543136,       29.39543136,      0.3620799185,       1.336347044,       1.715459751,     0.00318585574
          44,      -5.327165647,      -5.081922108,       -4.98609815,      -10.64691449,       35.27451763,       35.27451763,      0.3494929601,       1.338024562,       1.709750549,     0.00332991539
          45,      -5.319564765,       -5.06306947,      -4.973081663,      -10.63284636,       42.32942116,       42.32942116,      0.3346120687,       1.337666503,        1.70023741,    0.003507803671
          46,      -5.311670062,       -5.04380226,      -4.959705634,      -10.61819988,       42.32942116,       42.32942116,       0.317218676,       1.333488451,        1.68471064,    0.003727127361
          47,      -5.304410354,      -5.024280858,      -4.946801499,      -10.60614952,       42.32942116,       42.32942116,      0.3003915721,       1.325395248,       1.664941406,    0.003951196282
          48,      -5.297215617,      -5.006231492,      -4.934705867,      -10.59473512,       42.32942116,       42.32942116,      0.2842632717,       1.313291755,        1.64086586,    0.004178145059
          49,      -5.290952107,      -4.988606803,       -4.92343616,      -10.58365107,       50.79530539,       50.79530539,      0.2689469184,       1.297173152,       1.612487292,    0.004405942475
          50,       -5.28569438,      -4.971250072,      -4.913202701,      -10.57071059,       5.079530539,       5.079530539,      0.2518352103,       1.272167516,       1.572324386,    0.004677734621
          51,      -5.283131462,      -4.953718562,      -4.905662965,      -10.57943042,       6.095436647,       6.095436647,      0.2501315615,       1.269622175,       1.568259178,    0.004704978666
          52,      -5.280833086,      -4.951153866,      -4.903163651,      -10.57578957,       7.314523976,       7.314523976,      0.2481046977,       1.266485607,       1.563292635,    0.004737656223
          53,      -5.278279628,       -4.94795732,      -4.900167969,      -10.57163372,       8.777428771,       8.777428771,      0.2456984315,       1.262603084,       1.557205165,    0.004776830524
          54,      -5.275540327,      -4.943966007,      -4.896611359,      -10.56692191,       10.53291453,       10.53291453,      0.2428487238,       1.257774414,       1.549717162,    0.004823768515
          55,      -5.272694521,      -4.938969961,      -4.892452197,      -10.56159501,       12.63949743,       12.63949743,       0.239483584,        1.25173796,       1.540469455,    0.004879975119
          56,      -5.269833423,      -4.932736904,      -4.887699655,      -10.55555436,       15.16739692,       15.16739692,      0.2355229955,        1.24414898,       1.528996733,    0.004947239694
          57,      -5.267041047,       -4.92505575,      -4.882448964,      -10.54862533,        18.2008763,        18.2008763,      0.2308786417,        1.23455054,       1.514691596,    0.005027703676
          58,      -5.264364483,      -4.915814448,      -4.876918645,      -10.54053259,       21.84105156,       21.84105156,      0.2254532562,       1.222336375,       1.496758408,    0.005123961067
          59,       -5.26179538,       -4.90510826,       -4.87148272,      -10.53091624,       26.20926187,       26.20926187,      0.2191370586,       1.206702537,       1.474151487,    0.005239253252
          60,       -5.25930927,      -4.893342616,      -4.866688238,      -10.51937922,       31.45111425,       31.45111425,      0.2118007659,       1.186593728,       1.445503179,    0.005377804076
          61,      -5.257012565,      -4.881298656,      -4.863279912,      -10.50551102,        37.7413371,        37.7413371,      0.2032872558,       1.160661061,        1.40905798,    0.005545320925
          62,      -5.255416135,      -4.870152749,      -4.862293289,      -10.48895767,       45.28960451,       45.28960451,      0.1934128458,        1.12726893,       1.362650526,    0.005749535076
          63,      -5.255802696,      -4.861454744,      -4.865307985,      -10.47031913,       4.528960451,       4.528960451,      0.1820012814,       1.084622592,       1.303803418,    0.006000336924
          64,       -5.26064487,      -4.856983872,      -4.874847753,      -10.49727116,       5.434752542,       5.434752542,      0.1808621795,       1.080324673,       1.297880361,    0.006025529628
          65,      -5.264118882,      -4.856140279,      -4.875041505,      -10.49502097,        6.52170305,        6.52170305,      0.1795009793,       1.075130841,       1.290728184,    0.006055862616
          66,      -5.265338636,      -4.854415966,      -4.875234568,      -10.49241403,        7.82604366,        7.82604366,      0.1778759466,       1.068848929,       1.282084462,    0.006092405671
          67,       -5.26589018,      -4.852253071,      -4.875519948,      -10.48943721,       9.391252392,       9.391252392,      0.1759381444,       1.061244153,       1.271628493,    0.006136462115
          68,      -5.266429804,      -4.849635522,      -4.876015461,      -10.48609706,       11.26950287,       11.26950287,      0.1736305849,       1.052030093,       1.258968457,    0.006189622322
          69,      -5.267355782,      -4.846540555,      -4.876904109,      -10.48244662,       13.52340344,       13.52340344,       0.170887589,       1.040858644,       1.243626567,    0.006253828177
          70,      -5.269002983,      -4.842957921,      -4.878457774,      -10.47860563,       16.22808413,       16.22808413,      0.1676346226,        1.02730966,       1.225022525,    0.006331448571
          71,      -5.271698977,      -4.838907691,      -4.881066295,      -10.47480317,       19.47370096,       19.47370096,      0.1637893968,       1.010883206,       1.202458172,    0.006425355158
          72,      -5.275783467,      -4.834472923,      -4.885257655,      -10.47148424,       23.36844115,       23.36844115,      0.1592653453,      0.9909990861,       1.175107871,    0.006538978156
          73,       -5.28161441,      -4.829828056,       -4.89168169,      -10.46950959,       28.04212938,       28.04212938,      0.1539790044,      0.9670110523,        1.14202196,    0.006676304434
          74,      -5.289563815,      -4.825246846,      -4.901009217,       -10.4703196,       33.65055526,       33.65055526,      0.1478637977,      0.9382498224,       1.102158888,    0.006841732531
          75,       -5.29999602,      -4.821095723,      -4.913680723,      -10.47580115,       40.38066631,       40.38066631,      0.1408943666,      0.9041205429,        1.05447709,    0.007039595123
          76,      -5.313128352,      -4.817851015,      -4.929473942,      -10.48760317,       48.45679957,       48.45679957,      0.1331246901,      0.8642801069,      0.9981194858,    0.007273050734
          77,      -5.328813345,      -4.816200564,      -4.947028555,      -10.50553934,       48.45679957,       48.45679957,      0.1247392108,      0.8189157065,      0.9327270164,    0.007541947076
          78,      -5.346472271,       -4.81722258,      -4.963873928,      -10.52269564,       48.45679957,       48.45679957,      0.1173404813,      0.7766500426,      0.8703970689,    0.007794161124
          79,      -5.361103552,      -4.818552154,      -4.974552499,      -10.53479571,       4.845679957,       4.845679957,      0.1109172918,      0.7378420848,      0.8116018884,     0.00802580001
          80,      -5.374123819,      -4.820803625,      -4.980642842,      -10.54189518,       5.814815949,       5.814815949,      0.1102833414,      0.7339769905,      0.8057305811,    0.008048793525
          81,      -5.374952575,      -4.819825584,      -4.980380528,      -10.54221437,       6.977779139,       6.977779139,      0.1095364262,      0.7293875891,      0.7987345226,    0.008076069024
          82,      -5.375759752,      -4.818655448,      -4.980037449,      -10.54259757,       8.373334966,       8.373334966,      0.1086601135,      0.7239535291,      0.7904149353,    0.008108327882
          83,      -5.376662039,      -4.817326148,      -4.979642628,      -10.54305002,       10.04800196,       10.04800196,       0.107637307,      0.7175411689,      0.7805446581,     0.00814633725
          84,      -5.377750043,       -4.81586676,      -4.979219767,      -10.54357461,       12.05760235,       12.05760235,      0.1064511776,      0.7100064727,      0.7688688309,    0.008190907142
          85,      -5.379104463,      -4.814325869,      -4.978805742,      -10.54416822,       14.46912282,       14.46912282,      0.1050866158,       0.701200533,        0.75510813,    0.008242847601
          86,       -5.38079825,      -4.812788546,      -4.978458983,      -10.54481618,       17.36294739,       17.36294739,      0.1035323763,      0.6909796224,      0.7389669005,    0.008302896045
          87,      -5.382896299,      -4.811395081,      -4.978264498,      -10.54547993,       20.83553686,       20.83553686,      0.1017840644,      0.6792220471,      0.7201491051,    0.008371602749
          88,      -5.385456813,      -4.810363118,      -4.978335222,      -10.54609803,       25.00264424,       25.00264424,     0.09984804932,      0.6658545617,      0.6983859833,    0.008449043352
          89,      -5.388526851,      -4.810014282,      -4.978810953,       -10.5465864,       30.00317308,       30.00317308,      0.0977463764,      0.6508924252,      0.6734824274,    0.008533110269
          90,      -5.392151038,      -4.810793995,      -4.979851718,      -10.54679955,        36.0038077,        36.0038077,     0.09552172002,      0.6344922086,      0.6453841485,    0.008622096524
          91,      -5.396385528,      -4.813283313,      -4.981636427,      -10.54652238,       43.20456924,       43.20456924,      0.0932398436,      0.6170118718,      0.6142660796,    0.008713371581
          92,      -5.401342353,      -4.818186563,      -4.984378083,      -10.54541356,       51.84548309,       51.84548309,     0.09098407805,        0.59906173,      0.5806322717,    0.008803602203
          93,      -5.407261087,      -4.826285491,      -4.988371031,      -10.54294832,       5.184548309,       5.184548309,     0.08883318198,      0.5815211196,      0.5454106547,    0.008889638046
          94,      -5.414640224,      -4.838349879,      -4.994051522,       -10.5565828,       6.221457971,       6.221457971,      0.0886232941,      0.5797963055,      0.5419208726,    0.008898033561
          95,      -5.416500356,       -4.83860367,       -4.99441004,      -10.55563666,       7.465749565,       7.465749565,     0.08837872236,      0.5777811985,      0.5378038127,     0.00890781643
          96,       -5.41714383,      -4.838884734,      -4.994782558,      -10.55442141,       8.958899478,       8.958899478,     0.08809531019,       0.575441613,       0.532966141,    0.008919152917
          97,      -5.417341261,      -4.839249489,      -4.995209115,      -10.55289791,       10.75067937,       10.75067937,     0.08776898148,      0.5727455619,      0.5273083323,    0.008932206066
          98,      -5.417388101,      -4.839748379,      -4.995735547,      -10.55101254,       12.90081525,       12.90081525,     0.08739587129,      0.5696670148,      0.5207285932,    0.008947130473
          99,       -5.41742109,      -4.840448495,       -4.99641131,      -10.54869508,        15.4809783,        15.4809783,     0.08697233452,      0.5661908832,       0.513128807,    0.008964071944
         100,      -5.417523564,      -4.841434905,      -4.997290001,      -10.54585368,       18.57717396,       18.57717396,     0.08649470216,       0.562319544,      0.5044234186,    0.008983177238
         101,      -5.417767132,      -4.842818994,      -4.998429721,      -10.54235928,       22.29260875,       22.29260875,     0.08595858546,      0.5580808856,      0.4945521524,    0.009004621906
         102,      -5.418239661,      -4.844750042,      -4.999890278,      -10.53804553,        26.7511305,        26.7511305,     0.08535743366,      0.5535372712,      0.4834972497,    0.009028667978
         103,      -5.419062505,      -4.847429353,      -5.001728683,      -10.53270576,        32.1013566,        32.1013566,     0.08467971645,      0.5487945842,      0.4713071403,    0.009055776667
         104,      -5.420415961,      -4.851122657,      -5.003989894,      -10.52608946,       38.52162792,       38.52162792,     0.08390270331,      0.5440060694,      0.4581226894,    0.009086857193
         105,      -5.422563644,      -4.856170141,      -5.006703626,      -10.51791519,        46.2259535,        46.2259535,     0.08297804958,      0.5393586097,      0.4441951137,    0.009123843342
         106,      -5.425878637,      -4.862988112,       -5.00990048,      -10.50787069,        55.4711442,        55.4711442,     0.08180127596,      0.5350179429,      0.4298716464,    0.009170914286
         107,      -5.430913724,      -4.872052519,      -5.013645592,      -10.49567793,        5.54711442,        5.54711442,     0.08015812915,      0.5309957357,      0.4154977574,    0.009236640159
         108,      -5.438497832,      -4.883860331,       -5.01806993,      -10.50118063,       6.656537304,       6.656537304,     0.07999073256,      0.5306011923,      0.4140788695,    0.009243336023
         109,       -5.43943449,      -4.884163523,      -5.018247388,      -10.49908652,       7.987844765,       7.987844765,     0.07978595465,      0.5301421726,      0.4124134412,    0.009251527139
         110,      -5.439679003,      -4.884487365,      -5.018390288,      -10.49657576,       9.585413718,       9.585413718,     0.07953418902,      0.5296105152,      0.4104671639,    0.009261597764
         111,      -5.439715246,      -4.884884207,      -5.018524014,      -10.49356031,       11.50249646,       11.50249646,     0.07922264672,      0.5289971053,      0.4082036678,    0.009274059456
         112,      -5.439712566,      -4.885382889,      -5.018664073,      -10.48994309,       13.80299575,       13.80299575,     0.07883394968,      0.5282910059,      0.4055851211,    0.009289607338
         113,      -5.439760234,      -4.886019897,      -5.018818376,      -10.48562537,        16.5635949,        16.5635949,     0.07834398594,      0.5274773775,      0.4025724215,    0.009309205887
         114,      -5.439937231,      -4.886841458,      -5.018983169,      -10.48049085,       19.87631389,       19.87631389,     0.07771870403,      0.5265330303,      0.3991242996,    0.009334217164
         115,      -5.440343201,       -4.88791028,      -5.019136528,      -10.47442319,       23.85157666,       23.85157666,     0.07690943694,      0.5254176667,      0.3951934688,    0.009366587847
         116,      -5.441121965,      -4.889315822,      -5.019228932,      -10.46731264,       28.62189199,       28.62189199,     0.07584631558,      0.5240578896,       0.390717238,    0.009409112702
         117,       -5.44248212,      -4.891186767,      -5.019174156,      -10.45907127,       34.34627039,       34.34627039,     0.07442930843,      0.5223202165,      0.3855986608,    0.009465792988
         118,      -5.444707413,      -4.893704301,      -5.018851212,      -10.44966549,       41.21552447,       41.21552447,     0.07251675917,      0.5199698785,      0.3796743515,    0.009542294958
         119,      -5.448134298,      -4.897115524,      -5.018137426,       -10.4391357,       49.45862937,       49.45862937,      0.0699115847,      0.5166114144,      0.3726620066,    0.009646501937
         120,       -5.45306479,      -4.901745337,      -5.016989034,      -10.42758207,       59.35035524,       59.35035524,     0.06634753293,      0.5116061728,       0.364079128,    0.009789064008
         121,      -5.459565454,      -4.908008491,      -5.015594908,      -10.41507003,       5.935035524,       5.935035524,     0.06148196917,      0.5039678242,      0.3531250847,    0.009983686558
         122,      -5.467201268,      -4.916406644,      -5.014634334,      -10.41642405,       7.122042629,       7.122042629,     0.06098981654,      0.5031916667,      0.3520294112,     0.01000337266
         123,      -5.467278298,      -4.916514758,      -5.014167258,       -10.4143655,       8.546451155,       8.546451155,     0.06039109831,      0.5022365274,        0.35070503,     0.01002732139
         124,      -5.466961294,      -4.916626271,      -5.013588758,      -10.41194485,       10.25574139,       10.25574139,     0.05966099171,      0.5010551379,      0.3491001663,     0.01005652566
         125,      -5.466460815,      -4.916778648,      -5.012914611,      -10.40908083,       12.30688966,       12.30688966,     0.05876827321,      0.4995855826,      0.3471496165,      0.0100922344
         126,      -5.465814231,      -4.916983683,      -5.012149122,      -10.40568236,        14.7682676,        14.7682676,     0.05767348885,      0.4977456314,      0.3447698753,     0.01013602577
         127,      -5.465017355,      -4.917256028,      -5.011299389,      -10.40165815,       17.72192111,       17.72192111,     0.05632666997,      0.4954248863,       0.341852473,     0.01018989853
         128,      -5.464056245,      -4.917616285,      -5.010378899,      -10.39691045,       21.26630534,       21.26630534,     0.05466454329,      0.4924735168,      0.3382542239,     0.01025638359
         129,      -5.462920343,      -4.918097715,      -5.009413727,      -10.39132467,        25.5195664,        25.5195664,     0.05260729804,      0.4886867176,      0.3337835504,      0.0103386734
         130,      -5.461613787,      -4.918758027,      -5.008457488,      -10.38475916,       30.62347969,       30.62347969,      0.0500551168,      0.4837841299,      0.3281819508,     0.01044076065
         131,      -5.460170736,      -4.919695179,      -5.007626695,      -10.37702876,       36.74817562,       36.74817562,     0.04688542721,      0.4773859873,      0.3211023133,     0.01056754824
         132,      -5.458675421,      -4.921068264,      -5.007173893,      -10.36782137,       44.09781075,       44.09781075,     0.04295297806,      0.4689932127,      0.3120923258,      0.0107248462
         133,      -5.457296788,      -4.923126477,      -5.007611356,      -10.35666865,        52.9173729,        52.9173729,     0.03809798241,      0.4579905438,      0.3006059253,     0.01091904603
         134,      -5.456340336,      -4.926262933,      -5.009853719,       -10.3428965,       63.50084748,       63.50084748,     0.03216800808,      0.4436977205,      0.2860757994,       0.011156245
         135,      -5.456349788,      -4.931093524,      -5.015249482,       -10.3257892,       6.350084748,       6.350084748,      0.0250644053,      0.4255260438,      0.2681243265,     0.01144038911
         136,      -5.458229605,      -4.938531937,      -5.025225904,       -10.3300066,       7.620101697,       7.620101697,     0.02435453249,      0.4236974368,      0.2663250745,     0.01146878403
         137,      -5.457460792,       -4.93870646,      -5.025784708,      -10.32755823,       9.144122036,       9.144122036,      0.0235035987,      0.4214903917,       0.264161698,     0.01150282138
         138,      -5.456494034,       -4.93892481,      -5.026467074,      -10.32462177,       10.97294644,       10.97294644,     0.02248428628,      0.4188258382,      0.2615617912,     0.01154359387
         139,      -5.455373299,      -4.939214622,       -5.02733246,      -10.32109344,       13.16753573,       13.16753573,     0.02126450349,      0.4156087326,       0.258440184,     0.01159238519
         140,      -5.454120844,      -4.939603278,      -5.028445456,      -10.31686587,       15.80104288,       15.80104288,     0.01980706175,      0.4117260828,      0.2546988372,     0.01165068285
         141,      -5.452773718,      -4.940126192,      -5.029880842,      -10.31179618,       18.96125145,       18.96125145,     0.01806975355,       0.407045951,      0.2502289261,     0.01172017518
         142,      -5.451404865,       -4.94083129,      -5.031720661,      -10.30574818,       22.75350175,       22.75350175,      0.0160060455,      0.4014185654,      0.2449168897,     0.01180272351
         143,      -5.450144417,      -4.941784925,      -5.034045447,       -10.2985643,       27.30420209,       27.30420209,     0.01356718931,      0.3946830599,      0.2386588637,     0.01190027775
         144,      -5.449204993,      -4.943079914,       -5.03691135,      -10.29007907,       32.76504251,       32.76504251,     0.01070645419,      0.3866839239,      0.2313888801,     0.01201470716
         145,      -5.448905156,      -4.944843381,      -5.040310739,        -10.280166,       39.31805102,       39.31805102,    0.007387557958,      0.3773062026,      0.2231317398,     0.01214746301
         146,      -5.449680866,      -4.947242298,       -5.04411545,      -10.26889416,       47.18166122,       47.18166122,    0.003601098046,      0.3665444484,      0.2140988908,      0.0122989214
         147,      -5.452074797,      -4.950483594,      -5.048021928,      -10.25661323,       56.61799346,       56.61799346,  -0.0006047228061,      0.3546294411,      0.2048579412,     0.01246715424
         148,      -5.456707416,      -4.954793534,      -5.051568387,       -10.2432874,       5.661799346,       5.661799346,   -0.005071265736,      0.3422426774,      0.1966161279,     0.01264581595
         149,      -5.464258138,      -4.960336048,        -5.0543639,      -10.24628604,       6.794159216,       6.794159216,   -0.005512294567,      0.3410198002,      0.1958168917,     0.01266345711
         150,      -5.464453267,      -4.960418434,      -5.054216403,      -10.24442388,       8.152991059,       8.152991059,   -0.006032727855,      0.3395816244,      0.1949013554,     0.01268427444
         151,      -5.464576357,      -4.960561127,      -5.053989853,      -10.24221852,       9.783589271,       9.783589271,   -0.006644267365,      0.3378998297,      0.1938675985,     0.01270873602
         152,      -5.464726044,      -4.960764068,      -5.053687101,      -10.23960201,       11.74030712,       11.74030712,   -0.007358952995,      0.3359477539,      0.1927236619,     0.01273732344
         153,      -5.464955076,      -4.961022386,      -5.053299175,      -10.23649882,       14.08836855,       14.08836855,   -0.008188176071,      0.3337048738,      0.1914953775,     0.01277049237
         154,      -5.465319662,      -4.961332056,      -5.052809676,       -10.2328674,       16.90604226,       16.90604226,   -0.009140857588,      0.3311645853,      0.1902389242,     0.01280859963
         155,      -5.465897561,      -4.961687222,      -5.052198311,      -10.22862848,       20.28725071,       20.28725071,    -0.01022044646,      0.3283470254,      0.1890607534,     0.01285178318
         156,      -5.466800717,      -4.962076526,      -5.051445638,      -10.22367368,       24.34470085,       24.34470085,    -0.01142003115,      0.3253199768,      0.1881487961,     0.01289976657
         157,      -5.468188472,      -4.962478665,      -5.050543354,      -10.21788796,       29.21364102,       29.21364102,    -0.01271456825,      0.3222318895,      0.1878200372,     0.01295154806
         158,      -5.470279447,      -4.962856296,      -5.049516989,      -10.21123573,       35.05636923,       35.05636923,    -0.01404873962,      0.3193621432,      0.1885903612,     0.01300491491
         159,       -5.47335398,      -4.963149694,      -5.048467502,      -10.20353354,       42.06764308,       42.06764308,    -0.01531818427,      0.3171943908,      0.1912714346,      0.0130556927
         160,      -5.477727055,       -4.96328212,       -5.04763555,      -10.19467326,       50.48117169,       50.48117169,    -0.01634141983,       0.316517171,      0.1970958368,     0.01309662212
         161,      -5.483660885,      -4.963205416,      -5.047473278,      -10.18448841,       60.57740603,       60.57740603,    -0.01681919554,      0.3185532223,      0.2078681199,     0.01311573315
         162,      -5.491199081,      -4.963018916,      -5.048661801,      -10.17288632,       6.057740603,       6.057740603,    -0.01627910844,      0.3251115787,      0.2261222979,     0.01313733663
         163,       -5.49994842,      -4.963178971,      -5.051979908,      -10.17512526,       7.269288723,       7.269288723,     -0.0162128809,       0.325811595,      0.2280058063,     0.01313998573
         164,      -5.499979425,      -4.962846739,      -5.051840551,      -10.17341273,       8.723146468,       8.723146468,     -0.0161171959,      0.3267111596,      0.2303425377,     0.01314381313
         165,      -5.499954924,      -4.962476695,      -5.051722361,      -10.17137226,       10.46777576,       10.46777576,    -0.01597906135,      0.3278757603,      0.2332553841,     0.01314933851
         166,      -5.499909728,      -4.962057924,      -5.051627559,      -10.16893775,       12.56133091,       12.56133091,    -0.01577960313,      0.3293955165,      0.2369062588,     0.01315731684
         167,      -5.499851967,      -4.961575528,      -5.051566012,      -10.16604528,        15.0735971,        15.0735971,    -0.01549141973,      0.3313949851,      0.2415096916,     0.01316884418
         168,      -5.499786125,      -4.961015801,      -5.051555881,      -10.16261506,       18.08831652,       18.08831652,    -0.01507469124,      0.3340472402,      0.2473518169,     0.01318551332
         169,      -5.499719281,      -4.960369852,      -5.051623388,      -10.15855577,       21.70597982,       21.70597982,    -0.01447151828,      0.3375936512,      0.2548164058,     0.01320964024
         170,      -5.499664808,      -4.959640798,      -5.051800499,      -10.15378054,       26.04717578,       26.04717578,    -0.01359782294,      0.3423713088,       0.264419688,     0.01324458805
         171,       -5.49964589,      -4.958857271,      -5.052119481,       -10.1481825,       31.25661094,       31.25661094,    -0.01233198268,      0.3488501428,      0.2768553684,     0.01329522166
