"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          46,      -8.434939131,      -6.805972775,      -7.075873221,      -8.193622498,     -0.9073008451,         20.413494,         20.413494,      0.1266788936,       1.167756247
          47,      -8.653815946,      -6.832364741,      -7.179667247,       -8.19586278,      -1.036359447,        24.4961928,        24.4961928,      0.1266752538,       1.167753174
          48,      -8.523073514,      -6.867534002,      -7.210266467,      -8.198571474,     -0.9840862193,       29.39543136,       29.39543136,       0.126670452,       1.167749082
          49,      -8.457326817,      -6.908403961,      -7.214420225,       -8.20184058,      -0.888857088,       35.27451763,       35.27451763,      0.1266647729,       1.167744091
          50,      -8.482064477,        -6.9507798,      -7.235973816,      -8.205783803,     -0.8008576778,       42.32942116,       42.32942116,      0.1266586707,       1.167738727
          51,      -8.515706053,      -6.994311933,      -7.271334935,      -8.210539738,     -0.7254459694,       50.79530539,       50.79530539,      0.1266523904,       1.167733566
          52,      -8.537530687,      -7.039653002,       -7.30811835,      -8.216286079,     -0.6615698839,       60.95436647,       60.95436647,      0.1266458159,         1.1677289
          53,       -8.55815246,      -7.086372282,      -7.343714186,      -8.223247405,      -0.607538267,       73.14523976,       73.14523976,      0.1266386191,       1.167724672
          54,      -8.583473098,      -7.133509056,      -7.379677058,      -8.231711846,     -0.5592922757,       87.77428771,       87.77428771,      0.1266305145,        1.16772068
          55,      -8.611324799,      -7.180194577,      -7.415868234,      -8.242053238,     -0.5116889509,       87.77428771,       87.77428771,      0.1266214024,       1.167716827
          56,      -8.639720903,      -7.225621172,      -7.451104568,      -8.254869883,     -0.5231233589,       8.777428771,       8.777428771,      0.1266125627,       1.167713324
          57,      -8.686170083,      -7.267585612,      -7.489690952,      -8.268405219,      -1.119192014,       10.53291453,       10.53291453,      0.1266116746,       1.167712879
          58,      -8.847244308,      -7.281347212,      -7.546910415,       -8.26959427,      -1.311310647,       12.63949743,       12.63949743,      0.1266105572,       1.167712368
          59,      -8.942572806,      -7.291996043,      -7.617555806,      -8.271020226,      -1.391229215,       15.16739692,       15.16739692,      0.1266090388,       1.167711706
          60,       -8.96992004,      -7.306744356,      -7.647026216,      -8.272744238,      -1.353428061,        18.2008763,        18.2008763,      0.1266069752,       1.167710729
          61,      -8.912322919,      -7.325893305,      -7.642932712,      -8.274833445,      -1.273800092,       21.84105156,       21.84105156,      0.1266043815,       1.167709354
          62,      -8.899443377,      -7.346307523,      -7.638925793,      -8.277363189,      -1.192666995,       26.20926187,       26.20926187,      0.1266014601,       1.167707702
          63,      -8.909123464,      -7.366444091,       -7.64614139,      -8.280425944,      -1.117195945,       31.45111425,       31.45111425,       0.126598457,       1.167706047
          64,      -8.914794231,      -7.386676897,      -7.657547664,      -8.284138517,      -1.045652331,        37.7413371,        37.7413371,      0.1265954747,       1.167704652
          65,      -8.914015943,      -7.407281504,      -7.667632968,      -8.288646184,     -0.9767749509,       45.28960451,       45.28960451,      0.1265924138,       1.167703625
          66,      -8.913604727,      -7.427880675,      -7.676749485,      -8.294119882,     -0.9114802187,       54.34752542,       54.34752542,      0.1265890606,        1.16770289
          67,      -8.916628484,      -7.447933792,      -7.686154853,      -8.300778618,     -0.8530603185,        65.2170305,        65.2170305,      0.1265852079,       1.167702281
          68,      -8.922768343,      -7.466917354,      -7.695841931,      -8.308882016,     -0.8071266127,        78.2604366,        78.2604366,      0.1265807188,       1.167701665
          69,      -8.931492823,      -7.484220089,      -7.705297379,      -8.318736433,     -0.7800673059,        7.82604366,        7.82604366,      0.1265755148,       1.167700997
          70,      -8.941716227,      -7.499123211,      -7.713910051,       -8.33152934,      -1.835425675,       9.391252392,       9.391252392,      0.1265750105,       1.167700926
          71,      -9.027191587,      -7.504088661,      -7.740190189,      -8.332640443,      -1.843620894,       11.26950287,       11.26950287,        0.12657435,       1.167700836
          72,      -9.065386867,      -7.506788727,      -7.773010637,      -8.333967711,       -1.71070885,       13.52340344,       13.52340344,      0.1265734039,       1.167700659
          73,      -9.089648424,       -7.51128062,      -7.788194944,      -8.335567295,      -1.611775707,       16.22808413,       16.22808413,      0.1265720634,       1.167700273
          74,      -9.074367726,      -7.518175092,      -7.786847313,      -8.337500335,      -1.544164551,       19.47370096,       19.47370096,       0.126570353,       1.167699613
          75,      -9.067110955,      -7.525778498,      -7.782142232,      -8.339832222,      -1.487913261,       23.36844115,       23.36844115,      0.1265684548,       1.167698765
          76,      -9.073171762,      -7.532806569,      -7.781725698,       -8.34263989,      -1.432077686,       28.04212938,       28.04212938,      0.1265665693,        1.16769794
          77,      -9.080108674,      -7.539102869,      -7.784220627,      -8.346018396,      -1.373834442,       33.65055526,       33.65055526,       0.126564749,       1.167697325
          78,      -9.083670617,      -7.544765162,      -7.786543973,      -8.350078262,      -1.313805419,       40.38066631,       40.38066631,      0.1265628675,       1.167696969
          79,      -9.085800371,      -7.549626801,       -7.78785371,      -8.354955009,      -1.251450373,       48.45679957,       48.45679957,      0.1265607161,        1.16769676
          80,      -9.088010201,      -7.553384911,      -7.788344395,      -8.360801183,      -1.183821873,       58.14815949,       58.14815949,      0.1265580995,       1.167696485
          81,      -9.088552343,      -7.555746442,      -7.787861893,      -8.367786833,      -1.107323414,       69.77779139,       69.77779139,      0.1265548711,       1.167695941
          82,      -9.083662495,      -7.556431595,      -7.785920961,      -8.376092764,      -1.018746404,       69.77779139,       69.77779139,      0.1265509288,        1.16769502
          83,      -9.068091574,      -7.555141724,      -7.781963969,      -8.386056344,     -0.9833393095,       69.77779139,       69.77779139,      0.1265468163,       1.167693803
          84,      -9.067421702,      -7.552940057,      -7.780754991,       -8.39568513,     -0.9343793859,       69.77779139,       69.77779139,      0.1265426554,       1.167692383
          85,      -9.065290503,      -7.550072519,       -7.77950518,      -8.404938705,     -0.8865913286,       69.77779139,       69.77779139,      0.1265385627,        1.16769088
          86,      -9.058731294,      -7.546778637,      -7.777423847,      -8.413776818,     -0.8442600386,       69.77779139,       69.77779139,      0.1265345809,       1.167689363
          87,      -9.049396198,      -7.543178257,      -7.774812294,      -8.422161552,     -0.8086074459,       69.77779139,       69.77779139,      0.1265307207,       1.167687867
          88,      -9.037910214,      -7.539368088,      -7.771903016,      -8.430058952,      -0.777911311,       69.77779139,       69.77779139,      0.1265269914,       1.167686436
          89,      -9.024851962,      -7.535426166,      -7.768801835,       -8.43743966,     -0.7497698025,       69.77779139,       69.77779139,      0.1265234071,       1.167685129
          90,       -9.01059823,      -7.531419782,      -7.765566047,      -8.444279354,     -0.7225505519,       69.77779139,       69.77779139,      0.1265199813,        1.16768401
          91,      -9.010151418,      -7.527479416,      -7.762498517,      -8.450559204,     -0.6955480845,       69.77779139,       69.77779139,      0.1265167207,       1.167683153
          92,      -9.015109151,      -7.523608893,      -7.759331442,      -8.456266299,     -0.6686555222,       69.77779139,       69.77779139,      0.1265136257,        1.16768262
          93,      -8.998879802,      -7.519707386,      -7.756194661,      -8.461467484,     -0.6418980087,       69.77779139,       69.77779139,      0.1265107016,        1.16768243
          94,      -8.978819891,      -7.515814903,      -7.753151436,      -8.466083897,     -0.6151382375,       69.77779139,       69.77779139,      0.1265079419,       1.167682606
          95,      -8.964422834,      -7.512001397,      -7.750322301,      -8.470122468,     -0.5887983656,       69.77779139,       69.77779139,      0.1265053356,       1.167683157
          96,       -8.95158555,      -7.508293536,      -7.747615185,       -8.47359725,     -0.5634111805,       69.77779139,       69.77779139,      0.1265028737,       1.167684077
          97,      -8.940104783,      -7.504693868,      -7.745090414,      -8.476529397,     -0.5393715033,       69.77779139,       69.77779139,      0.1265005485,       1.167685338
          98,      -8.929893583,      -7.501206366,      -7.742754615,      -8.478946918,     -0.5167778241,       69.77779139,       69.77779139,      0.1264983508,       1.167686907
          99,      -8.920064039,      -7.497838021,      -7.740605857,       -8.48088408,      -0.495651962,       69.77779139,       69.77779139,      0.1264962683,       1.167688739
         100,      -8.911644129,      -7.494579889,      -7.738633581,      -8.482380698,     -0.4762471524,       69.77779139,       69.77779139,      0.1264942858,       1.167690786
         101,      -8.909743175,      -7.491497288,      -7.737010588,       -8.48348133,     -0.4586447689,       69.77779139,       69.77779139,      0.1264923845,       1.167693003
         102,      -8.923427023,      -7.488659618,      -7.735681353,      -8.484233866,     -0.4426508514,       69.77779139,       69.77779139,      0.1264905435,       1.167695348
         103,      -8.920915144,      -7.485888733,      -7.734499106,      -8.484688765,      -0.428052651,       69.77779139,       69.77779139,      0.1264887505,        1.16769776
         104,      -8.914236285,      -7.483227959,      -7.733240122,       -8.48489762,     -0.4147448405,       69.77779139,       69.77779139,      0.1264869904,        1.16770019
         105,      -8.909794928,      -7.480715655,      -7.732455064,      -8.484911829,     -0.4026913292,       69.77779139,       69.77779139,      0.1264852455,        1.16770261
         106,      -8.906592072,      -7.478385354,      -7.731847719,      -8.484781701,     -0.3918985824,       6.977779139,       6.977779139,      0.1264835028,       1.167704997
         107,      -8.903744542,      -7.476268496,      -7.731443528,      -8.486997423,       -0.64003528,       8.373334966,       8.373334966,      0.1264833836,       1.167705482
         108,      -9.049642959,      -7.478694885,      -7.752119638,      -8.486902141,     -0.8878442573,       10.04800196,       10.04800196,      0.1264831637,       1.167705985
         109,       -9.11110498,      -7.478869259,      -7.772653779,      -8.486773935,      -1.116059867,       12.05760235,       12.05760235,       0.126482793,       1.167706431
         110,      -9.151002503,      -7.479106893,       -7.78370869,      -8.486611243,      -1.205905989,       14.46912282,       14.46912282,      0.1264822836,       1.167706788
         111,      -9.159548935,      -7.480397782,      -7.784166665,      -8.486415319,      -1.152169421,       17.36294739,       17.36294739,      0.1264817278,        1.16770709
         112,      -9.153028378,       -7.48234916,      -7.779681812,      -8.486184772,      -1.046014998,       20.83553686,       20.83553686,      0.1264812301,       1.167707442
         113,      -9.148988669,      -7.484175531,      -7.776007184,      -8.485911976,     -0.9441245014,       25.00264424,       25.00264424,       0.126480804,       1.167707965
         114,       -9.14226726,      -7.485513831,      -7.774416961,      -8.485585438,     -0.8544708878,       30.00317308,       30.00317308,      0.1264803581,       1.167708729
         115,      -9.128360108,      -7.486401439,      -7.773281378,       -8.48519413,     -0.7718642112,        36.0038077,        36.0038077,      0.1264797784,       1.167709737
         116,      -9.106896199,      -7.486904416,      -7.771324394,      -8.484729012,     -0.6921557458,       43.20456924,       43.20456924,       0.126478991,       1.167710935
         117,      -9.078625996,      -7.486970565,      -7.768330128,      -8.484182571,     -0.6135811602,       51.84548309,       51.84548309,      0.1264779588,       1.167712263
         118,       -9.04348002,      -7.486489999,      -7.764316351,      -8.483549223,     -0.5352536606,       62.21457971,       62.21457971,      0.1264766531,       1.167713707
         119,      -9.001232005,       -7.48534874,      -7.759092093,      -8.482827481,     -0.4562942704,       74.65749565,       74.65749565,      0.1264750398,       1.167715327
         120,      -8.952204951,      -7.483431134,      -7.752328298,      -8.482023503,     -0.3756633767,       7.465749565,       7.465749565,      0.1264730782,       1.167717262
         121,      -8.896858574,        -7.4806262,      -7.743505894,      -8.486021924,     -0.5841685872,       8.958899478,       8.958899478,      0.1264729371,       1.167717734
         122,      -9.056714479,      -7.483049764,      -7.767070209,       -8.48591497,     -0.8400641018,       10.75067937,       10.75067937,      0.1264726837,       1.167718219
         123,      -9.130701803,      -7.483114871,      -7.788103873,       -8.48576675,      -1.072492703,       12.90081525,       12.90081525,      0.1264722764,       1.167718625
         124,      -9.176783064,      -7.483308347,      -7.798342476,       -8.48558228,      -1.156219893,        15.4809783,        15.4809783,      0.1264717439,       1.167718924
         125,      -9.186750893,      -7.484553514,      -7.798103766,      -8.485370523,      -1.092981862,       18.57717396,       18.57717396,      0.1264711789,       1.167719171
         126,      -9.181296211,      -7.486401922,      -7.793753049,      -8.485135005,     -0.9853818363,       22.29260875,       22.29260875,      0.1264706564,        1.16771948
         127,       -9.17638981,      -7.488127999,      -7.790578136,      -8.484871616,     -0.8855891969,        26.7511305,        26.7511305,      0.1264701559,       1.167719951
         128,      -9.167410179,      -7.489448568,      -7.789249078,      -8.484575041,     -0.7976013731,        32.1013566,        32.1013566,      0.1264695805,       1.167720633
         129,      -9.149975532,      -7.490418566,      -7.788125157,      -8.484244666,     -0.7155097654,       38.52162792,       38.52162792,      0.1264688335,       1.167721521
         130,      -9.124412266,      -7.491110008,       -7.78614873,      -8.483885319,     -0.6354134431,        46.2259535,        46.2259535,      0.1264678551,       1.167722571
         131,      -9.092141388,      -7.491469849,      -7.783191984,       -8.48350636,     -0.5555300995,        55.4711442,        55.4711442,      0.1264666121,       1.167723754
         132,      -9.053469137,      -7.491395434,      -7.779305126,      -8.483122351,     -0.4746224427,       66.56537304,       66.56537304,      0.1264650833,       1.167725094
         133,      -9.006498437,      -7.490837403,      -7.774224846,      -8.482755044,     -0.3917515683,       66.56537304,       66.56537304,      0.1264632534,       1.167726696
         134,      -8.954871049,      -7.489729793,      -7.767691003,      -8.483548684,     -0.3432785574,       66.56537304,       66.56537304,      0.1264614188,       1.167728401
         135,      -8.953504034,      -7.489293505,      -7.768429607,      -8.484373223,     -0.3347272843,       66.56537304,       66.56537304,      0.1264596121,       1.167730182
         136,      -8.957807394,      -7.489378013,      -7.770571328,      -8.485390238,     -0.3308294294,       66.56537304,       66.56537304,      0.1264578342,       1.167732039
         137,      -8.963425757,      -7.489865474,      -7.772942843,      -8.486510347,     -0.3279821556,       66.56537304,       66.56537304,      0.1264560701,        1.16773396
         138,      -8.970853815,      -7.490719192,      -7.775715606,      -8.487731255,     -0.3274709186,       66.56537304,       66.56537304,      0.1264543092,       1.167735918
         139,      -8.980498694,      -7.491871598,      -7.778874795,      -8.489045037,     -0.3274515796,       66.56537304,       66.56537304,      0.1264525485,       1.167737886
         140,       -8.98591512,      -7.493275806,      -7.782285155,      -8.490441974,     -0.3276041147,       66.56537304,       66.56537304,      0.1264507885,       1.167739844
         141,      -8.991970734,      -7.494934142,        -7.7859375,      -8.491911413,     -0.3279722942,       66.56537304,       66.56537304,      0.1264490307,       1.167741786
         142,        -8.9977961,      -7.496805814,      -7.789726848,      -8.493442424,     -0.3287530343,       66.56537304,       66.56537304,      0.1264472772,       1.167743705
         143,      -9.002736885,      -7.498873137,      -7.793702924,      -8.495024209,     -0.3301464576,       66.56537304,       66.56537304,      0.1264455286,       1.167745603
         144,       -9.00703376,      -7.501114797,      -7.797844604,      -8.496646499,     -0.3322285382,       66.56537304,       66.56537304,      0.1264437843,       1.167747483
         145,      -9.010114216,       -7.50351617,       -7.80207996,      -8.498299844,     -0.3349007338,       66.56537304,       66.56537304,      0.1264420431,       1.167749346
         146,      -9.012766635,      -7.506048198,      -7.806427601,      -8.499975803,     -0.3379778435,       66.56537304,       66.56537304,      0.1264403039,       1.167751191
         147,      -9.014966967,      -7.508689445,      -7.810890079,      -8.501667044,     -0.3412794642,       66.56537304,       66.56537304,      0.1264385653,       1.167753015
         148,      -9.017911283,      -7.511419807,      -7.815464761,      -8.503367357,     -0.3446967192,       66.56537304,       66.56537304,      0.1264368274,       1.167754815
         149,      -9.027031447,      -7.514221682,      -7.820141297,      -8.505071985,     -0.3481755697,       66.56537304,       66.56537304,       0.126435093,       1.167756576
         150,      -9.026947651,      -7.517109909,      -7.825011436,      -8.506777083,     -0.3517100139,       66.56537304,       66.56537304,      0.1264333623,       1.167758306
         151,      -9.024870095,      -7.520030703,      -7.829581134,      -8.508480107,     -0.3553474526,       66.56537304,       66.56537304,      0.1264316373,       1.167760018
         152,      -9.022650573,      -7.522979093,       -7.83416356,       -8.51017933,     -0.3591658976,       66.56537304,       66.56537304,       0.126429922,       1.167761713
         153,      -9.025620239,       -7.52593925,      -7.838759566,      -8.511873694,     -0.3632281115,       66.56537304,       66.56537304,      0.1264282218,       1.167763391
         154,      -9.027299086,       -7.52887559,      -7.843196861,      -8.513562724,     -0.3675340631,       6.656537304,       6.656537304,      0.1264265414,       1.167765054
         155,      -9.028524768,      -7.531736644,      -7.847648094,      -8.522273593,     -0.7847484462,       7.987844765,       7.987844765,      0.1264264103,       1.167765405
         156,      -9.162866779,      -7.534204702,      -7.864178307,      -8.522222749,     -0.9839276222,       9.585413718,       9.585413718,      0.1264262126,       1.167765767
         157,      -9.217012777,      -7.535087096,      -7.879264181,      -8.522141025,      -1.147674787,       11.50249646,       11.50249646,      0.1264259324,       1.167766093
         158,      -9.245458296,      -7.535809436,       -7.88721248,       -8.52203264,      -1.192691338,       13.80299575,       13.80299575,      0.1264255816,       1.167766372
         159,      -9.249755798,      -7.537113089,      -7.888393113,      -8.521907003,      -1.128339542,        16.5635949,        16.5635949,      0.1264251859,       1.167766631
         160,        -9.2416517,      -7.538930981,      -7.886676848,      -8.521771475,      -1.030143205,       19.87631389,       19.87631389,      0.1264247601,        1.16776693
         161,      -9.233761541,       -7.54088077,      -7.885410569,      -8.521628927,     -0.9366179507,       23.85157666,       23.85157666,      0.1264242912,       1.167767326
         162,      -9.223691814,      -7.542749579,      -7.885358837,      -8.521481979,     -0.8519649562,       28.62189199,       28.62189199,      0.1264237435,       1.167767847
         163,      -9.209020047,      -7.544540779,      -7.885633382,      -8.521341198,     -0.7722785826,       34.34627039,       34.34627039,      0.1264230772,       1.167768498
         164,      -9.189904825,      -7.546292905,      -7.885564062,      -8.521218478,     -0.6949590587,       41.21552447,       41.21552447,      0.1264222606,        1.16776928
         165,      -9.167485437,      -7.547991126,      -7.885070431,      -8.521137109,     -0.6191988824,       49.45862937,       49.45862937,      0.1264212698,       1.167770197
         166,      -9.140148276,      -7.549590065,      -7.884142012,      -8.521129544,     -0.5446951968,       59.35035524,       59.35035524,      0.1264200865,       1.167771272
         167,      -9.108402173,      -7.551040399,      -7.882672009,      -8.521239918,     -0.4710074009,       71.22042629,       71.22042629,      0.1264187069,       1.167772593
         168,      -9.072645201,      -7.552285443,      -7.880481196,      -8.521525831,      -0.397442944,       7.122042629,       7.122042629,      0.1264171496,       1.167774351
         169,      -9.023857205,      -7.553258341,      -7.877111977,      -8.530476639,     -0.7952799128,       8.546451155,       8.546451155,        0.12641703,       1.167774712
         170,      -9.144297394,      -7.555060485,      -7.890825038,      -8.530430544,     -0.9987526941,       10.25574139,       10.25574139,      0.1264168456,       1.167775092
         171,      -9.187987747,      -7.555551923,       -7.90183363,      -8.530356197,      -1.159603845,       12.30688966,       12.30688966,      0.1264165859,       1.167775446
         172,      -9.206298824,       -7.55588546,      -7.907175411,      -8.530261554,      -1.194509591,        14.7682676,        14.7682676,      0.1264162679,       1.167775768
         173,      -9.209413932,      -7.556612818,      -7.907778891,      -8.530158223,      -1.123568113,       17.72192111,       17.72192111,      0.1264159165,       1.167776096
         174,      -9.204313528,      -7.557692312,      -7.906440517,      -8.530054717,      -1.024834925,       21.26630534,       21.26630534,      0.1264155424,       1.167776493
         175,      -9.195561134,      -7.558854885,      -7.905326324,      -8.529956115,     -0.9323963274,        25.5195664,        25.5195664,      0.1264151321,       1.167777013
         176,      -9.184754796,      -7.559957002,       -7.90493608,      -8.529871051,     -0.8482646477,       30.62347969,       30.62347969,      0.1264146574,       1.167777692
         177,       -9.17047337,      -7.560996025,       -7.90461921,      -8.529810783,      -0.768193578,       36.74817562,       36.74817562,       0.126414091,        1.16777856
         178,      -9.152026954,      -7.561980212,      -7.903972657,      -8.529795816,     -0.6896131439,       44.09781075,       44.09781075,      0.1264134133,       1.167779646
         179,      -9.129359205,      -7.562883228,       -7.90292231,      -8.529853948,     -0.6115787017,        52.9173729,        52.9173729,      0.1264126084,       1.167780979
         180,      -9.102292131,       -7.56365451,      -7.901424327,       -8.53002226,     -0.5336332665,       63.50084748,       63.50084748,      0.1264116677,        1.16778261
         181,      -9.070796907,      -7.564240541,      -7.899370661,      -8.530348721,     -0.4555971939,       63.50084748,       63.50084748,      0.1264106105,       1.167784675
         182,      -9.034956238,      -7.564589669,      -7.896549511,      -8.532066234,     -0.4301687694,       63.50084748,       63.50084748,      0.1264096426,       1.167786939
         183,       -9.03412664,      -7.565107167,      -7.897451339,      -8.533751381,     -0.4303061137,       63.50084748,       63.50084748,      0.1264087851,       1.167789389
         184,      -9.039417248,      -7.565659351,      -7.898787184,      -8.535411452,     -0.4331503529,       63.50084748,       63.50084748,      0.1264080416,       1.167792024
         185,      -9.045003064,      -7.566217779,      -7.899984403,      -8.537049833,     -0.4361374284,       63.50084748,       63.50084748,      0.1264074062,       1.167794835
         186,      -9.051119761,       -7.56675887,      -7.901092206,      -8.538667589,     -0.4394370746,       76.20101697,       76.20101697,      0.1264068733,       1.167797817
         187,      -9.057846711,      -7.567271967,      -7.902170861,      -8.539200818,     -0.3885691786,       7.620101697,       7.620101697,      0.1264064022,       1.167801648
         188,      -9.031820548,      -7.567348912,      -7.899421313,       -8.54712676,      -0.856157422,       9.144122036,       9.144122036,      0.1264063906,        1.16780221
         189,      -9.155641881,       -7.56860478,      -7.909197516,       -8.54711666,      -1.047679852,       10.97294644,       10.97294644,      0.1264063346,       1.167802826
