"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -8.651606877,      -8.014331218,      -8.272192184,      -9.970584765,               2.4,               2.4,      0.1527899012,      0.9998416639,       1.048016379
           1,      -8.943711677,      -8.014612919,      -8.373328977,      -9.970571444,              2.88,              2.88,      0.1527894683,      0.9998397286,       1.048012812
           2,      -9.103871198,      -8.014411675,      -8.399938812,      -9.970558466,             3.456,             3.456,      0.1527892604,      0.9998390789,        1.04801147
           3,      -9.084596551,      -8.014552047,      -8.495679006,      -9.970547766,            4.1472,            4.1472,       0.152788926,       0.999837798,       1.048008984
           4,      -9.078957437,      -8.014389791,      -8.486667708,      -9.970541065,           4.97664,           4.97664,       0.152788888,      0.9998381971,       1.048009404
           5,      -8.957586165,      -8.013991441,      -8.354894054,      -9.970538913,          5.971968,          5.971968,      0.1527889521,      0.9998391709,       1.048010785
           6,      -8.819490014,      -8.014152675,      -8.358086662,      -9.970540038,         7.1663616,         7.1663616,      0.1527892327,      0.9998415104,       1.048014495
           7,      -8.704234746,      -8.014074279,      -8.273106389,      -9.970541707,        8.59963392,        8.59963392,      0.1527893881,      0.9998431838,       1.048016968
           8,      -8.673226114,      -8.014198879,      -8.250774138,      -9.970541209,        10.3195607,        10.3195607,      0.1527894118,      0.9998446081,       1.048018888
           9,      -8.612828731,      -8.014344015,      -8.222227538,       -9.97053749,       12.38347284,       12.38347284,      0.1527892328,      0.9998448955,       1.048018721
          10,      -8.597833317,      -8.014549796,      -8.206550718,      -9.970531596,       14.86016741,       14.86016741,      0.1527888249,      0.9998445932,       1.048017353
          11,       -8.57442171,      -8.014598595,      -8.182930498,      -9.970525681,        17.8322009,        17.8322009,      0.1527886785,      0.9998456108,       1.048018177
          12,      -8.550077353,      -8.014655959,      -8.155547512,      -9.970521747,       21.39864108,       21.39864108,      0.1527878321,      0.9998437715,       1.048013748
          13,      -8.521604675,      -8.014588239,      -8.120288985,      -9.970521241,       2.139864108,       2.139864108,      0.1527875797,      0.9998451084,       1.048014707
          14,      -8.517286362,      -8.014741701,      -8.112969482,      -9.970774674,       2.567836929,       2.567836929,      0.1527872448,      0.9998437043,        1.04801209
          15,      -8.884355621,       -8.01498607,      -8.179698414,      -9.970764708,       3.081404315,       3.081404315,      0.1527869154,      0.9998425099,       1.048009803
          16,      -8.881462164,      -8.016215908,       -8.39866084,      -9.970754007,       3.697685178,       3.697685178,      0.1527869889,      0.9998435091,       1.048011339
          17,       -9.00043829,      -8.016248322,       -8.50452657,      -9.970744097,       4.437222213,       4.437222213,      0.1527872087,      0.9998452355,       1.048014124
