"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          52,      -4.842018028,      -4.306197372,      -4.383161577,      -10.00998146,        18.2008763,        18.2008763,      0.4980908931,       1.718236224,       2.064016205,    0.005006421553
          53,        -4.8480387,      -4.302131485,      -4.389275272,      -10.01181183,       21.84105156,       21.84105156,      0.4745051345,       1.664543329,       1.982251439,    0.005205245606
          54,      -4.855204165,      -4.297753687,      -4.396380328,       -10.0163863,       26.20926187,       26.20926187,      0.4468084532,       1.600480012,       1.884183991,     0.00545319688
          55,      -4.863355336,      -4.293348317,      -4.403745783,      -10.02391358,       31.45111425,       31.45111425,      0.4145666641,       1.524692017,       1.767225125,    0.005764285947
          56,      -4.872260759,      -4.289478783,      -4.410189353,      -10.03314282,        37.7413371,        37.7413371,      0.3775421012,       1.436226905,        1.62908471,    0.006156555448
          57,      -4.881784342,      -4.287174094,      -4.414638563,      -10.04105687,       45.28960451,       45.28960451,      0.3359478546,       1.335139853,       1.468628809,     0.00665180191
          58,      -4.891950212,      -4.287987035,      -4.417106023,      -10.04353325,       54.34752542,       54.34752542,      0.2908124302,       1.223420201,       1.287331966,    0.007272620276
          59,      -4.902925532,      -4.293788571,      -4.419266606,      -10.03747893,       5.434752542,       5.434752542,      0.2442964041,       1.105944577,       1.091024384,    0.008034252871
          60,      -4.915100413,      -4.306543228,      -4.423998948,      -10.05680429,        6.52170305,        6.52170305,      0.2396628221,       1.094195287,       1.071332985,    0.008111587887
          61,      -4.916070031,      -4.306317096,       -4.42350316,       -10.0550299,        7.82604366,        7.82604366,      0.2342107012,       1.080329681,       1.048003258,     0.00820470269
          62,        -4.9162327,      -4.305978936,      -4.422870646,      -10.05269722,       9.391252392,       9.391252392,      0.2278301581,       1.064048658,       1.020476734,    0.008316725492
          63,      -4.916034644,      -4.305663024,       -4.42222813,      -10.04969729,       11.26950287,       11.26950287,      0.2204106523,       1.045044442,      0.9881537726,    0.008451374262
          64,      -4.915688125,      -4.305487904,      -4.421672252,      -10.04588088,       13.52340344,       13.52340344,      0.2118504253,       1.023024614,      0.9504247778,    0.008613002014
          65,      -4.915304187,       -4.30559457,       -4.42130365,      -10.04105466,       16.22808413,       16.22808413,      0.2020707228,      0.9977481203,      0.9067208229,    0.008806591711
          66,      -4.914962763,      -4.306169941,      -4.421223688,      -10.03497112,       19.47370096,       19.47370096,      0.1910365986,      0.9690755547,      0.8565892582,    0.009037628576
          67,      -4.914750976,      -4.307474595,      -4.421525043,      -10.02735026,       23.36844115,       23.36844115,      0.1787899721,      0.9370457897,       0.799819903,    0.009311617688
          68,      -4.914835798,      -4.309850777,      -4.422272479,      -10.01789631,       28.04212938,       28.04212938,      0.1654868715,      0.9019634518,      0.7366054001,    0.009633168286
          69,       -4.91549028,      -4.313742852,      -4.423522443,      -10.00634853,       33.65055526,       33.65055526,      0.1514327793,         0.8645189,      0.6677924445,     0.01000439814
          70,      -4.917204346,      -4.319664443,      -4.425349571,      -9.992568238,       40.38066631,       40.38066631,      0.1370567343,      0.8258560754,       0.595103766,     0.01042396293
          71,      -4.920759746,      -4.328157293,      -4.427879712,      -9.976687673,       48.45679957,       48.45679957,      0.1227763415,      0.7875240064,      0.5212643571,     0.01088921194
          72,       -4.92734963,       -4.33968677,      -4.431184632,      -9.959507551,       58.14815949,       58.14815949,       0.108705951,      0.7511190993,      0.4497653468,     0.01140695326
          73,      -4.938572179,      -4.354457192,      -4.434943307,      -9.942563066,       5.814815949,       5.814815949,     0.09427031058,      0.7175178447,      0.3841486204,     0.01198437887
          74,      -4.955925152,      -4.372096366,      -4.438218377,      -9.949264041,       6.977779139,       6.977779139,     0.09283333648,      0.7142117007,      0.3777037624,     0.01204185784
          75,      -4.957382028,      -4.372601694,      -4.438000476,       -9.94624191,       8.373334966,       8.373334966,      0.0911372795,      0.7103762861,      0.3702444551,     0.01210970012
          76,      -4.957910154,      -4.373100083,      -4.437496173,      -9.942696388,       10.04800196,       10.04800196,     0.08913808864,        0.70595706,      0.3616825494,     0.01218966775
          77,      -4.958277339,      -4.373635189,      -4.436793869,      -9.938502865,       12.05760235,       12.05760235,      0.0867814603,      0.7009013554,      0.3519492367,     0.01228393288
          78,      -4.958730617,      -4.374209685,      -4.435878001,      -9.933581888,       14.46912282,       14.46912282,     0.08399834387,      0.6951582624,      0.3410082346,     0.01239525754
          79,      -4.959409973,      -4.374818627,      -4.434689801,      -9.927847022,       17.36294739,       17.36294739,     0.08069843709,      0.6886735894,      0.3288702298,     0.01252725381
          80,      -4.960442453,      -4.375451031,      -4.433129492,      -9.921268907,       20.83553686,       20.83553686,     0.07676071669,      0.6813742994,      0.3156053091,     0.01268476263
          81,      -4.961963681,      -4.376093546,      -4.431070375,      -9.913845816,       25.00264424,       25.00264424,      0.0720198606,      0.6731390081,      0.3013542692,     0.01287439687
          82,      -4.964096958,      -4.376736934,      -4.428414119,      -9.905573358,       30.00317308,       30.00317308,     0.06624721449,      0.6637591165,      0.2863477655,     0.01310530272
          83,      -4.966881922,      -4.377398236,        -4.4252146,      -9.896350013,        36.0038077,        36.0038077,     0.05912968745,      0.6529115789,      0.2709597073,      0.0133900038
          84,      -4.970182327,      -4.378178907,      -4.421890069,      -9.885757637,       43.20456924,       43.20456924,     0.05027100921,      0.6401940687,      0.2558539258,     0.01374435093
          85,      -4.973612353,      -4.379401942,      -4.419501332,      -9.873029051,       51.84548309,       51.84548309,     0.03926690093,      0.6253121303,      0.2423158941,     0.01418451526
          86,      -4.976764901,      -4.381789343,      -4.419938857,      -9.857100879,       62.21457971,       62.21457971,     0.02597824489,        0.60859244,      0.2329687312,      0.0147160615
          87,      -4.979978007,      -4.386562575,      -4.425768338,      -9.837245624,       6.221457971,       6.221457971,     0.01119074067,      0.5921027082,      0.2331632013,     0.01530756167
          88,      -4.985307808,      -4.395345031,      -4.439226131,      -9.840841132,       7.465749565,       7.465749565,    0.009723498668,       0.590490398,      0.2333122673,     0.01536625135
          89,      -4.984331017,      -4.395496585,      -4.440050755,      -9.837893467,       8.958899478,       8.958899478,    0.007984018476,      0.5886139278,      0.2336642999,     0.01543583056
          90,      -4.983054086,      -4.395666745,      -4.441002632,      -9.834364478,       10.75067937,       10.75067937,    0.005932268036,      0.5864559372,      0.2343443028,     0.01551790057
          91,      -4.981612303,      -4.395879488,      -4.442193104,      -9.830154438,       12.90081525,       12.90081525,    0.003530588094,       0.584018573,      0.2355481686,     0.01561396777
          92,       -4.98010173,      -4.396148122,      -4.443724274,      -9.825153242,        15.4809783,        15.4809783,   0.0007532120975,      0.5813441995,      0.2375860865,     0.01572506281
          93,      -4.978660182,      -4.396486208,      -4.445702914,      -9.819235682,       18.57717396,       18.57717396,   -0.002395421078,      0.5785523204,      0.2409528375,     0.01585100814
          94,      -4.977510104,      -4.396909961,      -4.448237696,      -9.812271261,       22.29260875,       22.29260875,   -0.005849176195,      0.5759008743,       0.246433655,     0.01598915834
          95,       -4.97699486,      -4.397438528,      -4.451423678,      -9.804167953,        26.7511305,        26.7511305,   -0.009430187639,      0.5738825951,       0.255251962,      0.0161323988
          96,      -4.977605234,      -4.398095815,      -4.455305127,       -9.79487948,        32.1013566,        32.1013566,    -0.01277205301,      0.5733728978,      0.2692673182,     0.01626607342
          97,      -4.979970819,      -4.398922181,      -4.459813927,      -9.784569384,       38.52162792,       38.52162792,     -0.0151987976,      0.5758627136,      0.2912452728,      0.0163631432
          98,       -4.98478227,      -4.400011675,      -4.464699562,      -9.773612487,        46.2259535,        46.2259535,    -0.01553741171,      0.5838295961,      0.3252532814,     0.01637668776
          99,      -4.992601081,      -4.401575269,      -4.469517491,      -9.762293412,        55.4711442,        55.4711442,    -0.01184926433,      0.6012928689,      0.3772016418,     0.01652421366
         100,      -5.003524417,      -4.404028242,      -4.473825141,      -9.750946267,       66.56537304,       66.56537304,   -0.001114879344,      0.6345042791,      0.4554168316,     0.01695358906
         101,       -5.01681593,      -4.408081234,      -4.477693604,      -9.739891725,       6.656537304,       6.656537304,     0.02097031406,      0.6924324935,      0.5707029509,     0.01783699679
         102,      -5.031109038,      -4.414816939,      -4.482224548,      -9.746039933,       7.987844765,       7.987844765,     0.02327648193,      0.6984098029,      0.5824488671,     0.01792924351
         103,      -5.031206361,      -4.414544766,      -4.481743211,      -9.744127167,       9.585413718,       9.585413718,     0.02617793789,      0.7058462127,      0.5968501386,     0.01804530175
         104,      -5.030999057,      -4.414214405,      -4.481122445,      -9.741880362,       11.50249646,       11.50249646,     0.02985368542,      0.7151533087,      0.6145712979,     0.01819233165
         105,      -5.030727444,       -4.41381908,        -4.4803875,      -9.739248507,       13.80299575,       13.80299575,     0.03454563069,       0.726877318,      0.6364651284,     0.01838000946
         106,      -5.030460159,      -4.413337928,        -4.4795605,      -9.736175606,        16.5635949,        16.5635949,      0.0405832379,      0.7417487033,       0.663632443,     0.01862151375
         107,      -5.030246702,      -4.412763825,      -4.478673408,      -9.732621045,       19.87631389,       19.87631389,     0.04841698209,      0.7607523531,      0.6975015445,     0.01893486352
         108,      -5.030160566,      -4.412112412,      -4.477773132,      -9.728547067,       23.85157666,       23.85157666,     0.05865793457,      0.7852164153,      0.7399167162,     0.01934450162
         109,      -5.030325046,      -4.411431908,      -4.476928579,      -9.723943631,       28.62189199,       28.62189199,     0.07211760481,       0.816910739,        0.79321238,     0.01988288842
         110,      -5.030948022,      -4.410809085,      -4.476227963,      -9.718829863,       34.34627039,       34.34627039,     0.08983145317,      0.8581167138,      0.8602054471,     0.02059144236
         111,      -5.032352379,      -4.410382533,      -4.475765549,      -9.713263732,       41.21552447,       41.21552447,      0.1130465452,      0.9116160448,      0.9440365093,     0.02141287718
         112,       -5.03500842,       -4.41036781,      -4.475595042,       -9.70737738,       49.45862937,       49.45862937,      0.1431212496,      0.9804778173,       1.047714993,     0.02225341496
         113,      -5.039475096,       -4.41110883,      -4.475667316,      -9.701533438,       59.35035524,       59.35035524,      0.1812483368,       1.067473228,        1.17319869,     0.02309484805
         114,      -5.046074945,      -4.413134784,      -4.475778447,      -9.696296515,       5.935035524,       5.935035524,       0.227892369,       1.173927891,       1.319849138,     0.02391355089
         115,      -5.054308359,      -4.417114373,      -4.475572133,       -9.70420344,       7.122042629,       7.122042629,      0.2325644097,       1.184588499,       1.334468369,     0.02399390782
         116,      -5.054476325,      -4.416719363,       -4.47466957,       -9.70312726,       8.546451155,       8.546451155,      0.2381769682,       1.197395663,       1.351933341,     0.02408816645
         117,      -5.054323842,      -4.416192964,      -4.473553764,      -9.701873496,       10.25574139,       10.25574139,       0.244915037,       1.212772523,       1.372762637,      0.0241982139
         118,      -5.054069002,       -4.41552558,      -4.472204141,      -9.700408769,       12.30688966,       12.30688966,      0.2529949604,       1.231213978,       1.397543467,     0.02432596227
         119,       -5.05375914,       -4.41469016,      -4.470600322,      -9.698720245,        14.7682676,        14.7682676,      0.2626642612,       1.253286191,       1.426917911,     0.02447321185
         120,      -5.053384989,      -4.413664587,      -4.468724646,      -9.696802962,       17.72192111,       17.72192111,      0.2741964549,       1.279617821,       1.461552687,     0.02464144442
         121,      -5.052897779,      -4.412445935,      -4.466557832,      -9.694662642,       21.26630534,       21.26630534,      0.2878767844,       1.310877418,        1.50208449,     0.02483153032
         122,      -5.052205368,      -4.411068276,      -4.464075692,      -9.692337518,        25.5195664,        25.5195664,      0.3039701781,       1.347721213,       1.549022992,     0.02504330628
         123,      -5.051162924,      -4.409619097,      -4.461253737,      -9.689916403,       30.62347969,       30.62347969,      0.3226536454,       1.390674115,       1.602571732,     0.02527492886
         124,      -5.049563489,      -4.408248287,      -4.458089888,      -9.687527945,       36.74817562,       36.74817562,       0.343898984,       1.439907866,       1.662332866,     0.02552204024
         125,      -5.047164767,      -4.407161001,      -4.454645725,      -9.685369181,       44.09781075,       44.09781075,      0.3672755645,       1.494831925,       1.726800902,      0.0257766347
         126,      -5.043776599,      -4.406596889,       -4.45112027,      -9.683787274,        52.9173729,        52.9173729,       0.391653715,       1.553434144,       1.792584615,     0.02602561128
         127,      -5.039482896,      -4.406809491,      -4.447951463,      -9.683351514,       63.50084748,       63.50084748,      0.4148367066,       1.611436344,       1.853461887,     0.02624914975
         128,      -5.034987169,      -4.408063196,      -4.445948649,      -9.685050066,       6.350084748,       6.350084748,      0.4331842446,       1.661434099,       1.899508229,     0.02641856993
         129,      -5.031947955,       -4.41070957,      -4.446504494,      -9.706746566,       7.620101697,       7.620101697,      0.4349255501,       1.666242697,       1.903849721,     0.02643458468
         130,      -5.032977357,      -4.410349784,      -4.445988789,      -9.706611999,       9.144122036,       9.144122036,      0.4368768128,       1.671726931,       1.908668758,     0.02645245024
         131,      -5.032536791,      -4.409694022,      -4.445323606,      -9.706493991,       10.97294644,       10.97294644,      0.4390166456,       1.677889807,       1.913884858,     0.02647194684
         132,      -5.031682656,      -4.408835974,      -4.444580255,      -9.706408096,       13.16753573,       13.16753573,      0.4412902911,       1.684673892,       1.919322703,     0.02649255591
         133,      -5.030689498,      -4.407782678,      -4.443834483,      -9.706391505,       15.80104288,       15.80104288,      0.4435893991,       1.691922113,       1.924658528,     0.02651328777
         134,      -5.029668174,      -4.406541775,      -4.443182307,      -9.706503233,       18.96125145,       18.96125145,      0.4457217663,       1.699318259,       1.929340756,     0.02653242407
         135,      -5.028704275,      -4.405136375,      -4.442742837,      -9.706843879,       22.75350175,       22.75350175,      0.4473687288,       1.706300309,       1.932478965,     0.02654714985
         136,      -5.027908009,      -4.403626244,      -4.442663683,      -9.707550991,       27.30420209,       27.30420209,      0.4480295015,       1.711941195,       1.932701578,     0.02655304921
         137,      -5.027447013,      -4.402122341,      -4.443135835,      -9.708835248,       32.76504251,       32.76504251,      0.4469563491,       1.714801447,       1.927998012,     0.02656265331
         138,      -5.027579979,      -4.400789306,      -4.444423147,       -9.71099347,       39.31805102,       39.31805102,      0.4430943076,       1.712783155,       1.915584556,     0.02659751759
         139,      -5.028697472,      -4.399830948,      -4.446920097,      -9.714366255,       47.18166122,       47.18166122,      0.4350488036,       1.703032869,        1.89185256,     0.02667149094
         140,      -5.031391972,      -4.399472497,      -4.451219368,      -9.719408063,       56.61799346,       56.61799346,      0.4211331207,       1.681993815,       1.852500811,     0.02680366466
         141,      -5.036617264,      -4.399931707,      -4.458155902,      -9.726638767,       67.94159216,       67.94159216,      0.3995869999,       1.645797734,       1.793066107,     0.02701934856
         142,       -5.04594757,      -4.401408329,      -4.468741042,      -9.736469384,       6.794159216,       6.794159216,      0.3691005308,       1.591294485,       1.710187312,     0.02734973518
         143,      -5.061927261,      -4.404151579,      -4.483849755,       -9.77126431,       8.152991059,       8.152991059,      0.3660059867,       1.585740013,       1.701791185,     0.02738355478
         144,      -5.064675777,       -4.40383689,       -4.48492736,      -9.771149279,       9.783589271,       9.783589271,      0.3622309085,       1.578929632,       1.691568259,     0.02742524176
         145,      -5.066309397,      -4.403338151,      -4.486051507,      -9.770979496,       11.74030712,       11.74030712,      0.3576181637,       1.570561385,       1.679104671,     0.02747683584
         146,      -5.067940486,      -4.402703094,      -4.487348185,      -9.770735779,       14.08836855,       14.08836855,      0.3519750739,       1.560262443,       1.663897354,      0.0275409664
         147,      -5.069927761,      -4.401925697,      -4.488914921,      -9.770387889,       16.90604226,       16.90604226,      0.3450677734,       1.547577359,       1.645342505,     0.02762103531
         148,      -5.072497905,      -4.400997429,      -4.490837828,      -9.769897576,       20.28725071,       20.28725071,      0.3366167379,       1.531955389,       1.622724741,     0.02772145855
         149,      -5.075892814,      -4.399919784,      -4.493189296,       -9.76917728,       24.34470085,       24.34470085,      0.3262977556,       1.512742237,       1.595213615,     0.02784795629
         150,      -5.080426681,      -4.398720533,      -4.496021674,      -9.768160944,       29.21364102,       29.21364102,      0.3137591475,       1.489194018,       1.561887786,     0.02800780639
         151,      -5.086525763,      -4.397471958,      -4.499356246,        -9.7668055,       35.05636923,       35.05636923,      0.2986761141,        1.46055442,       1.521834796,     0.02820980492
         152,      -5.094758466,      -4.396315391,      -4.503168047,      -9.764987656,       42.06764308,       42.06764308,      0.2808660488,       1.426252146,       1.474396038,     0.02846344989
         153,      -5.105811632,      -4.395504987,      -4.507378308,      -9.762543972,       50.48117169,       50.48117169,      0.2604708959,       1.386254518,       1.419599916,     0.02877665422
         154,      -5.120387821,      -4.395475595,      -4.511843575,      -9.759398623,       60.57740603,       60.57740603,      0.2381961625,       1.341589278,       1.358799949,     0.02915071118
         155,      -5.138893823,       -4.39693956,      -4.516367203,       -9.75572374,       60.57740603,       60.57740603,      0.2155650521,       1.294980948,       1.295465305,     0.02957065143
         156,      -5.160759756,      -4.400984543,      -4.520799891,      -9.755019548,       60.57740603,       60.57740603,      0.1975474648,       1.256831884,       1.243437864,     0.02993547691
         157,       -5.17880522,      -4.406516635,      -4.523534571,      -9.753562562,       60.57740603,       60.57740603,      0.1843239138,       1.227909359,       1.203611912,     0.03022244024
         158,       -5.19117613,      -4.413497229,      -4.525391474,      -9.752325244,       60.57740603,       60.57740603,      0.1758044673,       1.208382463,       1.176197905,     0.03041627938
         159,      -5.197162751,      -4.421770343,      -4.527196348,      -9.751850577,       60.57740603,       60.57740603,       0.171687883,        1.19795554,       1.160861895,     0.03051218793
         160,      -5.197314694,      -4.431105524,      -4.529698202,      -9.752263759,       60.57740603,       60.57740603,      0.1715059766,       1.196013969,       1.156879031,      0.0305164305
         161,      -5.193229915,       -4.44124472,      -4.533496399,      -9.753302031,       72.69288723,       72.69288723,      0.1746790635,       1.201739978,       1.163262628,     0.03058909146
         162,      -5.187017433,      -4.451927282,      -4.538985646,      -9.751670985,       7.269288723,       7.269288723,      0.1821621618,       1.217961967,       1.183752163,     0.03075340875
         163,      -5.180936487,      -4.466204744,      -4.549522588,      -9.769139838,       8.723146468,       8.723146468,        0.18294904,       1.219683852,       1.185937078,     0.03077061306
         164,       -5.18048031,      -4.467121153,      -4.550020445,      -9.767941722,       10.46777576,       10.46777576,      0.1839430954,       1.221880356,       1.188738575,     0.03079222965
         165,      -5.179092555,      -4.468162239,      -4.550565284,      -9.766523032,       12.56133091,       12.56133091,      0.1852046989,       1.224698316,       1.192352597,     0.03081947741
         166,      -5.177304595,      -4.469380309,      -4.551310472,      -9.764834006,        15.0735971,        15.0735971,      0.1868122704,       1.228332001,       1.197040369,     0.03085389852
         167,      -5.175264817,      -4.470829807,      -4.552384671,      -9.762816697,       18.08831652,       18.08831652,      0.1888670118,       1.233038103,       1.203149715,     0.03089741573
         168,      -5.173058548,      -4.472575463,      -4.553935617,      -9.760405244,       21.70597982,       21.70597982,      0.1914990515,       1.239158679,       1.211147144,     0.03095239334
         169,      -5.170799879,      -4.474700494,      -4.556141487,      -9.757522682,       26.04717578,       26.04717578,       0.194872548,        1.24715066,       1.221658887,     0.03102163852
         170,      -5.168686668,      -4.477314682,       -4.55922394,       -9.75406913,       31.25661094,       31.25661094,      0.1991821951,       1.257611973,       1.235508322,     0.03110818536
         171,      -5.167057673,      -4.480559754,      -4.563471529,      -9.749918415,       37.50793313,       37.50793313,      0.2046303538,       1.271288851,       1.253730331,     0.03121468293
         172,      -5.166457676,      -4.484613264,      -4.569275012,      -9.744924684,       45.00951975,       45.00951975,      0.2113778942,       1.289050554,       1.277544358,      0.0313423697
