"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -10.43235019,       -8.50018605,      -9.079146531,      -10.42882455,               2.4,               2.4,      0.1509845565,       1.040111676,       1.084089531
           1,      -10.43724737,      -8.500494768,      -9.079746599,      -10.42881075,              2.88,              2.88,      0.1509845533,       1.040111695,       1.084089547
           2,      -10.43864141,      -8.500813615,      -9.080367111,      -10.42879619,             3.456,             3.456,      0.1509845467,       1.040111732,       1.084089578
           3,      -10.43851796,      -8.501136525,      -9.080999078,      -10.42878181,            4.1472,            4.1472,      0.1509845363,       1.040111791,       1.084089626
           4,      -10.43871267,      -8.501452186,       -9.08159598,      -10.42876866,           4.97664,           4.97664,      0.1509845219,        1.04011187,       1.084089691
           5,      -10.44011242,      -8.501749657,      -9.082118961,      -10.42875742,          5.971968,          5.971968,      0.1509845036,       1.040111972,       1.084089774
           6,      -10.44227206,       -8.50202746,      -9.082577632,      -10.42874791,         7.1663616,         7.1663616,       0.150984481,       1.040112095,       1.084089875
           7,      -10.44417709,      -8.502299723,       -9.08302509,      -10.42873902,        8.59963392,        8.59963392,       0.150984454,       1.040112242,       1.084089995
           8,      -10.44547353,      -8.502591425,      -9.083517658,      -10.42872933,        10.3195607,        10.3195607,      0.1509844215,       1.040112418,       1.084090139
           9,      -10.44654957,      -8.502923182,      -9.084087867,      -10.42871806,       12.38347284,       12.38347284,      0.1509843825,       1.040112628,       1.084090311
          10,       -10.4476905,      -8.503297889,       -9.08473477,      -10.42870569,       12.38347284,       12.38347284,      0.1509843355,        1.04011288,       1.084090517
          11,      -10.44882878,      -8.503700973,       -9.08542268,      -10.42871665,       12.38347284,       12.38347284,      0.1509842889,       1.040113128,       1.084090719
          12,      -10.44991823,      -8.504108584,       -9.08613236,      -10.42872691,       12.38347284,       12.38347284,      0.1509842423,       1.040113373,       1.084090919
          13,      -10.45088745,      -8.504505512,       -9.08682889,      -10.42873724,       12.38347284,       12.38347284,      0.1509841954,       1.040113617,       1.084091117
          14,      -10.45171592,      -8.504887726,      -9.087496638,      -10.42874782,       12.38347284,       12.38347284,      0.1509841483,        1.04011386,       1.084091315
          15,      -10.45239913,      -8.505256609,      -9.088139279,      -10.42875859,       12.38347284,       12.38347284,      0.1509841009,       1.040114101,        1.08409151
          16,      -10.45294685,      -8.505614612,      -9.088765176,      -10.42876948,       12.38347284,       12.38347284,      0.1509840532,       1.040114341,       1.084091704
          17,      -10.45337904,      -8.505963613,      -9.089379289,      -10.42878046,       12.38347284,       12.38347284,      0.1509840053,       1.040114581,       1.084091897
          18,      -10.45371779,      -8.506304801,      -9.089982727,       -10.4287915,       12.38347284,       12.38347284,      0.1509839573,       1.040114819,       1.084092089
          19,      -10.45398291,      -8.506638964,      -9.090574927,      -10.42880264,       12.38347284,       12.38347284,      0.1509839091,       1.040115056,       1.084092279
