"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -4.142190653,      -16.59154172,      -17.04488068,      -8.959938043,               2.4,               2.4,      0.8324530936,       1.401881486,       2.014409562
           1,       -4.28469726,      -4.249030679,      -4.008478747,      -9.083183586,              2.88,              2.88,       1.039044305,       1.890562557,       2.727710339
           2,      -4.419908869,      -4.387984561,       -4.16206878,      -9.306716949,             3.456,             3.456,       1.169371156,       2.213188854,       3.193512066
           3,      -4.513310143,      -4.492825376,      -4.225228833,      -9.498198819,            4.1472,            4.1472,       1.227161736,       2.366018127,       3.406734952
           4,       -4.57194796,      -4.563403459,      -4.281217855,      -9.678741001,           4.97664,           4.97664,       1.226178801,       2.377703232,        3.40688068
           5,      -4.612206251,      -4.601687111,      -4.329286738,      -9.768988591,          5.971968,          5.971968,       1.198834368,       2.330970343,        3.31859459
           6,      -4.663284624,      -4.652199282,      -4.370782134,      -9.839954508,         7.1663616,         7.1663616,       1.175882627,       2.295102213,       3.250335867
           7,      -4.710332588,      -4.701367522,      -4.412123044,      -9.904016865,        8.59963392,        8.59963392,       1.167157493,       2.294543191,       3.239511611
           8,      -4.755146928,      -4.747115449,      -4.451841424,      -9.973446978,        10.3195607,        10.3195607,       1.168255371,       2.317130918,       3.266034189
           9,      -4.798973934,      -4.790478469,      -4.489757116,      -10.02934787,       12.38347284,       12.38347284,       1.176099622,       2.354403204,       3.315629554
          10,      -4.841766988,      -4.832499722,      -4.525816086,       -10.0812342,       14.86016741,       14.86016741,       1.185976746,       2.395609412,       3.371045208
          11,      -4.883470016,      -4.873494555,       -4.55966966,      -10.13398112,        17.8322009,        17.8322009,       1.196655216,       2.438659574,       3.427761479
          12,      -4.923490993,      -4.912606744,      -4.591010047,      -10.18007166,       21.39864108,       21.39864108,       1.208382336,       2.485023171,       3.488267646
          13,       -4.96080313,      -4.948150475,      -4.619284695,      -10.22032247,       25.67836929,       25.67836929,       1.220344142,       2.533893076,       3.551766465
          14,      -4.993519419,      -4.977618502,      -4.643005865,      -10.25506366,       30.81404315,       30.81404315,       1.230639722,       2.582475175,       3.614229999
          15,      -5.018888445,      -4.997149843,      -4.659680902,      -10.28061792,       36.97685178,       36.97685178,       1.236765506,       2.627309151,       3.670302446
          16,      -5.033916886,      -5.001516965,      -4.666235477,      -10.29469951,       3.697685178,       3.697685178,       1.235752235,        2.66480189,        3.71431023
          17,      -5.036645729,      -4.985290554,      -4.661000151,       -10.3051894,       4.437222213,       4.437222213,       1.235643048,       2.669005729,       3.718861955
          18,      -5.034515018,      -4.981046529,       -4.65822925,      -10.30170485,       5.324666656,       5.324666656,       1.235718181,       2.673425364,        3.72399437
          19,      -5.029267464,      -4.974166781,      -4.653192472,      -10.29757528,       6.389599987,       6.389599987,        1.23550789,       2.678430326,       3.729726841
