"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         337,      -5.605587841,      -4.090896769,      -4.464058775,      -7.243857663,      -2.847988038,       13.10463094,       13.10463094,     0.08394255566,      0.5337015069,       0.499847436
         338,      -5.649565759,      -4.092815929,      -4.477549201,      -7.251166959,      -2.895320599,       15.72555712,       15.72555712,     0.08366110005,      0.5324849675,      0.4981650143
         339,      -5.642774144,      -4.094888329,      -4.474896182,      -7.254427823,      -2.921288084,       18.87066855,       18.87066855,      0.0833426079,      0.5310724403,      0.4962100123
         340,      -5.625430591,      -4.096620755,      -4.467432511,      -7.253760675,      -2.914782995,       22.64480226,       22.64480226,     0.08298850857,      0.5294443624,      0.4939543547
         341,      -5.595673215,      -4.097617091,      -4.462475251,      -7.252096008,      -2.896342059,       27.17376271,       27.17376271,     0.08260398398,      0.5275879925,      0.4913791319
         342,      -5.595600154,      -4.098465197,       -4.45873889,      -7.253165898,      -2.885251187,       32.60851525,       32.60851525,     0.08220001993,       0.525504557,      0.4884840122
         343,      -5.563670724,      -4.098865844,      -4.454173483,      -7.253262793,      -2.859955529,        39.1302183,        39.1302183,     0.08179884279,      0.5232248514,      0.4853095197
         344,       -5.53559203,      -4.099893232,       -4.44744675,      -7.253101284,       -2.83343527,       46.95626196,       46.95626196,     0.08143982319,      0.5208237656,      0.4819592463
         345,      -5.497350928,      -4.100460258,      -4.440371542,      -7.253903583,      -2.808812007,       56.34751435,       56.34751435,      0.0811766534,      0.5184148379,      0.4785921427
         346,      -5.458753475,      -4.100362035,      -4.431334451,      -7.252713663,      -2.771433303,       67.61701722,       67.61701722,     0.08106617911,      0.5161322355,      0.4753905257
         347,      -5.452367654,      -4.100778699,      -4.421871396,      -7.252560763,      -2.739522393,       81.14042067,       81.14042067,     0.08116848761,      0.5141485838,      0.4725747574
         348,      -5.406660825,       -4.10057739,      -4.411327577,      -7.246748678,      -2.688768772,       8.114042067,       8.114042067,     0.08156137258,      0.5127361144,      0.4704765905
         349,      -5.376858388,      -4.100357783,      -4.399341509,      -7.275228068,      -2.733254911,        9.73685048,        9.73685048,      0.0815996087,      0.5125837398,      0.4702503751
         350,       -5.53623385,      -4.106212331,      -4.432385231,      -7.300571092,      -2.810905017,       11.68422058,       11.68422058,     0.08165267075,      0.5124281396,      0.4700160506
         351,       -5.64014943,      -4.108559185,      -4.466369634,      -7.307667466,      -2.832344577,       14.02106469,       14.02106469,     0.08172479237,      0.5122744906,      0.4697794111
         352,      -5.695392948,      -4.110514597,      -4.480658495,      -7.321758959,      -2.887106978,       16.82527763,       16.82527763,     0.08182146676,      0.5121293396,      0.4695474388
         353,      -5.675238115,      -4.112876077,      -4.476427734,      -7.330048086,      -2.920106918,       20.19033316,       20.19033316,     0.08195096379,      0.5120050049,      0.4693336011
         354,      -5.652811623,      -4.114902566,      -4.467125451,      -7.332343422,      -2.918426722,       24.22839979,       24.22839979,     0.08212447902,      0.5119229324,      0.4691620415
         355,      -5.635468472,      -4.116304844,      -4.461221304,      -7.332656573,      -2.902347697,       29.07407974,       29.07407974,      0.0823550458,      0.5119150637,      0.4690682979
         356,      -5.611006997,      -4.117465085,      -4.457341857,      -7.330269511,      -2.871579806,       34.88889569,       34.88889569,     0.08265712333,      0.5120275824,      0.4691028345
         357,      -5.585729012,      -4.118833151,      -4.452668274,      -7.324983615,      -2.830389269,       41.86667483,       41.86667483,     0.08304798145,      0.5123280232,      0.4693411568
         358,      -5.546890765,      -4.120245074,       -4.44498668,      -7.316381504,      -2.782254607,        50.2400098,        50.2400098,     0.08354662187,      0.5129024651,      0.4698828625
         359,      -5.505074825,       -4.12180164,      -4.436968071,       -7.30229021,      -2.724977908,       60.28801176,       60.28801176,      0.0841613123,      0.5138236378,       0.470807886
         360,      -5.471139167,      -4.123846534,      -4.428670191,      -7.284113034,      -2.665853165,       72.34561411,       72.34561411,     0.08486392851,      0.5150930261,      0.4720847084
         361,      -5.425219296,      -4.126481899,      -4.419946812,      -7.262292703,      -2.605957085,       72.34561411,       72.34561411,     0.08556466599,      0.5165955698,      0.4734814356
         362,      -5.388572758,      -4.130623117,       -4.41071528,      -7.273245846,      -2.604246224,       72.34561411,       72.34561411,     0.08607017041,      0.5179324012,      0.4745166093
         363,      -5.418709027,      -4.136522598,      -4.410938999,      -7.292821608,      -2.615370125,       72.34561411,       72.34561411,          0.086356,      0.5190488706,       0.475098749
         364,      -5.401618788,      -4.142447865,      -4.413666924,      -7.315914403,      -2.630831764,       72.34561411,       72.34561411,     0.08641725295,      0.5199386311,       0.475227696
         365,      -5.420214612,      -4.149609544,      -4.416194228,       -7.34434962,      -2.653523143,       72.34561411,       72.34561411,     0.08626174316,      0.5206175621,      0.4749610519
         366,      -5.410428646,      -4.157998694,      -4.419555336,      -7.373343568,      -2.675730167,       7.234561411,       7.234561411,     0.08590629178,      0.5211088813,      0.4743877732
         367,      -5.394315648,      -4.166309809,      -4.426282476,      -7.420182158,      -2.754203464,       8.681473693,       8.681473693,     0.08586528328,      0.5211353508,      0.4742976539
         368,       -5.54522821,      -4.176652393,      -4.475441874,       -7.46876626,      -2.834980183,       10.41776843,       10.41776843,     0.08581703322,      0.5211830661,      0.4742136174
         369,      -5.634426685,      -4.182003143,      -4.521374924,       -7.47214586,      -2.844922256,       12.50132212,       12.50132212,     0.08575779641,      0.5212489827,      0.4741247919
         370,      -5.692396668,      -4.187524062,      -4.537683163,      -7.503535334,      -2.913754614,       15.00158654,       15.00158654,     0.08568279671,       0.521330682,      0.4740208588
         371,      -5.681032179,      -4.193556357,      -4.531371377,      -7.527269863,       -2.97016375,       18.00190385,       18.00190385,     0.08558641157,      0.5214278323,      0.4738940709
         372,      -5.672965262,      -4.198561403,      -4.521308404,      -7.533611424,      -2.974663417,       21.60228462,       21.60228462,     0.08546102413,      0.5215405305,      0.4737366568
         373,      -5.654282323,      -4.201596281,      -4.516845744,      -7.535672101,      -2.960206734,       25.92274154,       25.92274154,     0.08529472061,      0.5216654361,      0.4735353527
         374,      -5.640370103,      -4.203249472,      -4.514310747,      -7.534307008,       -2.93305478,       31.10728985,       31.10728985,     0.08506853839,      0.5217923108,       0.473267058
         375,      -5.631083361,      -4.204095012,      -4.509210888,      -7.532942559,      -2.904314663,       37.32874782,       37.32874782,     0.08475620445,      0.5219030751,      0.4729002753
         376,       -5.60573472,      -4.204276856,      -4.500684048,      -7.530101205,      -2.872282522,       44.79449739,       44.79449739,     0.08432825059,      0.5219772121,      0.4724089547
         377,      -5.546246863,        -4.2040267,      -4.490746322,      -7.518587032,      -2.825486163,       53.75339687,       53.75339687,     0.08376210033,      0.5220064564,      0.4718045444
         378,      -5.534125231,      -4.205353944,      -4.479191516,      -7.507816047,      -2.779155158,       64.50407624,       64.50407624,     0.08305346455,      0.5220181239,      0.4711791011
         379,      -5.460683008,      -4.204768132,      -4.468075788,      -7.488362171,      -2.719586709,       77.40489149,       77.40489149,     0.08222747639,       0.522114621,      0.4707635097
         380,      -5.444994709,      -4.203059359,      -4.454163918,      -7.459843048,      -2.647559181,       7.740489149,       7.740489149,     0.08138944775,      0.5226196823,      0.4711546633
         381,      -5.420202151,      -4.196730813,      -4.436357827,      -7.499359844,      -2.695532021,       9.288586978,       9.288586978,     0.08130386888,      0.5226530706,      0.4711729495
         382,      -5.589229595,      -4.203825333,      -4.469266652,      -7.560405476,      -2.763263796,       11.14630437,       11.14630437,     0.08120973487,      0.5227261999,      0.4712504456
         383,      -5.676087947,       -4.20702503,      -4.497826734,       -7.57309422,      -2.820781551,       13.37556525,       13.37556525,     0.08110288988,      0.5228332482,      0.4713774892
         384,      -5.711889661,      -4.209924981,      -4.505856476,      -7.607687824,      -2.887647253,        16.0506783,        16.0506783,     0.08098250606,      0.5229827305,      0.4715691235
         385,      -5.690784416,      -4.213222731,      -4.498907399,      -7.627912963,      -2.920253589,       19.26081396,       19.26081396,     0.08085068587,      0.5231946737,      0.4718601394
         386,       -5.66266677,      -4.216420919,      -4.489514688,      -7.627482964,      -2.909227548,       23.11297675,       23.11297675,     0.08071214875,      0.5235001841,      0.4723048125
         387,      -5.645315804,      -4.219081064,      -4.483519314,       -7.62305403,      -2.884223275,        27.7355721,        27.7355721,     0.08057526678,      0.5239464183,      0.4729860399
         388,      -5.613857441,      -4.220736477,      -4.478908009,      -7.612788467,      -2.845322664,       33.28268652,       33.28268652,      0.0804557697,      0.5246061194,      0.4740318318
         389,      -5.575111772,      -4.221516997,      -4.472163494,      -7.595470479,      -2.798603274,       39.93922382,       39.93922382,      0.0803897514,      0.5256055913,      0.4756632908
         390,       -5.53797832,      -4.221436101,      -4.462321412,      -7.579412541,      -2.753788395,       47.92706859,       47.92706859,     0.08046566108,      0.5271869144,      0.4783035081
         391,      -5.504344302,      -4.220073205,      -4.450487242,      -7.566444651,      -2.711504962,       57.51248231,       57.51248231,     0.08087443168,      0.5298043572,      0.4827474726
         392,      -5.467108203,      -4.216743619,      -4.437068942,      -7.539018902,      -2.658083314,       69.01497877,       69.01497877,     0.08194599395,      0.5342020292,      0.4902924365
         393,      -5.419537069,      -4.211230393,      -4.421047105,      -7.514555994,      -2.602020735,       6.901497877,       6.901497877,     0.08414961198,      0.5414340188,      0.5027467668
         394,        -5.3809817,      -4.203585743,      -4.402589389,      -7.521556838,      -2.642771087,       8.281797452,       8.281797452,     0.08437442058,      0.5421539378,      0.5039921608
         395,      -5.541232981,      -4.212776965,       -4.41878696,      -7.558553179,       -2.68388213,       9.938156943,       9.938156943,     0.08466301244,      0.5430681639,      0.5055696454
         396,      -5.619953524,      -4.217254889,      -4.435859645,      -7.577083172,      -2.753983881,       11.92578833,       11.92578833,     0.08503004251,      0.5442136773,      0.5075442318
         397,      -5.660360164,      -4.220440479,       -4.44282007,      -7.617950677,      -2.825361053,         14.310946,         14.310946,     0.08549899469,      0.5456511032,      0.5100206762
         398,      -5.647027021,       -4.22299519,      -4.440797809,      -7.651709243,      -2.870039274,        17.1731352,        17.1731352,     0.08610293148,      0.5474648661,       0.513143934
         399,      -5.630023289,      -4.224457124,      -4.435919054,      -7.658573584,      -2.873856839,       20.60776224,       20.60776224,     0.08688631948,        0.54976774,      0.5171069503
         400,      -5.598463141,      -4.224705823,      -4.431903073,      -7.652612729,      -2.855848526,       24.72931468,       24.72931468,     0.08790791829,      0.5527086807,      0.5221635453
         401,      -5.571924517,      -4.224085742,      -4.427970062,      -7.633228501,      -2.820641397,       29.67517762,       29.67517762,      0.0892454962,      0.5564855572,      0.5286481589
         402,      -5.525385955,      -4.222760223,      -4.422275723,      -7.609092138,       -2.77983568,       35.61021314,       35.61021314,     0.09100502303,      0.5613656497,      0.5370070324
         403,      -5.497867913,      -4.220210452,      -4.414331584,      -7.572402618,      -2.728972628,       42.73225577,       42.73225577,     0.09334392847,      0.5677318211,      0.5478729867
         404,      -5.452281736,      -4.216351431,      -4.404801312,      -7.528276994,      -2.669268858,       51.27870693,       51.27870693,     0.09651894868,      0.5761796416,      0.5622291755
         405,      -5.414293634,      -4.210631465,      -4.393879189,       -7.47602671,      -2.602217578,       61.53444831,       61.53444831,         0.1009345,      0.5876133076,      0.5815712457
         406,        -5.3607833,      -4.203158307,      -4.381740119,      -7.413369798,      -2.532606953,       73.84133798,       73.84133798,      0.1071342104,      0.6032309435,      0.6078697805
         407,       -5.30810502,      -4.194022372,      -4.368187741,      -7.347406681,      -2.475593053,       7.384133798,       7.384133798,      0.1157147221,      0.6243521391,        0.64324071
         408,      -5.259102491,      -4.182876307,      -4.354427722,      -7.427254809,      -2.583152054,       8.860960557,       8.860960557,      0.1165764059,      0.6264548405,      0.6467658336
         409,      -5.474305894,      -4.198185864,      -4.365006701,      -7.425290475,      -2.595516117,       10.63315267,       10.63315267,       0.117631138,      0.6290298817,      0.6510764486
         410,      -5.585325574,       -4.20495367,      -4.380007016,      -7.481539517,      -2.673202178,        12.7597832,        12.7597832,      0.1189213315,      0.6321779608,      0.6563400594
         411,      -5.627809001,      -4.208173203,      -4.391105938,      -7.563341761,       -2.76701436,       15.31173984,       15.31173984,      0.1205015892,      0.6360263332,      0.6627669426
         412,      -5.593892525,      -4.210085403,      -4.395762519,      -7.607473196,      -2.816179293,       18.37408781,       18.37408781,      0.1224407093,      0.6407350677,       0.670619945
         413,      -5.554624971,      -4.210883006,      -4.396763595,      -7.590757477,         -2.799914,       22.04890537,       22.04890537,      0.1248234119,      0.6465018125,      0.6802213532
         414,      -5.515030572,      -4.211078691,      -4.396586072,      -7.559238966,      -2.767107254,       26.45868645,       26.45868645,       0.127751917,      0.6535667747,      0.6919587771
         415,      -5.486728479,      -4.210325333,      -4.396504007,       -7.53484719,      -2.739698119,       31.75042374,       31.75042374,      0.1313477891,      0.6622191519,      0.7062911111
         416,      -5.466782555,      -4.209319242,       -4.39474696,      -7.514121833,      -2.714542344,       38.10050849,       38.10050849,       0.135754621,       0.672799832,      0.7237473211
         417,      -5.416743139,       -4.20686913,      -4.391373551,      -7.459479052,      -2.658151582,       45.72061018,       45.72061018,      0.1411473952,      0.6857153368,      0.7449446415
         418,      -5.336853369,      -4.204879063,       -4.38683613,      -7.406162797,       -2.60255783,       54.86473222,       54.86473222,      0.1477383395,      0.7014349541,      0.7705802049
         419,      -5.357506991,      -4.200658386,      -4.381767387,      -7.361787118,      -2.555489808,       65.83767866,       65.83767866,       0.155752013,      0.7204265695,      0.8013134902
         420,      -5.307259692,      -4.194044796,      -4.375098975,      -7.322854364,      -2.515659392,        79.0052144,        79.0052144,      0.1653295831,      0.7429458843,      0.8373921507
         421,      -5.237110277,      -4.187328174,      -4.366460179,       -7.27185985,      -2.464244662,        7.90052144,        7.90052144,       0.176368311,      0.7686883061,      0.8780438205
         422,      -5.206981488,       -4.18073873,      -4.355773743,      -7.354143909,      -2.571693069,       9.480625727,       9.480625727,      0.1774609384,      0.7712194796,      0.8820385248
         423,      -5.456298095,      -4.200114791,      -4.368733716,      -7.352301074,      -2.565256387,       11.37675087,       11.37675087,      0.1787677058,      0.7742532944,      0.8868149476
         424,      -5.535165628,      -4.208015964,      -4.393211327,      -7.445588611,      -2.655279167,       13.65210105,       13.65210105,      0.1803247303,      0.7778690555,      0.8924916026
         425,      -5.582321613,      -4.210949454,      -4.411175037,      -7.543284987,      -2.750198948,       16.38252126,       16.38252126,      0.1821729216,      0.7821567456,      0.8992001645
         426,      -5.566285422,      -4.213050766,      -4.418389218,      -7.587690427,      -2.791375171,       19.65902551,       19.65902551,      0.1843564965,      0.7872132537,      0.9070773669
         427,      -5.500728322,      -4.215417685,      -4.420478542,      -7.565970847,      -2.767775915,       23.59083061,       23.59083061,      0.1869195017,      0.7931348903,      0.9162502002
         428,      -5.497312191,      -4.216153418,      -4.421375593,      -7.535842131,      -2.733878876,       28.30899673,       28.30899673,      0.1898987863,      0.8000011693,      0.9268055711
         429,      -5.459504276,      -4.216429016,      -4.421760327,      -7.511839175,      -2.703729056,       33.97079608,       33.97079608,      0.1933136887,       0.807850723,       0.938747142
         430,      -5.428799129,      -4.215689474,      -4.421929368,       -7.48385191,      -2.667487658,       40.76495529,       40.76495529,      0.1971534785,      0.8166485931,      0.9519411443
         431,       -5.39640957,      -4.214381417,      -4.418858853,      -7.436256243,      -2.612524644,       48.91794635,       48.91794635,        0.20136472,      0.8262472561,      0.9660587817
         432,      -5.375130191,      -4.212193278,      -4.414998192,      -7.402939908,      -2.562123162,       58.70153562,       58.70153562,      0.2058378143,      0.8363378165,      0.9805115144
         433,      -5.336132274,      -4.208336995,      -4.411029604,      -7.365482022,      -2.494553715,       70.44184275,       70.44184275,      0.2103862909,      0.8463792565,      0.9943600929
         434,      -5.306170107,      -4.204193515,      -4.404950741,      -7.326599442,      -2.414211957,       70.44184275,       70.44184275,      0.2147046219,      0.8554881509,        1.00617008
         435,      -5.277357479,      -4.199518496,       -4.39934808,      -7.294569535,      -2.279211573,       70.44184275,       70.44184275,      0.2179040928,      0.8617007322,       1.013378385
         436,      -5.279005172,      -4.198717514,      -4.401064177,      -7.288809751,      -2.262029357,       70.44184275,       70.44184275,      0.2200034209,      0.8651067021,       1.016243206
         437,      -5.294933114,      -4.199747736,      -4.406659062,      -7.300765263,      -2.290669987,       70.44184275,       70.44184275,      0.2210357714,      0.8658512765,       1.015103518
         438,      -5.294485258,      -4.201583553,      -4.414547943,      -7.316914978,      -2.337152828,       70.44184275,       70.44184275,      0.2210624256,      0.8641319676,       1.010374055
         439,      -5.303727363,      -4.204055585,      -4.421939482,      -7.337878015,      -2.392821057,       70.44184275,       70.44184275,      0.2201849783,      0.8602260654,       1.002585071
         440,      -5.306351102,      -4.206266092,      -4.429794661,      -7.356147664,      -2.450394166,       70.44184275,       70.44184275,      0.2185427963,      0.8544950472,      0.9923811102
         441,      -5.315537858,      -4.209286398,      -4.436505512,      -7.373610411,      -2.506960059,       70.44184275,       70.44184275,      0.2162977694,      0.8473575002,      0.9804687683
         442,      -5.323053337,      -4.212750165,      -4.443169352,      -7.386729225,      -2.554583694,       70.44184275,       70.44184275,      0.2136160807,      0.8392513145,      0.9675503028
         443,      -5.342308688,      -4.216281221,      -4.449246663,      -7.400928635,      -2.592201943,       7.044184275,       7.044184275,      0.2106524092,      0.8305923097,      0.9542561423
         444,      -5.360751052,      -4.219956234,      -4.454432621,       -7.49801265,      -2.716502718,        8.45302113,        8.45302113,      0.2103521751,      0.8297149267,       0.952913566
         445,      -5.598068655,       -4.23302554,      -4.478495592,      -7.551458909,      -2.769744868,       10.14362536,       10.14362536,      0.2099875262,      0.8286538382,      0.9512967524
         446,      -5.691476753,      -4.238772238,      -4.515189814,      -7.658125672,      -2.881966996,       12.17235043,       12.17235043,      0.2095457515,      0.8273771086,      0.9493610559
         447,      -5.730127725,      -4.243180315,      -4.536669464,      -7.750023955,       -2.98076091,       14.60682051,       14.60682051,      0.2090099692,      0.8258386131,      0.9470425873
         448,      -5.709807963,      -4.247943129,      -4.539037395,      -7.783604895,      -3.016357662,       17.52818461,       17.52818461,      0.2083591862,      0.8239801767,      0.9442623262
         449,      -5.674740838,      -4.253055114,      -4.532831491,      -7.770209848,      -2.998391312,       21.03382154,       21.03382154,      0.2075679565,      0.8217329459,      0.9409296962
         450,      -5.648937387,      -4.257982073,      -4.528721342,      -7.752002713,      -2.973280344,       25.24058585,       25.24058585,      0.2066055395,      0.8190166606,      0.9369429119
         451,       -5.63669021,      -4.262382982,      -4.528113122,      -7.731542576,      -2.943402323,       30.28870301,       30.28870301,      0.2054345528,      0.8157372347,      0.9321860564
         452,      -5.609638022,      -4.266330191,      -4.528058814,      -7.703503326,      -2.903176147,       36.34644362,       36.34644362,      0.2040095362,      0.8117853681,      0.9265267524
         453,      -5.589024378,        -4.2701443,      -4.526189523,       -7.66755918,      -2.854731778,       43.61573234,       43.61573234,       0.202282586,      0.8070541897,       0.919841825
         454,      -5.572005144,      -4.273355156,      -4.523353734,      -7.635340099,      -2.802789333,       52.33887881,       52.33887881,      0.2002298024,      0.8015056214,      0.9121141986
         455,      -5.531973663,      -4.276403454,      -4.519904893,      -7.591174883,      -2.734221925,       62.80665457,       62.80665457,      0.1978858093,       0.795252543,      0.9035417263
         456,      -5.520047432,      -4.279183445,       -4.51521845,      -7.560450762,      -2.673764594,       75.36798548,       75.36798548,      0.1953314382,      0.7885304701,      0.8944565326
         457,      -5.490305649,      -4.280791795,      -4.510221087,      -7.523359885,      -2.618425711,       7.536798548,       7.536798548,      0.1926179602,      0.7815178037,      0.8850068538
         458,      -5.456166936,      -4.281554479,      -4.504324927,      -7.617862529,      -2.830030094,       9.044158258,       9.044158258,        0.19234769,      0.7808185416,      0.8840639483
         459,      -5.695143452,       -4.29343347,      -4.525771082,      -7.735090103,      -2.926521567,       10.85298991,       10.85298991,      0.1920290887,      0.7799966538,      0.8829557478
         460,      -5.786358141,      -4.298950338,       -4.55675164,      -7.835505199,      -3.001885859,       13.02358789,       13.02358789,      0.1916544322,      0.7790343339,      0.8816583657
         461,      -5.820932882,       -4.30334696,      -4.572269417,      -7.885999102,      -3.035472119,       15.62830547,       15.62830547,      0.1912148497,      0.7779091986,      0.8801407654
         462,      -5.788261784,      -4.308396347,      -4.570813848,      -7.892525831,      -3.034205514,       18.75396656,       18.75396656,       0.190699887,      0.7765944012,      0.8783644903
         463,      -5.751853268,       -4.31384002,      -4.563521015,      -7.865240438,       -3.00565957,       22.50475988,       22.50475988,      0.1900971532,      0.7750588952,      0.8762832407
         464,      -5.732411052,      -4.318763242,      -4.558858322,      -7.848978788,      -2.983411463,       27.00571185,       27.00571185,      0.1893916349,      0.7732659151,      0.8738382966
         465,      -5.706155783,      -4.323000491,      -4.556913161,      -7.826833797,      -2.958369963,       32.40685422,       32.40685422,      0.1885627376,      0.7711658253,      0.8709431446
         466,      -5.673527246,      -4.326781623,      -4.554725226,      -7.792791732,      -2.923400615,       38.88822507,       38.88822507,      0.1875775438,      0.7686812288,      0.8674542028
         467,      -5.652876181,      -4.330340723,      -4.551425192,       -7.76535591,      -2.888098928,       46.66587008,       46.66587008,      0.1863894873,      0.7657047456,      0.8631604934
         468,      -5.634637906,      -4.333258165,      -4.547373423,      -7.736633517,      -2.851550252,        55.9990441,        55.9990441,      0.1849603666,      0.7621459895,      0.8578483492
         469,      -5.595133406,      -4.335119496,      -4.542659492,      -7.701411553,      -2.818943133,       67.19885292,       67.19885292,      0.1832890132,      0.7579863192,      0.8513715143
         470,      -5.579401273,      -4.336075787,      -4.536846391,      -7.678719789,      -2.803127252,       67.19885292,       67.19885292,      0.1813755793,      0.7531789279,      0.8434804631
         471,      -5.539676548,         -4.335232,      -4.530155623,      -7.673088837,        -2.8133335,       67.19885292,       67.19885292,      0.1795005609,      0.7483808638,       0.835222197
         472,      -5.543083989,      -4.336308182,      -4.526607398,       -7.67835954,      -2.820876609,       67.19885292,       67.19885292,       0.177570534,      0.7433315376,      0.8262465006
         473,       -5.54643208,      -4.337696751,      -4.524904439,      -7.681476156,       -2.81566637,       67.19885292,       67.19885292,      0.1755000296,      0.7378042072,      0.8162823325
         474,       -5.55095594,      -4.339625712,      -4.523292567,       -7.67960529,      -2.802825991,       67.19885292,       67.19885292,      0.1732342944,       0.731661362,      0.8052144259
         475,       -5.54601586,      -4.341839988,      -4.521970541,      -7.671854378,       -2.79133895,       67.19885292,       67.19885292,      0.1707482733,      0.7248497397,      0.7930667691
         476,      -5.540266797,       -4.34394671,       -4.52109723,      -7.654383592,      -2.777268226,       67.19885292,       67.19885292,      0.1680352055,      0.7173674811,      0.7799450271
         477,      -5.537937948,      -4.345781276,      -4.520286844,      -7.645021542,      -2.771606741,       67.19885292,       67.19885292,      0.1650967413,      0.7092347269,      0.7659860835
         478,      -5.529959382,      -4.346838524,      -4.519609279,      -7.631108842,      -2.765293094,       67.19885292,       67.19885292,       0.161939245,      0.7004806046,       0.751334109
         479,      -5.542340781,      -4.348446849,      -4.518615937,      -7.630836885,      -2.764059375,       67.19885292,       67.19885292,      0.1585766106,      0.6911485721,      0.7361458058
         480,      -5.519692727,      -4.349312625,      -4.518186442,      -7.613939403,      -2.756113191,       67.19885292,       67.19885292,       0.155036338,      0.6813099352,      0.7206079331
         481,      -5.542637259,      -4.351640909,      -4.517180858,      -7.619200268,      -2.768474986,       67.19885292,       67.19885292,      0.1513656579,      0.6710775584,      0.7049554372
         482,      -5.540741577,      -4.352722095,      -4.516617613,      -7.617859077,      -2.780520539,       67.19885292,       67.19885292,       0.147634672,      0.6606122014,        0.68947856
         483,      -5.536223149,      -4.353564892,      -4.515833939,      -7.612150697,      -2.790548723,       67.19885292,       67.19885292,      0.1439354976,      0.6501199671,      0.6745157933
         484,      -5.541595765,      -4.354832874,       -4.51481306,       -7.62062937,       -2.80900702,       67.19885292,       67.19885292,      0.1403786861,      0.6398446717,      0.6604400441
         485,      -5.534867429,      -4.355748063,      -4.513481507,      -7.616056597,      -2.795198844,       67.19885292,       67.19885292,      0.1370870067,      0.6300554652,      0.6476388136
         486,      -5.548401671,      -4.356159154,      -4.511831608,      -7.620899088,      -2.787490929,       6.719885292,       6.719885292,      0.1341877909,      0.6210325734,      0.6364933415
         487,       -5.55100698,      -4.355744819,      -4.510266239,      -7.698126529,      -2.914600538,        8.06386235,        8.06386235,      0.1339029761,       0.620144354,      0.6354049443
         488,      -5.717687855,      -4.365249671,      -4.518816778,      -7.753538081,      -2.963357696,        9.67663482,        9.67663482,      0.1335669771,      0.6190885617,      0.6341216612
         489,      -5.787552222,      -4.369253201,      -4.533151855,      -7.870400931,      -3.072168651,       11.61196178,       11.61196178,      0.1331719137,      0.6178350838,      0.6326121032
         490,      -5.814693713,      -4.371473369,       -4.54184954,      -7.935891435,        -3.1308316,       13.93435414,       13.93435414,      0.1327110232,      0.6163548924,      0.6308513746
         491,      -5.803280243,      -4.373673938,      -4.542810626,      -7.959593876,      -3.145301824,       16.72122497,       16.72122497,      0.1321789076,      0.6146194588,      0.6288208946
         492,      -5.778704334,      -4.375878727,       -4.53983537,      -7.950580322,      -3.128519108,       20.06546996,       20.06546996,      0.1315729918,      0.6126023293,      0.6265122476
         493,       -5.76160211,      -4.377481219,      -4.536820528,      -7.932723139,      -3.102990295,       24.07856396,       24.07856396,      0.1308966472,      0.6102839997,      0.6239369228
         494,      -5.744789864,      -4.378041432,       -4.53471567,      -7.910830273,      -3.072027053,       28.89427675,       28.89427675,      0.1301637538,      0.6076599131,      0.6211411599
         495,      -5.725328959,       -4.37758485,      -4.532498676,      -7.881685343,      -3.032998973,        34.6731321,        34.6731321,      0.1294053326,      0.6047538973,      0.6182277594
         496,      -5.709810766,      -4.375967366,      -4.529270311,      -7.851048363,      -2.991402016,       41.60775851,       41.60775851,      0.1286820875,      0.6016472438,      0.6153976941
         497,      -5.682661614,      -4.372839105,      -4.524610591,      -7.811130855,       -2.94279122,       49.92931022,       49.92931022,      0.1281070463,      0.5985341872,      0.6130250499
         498,      -5.648618969,      -4.367949199,      -4.519283304,      -7.765450727,      -2.887722181,       59.91517226,       59.91517226,      0.1278747751,      0.5957948773,      0.6117536096
         499,      -5.616590115,      -4.361100259,      -4.513205366,      -7.716504386,      -2.827075899,       71.89820671,       71.89820671,      0.1282881072,       0.594057891,      0.6125834062
         500,      -5.578311733,      -4.352365769,      -4.505671059,      -7.668863865,      -2.768679778,       7.189820671,       7.189820671,      0.1297759128,      0.5942267497,      0.6169135729
         501,       -5.55682596,      -4.341933235,      -4.498482044,      -7.733807593,      -2.940589651,       8.627784806,       8.627784806,      0.1299340968,      0.5942678966,      0.6173834917
         502,      -5.684231139,      -4.347167141,      -4.503142738,      -7.751292993,       -2.95232482,       10.35334177,       10.35334177,      0.1301392813,      0.5943502218,      0.6179957817
         503,      -5.749355808,      -4.348335129,      -4.510156455,      -7.806278742,      -3.000103359,       12.42401012,       12.42401012,      0.1304062005,      0.5944929157,      0.6187948546
         504,      -5.775579342,      -4.347638798,      -4.514341653,       -7.85694282,      -3.040635495,       14.90881214,       14.90881214,      0.1307561112,      0.5947283181,      0.6198480028
         505,      -5.769392258,      -4.346186806,      -4.514385098,      -7.895762986,      -3.066866825,       17.89057457,       17.89057457,      0.1312185854,      0.5951050168,      0.6212502099
         506,      -5.754910726,      -4.344057243,      -4.512166495,      -7.900420498,      -3.062692127,       21.46868949,       21.46868949,      0.1318348292,        0.59569352,       0.623132954
         507,      -5.734161275,      -4.340907545,      -4.509202222,      -7.885476858,      -3.040958131,       25.76242738,       25.76242738,      0.1326625779,      0.5965959014,       0.625678966
         508,      -5.708460769,       -4.33687496,      -4.506140069,      -7.857048228,      -3.006016688,       30.91491286,       30.91491286,      0.1337813636,      0.5979575521,      0.6291386161
