"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          36,       -4.76843313,      -4.483730127,      -4.363463035,      -4.751460728,     0.02128451293,       11.81336458,       11.81336458,       1.020330105,       2.525724558,       3.403681048,    0.003538778761
          37,        -4.7659544,      -4.467678822,       -4.35525734,       -4.75884796,     0.01382807713,        14.1760375,        14.1760375,       1.006231065,       2.515061373,       3.381734409,    0.003594825688
          38,       -4.76372709,      -4.449164702,      -4.346276588,      -4.767417543,    0.005174115827,         17.011245,         17.011245,      0.9887382455,       2.500570158,       3.353043626,    0.003665593941
          39,      -4.761610315,      -4.428597368,      -4.336902376,      -4.777310708,   -0.004820946443,         20.413494,         20.413494,      0.9670926202,       2.480866468,       3.315461965,    0.003755122596
          40,      -4.759450465,       -4.40665322,      -4.327701173,      -4.788675075,     -0.0163056506,        24.4961928,        24.4961928,      0.9404374784,       2.454117216,       3.266234728,    0.003868495967
          41,      -4.757286946,      -4.384194127,      -4.319370205,      -4.801664848,    -0.02943030984,       29.39543136,       29.39543136,      0.9078307747,       2.417924481,        3.20186873,    0.004012164609
          42,       -4.75553467,      -4.362266177,      -4.312673129,      -4.816445358,     -0.0443461181,       35.27451763,       35.27451763,      0.8682865763,        2.36919173,       3.117950679,    0.004194335793
          43,      -4.754979031,      -4.342256987,      -4.308438451,      -4.833205211,    -0.06121132443,       42.32942116,       42.32942116,      0.8208556051,        2.30390665,       3.008758429,    0.004425465219
          44,      -4.756626915,      -4.326213998,       -4.30776331,      -4.852172645,    -0.08019780402,       42.32942116,       42.32942116,      0.7646722387,       2.216795958,       2.866593141,    0.004719360373
          45,      -4.761888378,      -4.317423414,      -4.312965585,      -4.873654012,     -0.1016233808,       42.32942116,       42.32942116,      0.7094935419,       2.121741155,       2.713969935,    0.005030448176
          46,      -4.770466803,      -4.315355972,       -4.32319343,      -4.894062941,     -0.1218344813,       50.79530539,       50.79530539,       0.655381478,       2.019647607,       2.551697073,     0.00536071118
