"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.957501638,      -4.775488939,      -4.851384953,      -9.385473966,               2.4,               2.4,      0.2475791986,       1.146517517,       1.253492393
           1,      -6.060928136,       -4.81098587,      -4.870699189,      -9.083804527,              2.88,              2.88,      0.2475849881,       1.146519489,       1.253492796
           2,      -6.067950505,      -4.833324436,      -4.890122341,      -8.888787889,             3.456,             3.456,      0.2475700475,        1.14649441,       1.253467439
           3,       -5.98782903,      -4.849150809,      -4.913742823,      -8.751473559,            4.1472,            4.1472,      0.2475212031,       1.146432912,       1.253406305
           4,      -5.895433971,      -4.859168554,       -4.94590309,      -8.654985856,           4.97664,           4.97664,      0.2474267205,       1.146328195,        1.25330189
           5,      -5.826191586,      -4.863150382,      -4.990775382,      -8.594104813,          5.971968,          5.971968,      0.2472773109,       1.146173669,       1.253147452
           6,      -5.789661597,      -4.861307996,      -5.051115683,      -8.566530372,         7.1663616,         7.1663616,      0.2470622976,       1.145956362,       1.252930391
           7,      -5.788504849,       -4.85517222,      -5.126578337,      -8.570249235,        8.59963392,        8.59963392,      0.2467601987,       1.145647309,       1.252621592
           8,      -5.820537208,      -4.847703191,       -5.21216361,      -8.600716279,        10.3195607,        10.3195607,      0.2463255645,         1.1451896,       1.252161588
           9,      -5.875271601,      -4.842364305,      -5.294352749,      -8.648436811,       12.38347284,       12.38347284,      0.2456734721,       1.144481054,       1.251440285
          10,      -5.934880619,      -4.841624155,      -5.341649476,      -8.696896034,       14.86016741,       14.86016741,      0.2446598706,       1.143345475,       1.250261921
          11,      -5.987987084,       -4.84569432,      -5.326958556,       -8.72451169,        17.8322009,        17.8322009,      0.2430565049,       1.141491328,       1.248288715
          12,      -6.037324867,      -4.852244978,      -5.281120539,      -8.716967351,       21.39864108,       21.39864108,      0.2405315399,       1.138478332,       1.244976406
          13,      -6.086750324,      -4.857709153,      -5.249000455,      -8.678962255,       25.67836929,       25.67836929,      0.2366712322,       1.133758059,       1.239569307
          14,      -6.135842361,      -4.859796094,      -5.244638635,      -8.624868478,       30.81404315,       30.81404315,      0.2310943347,       1.126900303,       1.231307653
          15,      -6.184037603,      -4.858885226,      -5.259880287,      -8.564724685,       36.97685178,       36.97685178,      0.2236753499,       1.118045024,       1.219984684
          16,      -6.229125936,       -4.85662981,      -5.277692994,      -8.502553769,       3.697685178,       3.697685178,       0.214781222,        1.10830341,        1.20663087
          17,       -6.26763752,      -4.853838031,      -5.286587853,      -8.496690012,       4.437222213,       4.437222213,      0.2143753081,       1.107878855,       1.206021427
          18,      -6.265585223,      -4.856614052,        -5.2906233,      -8.487139267,       5.324666656,       5.324666656,      0.2136747233,       1.107141737,       1.204976054
          19,      -6.263373553,      -4.858829806,      -5.293638368,      -8.475986847,       6.389599987,       6.389599987,      0.2126318226,       1.106049255,       1.203427814
          20,      -6.263965835,      -4.860523333,      -5.295985939,      -8.463094188,       7.667519985,       7.667519985,      0.2112300122,       1.104600442,        1.20136128
          21,      -6.267579477,      -4.861618709,      -5.297727386,      -8.448328586,       9.201023982,       9.201023982,      0.2094761963,       1.102831523,       1.198804982
          22,      -6.273179559,      -4.862041754,      -5.298936106,      -8.431368937,       11.04122878,       11.04122878,      0.2073850572,       1.100802446,       1.195813349
          23,      -6.279140411,      -4.861859001,      -5.299863781,      -8.412392309,       13.24947453,       13.24947453,      0.2049681824,       1.098588821,       1.192458013
          24,      -6.284559303,      -4.861320483,      -5.300847982,      -8.391067419,       15.89936944,       15.89936944,      0.2022391201,       1.096289613,       1.188843424
          25,      -6.289924531,      -4.860737891,      -5.302092895,      -8.367060994,       19.07924333,       19.07924333,      0.1992332124,       1.094043078,       1.185138346
          26,      -6.296286462,      -4.860271677,      -5.303479357,      -8.340220738,       22.89509199,       22.89509199,      0.1960306486,       1.092028047,       1.181592324
          27,      -6.304496877,      -4.859826858,      -5.304518189,      -8.310642588,       27.47411039,       27.47411039,      0.1927710426,        1.09042997,       1.178502869
          28,      -6.315151326,      -4.859152393,      -5.304662532,      -8.278427688,       32.96893247,       32.96893247,      0.1896546487,       1.089372933,       1.176120598
          29,      -6.328263104,      -4.858020047,      -5.303828733,      -8.243876135,       39.56271897,       39.56271897,      0.1869311319,       1.088850287,       1.174522164
