"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          43,      -9.931075585,      -8.948301745,      -9.588932042,      -10.12808144,       -5.22236945,       56.97031531,       56.97031531,       0.126304978,       1.164962975
          44,       -9.78645522,      -8.922950704,      -9.581043781,      -10.12850907,      -5.075811694,       68.36437837,       68.36437837,      0.1263051992,       1.164963146
          45,      -9.640169422,      -8.879930007,      -9.565475583,       -10.1284336,      -4.948453021,       6.836437837,       6.836437837,      0.1263048099,       1.164963635
          46,      -9.490296423,       -8.81148537,      -9.531961202,        -10.131172,      -4.487341676,       8.203725405,       8.203725405,      0.1263051298,       1.164963534
          47,      -9.567753555,      -8.870652548,       -9.55803397,      -10.13122921,      -5.122492245,       9.844470486,       9.844470486,       0.126304913,       1.164963665
          48,      -9.721950754,       -8.94211552,      -9.616167648,      -10.13127627,       -5.65479619,       11.81336458,       11.81336458,      0.1263050898,       1.164963637
          49,      -9.812333434,      -8.932845987,      -9.623638989,      -10.13131091,      -4.927635287,        14.1760375,        14.1760375,       0.126304911,       1.164963769
          50,      -9.799129903,      -8.933379375,      -9.623711979,      -10.13133344,       -5.13128593,         17.011245,         17.011245,      0.1263050899,       1.164963761
          51,      -9.793160231,      -8.936770033,      -9.621730068,      -10.13134328,      -5.162688084,         20.413494,         20.413494,      0.1263048955,       1.164963924
          52,      -9.764665777,      -8.927043483,      -9.614012013,      -10.13133793,      -5.082849536,        24.4961928,        24.4961928,      0.1263051009,       1.164963936
          53,      -9.700030745,      -8.908388476,      -9.603196832,      -10.13131253,      -4.994091733,       29.39543136,       29.39543136,      0.1263048213,        1.16496417
          54,      -9.616277206,      -8.879722797,      -9.589094471,      -10.13126148,      -4.922967163,       35.27451763,       35.27451763,       0.126305132,        1.16496418
          55,      -9.516273816,      -8.834412579,      -9.565840808,      -10.13117972,      -4.827450818,       42.32942116,       42.32942116,      0.1263046761,        1.16496454
          56,      -9.403013815,       -8.76762218,      -9.527853461,      -10.13106343,      -4.708795357,       50.79530539,       50.79530539,      0.1263052185,       1.164964517
          57,      -9.274480867,      -8.675901531,      -9.469625981,      -10.13091046,      -4.585354454,       60.95436647,       60.95436647,      0.1263043784,       1.164965114
          58,      -9.139562819,      -8.563641755,      -9.387331618,      -10.13071877,      -4.447779808,       73.14523976,       73.14523976,      0.1263054083,       1.164964977
          59,      -8.991005458,      -8.429570431,      -9.278873199,      -10.13048721,      -4.308259214,       87.77428771,       87.77428771,      0.1263037013,       1.164966044
          60,      -8.843998258,      -8.287694004,      -9.150757777,      -10.13021208,      -4.153152693,       105.3291453,       105.3291453,      0.1263056903,       1.164965636
          61,      -8.681795029,      -8.130130822,      -9.005460907,      -10.12989285,      -4.006627204,       105.3291453,       105.3291453,      0.1263019808,       1.164967703
          62,      -8.534236151,      -7.980641682,      -8.855803211,      -10.13041136,      -3.829021586,       126.3949743,       126.3949743,       0.126305431,       1.164966804
          63,      -8.375449275,      -7.825719995,      -8.707585567,      -10.13001544,      -3.700353092,       151.6739692,       151.6739692,      0.1262976863,       1.164970678
          64,      -8.246398331,      -7.692194823,      -8.563782182,      -10.12956563,      -3.539291242,        182.008763,        182.008763,      0.1263012495,       1.164970164
          65,      -8.171662389,      -7.621608399,      -8.497178527,       -10.1290968,      -3.476006471,        18.2008763,        18.2008763,      0.1262959893,       1.164973148
          66,      -8.104497555,      -7.554427861,      -8.423617844,      -10.13582928,      -3.201111279,       21.84105156,       21.84105156,       0.126297602,       1.164972935
          67,      -8.132276035,      -7.608080599,      -8.438768863,      -10.13589519,      -3.436883265,       26.20926187,       26.20926187,       0.126292197,       1.164975131
          68,      -8.193421635,      -7.721072618,      -8.591434755,      -10.13593264,      -3.796310467,       31.45111425,       31.45111425,      0.1262988742,       1.164972456
          69,      -8.213125941,      -7.696893658,        -8.5793866,      -10.13590521,       -3.54777165,        37.7413371,        37.7413371,      0.1262941821,       1.164974392
          70,       -8.18615178,      -7.652375793,      -8.518553446,      -10.13576595,      -3.476091279,       45.28960451,       45.28960451,      0.1262990973,       1.164972627
          71,      -8.166206003,      -7.638008939,      -8.505062323,      -10.13553027,      -3.495074813,       54.34752542,       54.34752542,      0.1262947589,       1.164974434
          72,      -8.143520295,      -7.614624324,      -8.486565649,      -10.13518699,      -3.490838414,        65.2170305,        65.2170305,      0.1262990702,       1.164973011
          73,      -8.131858367,       -7.59759278,      -8.470459903,      -10.13476023,      -3.461342374,        78.2604366,        78.2604366,       0.126294668,       1.164974851
          74,      -8.113365128,      -7.576814363,       -8.44654552,      -10.13418652,      -3.443050436,       93.91252392,       93.91252392,      0.1262983951,       1.164973823
          75,      -8.104375266,      -7.565656214,       -8.43525154,      -10.13351961,      -3.431049761,       112.6950287,       112.6950287,      0.1262944573,       1.164975597
          76,       -8.09079783,      -7.551078994,      -8.419380652,      -10.13281012,      -3.423866253,       135.2340344,       135.2340344,      0.1262974785,       1.164975077
          77,      -8.084449815,       -7.54242242,      -8.410452173,      -10.13210012,      -3.410912842,       162.2808413,       162.2808413,      0.1262942415,       1.164976786
          78,      -8.076473182,      -7.533483666,       -8.39977237,       -10.1314624,      -3.405080891,       194.7370096,       194.7370096,      0.1262964897,       1.164976902
          79,      -8.072566976,      -7.527840348,      -8.393528246,      -10.13083827,      -3.396264566,       194.7370096,       194.7370096,      0.1262938371,       1.164978725
          80,      -8.067269572,      -7.521777951,      -8.386262483,      -10.13178338,       -3.38599884,       194.7370096,       194.7370096,      0.1262957477,       1.164979187
          81,      -8.066416953,      -7.520066903,      -8.383524365,      -10.13258725,      -3.378776578,       194.7370096,       194.7370096,      0.1262933817,       1.164980871
