"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.972147364,      -4.771474638,      -4.842500012,      -8.298810887,               2.4,               2.4,      0.2477845115,       1.147678631,       1.255366582
           1,      -6.038937194,      -4.790558727,      -4.861755302,      -8.293380135,              2.88,              2.88,      0.2480653207,       1.149067719,       1.257567675
           2,      -6.004551139,      -4.809461537,      -4.883094866,      -8.283947934,             3.456,             3.456,      0.2483426148,       1.150418433,       1.259679923
           3,      -5.926521472,      -4.825415682,      -4.908602717,      -8.271532326,            4.1472,            4.1472,      0.2485440065,       1.151487979,       1.261318243
           4,      -5.855331816,      -4.836202778,      -4.941659958,      -8.258652677,           4.97664,           4.97664,       0.248636888,       1.152175465,       1.262342779
           5,      -5.806941137,      -4.840643711,      -4.986250505,      -8.248805806,          5.971968,          5.971968,      0.2486247583,       1.152474489,        1.26278812
           6,      -5.786058504,      -4.839262588,       -5.04529388,       -8.24511921,         7.1663616,         7.1663616,      0.2485216461,       1.152446406,       1.262804519
           7,      -5.794163813,      -4.834309772,      -5.118905233,      -8.248932242,        8.59963392,        8.59963392,      0.2483299758,       1.152157615,       1.262539626
           8,      -5.828032673,       -4.82891099,      -5.202206303,      -8.259114532,        10.3195607,        10.3195607,      0.2479981408,       1.151638549,       1.262053684
           9,      -5.877061703,      -4.826012218,      -5.277982135,      -8.272604142,       12.38347284,       12.38347284,      0.2474217372,       1.150845772,       1.261289106
          10,      -5.927670572,      -4.827354712,       -5.30960566,      -8.285740408,       14.86016741,       14.86016741,      0.2464395581,       1.149634113,       1.260063629
          11,      -5.974575829,      -4.832660096,      -5.282989208,       -8.29537086,        17.8322009,        17.8322009,       0.244831214,       1.147747318,       1.258081693
          12,      -6.021311166,      -4.839561385,      -5.239727576,       -8.29928173,       21.39864108,       21.39864108,      0.2422935331,       1.144764677,       1.254823326
          13,      -6.070597742,      -4.844966141,      -5.215770729,      -8.296156988,       25.67836929,       25.67836929,      0.2384631658,       1.140166327,       1.249578167
          14,      -6.122570343,      -4.847329216,       -5.21599377,      -8.285239088,       30.81404315,       30.81404315,      0.2330124477,       1.133565377,       1.241668116
          15,      -6.174485618,      -4.847369381,      -5.226836865,      -8.265968549,       36.97685178,       36.97685178,      0.2258406462,       1.125079215,       1.230883279
          16,      -6.219329418,      -4.846443659,      -5.231284503,      -8.237989184,       44.37222213,       44.37222213,      0.2172787077,       1.115714473,       1.218147506
