"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          43,      -9.638011762,      -7.626331164,      -8.259795265,      -8.770647418,      -1.506075063,       42.32942116,       42.32942116,      0.1182093451,       1.218300757
          44,      -9.626659977,      -7.626549249,      -8.256717612,      -8.770470362,      -1.431379879,       50.79530539,       50.79530539,      0.1182087035,       1.218305849
          45,      -9.612763091,      -7.626719005,      -8.252949927,      -8.770250684,      -1.353902125,       60.95436647,       60.95436647,      0.1182079661,       1.218311977
          46,      -9.595902445,      -7.626822787,       -8.24837158,      -8.769984847,       -1.27224943,       73.14523976,       73.14523976,      0.1182071185,       1.218319358
          47,      -9.575739966,      -7.626839989,      -8.242771207,      -8.769665705,      -1.187850273,       7.314523976,       7.314523976,      0.1182061441,       1.218328285
          48,      -9.551997392,      -7.626743798,      -8.235905649,      -8.772690432,      -1.847390054,       8.777428771,       8.777428771,      0.1182060489,       1.218329198
          49,      -9.617215695,      -7.626866726,      -8.248345793,      -8.772727735,      -2.186408804,       10.53291453,       10.53291453,      0.1182059311,       1.218330282
          50,      -9.632876816,      -7.626726954,      -8.265080259,      -8.772749129,       -2.04756031,       12.63949743,       12.63949743,      0.1182057875,       1.218331573
          51,      -9.657282712,      -7.626684203,      -8.275154761,      -8.772751888,      -1.902392533,       15.16739692,       15.16739692,      0.1182056142,       1.218333117
          52,      -9.660784413,      -7.626877873,       -8.27638663,      -8.772736902,      -1.822238516,        18.2008763,        18.2008763,      0.1182054034,       1.218334965
          53,      -9.655544008,      -7.627218198,      -8.272598471,      -8.772704666,      -1.756802834,       21.84105156,       21.84105156,      0.1182051431,       1.218337177
          54,      -9.653422553,      -7.627564316,      -8.268628114,      -8.772652321,      -1.688432727,       26.20926187,       26.20926187,      0.1182048189,       1.218339821
          55,       -9.65117188,      -7.627856633,      -8.266050004,      -8.772573772,      -1.616015911,       31.45111425,       31.45111425,       0.118204417,       1.218342981
          56,      -9.645547655,      -7.628103774,      -8.263908841,      -8.772461774,      -1.541466343,        37.7413371,        37.7413371,      0.1182039281,       1.218346765
          57,      -9.636339067,      -7.628318982,      -8.261265091,       -8.77230978,      -1.465681873,       45.28960451,       45.28960451,      0.1182033495,       1.218351306
          58,      -9.624353201,      -7.628496302,      -8.257904842,      -8.772112674,      -1.389041465,       54.34752542,       54.34752542,      0.1182026799,       1.218356764
          59,      -9.609627132,      -7.628619384,      -8.253811184,      -8.771866146,      -1.311510684,        65.2170305,        65.2170305,       0.118201912,       1.218363325
          60,        -9.5917185,      -7.628668674,      -8.248843783,      -8.771564567,      -1.232996946,        65.2170305,        65.2170305,      0.1182010313,       1.218371228
          61,      -9.570275747,      -7.628620634,      -8.242776949,       -8.77181736,      -1.251362968,        65.2170305,        65.2170305,      0.1182001699,       1.218379172
          62,      -9.567943641,      -7.628541891,        -8.2407363,      -8.772076417,      -1.252751616,        65.2170305,        65.2170305,      0.1181993106,       1.218387152
          63,      -9.568010083,      -7.628466102,      -8.239783867,      -8.772340621,      -1.253898627,        65.2170305,        65.2170305,       0.118198443,       1.218395155
          64,      -9.566851765,       -7.62841162,      -8.238694106,      -8.772606507,      -1.255397271,        65.2170305,        65.2170305,      0.1181975628,       1.218403166
          65,      -9.565295315,      -7.628373544,      -8.237525922,      -8.772870336,      -1.255600475,        65.2170305,        65.2170305,      0.1181966696,       1.218411165
          66,      -9.563949815,      -7.628346947,      -8.236415184,      -8.773129195,      -1.253925761,        65.2170305,        65.2170305,      0.1181957651,       1.218419139
          67,       -9.56277923,      -7.628330241,      -8.235383799,      -8.773381135,      -1.251141544,        65.2170305,        65.2170305,       0.118194852,       1.218427079
          68,      -9.561663776,      -7.628323029,      -8.234425378,      -8.773625294,      -1.248556411,        65.2170305,        65.2170305,       0.118193933,       1.218434981
          69,      -9.560577175,      -7.628325226,      -8.233539165,      -8.773861466,       -1.24710583,        65.2170305,        65.2170305,      0.1181930104,       1.218442849
          70,      -9.559532792,      -7.628337133,      -8.232725664,      -8.774089978,      -1.246931736,        65.2170305,        65.2170305,      0.1181920864,       1.218450688
          71,      -9.558540545,      -7.628359506,      -8.231982438,      -8.774311532,      -1.247535203,        65.2170305,        65.2170305,      0.1181911626,       1.218458507
          72,      -9.557606789,      -7.628393315,      -8.231304964,      -8.774527171,      -1.248237238,        65.2170305,        65.2170305,        0.11819024,       1.218466312
          73,       -9.55674341,      -7.628439617,      -8.230689507,      -8.774738092,      -1.248602052,        65.2170305,        65.2170305,      0.1181893194,       1.218474109
          74,      -9.555961194,      -7.628499276,      -8.230133738,      -8.774945565,      -1.248602799,        65.2170305,        65.2170305,      0.1181884011,       1.218481903
          75,      -9.555267009,      -7.628572845,      -8.229636451,      -8.775150856,      -1.248521813,        65.2170305,        65.2170305,       0.118187485,       1.218489695
          76,       -9.55466145,      -7.628660515,      -8.229196757,      -8.775355192,      -1.248726949,        65.2170305,        65.2170305,       0.118186571,       1.218497489
