"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          11,      -6.277959362,      -5.188956652,      -5.505822418,      -8.263124771,      -2.643017417,        17.8322009,        17.8322009,      0.1080044441,       1.265168557,       1.262002173,   0.0001565755001
          12,      -6.314771743,      -5.195525327,      -5.512080479,      -8.185512884,      -2.592393199,       21.39864108,       21.39864108,      0.1057611313,        1.26245333,       1.258819083,   0.0002414200079
          13,      -6.349560651,      -5.201518115,      -5.524695731,      -8.108220781,      -2.573039935,       25.67836929,       25.67836929,      0.1024681612,       1.258693316,       1.254152327,   0.0003699660888
          14,      -6.383189653,      -5.206013027,      -5.549806679,       -8.03128375,       -2.59459389,       30.81404315,       30.81404315,     0.09795551644,       1.253925139,       1.247884284,   0.0005504718787
          15,      -6.416008853,      -5.209301738,      -5.579791356,      -7.954350412,      -2.633454163,       36.97685178,       36.97685178,     0.09226954291,       1.248580615,       1.240411816,   0.0007779108199
          16,      -6.445318184,       -5.21199006,      -5.600808897,      -7.877859097,      -2.670253788,       44.37222213,       44.37222213,     0.08571859783,       1.243370166,       1.232605678,    0.001039948623
          17,      -6.470006086,      -5.213831456,      -5.607161735,         -7.802695,      -2.660942005,       53.24666656,       53.24666656,     0.07879722731,       1.238836247,       1.225327248,    0.001316803444
          18,      -6.495753596,      -5.213998018,      -5.602778308,      -7.729645076,       -2.56184106,       63.89599987,       63.89599987,     0.07208058293,       1.234883041,       1.218815267,    0.001585469219
          19,      -6.530429754,      -5.212082797,      -5.590221943,      -7.659222767,      -2.494372149,       6.389599987,       6.389599987,      0.0661924545,       1.230778685,        1.21252581,    0.001820994357
          20,      -6.567340724,      -5.208160153,       -5.57100001,      -7.677975637,       -3.04289545,       7.667519985,       7.667519985,     0.06560874794,       1.230367937,       1.211903222,    0.001844342619
          21,      -6.554767351,      -5.208131373,      -5.593729992,       -7.66868302,      -2.998769352,       9.201023982,       9.201023982,     0.06494881949,       1.229883877,       1.211178963,    0.001870739757
          22,      -6.551877121,       -5.20610078,       -5.62934479,      -7.657668724,      -2.972598061,       11.04122878,       11.04122878,     0.06420586065,       1.229307228,       1.210331488,     0.00190045811
          23,      -6.569921322,       -5.20360638,      -5.660307337,      -7.644881968,      -2.954101775,       13.24947453,       13.24947453,     0.06337893495,       1.228611329,       1.209333761,    0.001933535139
          24,      -6.583499859,      -5.202141152,      -5.670538589,      -7.630280539,      -2.937572484,       15.89936944,       15.89936944,      0.0624746226,       1.227760044,       1.208150373,    0.001969707632
          25,      -6.583099207,       -5.20200043,      -5.658233004,      -7.613753816,       -2.92442644,       19.07924333,       19.07924333,     0.06151001661,       1.226706378,       1.206735194,    0.002008291872
          26,      -6.578441891,      -5.202291364,      -5.638640709,      -7.595139286,      -2.919183802,       22.89509199,       22.89509199,     0.06051785709,       1.225392857,       1.205030439,    0.002047978253
          27,      -6.572873638,      -5.202031421,      -5.624934057,      -7.574299233,       -2.98145261,       27.47411039,       27.47411039,     0.05955303046,       1.223759347,       1.202971646,    0.002086571318
          28,      -6.565758376,       -5.20098704,      -5.616962923,      -7.551171582,      -3.068140159,       32.96893247,       32.96893247,     0.05869773154,       1.221762984,        1.20050318,    0.002120783275
          29,      -6.557274247,      -5.199414338,      -5.608389381,      -7.525780881,      -3.097398972,       39.56271897,       39.56271897,     0.05805914204,       1.219412634,       1.197607327,    0.002146326855
          30,       -6.54961946,      -5.197428313,      -5.595713124,      -7.498237535,      -3.055275428,       47.47526276,       47.47526276,     0.05775420828,       1.216819092,       1.194349577,    0.002158524205
          31,      -6.546413074,      -5.194894363,      -5.579200687,      -7.468754413,      -2.972765808,       56.97031531,       56.97031531,     0.05788066804,       1.214264678,       1.190944916,    0.002163582596
          32,      -6.550146068,      -5.191669476,      -5.559479766,      -7.437630185,      -2.924074616,       68.36437837,       68.36437837,     0.05847770439,       1.212284293,       1.187842775,    0.002187464049
          33,      -6.560630313,      -5.187837185,      -5.536612637,      -7.405213444,      -2.976400949,       6.836437837,       6.836437837,     0.05948295907,       1.211711117,       1.185802608,    0.002227674237
          34,      -6.572993321,      -5.183713538,      -5.511306284,      -7.422655943,      -3.350614252,       8.203725405,       8.203725405,     0.05958762412,       1.211673549,       1.185616524,    0.002231860839
          35,      -6.547006169,       -5.18260232,      -5.558337769,        -7.4175648,      -3.342073108,       9.844470486,       9.844470486,     0.05971439443,       1.211655979,       1.185418802,    0.002236931651
          36,      -6.556519264,      -5.179250444,       -5.62255016,      -7.411570148,      -3.335198736,       11.81336458,       11.81336458,     0.05986858575,       1.211671847,       1.185216537,    0.002243099304
          37,      -6.602076163,      -5.177066862,      -5.661991999,      -7.404631035,      -3.318120502,        14.1760375,        14.1760375,     0.06005599468,       1.211744651,       1.185025293,    0.002250595661
          38,      -6.614937088,      -5.177526767,      -5.654928644,      -7.396688595,      -3.291827805,         17.011245,         17.011245,      0.0602817935,       1.211911686,       1.184872485,    0.002259627614
          39,      -6.607450016,       -5.17952572,      -5.623949155,       -7.38764969,      -3.262543904,         20.413494,         20.413494,     0.06055021741,        1.21223088,       1.184804187,     0.00227036457
          40,      -6.602962736,      -5.181339915,      -5.600678997,      -7.377417366,      -3.233512346,        24.4961928,        24.4961928,     0.06086497678,        1.21279058,       1.184895607,    0.002282954945
          41,      -6.599830214,      -5.182502059,      -5.590116347,      -7.365931489,      -3.205060935,       29.39543136,       29.39543136,     0.06122941888,       1.213719568,       1.185263403,    0.002297532629
          42,      -6.595132933,      -5.183573581,      -5.581991514,      -7.353189407,      -3.169312786,       35.27451763,       35.27451763,     0.06164462659,       1.215192347,       1.186076329,    0.002314140938
          43,      -6.587199406,      -5.184996108,      -5.570127631,      -7.339252751,      -3.121092029,       42.32942116,       42.32942116,        0.06210405,       1.217423521,       1.187559917,    0.002332517874
          44,      -6.577148335,      -5.186784435,      -5.555672217,      -7.324258429,       -3.06130424,       50.79530539,       50.79530539,     0.06258626662,       1.220648201,       1.189993641,    0.002351806539
          45,      -6.567510534,      -5.188880978,      -5.540401057,      -7.308428327,      -3.001963192,       60.95436647,       60.95436647,     0.06305054851,       1.225082488,        1.19369586,    0.002370377814
          46,      -6.561009446,      -5.191231915,      -5.524114788,      -7.292068281,      -2.953907266,       73.14523976,       73.14523976,     0.06343946966,       1.230849672,       1.198977083,     0.00238593466
          47,      -6.560418432,      -5.193753708,      -5.506007797,       -7.27557211,      -2.918211641,       7.314523976,       7.314523976,     0.06368676707,       1.237865931,       1.206030635,    0.002395826557
          48,      -6.567888169,      -5.196438613,      -5.485925176,      -7.290574632,      -3.331736114,       8.777428771,       8.777428771,      0.0637057816,       1.238586606,        1.20675772,    0.002396587138
          49,      -6.547688556,      -5.194915943,      -5.564771917,      -7.287508622,      -3.324721066,       10.53291453,       10.53291453,     0.06372623132,       1.239443832,       1.207634149,    0.002397405127
          50,      -6.594339472,      -5.191696356,      -5.660385251,      -7.283968978,      -3.315309448,       12.63949743,       12.63949743,     0.06374787474,       1.240461573,       1.208690123,    0.002398270864
          51,      -6.672892234,      -5.191983797,      -5.699753733,       -7.27993079,      -3.304757082,       15.16739692,       15.16739692,     0.06376812483,       1.241669224,       1.209964309,    0.002399080867
          52,      -6.681734734,      -5.196085949,      -5.670144151,      -7.275361672,      -3.306577245,        18.2008763,        18.2008763,      0.0637826631,       1.243101116,         1.2115042,    0.002399662398
          53,      -6.679126448,      -5.201313313,       -5.62986363,      -7.270225678,      -3.304986259,       21.84105156,       21.84105156,     0.06378671966,        1.24479397,       1.213365408,     0.00239982466
          54,      -6.684169066,      -5.205964188,      -5.610553263,      -7.264509231,      -3.263509739,       26.20926187,       26.20926187,     0.06377594211,       1.246782891,       1.215609912,    0.002400255763
          55,      -6.691404171,      -5.210445515,      -5.602731283,      -7.258239175,      -3.207652922,       31.45111425,       31.45111425,     0.06374581489,        1.24909378,       1.218300374,    0.002401460851
          56,      -6.697011843,      -5.215593604,      -5.592368458,       -7.25148675,      -3.157993683,        37.7413371,        37.7413371,     0.06368921769,       1.251730309,       1.221487529,    0.002403724739
          57,      -6.698296949,      -5.221617665,      -5.577698378,       -7.24437327,      -3.122891074,       45.28960451,       45.28960451,     0.06359288998,       1.254656315,       1.225189259,    0.002407577848
          58,      -6.694987403,      -5.228467615,      -5.562426319,      -7.237090015,      -3.099632477,       54.34752542,       54.34752542,     0.06343385249,       1.257776412,       1.229360129,    0.002413939347
          59,      -6.688129444,      -5.236187762,      -5.548353049,      -7.229910675,      -3.071914327,        65.2170305,        65.2170305,     0.06317708983,        1.26091372,       1.233844767,    0.002424209854
          60,      -6.677565806,      -5.244835855,      -5.535763451,      -7.223202634,      -3.036907047,        65.2170305,        65.2170305,     0.06277816419,       1.263798753,       1.238326517,    0.002440166879
          61,      -6.665060017,       -5.25443174,      -5.524914648,      -7.219910313,      -2.932594818,        78.2604366,        78.2604366,     0.06230251553,       1.265851893,       1.241835119,    0.002459192826
          62,         -6.668963,      -5.263915759,      -5.531284943,       -7.21529398,      -2.875229511,        7.82604366,        7.82604366,     0.06168101918,       1.267275088,       1.244665478,     0.00248405268
          63,      -6.670816917,      -5.275246022,       -5.52617507,      -7.229213943,      -3.271131821,       9.391252392,       9.391252392,     0.06161555958,          1.267422,       1.244948161,    0.002486671064
          64,      -6.633838705,      -5.274206431,      -5.626286737,      -7.227907185,      -3.259764374,       11.26950287,       11.26950287,     0.06153680257,       1.267573785,       1.245258595,    0.002489821344
          65,        -6.7174071,      -5.272968882,      -5.733291279,      -7.226475479,      -3.248469464,       13.52340344,       13.52340344,     0.06144261776,       1.267726814,       1.245595595,    0.002493588736
          66,      -6.806804606,      -5.277433504,      -5.759719101,      -7.224922024,         -3.234325,       16.22808413,       16.22808413,     0.06132927595,       1.267876763,        1.24595561,    0.002498122409
          67,      -6.794831425,      -5.286220655,      -5.719521691,      -7.223259113,      -3.218276193,       19.47370096,       19.47370096,      0.0611925781,       1.268017066,       1.246330741,    0.002503590323
          68,      -6.785420092,      -5.295717547,      -5.685246354,      -7.221521438,      -3.199838801,       23.36844115,       23.36844115,     0.06102954647,       1.268136018,       1.246705369,    0.002510111588
          69,      -6.783211661,      -5.304753412,      -5.675636033,      -7.219777355,      -3.177516652,       28.04212938,       28.04212938,     0.06083959807,       1.268214461,       1.247052963,    0.002517709524
          70,      -6.783698026,      -5.314270078,      -5.673863229,      -7.218130996,      -3.152198454,       33.65055526,       33.65055526,     0.06062514884,       1.268226025,       1.247334953,    0.002526287493
          71,      -6.782434304,      -5.325016103,      -5.668176589,      -7.216724219,      -3.126930861,       40.38066631,       40.38066631,     0.06039315336,       1.268142205,       1.247504531,    0.002535567313
          72,      -6.779373798,      -5.336931667,      -5.659834881,      -7.215745566,      -3.092413478,       48.45679957,       48.45679957,     0.06015883405,       1.267943997,       1.247518314,    0.002544940085
          73,      -6.777614749,      -5.349843402,       -5.65235656,      -7.215447319,      -3.059705182,       58.14815949,       58.14815949,     0.05995137374,       1.267642062,       1.247359575,    0.002553238497
          74,      -6.778476654,      -5.363713161,       -5.64652095,      -7.216163823,      -3.033262626,       69.77779139,       69.77779139,     0.05981887981,       1.267307651,       1.247078126,    0.002558538254
          75,      -6.780736708,      -5.378595667,       -5.64233176,      -7.218331616,      -3.002059792,       69.77779139,       69.77779139,     0.05982611681,       1.267108291,       1.246842359,    0.002558827734
          76,      -6.784895241,       -5.39454345,      -5.640301091,      -7.223619553,       -3.01161767,       69.77779139,       69.77779139,     0.05998061439,       1.267214161,       1.246877341,    0.002565007637
          77,      -6.798028675,      -5.410376229,       -5.65463525,      -7.229701397,      -3.024651406,       83.73334966,       83.73334966,     0.06025165178,       1.267665917,       1.247272554,    0.002575849133
          78,      -6.812230248,      -5.427131583,      -5.672688846,      -7.235646813,      -2.991605424,       8.373334966,       8.373334966,     0.06067314369,       1.268659934,       1.248250351,     0.00259270881
          79,      -6.814086512,      -5.446676739,      -5.676603446,      -7.250773787,      -3.290318158,       10.04800196,       10.04800196,     0.06071341799,        1.26876929,       1.248356744,    0.002594319782
          80,      -6.780027778,      -5.447762877,      -5.786867174,      -7.251192814,      -3.285321112,       12.05760235,       12.05760235,     0.06076376597,       1.268904271,       1.248489905,    0.002596333701
          81,      -6.869775051,      -5.449585717,      -5.892441924,      -7.251779832,      -3.277143151,       14.46912282,       14.46912282,     0.06082701081,       1.269070846,       1.248656719,    0.002598863494
          82,      -6.932150475,      -5.458079291,      -5.908908667,      -7.252575913,      -3.265427685,       17.36294739,       17.36294739,     0.06090523468,       1.269279586,       1.248868446,    0.002601992449
          83,      -6.915352536,      -5.470825763,      -5.869219801,      -7.253641772,      -3.251402151,       20.83553686,       20.83553686,     0.06100078095,       1.269545576,       1.249141065,      0.0026058143
          84,      -6.905818911,      -5.484016432,      -5.843122386,      -7.255065568,      -3.235432037,       25.00264424,       25.00264424,     0.06111718336,        1.26988741,       1.249494937,    0.002610470397
          85,       -6.90136444,      -5.496974501,      -5.840125452,      -7.256963514,      -3.217246992,       30.00317308,       30.00317308,     0.06125865675,       1.270326318,       1.249953855,    0.002616129332
          86,      -6.898884214,      -5.510895695,      -5.842093356,      -7.259479792,      -3.196400071,        36.0038077,        36.0038077,      0.0614279809,       1.270885188,       1.250542375,    0.002622902298
          87,      -6.892767414,      -5.526487856,      -5.840170776,      -7.262791002,      -3.173010762,       43.20456924,       43.20456924,     0.06162335451,       1.271585064,       1.251279098,    0.002630717242
          88,      -6.887014417,      -5.543533833,      -5.836246393,       -7.26710466,      -3.147617959,       51.84548309,       51.84548309,     0.06183447126,       1.272433473,       1.252161163,    0.002639161912
          89,      -6.883007204,      -5.561860434,      -5.833568989,      -7.272667801,      -3.116783135,       62.21457971,       62.21457971,     0.06203810289,       1.273415106,       1.253148714,    0.002647307177
          90,      -6.882646618,      -5.581374532,      -5.832359491,      -7.279758456,      -3.085656849,       74.65749565,       74.65749565,     0.06219502699,         1.2744764,       1.254142961,    0.002653584142
          91,      -6.885136115,      -5.601980869,      -5.832606952,      -7.288677935,      -3.060526023,       7.465749565,       7.465749565,     0.06224882807,       1.275517412,       1.254972275,    0.002655736185
          92,      -6.889836869,      -5.623576833,      -5.835153973,      -7.302300908,      -3.295901334,       8.958899478,       8.958899478,      0.0622508757,       1.275625271,       1.255056136,     0.00265581809
          93,       -6.87282497,      -5.625191403,      -5.922004351,      -7.303337272,      -3.291741075,       10.75067937,       10.75067937,     0.06225143042,       1.275748313,       1.255148789,    0.002655840279
          94,      -6.923859545,      -5.626982783,      -6.001548792,      -7.304604775,       -3.28537825,       12.90081525,       12.90081525,     0.06225028774,       1.275887222,       1.255249272,    0.002655885986
          95,      -6.962445968,      -5.634810295,      -6.018195959,      -7.306149166,      -3.277261575,        15.4809783,        15.4809783,     0.06224577539,       1.276042946,       1.255355579,     0.00265606648
          96,      -6.956752912,      -5.647034063,      -5.991466635,       -7.30802979,      -3.268269383,       18.57717396,       18.57717396,     0.06223486531,       1.276216754,       1.255464352,    0.002656502883
          97,      -6.953212371,      -5.659910647,       -5.96936828,      -7.310322123,      -3.257806402,       22.29260875,       22.29260875,      0.0622135991,       1.276409008,       1.255569407,    0.002657353532
          98,      -6.952210768,      -5.672351819,      -5.965721639,      -7.313117257,       -3.24467459,        26.7511305,        26.7511305,     0.06217705908,       1.276617094,        1.25565923,    0.002658815133
          99,      -6.952646217,      -5.685353624,      -5.968317162,      -7.316521544,      -3.228464094,        32.1013566,        32.1013566,     0.06211841966,       1.276833725,       1.255714372,    0.002661160709
         100,      -6.952803089,      -5.699590283,      -5.968360634,      -7.320658185,       -3.20984152,       38.52162792,       38.52162792,     0.06202749965,       1.277045962,       1.255705656,     0.00266479751
         101,      -6.952709874,      -5.714883719,      -5.967005358,      -7.325668997,      -3.188078591,        46.2259535,        46.2259535,     0.06188973271,       1.277235228,        1.25559459,    0.002670308187
         102,      -6.954055636,      -5.730980579,      -5.967360128,       -7.33171403,      -3.166387676,        55.4711442,        55.4711442,     0.06168644909,       1.277379411,       1.255338009,    0.002678439532
         103,      -6.957755179,      -5.747879393,      -5.970296884,      -7.338970326,      -3.144248028,       66.56537304,       66.56537304,     0.06139658042,        1.27745898,       1.254899506,    0.002690034279
         104,      -6.962891807,      -5.765760573,      -5.975777878,      -7.347630407,         -3.125517,       6.656537304,       6.656537304,      0.0610002123,       1.277469468,       1.254272187,    0.002705889004
         105,      -6.968737142,       -5.78484349,      -5.983833122,       -7.35936651,      -3.310665127,       7.987844765,       7.987844765,     0.06095854767,       1.277472408,       1.254210303,    0.002707555589
         106,      -6.960188888,      -5.786077789,       -6.04481016,      -7.360467225,      -3.307722031,       9.585413718,       9.585413718,     0.06090807705,       1.277473925,       1.254134159,    0.002709574414
         107,      -6.986506539,      -5.787169012,      -6.098461742,      -7.361781096,       -3.30338684,       11.50249646,       11.50249646,     0.06084731847,        1.27747293,       1.254040424,    0.002712004757
         108,      -7.008529096,      -5.793074268,      -6.112815771,      -7.363349133,      -3.297428141,       13.80299575,       13.80299575,     0.06077379071,       1.277468479,        1.25392536,    0.002714945867
         109,      -7.006142146,      -5.802889967,      -6.098458103,        -7.3652222,      -3.290246906,        16.5635949,        16.5635949,     0.06068414499,       1.277460139,       1.253785231,    0.002718531696
         110,      -7.003992525,       -5.81343109,      -6.083366481,      -7.367459753,      -3.281988786,       19.87631389,       19.87631389,     0.06057449043,       1.277448117,       1.253616662,    0.002722917878
         111,      -7.003028933,      -5.823406348,      -6.080869042,      -7.370128444,      -3.272468006,       23.85157666,       23.85157666,      0.0604405544,       1.277433038,       1.253416819,     0.00272827532
         112,      -7.002428426,      -5.833570938,      -6.084385948,      -7.373303345,      -3.261492615,       28.62189199,       28.62189199,      0.0602775049,       1.277415736,       1.253183749,      0.0027347973
         113,      -7.001304599,      -5.844615172,      -6.086515394,      -7.377070219,      -3.249961207,       34.34627039,       34.34627039,     0.06007969158,       1.277397969,       1.252918159,    0.002742709833
         114,      -6.999087671,      -5.856410737,      -6.087026068,      -7.381525473,      -3.238386507,       41.21552447,       41.21552447,     0.05984102589,       1.277384852,       1.252628309,     0.00275225646
         115,      -6.996462241,      -5.868600191,       -6.08813454,      -7.386773868,      -3.223923985,       49.45862937,       49.45862937,     0.05955647463,        1.27738883,       1.252338101,     0.00276363851
         116,      -6.994195981,      -5.880936207,       -6.09044965,      -7.392924166,      -3.204354204,       59.35035524,       59.35035524,       0.059224096,       1.277433689,       1.252095619,    0.002776933656
         117,      -6.993251722,      -5.893204091,      -6.093529827,      -7.400081481,      -3.179284321,       5.935035524,       5.935035524,     0.05884679895,       1.277556051,       1.251977687,    0.002792025538
         118,       -6.99535133,      -5.905129049,      -6.097147565,      -7.410057994,      -3.323240491,       7.122042629,       7.122042629,     0.05880825021,       1.277570189,       1.251968246,    0.002793567487
         119,      -6.989930106,      -5.905397736,      -6.131551567,      -7.410987538,      -3.320715979,       8.546451155,       8.546451155,     0.05876244815,       1.277587887,       1.251959413,     0.00279539957
         120,      -6.999184335,      -5.905526406,      -6.159643363,      -7.412084328,      -3.317370599,       10.25574139,       10.25574139,      0.0587083659,       1.277609754,       1.251951915,     0.00279756286
         121,       -7.00820751,      -5.908627987,      -6.167296712,      -7.413380508,      -3.312667268,       12.30688966,       12.30688966,     0.05864449517,       1.277637208,        1.25194761,    0.002800117689
         122,      -7.007561165,      -5.914249817,      -6.160229718,      -7.414916239,       -3.30669849,        14.7682676,        14.7682676,     0.05856894151,       1.277672544,       1.251949711,    0.002803139835
         123,      -7.006991641,      -5.920263379,      -6.151067104,      -7.416735843,      -3.299617054,       17.72192111,       17.72192111,      0.0584797047,       1.277719003,       1.251963198,    0.002806709308
         124,      -7.007278545,      -5.925619819,      -6.148051096,      -7.418884379,      -3.291162635,       21.26630534,       21.26630534,     0.05837488807,       1.277780894,       1.251995427,    0.002810901973
         125,      -7.008168941,      -5.930678988,      -6.148724623,      -7.421408789,      -3.281109809,        25.5195664,        25.5195664,     0.05825277996,       1.277863673,       1.252056746,    0.002815786297
         126,       -7.00974241,      -5.935872577,      -6.148776591,      -7.424360942,       -3.26958707,       30.62347969,       30.62347969,     0.05811199522,       1.277974094,       1.252161304,    0.002821417687
         127,      -7.012016512,      -5.941107234,       -6.14770835,      -7.427796578,      -3.257848253,       36.74817562,       36.74817562,     0.05795200438,       1.278120779,       1.252328533,    0.002827817321
         128,      -7.015610778,      -5.946124305,      -6.146837971,      -7.431770548,      -3.245234026,       44.09781075,       44.09781075,     0.05777414443,       1.278315191,       1.252585047,    0.002834931718
         129,      -7.021218747,      -5.950819928,      -6.146834571,      -7.436329772,       -3.23294343,        52.9173729,        52.9173729,      0.0575829116,          1.278572,       1.252964994,    0.002842581032
         130,       -7.02916664,      -5.955230492,      -6.147819859,      -7.441503814,      -3.222922385,        52.9173729,        52.9173729,     0.05738689984,       1.278908656,       1.253507095,    0.002850421502
         131,      -7.039232977,      -5.959509018,       -6.15019979,      -7.447867561,      -3.233092686,        52.9173729,        52.9173729,     0.05722367032,       1.279267178,       1.254114605,    0.002856950683
         132,      -7.048471775,      -5.963289295,      -6.156386941,      -7.453926335,      -3.241297225,        52.9173729,        52.9173729,     0.05709294723,       1.279641934,        1.25476792,    0.002862179606
         133,      -7.054861661,      -5.966893757,      -6.163974552,      -7.459661824,      -3.247416088,        52.9173729,        52.9173729,     0.05699454259,       1.280030472,       1.255451399,    0.002866115792
         134,      -7.056661503,       -5.97046371,      -6.171985324,      -7.465061284,      -3.251930727,        52.9173729,        52.9173729,     0.05692853449,        1.28043396,       1.256154329,    0.002868756116
         135,      -7.054415324,      -5.974037646,      -6.180665498,      -7.470113587,      -3.255332293,        52.9173729,        52.9173729,     0.05689519194,       1.280855801,       1.256869776,    0.002870089818
         136,       -7.04898717,      -5.977626778,      -6.190082625,      -7.474813227,      -3.258773913,        52.9173729,        52.9173729,     0.05689445408,       1.281301158,       1.257593884,    0.002870119333
         137,      -7.041375121,      -5.981217696,      -6.199937128,       -7.47915784,      -3.262778624,        52.9173729,        52.9173729,     0.05692554766,       1.281776115,       1.258324931,    0.002871363076
         138,        -7.0329986,      -5.984773516,      -6.209873632,      -7.483148187,      -3.266119427,        52.9173729,        52.9173729,     0.05698681227,       1.282286342,       1.259062087,     0.00287381366
         139,       -7.02513451,      -5.988220286,      -6.219504696,      -7.486786333,      -3.266625685,        52.9173729,        52.9173729,     0.05707541858,       1.282836319,       1.259804606,    0.002877357913
         140,      -7.018895124,      -5.991457372,      -6.228475491,      -7.490075547,      -3.270117174,        52.9173729,        52.9173729,     0.05718735599,       1.283428327,       1.260550904,    0.002881835409
         141,      -7.015055685,      -5.994377852,      -6.236478897,      -7.493018091,      -3.274393844,        52.9173729,        52.9173729,     0.05731744236,       1.284061763,       1.261297862,    0.002887038864
         142,      -7.014109646,      -5.996880316,      -6.243309052,      -7.495617422,      -3.276757676,       63.50084748,       63.50084748,     0.05745936412,       1.284732739,       1.262040319,    0.002892715734
         143,        -7.0163495,      -5.998892298,      -6.248903644,      -7.496663616,      -3.254886471,       6.350084748,       6.350084748,      0.0576344166,       1.285578787,       1.262911889,    0.002899717834
         144,      -7.023972042,      -6.000870245,      -6.251565471,      -7.505410101,      -3.383857237,       7.620101697,       7.620101697,     0.05765113487,       1.285663673,       1.262998421,    0.002900386564
         145,      -7.024156734,      -6.000796763,      -6.260791368,      -7.505545996,      -3.381287012,       9.144122036,       9.144122036,     0.05767138608,       1.285766238,       1.263102078,    0.002901196613
         146,      -7.025571919,      -6.000280051,      -6.268717396,      -7.505670464,       -3.37862113,       10.97294644,       10.97294644,     0.05769606983,        1.28588963,       1.263225789,    0.002902183963
         147,      -7.027700299,      -6.000046623,       -6.27266557,      -7.505786919,      -3.375251011,       13.16753573,       13.16753573,     0.05772588139,       1.286038098,       1.263373084,    0.002903376425
         148,      -7.029176398,      -6.000290599,      -6.273056457,      -7.505904461,      -3.370986742,       15.80104288,       15.80104288,     0.05776148341,       1.286216997,       1.263548125,    0.002904800506
         149,      -7.030756512,      -6.000772857,      -6.271607856,      -7.506021815,      -3.365713337,       18.96125145,       18.96125145,     0.05780365314,       1.286432893,       1.263755751,    0.002906487295
         150,      -7.032985348,      -6.001198506,      -6.270303276,      -7.506119913,      -3.359084834,       22.75350175,       22.75350175,     0.05785320625,       1.286693617,       1.264001273,     0.00290846942
         151,      -7.036157322,      -6.001450732,      -6.269727985,      -7.506164485,      -3.350730821,       27.30420209,       27.30420209,     0.05791068263,       1.287007929,       1.264289776,    0.002910768475
         152,      -7.040595239,      -6.001551057,       -6.26935887,      -7.506111872,       -3.34048137,       32.76504251,       32.76504251,     0.05797566167,       1.287384682,       1.264624892,    0.002913367636
         153,      -7.046733207,      -6.001531585,      -6.268701978,       -7.50590753,      -3.328571755,       39.31805102,       39.31805102,     0.05804559938,       1.287831138,       1.265006808,    0.002916165145
         154,      -7.055153518,       -6.00138256,      -6.267718772,       -7.50547637,      -3.314779449,       47.18166122,       47.18166122,     0.05811414838,       1.288349813,       1.265429024,    0.002918907105
         155,      -7.066516321,      -6.001083027,      -6.266598622,       -7.50471847,       -3.29817926,       56.61799346,       56.61799346,     0.05816887982,       1.288932962,       1.265873013,    0.002921096362
         156,      -7.081377495,      -6.000645133,      -6.265564491,      -7.503499909,      -3.278378008,       56.61799346,       56.61799346,     0.05818834054,       1.289553387,        1.26629949,    0.002921874791
         157,      -7.099817985,      -6.000134215,      -6.264898536,      -7.503380371,      -3.282343154,       5.661799346,       5.661799346,     0.05815693932,       1.290074282,        1.26660546,     0.00292313084
