"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          73,      -5.037334657,      -4.420200432,      -4.580664646,       -5.25365499,     -0.4684781821,       40.38066631,       40.38066631,      0.2211594031,       1.052853843,       1.007054268,    0.009940687506
          74,      -5.039761997,      -4.424638467,      -4.580003833,      -5.266220841,      -0.479865333,       48.45679957,       48.45679957,      0.1975908356,      0.9913717185,      0.8998730491,     0.01041780614
          75,       -5.04292249,      -4.432435375,      -4.580355948,      -5.281394214,      -0.493580461,       4.845679957,       4.845679957,      0.1737613051,      0.9278993475,      0.7861627091,     0.01096636396
          76,      -5.047610435,       -4.44427581,      -4.582603307,      -5.299783923,     -0.5105048225,       5.814815949,       5.814815949,      0.1714017964,      0.9215874695,      0.7748229335,     0.01102142776
          77,      -5.048092121,      -4.444618391,      -4.582476664,      -5.301578127,     -0.5121155424,       6.977779139,       6.977779139,      0.1686312919,      0.9141541805,      0.7614198433,     0.01108714521
          78,      -5.047890737,      -4.444995549,      -4.582261902,      -5.303732137,      -0.514047664,       8.373334966,       8.373334966,       0.165394855,      0.9054420963,      0.7456414231,     0.01116541698
          79,      -5.047374227,      -4.445459842,      -4.582011614,      -5.306321378,     -0.5163676022,       10.04800196,       10.04800196,      0.1616363882,      0.8952879657,      0.7271522092,     0.01125842739
          80,       -5.04670144,      -4.446070345,      -4.581761858,      -5.309435326,     -0.5191543295,       12.05760235,       12.05760235,      0.1573016274,       0.883532102,      0.7056062749,     0.01136865539
          81,      -5.045960286,      -4.446893477,      -4.581545651,      -5.313181946,     -0.5225025865,       14.46912282,       14.46912282,       0.152342037,      0.8700319446,      0.6806676966,     0.01149887789
          82,      -5.045225628,      -4.448009569,      -4.581393866,      -5.317691955,     -0.5265267207,       17.36294739,       17.36294739,      0.1467192859,      0.8546798792,      0.6520400752,     0.01165217065
          83,      -5.044596023,       -4.44952087,      -4.581329598,      -5.323123837,     -0.5313642091,       20.83553686,       20.83553686,      0.1404092469,      0.8374232432,      0.6195042809,       0.011831932
          84,      -5.044222175,      -4.451562818,      -4.581359668,      -5.329669581,     -0.5371806435,       25.00264424,       25.00264424,      0.1334049713,      0.8182868991,      0.5829707073,     0.01204194743
          85,      -5.044345511,      -4.454309593,      -4.581463359,      -5.337562178,     -0.5441769076,       30.00317308,       30.00317308,      0.1257132039,      0.7973890783,      0.5425380828,     0.01228668759
          86,      -5.045327867,      -4.457982034,        -4.5815915,      -5.347083452,     -0.5525917056,        36.0038077,        36.0038077,      0.1173382652,       0.774948766,      0.4985711579,     0.01257218487
          87,      -5.047693036,      -4.462843359,      -4.581677412,      -5.358575325,     -0.5627157445,       43.20456924,       43.20456924,       0.108232966,      0.7512520578,      0.4517571221,     0.01290869229
          88,      -5.052131601,      -4.469197381,      -4.581651857,      -5.372449279,     -0.5748893586,       51.84548309,       51.84548309,     0.09820899795,      0.7265689249,      0.4031451777,     0.01330965101
          89,      -5.059438566,      -4.477381251,       -4.58140667,      -5.389196151,     -0.5895234735,       5.184548309,       5.184548309,       0.086823117,      0.7010298312,       0.354193165,     0.01376508625
          90,      -5.070255515,      -4.487733417,      -4.580699162,      -5.409481287,     -0.6074520738,       6.221457971,       6.221457971,     0.08568149836,      0.6984915252,       0.349346533,       0.013810751
          91,      -5.070998688,      -4.488004306,      -4.580319918,       -5.41146534,     -0.6091775194,       7.465749565,       7.465749565,     0.08431824552,      0.6954986711,      0.3436587497,     0.01386528111
          92,      -5.071206119,      -4.488285893,      -4.579689987,      -5.413844668,     -0.6112459594,       8.958899478,       8.958899478,     0.08269086378,       0.691982302,      0.3370176888,     0.01393037638
          93,      -5.071284386,      -4.488610443,      -4.578867153,      -5.416703346,     -0.6137296452,       10.75067937,       10.75067937,     0.08074724007,      0.6878653034,      0.3293080561,     0.01400812133
          94,      -5.071363338,      -4.488991308,      -4.577839418,      -5.420139539,     -0.6167131975,       12.90081525,       12.90081525,     0.07842281018,      0.6830626722,      0.3204187236,     0.01410109852
