"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -8.828666392,      -7.163305482,      -7.405003045,      -9.033041734,               2.4,               2.4,      0.1651094106,      0.9807643045,       1.038955475
           1,      -8.833167213,      -7.163437697,      -7.405595035,      -9.033047617,              2.88,              2.88,      0.1651094067,       0.980765436,       1.038956637
           2,      -8.832433705,      -7.163481848,      -7.406344708,       -9.03305581,             3.456,             3.456,      0.1651094012,      0.9807667891,       1.038958028
           3,       -8.83297074,      -7.163493515,       -7.40714692,      -9.033067864,            4.1472,            4.1472,      0.1651093931,      0.9807684071,        1.03895969
           4,      -8.835830027,      -7.163516264,      -7.407865232,      -9.033085481,           4.97664,           4.97664,      0.1651093819,      0.9807703424,       1.038961677
           5,      -8.838909765,      -7.163594644,      -7.408369069,      -9.033109999,          5.971968,          5.971968,      0.1651093671,      0.9807726589,       1.038964056
           6,      -8.840520341,      -7.163761517,      -7.408543862,      -9.033141939,         7.1663616,         7.1663616,      0.1651093483,      0.9807754335,       1.038966906
           7,      -8.840841461,      -7.164021119,      -7.408361885,      -9.033181083,        8.59963392,        8.59963392,      0.1651093244,      0.9807787588,       1.038970322
           8,      -8.840782926,      -7.164346468,      -7.407943255,       -9.03322732,        10.3195607,        10.3195607,      0.1651092939,      0.9807827448,       1.038974417
           9,      -8.840706705,       -7.16469731,       -7.40749879,      -9.033281742,       12.38347284,       12.38347284,       0.165109255,      0.9807875237,       1.038979325
          10,      -8.840623223,      -7.165044895,      -7.407180135,      -9.033347149,       14.86016741,       14.86016741,      0.1651092059,      0.9807932534,       1.038985209
          11,      -8.840454834,      -7.165381309,      -7.407002973,      -9.033427641,        17.8322009,        17.8322009,      0.1651091448,      0.9808001228,       1.038992263
          12,      -8.839963179,      -7.165707476,      -7.406908862,      -9.033527961,       21.39864108,       21.39864108,      0.1651090709,       0.980808358,       1.039000717
          13,      -8.838929686,      -7.166017726,      -7.406861904,      -9.033653383,       21.39864108,       21.39864108,      0.1651089859,      0.9808182308,       1.039010852
          14,      -8.837312179,      -7.166299175,      -7.406869771,      -9.033848105,       21.39864108,       21.39864108,      0.1651089075,      0.9808281592,       1.039021042
          15,      -8.836766163,      -7.166527113,      -7.407267588,      -9.034042881,       21.39864108,       21.39864108,      0.1651088357,      0.9808381476,       1.039031292
          16,      -8.837156152,      -7.166747619,      -7.407820983,      -9.034238623,       21.39864108,       21.39864108,       0.165108769,      0.9808482009,       1.039041607
          17,      -8.837706386,      -7.166998018,      -7.408324102,      -9.034435244,       21.39864108,       21.39864108,      0.1651087048,      0.9808583272,       1.039051994
