"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
          70,      -9.641030519,      -7.720845955,      -8.309426229,      -9.617321971,       16.22808413,       16.22808413,      0.1463859589,       1.056019667,       1.095338857
          71,      -9.640911906,      -7.720882062,      -8.309447733,      -9.617313206,       16.22808413,       16.22808413,      0.1463855841,       1.056021811,       1.095340606
          72,      -9.640804663,      -7.720919037,      -8.309468372,      -9.617304628,       16.22808413,       16.22808413,      0.1463852091,       1.056023956,       1.095342356
          73,      -9.640716288,      -7.720956863,      -8.309486925,      -9.617296238,       16.22808413,       16.22808413,      0.1463848338,       1.056026102,       1.095344106
          74,      -9.640649585,      -7.720995393,      -8.309503679,       -9.61728804,       16.22808413,       16.22808413,      0.1463844582,       1.056028248,       1.095345856
          75,      -9.640604946,      -7.721034449,        -8.3095195,      -9.617280042,       16.22808413,       16.22808413,      0.1463840825,       1.056030395,       1.095347607
          76,      -9.640581759,      -7.721073864,      -8.309535276,       -9.61727225,       16.22808413,       16.22808413,      0.1463837069,       1.056032545,        1.09534936
          77,      -9.640578859,      -7.721113506,      -8.309551665,      -9.617264673,       16.22808413,       16.22808413,      0.1463833315,       1.056034695,       1.095351115
          78,      -9.640594606,      -7.721153276,      -8.309569037,      -9.617257314,       16.22808413,       16.22808413,      0.1463829561,       1.056036848,       1.095352872
          79,      -9.640626896,      -7.721193102,      -8.309587514,      -9.617250176,       16.22808413,       16.22808413,      0.1463825807,       1.056039001,       1.095354629
          80,      -9.640673233,      -7.721232932,       -8.30960705,      -9.617243262,       16.22808413,       16.22808413,      0.1463822051,       1.056041155,       1.095356388
          81,      -9.640730896,      -7.721272732,      -8.309627501,      -9.617236572,       16.22808413,       16.22808413,      0.1463818292,       1.056043308,       1.095358146
          82,       -9.64079716,      -7.721312477,       -8.30964869,      -9.617230106,       16.22808413,       16.22808413,      0.1463814529,        1.05604546,       1.095359903
          83,      -9.640869527,      -7.721352151,      -8.309670456,      -9.617223863,       16.22808413,       16.22808413,      0.1463810759,       1.056047611,       1.095361659
          84,      -9.640945904,      -7.721391747,      -8.309692675,      -9.617217843,       16.22808413,       16.22808413,      0.1463806982,        1.05604976,       1.095363413
          85,      -9.641024699,       -7.72143126,       -8.30971528,      -9.617212043,       16.22808413,       16.22808413,      0.1463803198,       1.056051907,       1.095365165
          86,      -9.641104821,      -7.721470691,      -8.309738257,      -9.617206463,       16.22808413,       16.22808413,      0.1463799407,       1.056054053,       1.095366914
          87,      -9.641185592,      -7.721510045,       -8.30976164,        -9.6172011,       16.22808413,       16.22808413,       0.146379561,       1.056056196,       1.095368662
          88,      -9.641266625,       -7.72154933,      -8.309785495,      -9.617195953,       16.22808413,       16.22808413,      0.1463791808,       1.056058337,       1.095370407
          89,      -9.641347685,      -7.721588558,      -8.309809904,      -9.617191021,       16.22808413,       16.22808413,      0.1463788001,       1.056060477,        1.09537215
          90,      -9.641428579,      -7.721627745,      -8.309834954,      -9.617186303,       16.22808413,       16.22808413,       0.146378419,       1.056062615,       1.095373892
          91,      -9.641509092,      -7.721666907,      -8.309860726,      -9.617181798,       16.22808413,       16.22808413,      0.1463780378,       1.056064752,       1.095375633
          92,      -9.641588967,      -7.721706064,      -8.309887281,      -9.617177505,       16.22808413,       16.22808413,      0.1463776564,       1.056066887,       1.095377372
          93,      -9.641667932,      -7.721745239,      -8.309914665,      -9.617173423,       16.22808413,       16.22808413,       0.146377275,       1.056069022,        1.09537911
          94,      -9.641745745,      -7.721784454,      -8.309942902,      -9.617169553,       16.22808413,       16.22808413,      0.1463768936,       1.056071155,       1.095380848
          95,      -9.641822246,      -7.721823733,      -8.309972002,      -9.617165893,       16.22808413,       16.22808413,      0.1463765123,       1.056073288,       1.095382585
          96,      -9.641897394,      -7.721863101,      -8.310001961,      -9.617162445,       16.22808413,       16.22808413,      0.1463761312,       1.056075419,       1.095384322
          97,      -9.641971272,      -7.721902582,      -8.310032771,      -9.617159207,       16.22808413,       16.22808413,      0.1463757503,        1.05607755,       1.095386059
          98,      -9.642044072,      -7.721942201,      -8.310064421,       -9.61715618,       16.22808413,       16.22808413,      0.1463753697,        1.05607968,       1.095387795
          99,      -9.642116046,      -7.721981982,      -8.310096901,      -9.617153366,       16.22808413,       16.22808413,      0.1463749893,        1.05608181,       1.095389531
         100,      -9.642187458,      -7.722021946,      -8.310130203,      -9.617150765,       16.22808413,       16.22808413,      0.1463746092,       1.056083939,       1.095391267
