"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.972123849,      -4.771578426,       -4.84122883,      -8.298815925,               2.4,               2.4,      0.2475889966,       1.146934499,       1.253983134
           1,      -6.037138505,      -4.790404635,      -4.860293364,      -8.293339582,              2.88,              2.88,      0.2476410044,       1.147406476,       1.254544716
           2,      -6.003894609,      -4.808088096,      -4.881531205,      -8.283821628,             3.456,             3.456,      0.2477005748,        1.14785673,       1.255078135
           3,      -5.924704513,      -4.823006707,      -4.906927464,      -8.271339854,            4.1472,            4.1472,      0.2477406516,       1.148229343,       1.255502329
           4,      -5.852171034,      -4.833320869,      -4.939740542,      -8.258458799,           4.97664,           4.97664,      0.2477385878,       1.148479905,       1.255764061
           5,      -5.803153767,      -4.837754687,       -4.98390572,      -8.248659914,          5.971968,          5.971968,      0.2476835603,       1.148573249,       1.255842732
           6,      -5.782427498,      -4.836536467,      -5.042349711,      -8.245022765,         7.1663616,         7.1663616,      0.2475712068,       1.148485501,       1.255745124
           7,       -5.79113511,      -4.831698866,      -5.115247916,      -8.248853494,        8.59963392,        8.59963392,      0.2473818919,       1.148202493,        1.25548008
           8,      -5.825507124,      -4.826352416,      -5.197975345,      -8.259025346,        10.3195607,        10.3195607,      0.2470558992,       1.147705075,       1.255025018
           9,      -5.874571791,      -4.823480183,      -5.273828042,       -8.27249319,       12.38347284,       12.38347284,      0.2464836811,       1.146933152,       1.254292906
          10,       -5.92498291,      -4.824838413,      -5.306204851,      -8.285603902,       14.86016741,       14.86016741,       0.245503906,       1.145740534,       1.253099916
          11,      -5.971992226,      -4.830157314,      -5.279737107,      -8.295200268,        17.8322009,        17.8322009,      0.2438939844,       1.143856287,       1.251124701
          12,      -6.018952236,      -4.837059832,      -5.235857482,      -8.299052921,       21.39864108,       21.39864108,      0.2413537648,       1.140867609,       1.247861039
          13,      -6.068273736,      -4.842412426,      -5.211132988,      -8.295836277,       25.67836929,       25.67836929,      0.2375208762,       1.136265053,        1.24261359
          14,      -6.120211088,      -4.844635457,       -5.21085849,      -8.284799073,       30.81404315,       30.81404315,      0.2320660603,       1.129649925,       1.234683615
          15,      -6.172365885,      -4.844469604,      -5.221516716,      -8.265398208,       36.97685178,       36.97685178,      0.2248857849,       1.121145237,       1.223874578
          16,      -6.218063961,      -4.843282125,      -5.225866608,      -8.237282631,       44.37222213,       44.37222213,      0.2163145836,       1.111765703,       1.211118092
          17,      -6.252578006,      -4.841443758,      -5.217820794,      -8.200605518,       53.24666656,       53.24666656,      0.2071953808,       1.103232365,       1.198538594
          18,      -6.278156155,      -4.838592266,      -5.201288283,      -8.156164235,       63.89599987,       63.89599987,      0.1986975088,        1.09705057,       1.188434297
          19,      -6.297908069,      -4.834555729,      -5.179135099,      -8.105262977,       6.389599987,       6.389599987,      0.1919673191,       1.093584505,       1.181828356
          20,      -6.307019252,       -4.82942778,      -5.152069612,      -8.091538341,       7.667519985,       7.667519985,      0.1913147259,       1.093278538,       1.181218166
          21,      -6.284496572,        -4.8283813,      -5.181550545,      -8.083451348,       9.201023982,       9.201023982,      0.1905879896,       1.092964166,       1.180565797
          22,      -6.282356294,      -4.825074974,      -5.228480727,      -8.074486773,       11.04122878,       11.04122878,      0.1897869638,       1.092651781,       1.179881298
          23,      -6.329355148,       -4.82174874,      -5.271430743,      -8.064418826,       13.24947453,       13.24947453,      0.1889220933,       1.092357068,       1.179184812
          24,       -6.36865388,      -4.820369182,      -5.284737497,      -8.052737476,       15.89936944,       15.89936944,      0.1880167642,       1.092096506,       1.178500957
          25,      -6.368119054,      -4.821115601,      -5.264798319,      -8.038904412,       19.07924333,       19.07924333,      0.1871106507,       1.091883439,       1.177852691
          26,      -6.357995406,      -4.822583885,      -5.235928635,       -8.02256724,       22.89509199,       22.89509199,      0.1862640734,       1.091723791,       1.177253134
          27,      -6.352028935,      -4.823420283,      -5.216355926,      -8.003598982,       27.47411039,       27.47411039,       0.185561816,       1.091614628,       1.176697209
          28,      -6.347782677,      -4.823431319,      -5.204963191,      -7.981947261,       32.96893247,       32.96893247,       0.185113083,       1.091552949,       1.176160699
          29,       -6.34063897,      -4.823181542,      -5.193195649,      -7.957536336,       39.56271897,       39.56271897,       0.185043445,       1.091558472,       1.175615407
          30,       -6.32868613,      -4.822990854,      -5.176935133,      -7.930318829,       47.47526276,       47.47526276,      0.1854785638,       1.091714029,       1.175072091
          31,      -6.314143918,      -4.822836373,        -5.1572497,      -7.900344223,       56.97031531,       56.97031531,      0.1865228463,        1.09222039,       1.174656017
          32,      -6.299198111,      -4.822726387,      -5.135595019,      -7.867769846,       68.36437837,       68.36437837,      0.1882336597,       1.093459317,        1.17471361
          33,      -6.282006463,       -4.82282192,      -5.112720886,      -7.832861102,       68.36437837,       68.36437837,      0.1905895565,       1.096036831,       1.175932358
          34,      -6.250378165,      -4.823460692,      -5.089599283,      -7.798800686,       82.03725405,       82.03725405,      0.1930164167,        1.09976127,       1.178559179
          35,      -6.238476719,      -4.825006826,      -5.083276462,      -7.764855619,       8.203725405,       8.203725405,      0.1957747716,       1.105693997,       1.183873286
          36,      -6.221389475,      -4.828801437,      -5.066139168,      -7.748618804,       9.844470486,       9.844470486,       0.196057391,       1.106315133,       1.184441865
          37,      -6.207299361,      -4.826645554,      -5.143145436,      -7.743010893,       11.81336458,       11.81336458,      0.1963903993,       1.107079361,       1.185154821
          38,       -6.29071153,      -4.823254351,       -5.23554185,      -7.736901938,        14.1760375,        14.1760375,      0.1967802697,       1.108017648,       1.186048094
          39,      -6.428846558,      -4.824978911,      -5.272231787,      -7.729944455,         17.011245,         17.011245,      0.1972349931,       1.109173525,       1.187177262
          40,      -6.430779992,      -4.831762743,      -5.241571548,      -7.721823053,         20.413494,         20.413494,      0.1977632716,       1.110604865,       1.188620627
          41,      -6.402357352,      -4.839906313,      -5.204055344,      -7.712404988,        24.4961928,        24.4961928,      0.1983754906,       1.112388163,       1.190487171
          42,      -6.390812104,      -4.847284043,      -5.188017847,      -7.701699562,       29.39543136,       29.39543136,      0.1990847408,       1.114623837,       1.192928343
          43,      -6.386734391,       -4.85463946,      -5.183424389,      -7.689732023,       35.27451763,       35.27451763,      0.1999049938,        1.11743744,       1.196147621
          44,      -6.379916872,      -4.863168905,      -5.177074401,      -7.676498124,       42.32942116,       42.32942116,      0.2008453427,        1.12097002,       1.200400742
          45,      -6.367384694,      -4.873204357,      -5.167312692,      -7.662004764,       50.79530539,       50.79530539,      0.2019018895,       1.125355789,       1.205982811
          46,      -6.354147021,      -4.884703143,      -5.157540992,      -7.646296011,       60.95436647,       60.95436647,      0.2030477097,       1.130682634,       1.213186456
          47,      -6.343241945,      -4.897806587,      -5.149745826,      -7.629456644,       73.14523976,       73.14523976,      0.2042244998,       1.136933376,       1.222204739
          48,      -6.333231807,      -4.912888779,      -5.144043059,      -7.611595839,       73.14523976,       73.14523976,       0.205348091,       1.143928124,       1.232974564
          49,      -6.323457381,      -4.930124967,      -5.141476878,      -7.593606666,       73.14523976,       73.14523976,      0.2062171622,       1.150247849,       1.243216717
          50,      -6.333720655,       -4.94820565,      -5.155090574,      -7.576988656,       73.14523976,       73.14523976,      0.2068877033,       1.155838312,       1.252585828
          51,      -6.351152099,      -4.968232983,      -5.173192866,      -7.561636281,       73.14523976,       73.14523976,      0.2074214258,       1.160731844,       1.260879402
          52,      -6.370119445,      -4.990307975,      -5.192456996,      -7.547451583,       73.14523976,       73.14523976,      0.2078708238,       1.164993938,          1.268005
          53,      -6.389713756,      -5.014237256,      -5.213501396,      -7.534350353,       73.14523976,       73.14523976,      0.2082751512,       1.168689357,       1.273953399
          54,      -6.411826621,      -5.040077898,      -5.236732799,      -7.522259545,       7.314523976,       7.314523976,      0.2086617695,       1.171865223,       1.278775938
          55,      -6.436437411,      -5.067507187,      -5.261984405,      -7.513952092,       8.777428771,       8.777428771,      0.2087020368,       1.172182198,        1.27925314
          56,      -6.417736815,      -5.069472611,      -5.366141262,      -7.512234564,       10.53291453,       10.53291453,      0.2087483026,        1.17255259,       1.279805879
          57,      -6.547582231,      -5.072679788,      -5.478537433,       -7.51033507,       12.63949743,       12.63949743,       0.208802428,       1.172983817,       1.280443112
          58,      -6.702218364,      -5.084688249,       -5.50913823,      -7.508159886,       15.16739692,       15.16739692,      0.2088665031,       1.173483354,       1.281172195
          59,      -6.670043813,      -5.103301516,         -5.470081,      -7.505635753,        18.2008763,        18.2008763,      0.2089428153,       1.174060168,       1.281999653
          60,      -6.645723715,      -5.122869948,      -5.440082018,      -7.502741634,       21.84105156,       21.84105156,      0.2090349819,       1.174724387,       1.282930298
          61,      -6.638358819,      -5.141658899,      -5.439823877,      -7.499483639,       26.20926187,       26.20926187,      0.2091490401,       1.175484547,       1.283964297
          62,      -6.638852298,      -5.161568857,      -5.451511819,      -7.495858617,       31.45111425,       31.45111425,      0.2092930636,       1.176343265,       1.285092194
          63,       -6.63702756,      -5.184054969,      -5.460287128,      -7.491848316,        37.7413371,        37.7413371,      0.2094755484,       1.177291863,       1.286288296
          64,      -6.629740958,      -5.209070308,      -5.466853841,      -7.487431943,       45.28960451,       45.28960451,       0.209704514,        1.17830484,       1.287505661
          65,      -6.622839784,      -5.236197835,        -5.4763016,      -7.482595242,       54.34752542,       54.34752542,      0.2099890668,       1.179335737,       1.288678992
          66,       -6.62004233,       -5.26524912,       -5.48997954,      -7.477328511,        65.2170305,        65.2170305,      0.2103424643,       1.180314471,       1.289738557
          67,      -6.620429167,       -5.29609297,      -5.507379543,       -7.47163123,        65.2170305,        65.2170305,      0.2107831386,       1.181151459,        1.29063824
          68,      -6.622008288,      -5.328640066,      -5.528612097,      -7.465578192,        65.2170305,        65.2170305,      0.2112376106,       1.181690432,       1.291285942
