"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
           0,      -4.368628158,      -16.70435155,       -17.2153691,      -1.218024464,       3.520281561,               2.4,               2.4,      0.5201731256,      0.6795832764,       1.021904777,                 1
           1,      -4.530031668,      -4.222943292,      -4.190656612,       -1.77177935,       2.970350738,              2.88,              2.88,      0.7408559321,       1.222606759,       1.756083131,    0.001191501867
           2,      -4.687660591,      -4.692736434,      -4.454480554,      -2.293763601,       2.453573124,             3.456,             3.456,       0.915358989,       1.628582541,       2.315719237,    0.001954057581
           3,      -4.785107803,      -4.783104902,      -4.536218398,      -2.762482385,       1.992610976,            4.1472,            4.1472,       1.034549688,        1.91168914,       2.707336052,    0.002414898469
           4,      -4.855311428,      -4.845937206,      -4.583648726,      -3.146460069,        1.61721683,           4.97664,           4.97664,       1.109795042,       2.095205149,       2.960934947,    0.002686102975
           5,      -4.908769561,      -4.896932307,      -4.623316572,      -3.427700515,       1.341808415,          5.971968,          5.971968,       1.152654502,       2.205550878,       3.112558882,     0.00283483604
           6,      -4.952935016,      -4.941062164,      -4.660819173,      -3.626653146,       1.144782259,         7.1663616,         7.1663616,       1.174076865,       2.268366712,       3.197725792,    0.002907820575
           7,      -4.992873038,      -4.981263175,      -4.696778784,      -3.777700509,      0.9936419721,        8.59963392,        8.59963392,       1.183334845,       2.304987125,       3.246102456,    0.002939115114
           8,       -5.03078561,      -5.019252364,      -4.730906535,      -3.903267578,      0.8675281923,        10.3195607,        10.3195607,       1.187220392,       2.330613396,       3.278848816,    0.002952206356
           9,      -5.067453129,       -5.05602023,      -4.763066052,      -4.014372357,      0.7559857881,       12.38347284,       12.38347284,       1.189950984,        2.35443062,        3.30877786,    0.002961385194
          10,      -5.103486387,      -5.092141019,      -4.793665559,      -4.116385344,      0.6537256032,       14.86016741,       14.86016741,       1.193593371,       2.380849845,       3.342094631,    0.002973591653
          11,      -5.139125416,       -5.12769967,       -4.82313415,      -4.212230993,      0.5577844802,        17.8322009,        17.8322009,       1.198742367,       2.411145924,        3.38065237,    0.002990772979
          12,      -5.174184746,       -5.16241694,      -4.851594816,      -4.303631944,      0.4664010053,       21.39864108,       21.39864108,       1.205118141,       2.444816199,       3.423789214,    0.003011935299
          13,      -5.208199048,      -5.195754596,      -4.878849958,      -4.391665477,      0.3784732149,       25.67836929,       25.67836929,       1.212003668,       2.480574794,       3.469673131,    0.003034659742
          14,      -5.240395615,      -5.226791804,      -4.904255726,      -4.476994597,      0.2933216582,       30.81404315,       30.81404315,       1.218509871,       2.517026744,       3.516221464,    0.003056017644
          15,      -5.269538047,      -5.253933673,      -4.926529764,      -4.559983984,      0.2105701039,       36.97685178,       36.97685178,       1.223604355,       2.552887129,       3.561381229,    0.003072671665
          16,      -5.293654294,      -5.274536711,      -4.943731244,       -4.64085108,      0.1299964342,       3.697685178,       3.697685178,       1.226007051,       2.586920049,       3.602993324,    0.003080510759
          17,       -5.31026865,      -5.284875399,      -4.953501788,      -4.719671765,     0.05139032557,       4.437222213,       4.437222213,       1.226212357,       2.590260379,       3.607061213,    0.003081180486
          18,      -5.307864676,      -5.282713773,      -4.950972252,      -4.727470986,     0.04361723005,       5.324666656,       5.324666656,       1.226405394,       2.594143743,       3.611766474,    0.003081810086
          19,      -5.305063727,       -5.27995613,       -4.94797425,      -4.736585885,     0.03453444247,       6.389599987,       6.389599987,       1.226561669,       2.598630361,       3.617167647,    0.003082319722
          20,      -5.301846734,      -5.276365558,      -4.944414368,      -4.747191387,     0.02396840012,       7.667519985,       7.667519985,        1.22664317,       2.603778816,       3.623313683,    0.003082585491
          21,      -5.298203302,      -5.271664425,      -4.940179739,      -4.759469765,     0.01173865123,       9.201023982,       9.201023982,       1.226591557,       2.609638264,       3.630231477,    0.003082753803
          22,      -5.294117761,      -5.265586576,      -4.935145641,      -4.773605702,   -0.002337161778,       11.04122878,       11.04122878,       1.226318597,       2.616241554,       3.637913158,    0.003083644142
          23,      -5.289545137,      -5.257928687,       -4.92919881,      -4.789780049,    -0.01843696955,       13.24947453,       13.24947453,       1.225690826,       2.623601512,       3.646305032,    0.003085692851
          24,      -5.284391003,      -5.248548365,      -4.922274691,      -4.808161199,    -0.03672545477,       15.89936944,       15.89936944,       1.224504374,       2.631707802,       3.655292515,    0.003089568549
          25,      -5.278519396,      -5.237283638,      -4.914391728,      -4.828896524,    -0.05734523151,       19.07924333,       19.07924333,       1.222463187,       2.640517986,       3.664670213,    0.003096247482
          26,      -5.271803913,      -5.223845257,      -4.905663082,      -4.852108423,    -0.08041268371,       22.89509199,       22.89509199,       1.219204409,       2.649953433,       3.674107768,     0.00310693897
          27,      -5.264254246,      -5.207753753,      -4.896251576,      -4.877872811,     -0.1059957684,       27.47411039,       27.47411039,       1.214359574,       2.659868081,       3.683067724,    0.003122897457
          28,      -5.256053233,      -5.188412053,      -4.886389853,      -4.906246533,     -0.1341404473,       32.96893247,       32.96893247,       1.207498344,        2.66997775,       3.690658991,    0.003145626201
          29,      -5.247578564,      -5.165253492,      -4.876409815,      -4.937253992,     -0.1648603326,       39.56271897,       39.56271897,       1.197804215,       2.679609818,       3.695288376,    0.003177999201
          30,      -5.239327718,      -5.137991497,      -4.866794776,      -4.970909214,     -0.1981593961,       3.956271897,       3.956271897,       1.183693668,        2.68730924,       3.694194727,    0.003225682303
          31,      -5.231948192,      -5.106795469,      -4.858064585,      -5.007192313,     -0.2340902714,       4.747526276,       4.747526276,       1.182244051,       2.688053313,       3.694025443,    0.003230586931
