"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
           0,      -5.998321549,      -4.826572021,      -4.896250526,      -8.719188419,      -2.087237734,               2.4,               2.4,      0.1245590831,       1.255760149,       1.261052911,                 1
           1,      -6.093748973,        -4.8547559,      -4.932620697,      -8.526119133,      -2.050916812,              2.88,              2.88,      0.1244457326,       1.256119087,       1.261349878,   3.643372604e-06
           2,      -6.058906038,      -4.883415873,      -4.971885084,      -8.434693779,      -2.169879902,             3.456,             3.456,       0.124325687,        1.25645352,       1.261613666,   7.505664863e-06
           3,      -5.974000494,      -4.910859734,      -5.013303391,      -8.369781371,      -2.277876755,            4.1472,            4.1472,      0.1242015317,       1.256721421,       1.261807048,   1.150417735e-05
           4,      -5.908914349,      -4.934592252,      -5.056661525,      -8.318001715,      -2.370923503,           4.97664,           4.97664,      0.1240726725,       1.256869795,       1.261890509,   1.565849086e-05
           5,       -5.87646088,      -4.952180318,      -5.102611885,      -8.280842246,      -2.397850774,          5.971968,          5.971968,      0.1239309799,       1.256841335,       1.261825095,   2.023176579e-05
           6,      -5.875484592,      -4.962784392,      -5.151469661,      -8.257596008,      -2.350134188,         7.1663616,         7.1663616,      0.1237512487,       1.256584168,       1.261570725,    2.60412006e-05
           7,      -5.900923383,       -4.96800694,      -5.201949093,       -8.23909902,      -2.363459648,        8.59963392,        8.59963392,      0.1234777052,         1.2560499,       1.261073183,   3.490250878e-05
           8,      -5.942641607,      -4.970937867,      -5.249993796,      -8.209697213,      -2.364776109,        10.3195607,        10.3195607,       0.123011679,       1.255170355,       1.260237261,   5.005639341e-05
           9,      -5.987260314,      -4.974288267,      -5.286966115,      -8.159369925,      -2.330408583,       12.38347284,       12.38347284,      0.1221976198,       1.253816692,       1.258883957,   7.670369358e-05
          10,      -6.026416344,      -4.979229371,      -5.304303149,      -8.092442135,      -2.272122339,       14.86016741,       14.86016741,       0.120803346,       1.251759332,        1.25669657,   0.0001228704215
          11,      -6.059844239,      -4.985365019,      -5.307089672,      -8.018672228,       -2.20128027,        17.8322009,        17.8322009,       0.118507678,       1.248672604,       1.253198612,   0.0002003563033
          12,      -6.089716131,      -4.991421626,      -5.312171122,      -7.943375014,      -2.159037362,       21.39864108,       21.39864108,      0.1149384995,       1.244255065,       1.247864825,   0.0003245680718
          13,      -6.119153657,      -4.996322419,      -5.329836079,      -7.867434928,      -2.154079517,       25.67836929,       25.67836929,      0.1098035378,       1.238491011,       1.240442119,    0.000511628045
          14,       -6.15041372,      -4.999987494,      -5.355183394,      -7.790728085,       -2.18055716,       30.81404315,       30.81404315,      0.1030787966,       1.231899626,       1.231338087,   0.0007725834053
          15,      -6.180334037,      -5.002860537,      -5.374358425,      -7.713880375,      -2.222903769,       36.97685178,       36.97685178,     0.09511564928,       1.225448934,       1.221663867,      0.0010911093
          16,      -6.205178129,      -5.004762135,      -5.380081717,       -7.63807751,      -2.254996331,       44.37222213,       44.37222213,     0.08656068655,       1.219977347,       1.212641934,    0.001433307809
