"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.912506466,      -4.790274617,      -4.852941814,      -9.381930967,               2.4,               2.4,      0.2475731544,       1.146514737,       1.253489334
           1,      -6.029883534,      -4.812121515,       -4.86896756,      -9.079759756,              2.88,              2.88,      0.2475694543,       1.146507528,       1.253480469
           2,      -6.061054903,       -4.82928505,      -4.886848119,      -8.884913338,             3.456,             3.456,      0.2475417466,       1.146468472,        1.25344104
           3,      -5.987856468,      -4.842889475,      -4.909819074,      -8.748144804,            4.1472,            4.1472,      0.2474786581,        1.14639186,       1.253364469
           4,      -5.894222411,       -4.85210959,       -4.94166098,      -8.652693472,           4.97664,           4.97664,      0.2473716728,       1.146275224,       1.253247579
           5,      -5.824671016,      -4.855813564,      -4.986226973,      -8.593316349,          5.971968,          5.971968,      0.2472145029,       1.146114594,       1.253086531
           6,      -5.789583143,      -4.853754386,      -5.046031823,       -8.56744656,         7.1663616,         7.1663616,      0.2469972596,       1.145896604,       1.252868657
           7,      -5.790740654,      -4.847457732,      -5.120375051,      -8.572502415,        8.59963392,        8.59963392,      0.2466967025,       1.145590057,       1.252562675
           8,      -5.824496183,      -4.840098399,      -5.203613988,      -8.603233866,        10.3195607,        10.3195607,      0.2462649747,       1.145136415,       1.252107356
           9,      -5.878944264,      -4.835224476,      -5.280657898,      -8.649153922,       12.38347284,       12.38347284,      0.2456163291,       1.144433793,       1.251392943
          10,      -5.937078888,       -4.83510254,      -5.320086441,      -8.693403311,       14.86016741,       14.86016741,        0.24460795,       1.143307802,       1.250225991
          11,      -5.990140887,      -4.839573452,      -5.303685831,      -8.713814278,        17.8322009,        17.8322009,      0.2430138273,       1.141469327,       1.248272301
          12,      -6.040677443,      -4.846069425,      -5.265513616,      -8.699747713,       21.39864108,       21.39864108,      0.2405046362,       1.138480619,       1.244992199
          13,      -6.090935874,      -4.851223575,      -5.243294645,      -8.656345455,       25.67836929,       25.67836929,      0.2366697621,       1.133795405,        1.23963499
          14,       -6.14044721,      -4.853282287,       -5.24597519,      -8.597923746,       30.81404315,       30.81404315,      0.2311313532,       1.126984498,       1.231444369
          15,      -6.188712756,      -4.852888129,      -5.263315346,      -8.533360157,       36.97685178,       36.97685178,      0.2237641753,       1.118186018,       1.220212151
          16,       -6.23359498,      -4.851389827,      -5.279787972,      -8.466572514,       44.37222213,       44.37222213,      0.2149287671,       1.108502819,       1.206958226
          17,      -6.272465014,      -4.849195683,      -5.288134654,       -8.39831083,       44.37222213,       44.37222213,      0.2055357986,       1.099779076,       1.193979115
          18,       -6.30699892,      -4.845966212,       -5.29074339,      -8.337418482,       53.24666656,       53.24666656,      0.1980205248,       1.094244975,       1.184923573
          19,      -6.335172005,      -4.843072433,      -5.291661741,      -8.274620807,       5.324666656,       5.324666656,      0.1915553939,        1.09081701,       1.178497629
          20,      -6.367251505,      -4.838723151,      -5.290029908,      -8.263927578,       6.389599987,       6.389599987,      0.1912876856,       1.090723956,       1.178280621
          21,      -6.362793232,      -4.841330349,      -5.293312914,      -8.254285505,       7.667519985,       7.667519985,      0.1907757443,       1.090504169,       1.177826347
          22,       -6.36156576,      -4.843212372,      -5.295527272,      -8.243080449,       9.201023982,       9.201023982,      0.1900456228,       1.090189316,       1.177179192
          23,      -6.366395299,      -4.844207193,      -5.296661379,      -8.230007357,       11.04122878,       11.04122878,      0.1891544169,       1.089829606,       1.176416889
          24,      -6.373312693,      -4.844345274,      -5.296905672,      -8.215002606,       13.24947453,       13.24947453,       0.188161056,       1.089473125,       1.175615761
          25,      -6.377902997,      -4.843955831,      -5.296875611,      -8.197911907,       15.89936944,       15.89936944,      0.1871157012,       1.089154501,       1.174832715
          26,      -6.379827304,      -4.843481878,      -5.297162464,      -8.178591015,       19.07924333,       19.07924333,       0.186069069,       1.088893682,       1.174104505
          27,      -6.380755337,       -4.84316172,      -5.297941972,      -8.156810558,       22.89509199,       22.89509199,       0.185088365,       1.088697586,       1.173449783
          28,      -6.381027457,      -4.842920591,      -5.298897708,      -8.132268539,       27.47411039,       27.47411039,      0.1842677036,       1.088561912,       1.172865235
          29,      -6.380262196,      -4.842552407,      -5.299577644,      -8.105183488,       32.96893247,       32.96893247,      0.1837283907,       1.088479585,       1.172322326
          30,       -6.37875639,      -4.841936095,      -5.299877305,      -8.075358459,       39.56271897,       39.56271897,      0.1836077553,       1.088463239,       1.171778098
          31,      -6.378384614,      -4.841031877,      -5.299886085,      -8.043104336,       47.47526276,       47.47526276,      0.1840382559,       1.088583932,       1.171213469
          32,      -6.380542943,      -4.839909924,      -5.299520528,      -8.008629565,       56.97031531,       56.97031531,      0.1851202225,       1.089028073,       1.170709689
          33,      -6.388809207,      -4.838593266,      -5.298510181,       -7.97220998,       5.697031531,       5.697031531,       0.186888561,       1.090168626,       1.170567251
          34,      -6.402300908,      -4.837236805,      -5.296807989,      -7.959801593,       6.836437837,       6.836437837,      0.1869901943,       1.090238289,        1.17056964
          35,      -6.396412762,      -4.840533736,       -5.30072309,      -7.953718092,       8.203725405,       8.203725405,      0.1871644818,       1.090357482,       1.170569117
          36,      -6.396551769,      -4.843076236,      -5.302677418,      -7.946719174,       9.844470486,       9.844470486,      0.1874155854,       1.090532245,       1.170570794
          37,      -6.404538329,      -4.844740666,      -5.303048496,      -7.938669163,       11.81336458,       11.81336458,      0.1877441377,        1.09076924,       1.170583562
          38,      -6.412276105,      -4.845833046,      -5.303035607,      -7.929442756,        14.1760375,        14.1760375,      0.1881552862,       1.091082393,        1.17062093
          39,       -6.41549597,      -4.846957246,      -5.303880825,      -7.918804274,         17.011245,         17.011245,      0.1886615634,       1.091498004,       1.170704294
          40,       -6.41643765,      -4.848582661,      -5.305946798,      -7.906626164,         20.413494,         20.413494,      0.1892815258,       1.092060548,       1.170870641
          41,      -6.416879258,       -4.85079525,      -5.308785303,      -7.892889654,        24.4961928,        24.4961928,      0.1900378786,       1.092842478,       1.171186058
          42,      -6.416906126,      -4.853458099,      -5.311805209,      -7.877557817,       29.39543136,       29.39543136,       0.190956398,       1.093957518,       1.171763948
          43,      -6.412577692,      -4.856668359,      -5.314990401,      -7.860513542,       35.27451763,       35.27451763,      0.1920637458,       1.095572732,       1.172783725
          44,      -6.407250057,      -4.860426398,      -5.318747942,      -7.841813115,       42.32942116,       42.32942116,      0.1933750618,       1.097906204,       1.174503515
          45,      -6.404814455,      -4.864783408,      -5.323566692,      -7.821516008,       50.79530539,       50.79530539,      0.1948804654,       1.101215643,       1.177275631
          46,      -6.405568721,      -4.869809915,      -5.329594351,      -7.799679606,       50.79530539,       50.79530539,      0.1965390285,       1.105777493,       1.181570528
          47,      -6.411390406,      -4.875566711,      -5.336761767,      -7.777908019,       50.79530539,       50.79530539,      0.1980105541,       1.110719527,       1.186710717
          48,      -6.427198166,      -4.882444629,      -5.345103339,      -7.757405079,       50.79530539,       50.79530539,      0.1993169447,        1.11593669,       1.192643311
          49,      -6.448495418,      -4.890135691,      -5.353641768,      -7.738043224,       50.79530539,       50.79530539,      0.2004821642,        1.12131975,       1.199281741
          50,      -6.473790559,      -4.898622958,      -5.362380569,      -7.719758517,       50.79530539,       50.79530539,      0.2015273666,       1.126756658,        1.20649668
          51,      -6.499242129,      -4.907990629,      -5.371414349,      -7.702466677,       50.79530539,       50.79530539,      0.2024681213,       1.132138388,       1.214120538
          52,      -6.524074315,      -4.918237006,      -5.381045749,      -7.686126602,       50.79530539,       50.79530539,        0.20331322,       1.137363032,       1.221956776
          53,      -6.543752336,      -4.929414282,      -5.391479628,      -7.670679408,       50.79530539,       50.79530539,      0.2040668195,       1.142345167,       1.229800519
          54,      -6.560031722,      -4.941438912,      -5.403010763,      -7.656079662,       50.79530539,       50.79530539,      0.2047304671,       1.147018891,       1.237452837
          55,      -6.570554927,      -4.954326844,      -5.415680683,      -7.642231923,       50.79530539,       50.79530539,      0.2053058813,       1.151342685,       1.244739279
          56,        -6.5799873,      -4.967949191,      -5.429543169,      -7.629134601,       50.79530539,       50.79530539,      0.2057960524,       1.155295771,       1.251515825
          57,      -6.586919844,      -4.982341935,      -5.444412899,      -7.616713887,       50.79530539,       50.79530539,      0.2062065735,       1.158876861,       1.257678066
          58,      -6.595939315,        -4.9974002,      -5.460168745,      -7.604908843,       50.79530539,       50.79530539,      0.2065455999,       1.162096881,       1.263158759
          59,      -6.605254916,      -5.013205449,      -5.476578254,      -7.593698907,       50.79530539,       50.79530539,      0.2068240104,       1.164975355,        1.26792874
          60,      -6.616720758,      -5.029769154,      -5.493553599,      -7.583051767,       50.79530539,       50.79530539,      0.2070547066,       1.167534386,        1.27199054
          61,      -6.629911431,      -5.047136646,      -5.511004741,      -7.572940294,       50.79530539,       50.79530539,       0.207251868,       1.169795285,       1.275372965
          62,      -6.644508275,      -5.065319533,      -5.528882477,      -7.563347715,       50.79530539,       50.79530539,      0.2074300155,       1.171776526,       1.278124762
          63,      -6.659747955,       -5.08429986,      -5.547114285,      -7.554243748,       50.79530539,       50.79530539,      0.2076030485,       1.173493575,       1.280308971
