"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          42,      -5.488546532,      -5.333031057,      -5.190711576,      -10.81107199,       35.27451763,       35.27451763,      0.4153320123,       1.310920021,       1.721092571,    0.002653458003
          43,      -5.481205062,      -5.314171029,      -5.182541955,      -10.80366685,       42.32942116,       42.32942116,      0.4036246955,        1.31725683,       1.721558075,    0.002769479811
          44,      -5.473501583,      -5.294478449,      -5.173813367,      -10.79578909,       4.232942116,       4.232942116,      0.3892757365,       1.324455589,       1.721509334,    0.002916922436
          45,      -5.465898203,      -5.273900131,      -5.164126977,      -10.80358469,       5.079530539,       5.079530539,      0.3878200234,       1.325193914,       1.721512397,    0.002931936751
          46,         -5.463007,       -5.27190912,      -5.162109131,      -10.80067972,       6.095436647,       6.095436647,      0.3860681686,       1.326073845,       1.721506136,    0.002950087482
          47,      -5.459722167,      -5.269363725,       -5.15965881,      -10.79743108,       7.314523976,       7.314523976,      0.3839613428,       1.327117998,       1.721482128,    0.002972035794
          48,      -5.456058339,      -5.266043898,      -5.156677126,       -10.7938815,       8.777428771,       8.777428771,      0.3814291096,       1.328351432,       1.721427486,     0.00299859101
          49,      -5.452060533,      -5.261650802,      -5.153045392,      -10.79008855,       10.53291453,       10.53291453,      0.3783882275,       1.329799746,       1.721321219,    0.003030736642
          50,      -5.447797959,      -5.255821594,      -5.148627823,      -10.78607796,       12.63949743,       12.63949743,      0.3747421047,       1.331485546,       1.721128355,    0.003069655384
          51,      -5.443337795,      -5.248193371,      -5.143280156,      -10.78175767,       15.16739692,       15.16739692,      0.3703816895,       1.333421805,       1.720789946,    0.003116746429
          52,      -5.438697548,      -5.238523379,      -5.136864833,      -10.77683026,        18.2008763,        18.2008763,      0.3651887195,       1.335599047,       1.720205185,    0.003173626279
          53,      -5.433794302,      -5.226824729,      -5.129271564,      -10.77077962,       21.84105156,       21.84105156,      0.3590405871,       1.337960665,       1.719198548,    0.003242121404
          54,      -5.428434653,      -5.213420668,      -5.120440042,      -10.76301844,       26.20926187,       26.20926187,       0.351811695,       1.340355867,       1.717459364,    0.003324311874
          55,      -5.422391222,      -5.198835744,      -5.110384852,      -10.75319711,       31.45111425,       31.45111425,      0.3433589034,       1.342452975,       1.714434663,    0.003422783665
          56,       -5.41556587,      -5.183560043,      -5.099227282,      -10.74148242,        37.7413371,        37.7413371,      0.3334760689,       1.343591313,       1.709154706,    0.003541326917
          57,      -5.408168299,      -5.167846426,      -5.087239964,      -10.72865119,        37.7413371,        37.7413371,      0.3218214768,       1.342560541,       1.699989991,    0.003686184771
          58,      -5.400805453,      -5.151708508,      -5.074916415,      -10.71783738,        37.7413371,        37.7413371,      0.3101969794,       1.338820808,       1.687674442,    0.003836083038
          59,       -5.39318073,      -5.136712937,      -5.062950507,      -10.70762642,       45.28960451,       45.28960451,      0.2985014164,       1.332150219,       1.672015641,    0.003992806756
          60,      -5.386163623,       -5.12176387,      -5.051326874,      -10.69588846,       4.528960451,       4.528960451,      0.2843625885,       1.319792513,        1.64836789,    0.004191691258
          61,      -5.381318205,       -5.10505686,      -5.040609683,      -10.70411307,       5.434752542,       5.434752542,      0.2829431075,       1.318525249,       1.645965381,    0.004211758629
          62,       -5.37893001,      -5.103089944,      -5.038224937,      -10.70085648,        6.52170305,        6.52170305,      0.2812372934,       1.316941211,       1.643012212,    0.004236020191
          63,       -5.37625659,      -5.100625861,      -5.035349285,      -10.69714613,        7.82604366,        7.82604366,      0.2791876257,        1.31494836,       1.639366948,     0.00426538636
          64,      -5.373322196,      -5.097508003,      -5.031894673,      -10.69296375,       9.391252392,       9.391252392,      0.2767250696,       1.312424976,       1.634847545,    0.004300982066
          65,      -5.370177973,      -5.093530566,      -5.027774136,      -10.68828946,       11.26950287,       11.26950287,      0.2737670956,       1.309208109,       1.629217366,    0.004344200906
          66,      -5.366900169,      -5.088440243,      -5.022918903,      -10.68307882,       13.52340344,       13.52340344,      0.2702157585,       1.305078251,       1.622166877,    0.004396771298
          67,      -5.363575296,      -5.081959167,      -5.017305698,      -10.67722578,       16.22808413,       16.22808413,      0.2659565618,       1.299739316,       1.613290112,    0.004460829829
          68,      -5.360268604,      -5.073841558,       -5.01099348,      -10.67052104,       19.47370096,       19.47370096,      0.2608592155,       1.292792943,       1.602054752,    0.004538992241
          69,      -5.356984761,      -5.063962542,      -5.004161781,      -10.66267143,       23.36844115,       23.36844115,      0.2547817234,       1.283706128,        1.58776422,    0.004634407123
          70,      -5.353653234,      -5.052407354,      -4.997134084,      -10.65342193,       28.04212938,       28.04212938,      0.2475798321,       1.271772855,       1.569511762,    0.004750763795
          71,      -5.350186277,      -5.039512395,      -4.990371967,      -10.64280058,       33.65055526,       33.65055526,       0.239120507,       1.256069561,       1.546123425,    0.004892271107
          72,      -5.346633512,      -5.025831199,      -4.984433329,      -10.63129441,       40.38066631,       40.38066631,      0.2292919864,       1.235404823,       1.516085951,    0.005063729705
          73,      -5.343367925,      -5.012078573,      -4.979916632,      -10.61957826,       40.38066631,       40.38066631,      0.2179941454,       1.208262085,       1.477451262,    0.005271035107
          74,      -5.341160822,      -4.999163365,      -4.977445424,      -10.60990298,       4.038066631,       4.038066631,      0.2071627557,       1.179020062,       1.436435629,    0.005480172888
          75,      -5.339309272,      -4.987938264,      -4.975570017,      -10.61864492,       4.845679957,       4.845679957,       0.206081735,       1.176071135,       1.432306696,    0.005501155256
          76,      -5.338348395,      -4.986186575,      -4.974324117,       -10.6162379,       5.814815949,       5.814815949,      0.2047906108,       1.172502115,       1.427317657,    0.005526373681
          77,      -5.337035234,      -4.983988681,      -4.972833228,        -10.613467,       6.977779139,       6.977779139,      0.2032502981,       1.168176763,       1.421282368,    0.005556687293
          78,      -5.335535513,      -4.981317101,       -4.97106845,      -10.61029902,       8.373334966,       8.373334966,      0.2014150177,       1.162926838,       1.413971733,     0.00559313503
          79,       -5.33394953,      -4.978076751,        -4.9690093,      -10.60669774,       10.04800196,       10.04800196,      0.1992313175,       1.156543728,       1.405102623,    0.005636977539
          80,      -5.332378649,      -4.974160159,      -4.966659579,      -10.60261292,       12.05760235,       12.05760235,      0.1966369241,       1.148767819,       1.394323728,    0.005689752844
          81,      -5.330945224,      -4.969460461,       -4.96407019,      -10.59795571,       14.46912282,       14.46912282,      0.1935595247,       1.139275638,       1.381198251,    0.005753348772
          82,      -5.329792723,      -4.963902273,      -4.961375153,      -10.59255554,       17.36294739,       17.36294739,        0.18991521,       1.127663777,        1.36518177,    0.005830105441
          83,      -5.329078593,      -4.957499669,      -4.958840763,      -10.58611212,       20.83553686,       20.83553686,      0.1856066109,       1.113429732,       1.345594941,    0.005922959873
          84,       -5.32897582,      -4.950441885,      -4.956927497,      -10.57818255,       25.00264424,       25.00264424,      0.1805209338,       1.095950386,       1.321591004,    0.006035648789
          85,      -5.329724443,      -4.943187718,      -4.956363681,      -10.56828915,       30.00317308,       30.00317308,      0.1745300508,       1.074464996,       1.292125498,    0.006172951975
          86,      -5.331773792,       -4.93652732,       -4.95824008,      -10.55635065,        36.0038077,        36.0038077,      0.1674951519,       1.048067917,       1.255931603,    0.006340954422
          87,      -5.336076581,      -4.931545627,      -4.964117066,      -10.54369545,       43.20456924,       43.20456924,      0.1592867651,       1.015743512,       1.211538737,    0.006547082955
          88,      -5.344400157,      -4.929416732,      -4.976076132,       -10.5347305,       4.320456924,       4.320456924,      0.1498307514,      0.9764779578,       1.157371281,     0.00679952816
          89,       -5.35939098,      -4.931006086,      -4.996371734,      -10.57125327,       5.184548309,       5.184548309,      0.1488882388,      0.9725413828,       1.151941132,    0.006824849505
          90,      -5.366638973,      -4.931033472,      -4.998115007,      -10.57035259,       6.221457971,       6.221457971,      0.1477628923,      0.9678112845,       1.145413141,     0.00685531308
          91,      -5.370098302,      -4.930013813,      -5.000040713,      -10.56935093,       7.465749565,       7.465749565,      0.1464209981,      0.9621283241,       1.137564659,    0.006891971599
          92,      -5.372466104,      -4.928643866,      -5.002297354,      -10.56831819,       8.958899478,       8.958899478,      0.1448234817,       0.955301596,       1.128127749,    0.006936094732
          93,      -5.374779478,        -4.9269408,      -5.005027441,      -10.56736368,       10.75067937,       10.75067937,      0.1429256309,      0.9471035653,       1.116781049,    0.006989209091
          94,        -5.3775634,      -4.924902478,      -5.008407541,      -10.56667415,       12.90081525,       12.90081525,      0.1406771809,      0.9372648631,       1.103140755,    0.007053141276
          95,      -5.381173358,      -4.922520801,      -5.012642471,      -10.56652857,        15.4809783,        15.4809783,      0.1380231841,      0.9254700238,       1.086751756,      0.0071300558
          96,      -5.385883791,      -4.919790466,      -5.017961118,      -10.56730828,       18.57717396,       18.57717396,      0.1349062689,      0.9113558949,       1.067080531,    0.007222473007
          97,      -5.391899175,       -4.91673752,      -5.024596308,      -10.56953103,       22.29260875,       22.29260875,      0.1312711642,      0.8945155238,       1.043512503,    0.007333239291
          98,      -5.399352023,       -4.91345628,      -5.032723026,      -10.57386817,        26.7511305,        26.7511305,      0.1270729946,      0.8745140382,       1.015361101,     0.00746538915
          99,       -5.40827568,      -4.910157289,      -5.042340645,      -10.58103829,        32.1013566,        32.1013566,      0.1222906695,      0.8509249603,      0.9818981058,    0.007621814006
         100,      -5.418556082,      -4.907230552,      -5.053118395,      -10.59147678,       38.52162792,       38.52162792,      0.1169449337,      0.8233951434,      0.9424147134,    0.007804660261
         101,      -5.429990367,        -4.9053266,      -5.064292275,      -10.60474103,        46.2259535,        46.2259535,      0.1111188769,      0.7917548206,      0.8963369829,    0.008014383649
         102,      -5.442372715,      -4.905414276,      -5.074834794,      -10.61890261,        4.62259535,        4.62259535,      0.1049720604,      0.7561690882,      0.8433978692,    0.008248610411
         103,      -5.455753275,      -4.908780212,      -5.084023285,      -10.62567646,        5.54711442,        5.54711442,      0.1043665221,       0.752633071,      0.8381272569,    0.008271818554
         104,      -5.456495901,      -4.907903576,      -5.084117033,      -10.62628362,       6.656537304,       6.656537304,       0.103651908,      0.7484244995,      0.8318374132,    0.008299396017
         105,      -5.457225349,      -4.906901298,      -5.084206944,       -10.6270283,       7.987844765,       7.987844765,      0.1028116273,      0.7434254433,      0.8243414403,    0.008332088066
         106,      -5.458069508,      -4.905785976,       -5.08430354,       -10.6279342,       9.585413718,       9.585413718,      0.1018280173,      0.7375021637,      0.8154230939,    0.008370726154
         107,      -5.459142208,       -4.90456593,      -5.084417196,       -10.6290256,       11.50249646,       11.50249646,      0.1006824759,      0.7305020176,      0.8048294476,    0.008416237209
         108,      -5.460525952,      -4.903286681,      -5.084568103,      -10.63032599,       13.80299575,       13.80299575,     0.09935691783,      0.7222589202,      0.7922752359,    0.008469259531
         109,      -5.462303749,       -4.90203006,      -5.084797742,      -10.63185395,        16.5635949,        16.5635949,     0.09783535861,      0.7125988327,      0.7774457008,      0.0085301219
         110,      -5.464567001,      -4.900921884,      -5.085169758,      -10.63362257,       19.87631389,       19.87631389,     0.09610593543,      0.7013481543,      0.7600016666,    0.008599298827
         111,      -5.467409817,      -4.900159688,       -5.08577637,      -10.63563789,       23.85157666,       23.85157666,     0.09416384934,      0.6883499907,      0.7395938422,    0.008676982271
         112,      -5.470931226,      -4.900033759,      -5.086739546,      -10.63790742,       28.62189199,       28.62189199,     0.09201534902,       0.673490015,      0.7158886894,    0.008762922284
         113,      -5.475233421,      -4.900949286,       -5.08820662,       -10.6404608,       34.34627039,       34.34627039,     0.08968352672,      0.6567367238,      0.6886137656,    0.008856195176
         114,      -5.480420493,      -4.903440758,      -5.090341059,      -10.64333755,       41.21552447,       41.21552447,     0.08721684452,      0.6382005475,      0.6576324337,    0.008954862464
         115,      -5.486623992,      -4.908166074,      -5.093309505,      -10.64658338,       49.45862937,       49.45862937,     0.08469920681,      0.6182101391,      0.6230532342,    0.009055567972
         116,      -5.494022175,      -4.915877945,      -5.097287422,      -10.65015641,       4.945862937,       4.945862937,     0.08225432841,      0.5973991496,      0.5853796533,    0.009153363108
         117,      -5.502896202,      -4.927354749,      -5.102487711,      -10.66643735,       5.935035524,       5.935035524,      0.0820154526,      0.5953402544,      0.5816346576,     0.00916291814
         118,      -5.505128513,       -4.92756413,      -5.102831007,      -10.66630442,       7.122042629,       7.122042629,     0.08173654037,      0.5929132516,      0.5771934465,     0.00917407463
         119,      -5.506057545,      -4.927801396,      -5.103168559,      -10.66606577,       8.546451155,       8.546451155,     0.08141283759,      0.5900644032,      0.5719416499,    0.009187022741
         120,      -5.506536057,      -4.928116162,      -5.103539504,      -10.66572661,       10.25574139,       10.25574139,     0.08103999144,      0.5867374717,      0.5657524564,    0.009201936587
         121,      -5.506890107,      -4.928558333,      -5.103984843,      -10.66528266,       12.30688966,       12.30688966,      0.0806145288,       0.582876582,      0.5584887498,    0.009218955092
         122,      -5.507265078,       -4.92919541,      -5.104544239,      -10.66472786,        14.7682676,        14.7682676,     0.08013452239,      0.5784308584,      0.5500075627,    0.009238155349
         123,      -5.507740533,      -4.930113978,      -5.105257433,      -10.66403847,       17.72192111,       17.72192111,     0.07960044992,      0.5733615046,      0.5401679711,    0.009259518247
         124,      -5.508372087,      -4.931428746,      -5.106166351,      -10.66317125,       21.26630534,       21.26630534,     0.07901617375,      0.5676521739,        0.52884409,    0.009282889294
         125,      -5.509217066,      -4.933294071,      -5.107314674,      -10.66205369,        25.5195664,        25.5195664,     0.07838983774,      0.5613234296,      0.5159451173,    0.009307942735
         126,      -5.510350106,      -4.935917211,      -5.108745363,      -10.66057493,       30.62347969,       30.62347969,     0.07773424899,      0.5544525646,      0.5014458392,    0.009334166285
         127,      -5.511873275,      -4.939571584,      -5.110496738,      -10.65858089,       36.74817562,       36.74817562,     0.07706572788,      0.5471995744,      0.4854314685,    0.009360907129
         128,      -5.513932747,      -4.944606068,      -5.112600805,      -10.65586324,       44.09781075,       44.09781075,     0.07639909442,      0.5398359147,       0.468156178,    0.009387572468
         129,      -5.516727684,      -4.951445477,      -5.115101353,      -10.65213795,        52.9173729,        52.9173729,     0.07573455209,      0.5327653591,       0.450108248,    0.009414154161
         130,       -5.52056411,       -4.96056693,      -5.118094897,      -10.64702237,        5.29173729,        5.29173729,     0.07503052002,      0.5265062691,      0.4320451225,    0.009442315444
         131,      -5.525905563,      -4.972448969,      -5.121808128,      -10.65585655,       6.350084748,       6.350084748,     0.07496073621,      0.5258972119,      0.4302638562,    0.009445106796
         132,      -5.526885857,      -4.972788537,      -5.121947682,      -10.65453195,       7.620101697,       7.620101697,     0.07487767274,      0.5251959851,      0.4281751129,    0.009448429335
         133,      -5.527022418,      -4.973164466,       -5.12206064,      -10.65290527,       9.144122036,       9.144122036,     0.07477869643,      0.5243966779,      0.4257388844,    0.009452388387
         134,      -5.526862763,      -4.973624206,        -5.1221683,      -10.65092285,       10.97294644,       10.97294644,     0.07466047445,      0.5234968431,      0.4229155672,    0.009457117266
         135,      -5.526590119,      -4.974202263,      -5.122290532,      -10.64851993,       13.16753573,       13.16753573,     0.07451856698,      0.5224996288,      0.4196691776,    0.009462793565
         136,      -5.526282406,      -4.974942346,      -5.122444661,      -10.64562303,       15.80104288,       15.80104288,     0.07434672923,      0.5214164087,       0.415971966,    0.009469667075
         137,      -5.525990744,      -4.975898024,      -5.122645281,       -10.6421405,       18.96125145,       18.96125145,     0.07413573707,      0.5202696907,      0.4118105695,    0.009478106761
         138,       -5.52576932,      -4.977138499,      -5.122904361,      -10.63796917,       22.75350175,       22.75350175,     0.07387145958,      0.5190957326,      0.4071937995,    0.009488677861
         139,      -5.525697306,      -4.978756582,      -5.123228786,      -10.63299138,       27.30420209,       27.30420209,     0.07353181154,      0.5179453952,      0.4021611527,    0.009502263783
         140,      -5.525900389,      -4.980878706,      -5.123615514,      -10.62707791,       32.76504251,       32.76504251,     0.07308196303,      0.5168807053,      0.3967900828,    0.009520257723
         141,      -5.526573702,      -4.983677271,      -5.124048285,      -10.62009936,       39.31805102,       39.31805102,     0.07246690638,      0.5159630372,      0.3911984119,    0.009544859989
         142,       -5.52800799,      -4.987384329,      -5.124505613,      -10.61192762,       47.18166122,       47.18166122,     0.07159935057,       0.515224971,       0.385533744,    0.009579562222
         143,      -5.530629802,      -4.992304651,      -5.124992949,      -10.60244754,       56.61799346,       56.61799346,      0.0703394942,      0.5146105708,      0.3799303568,    0.009629956476
         144,      -5.535047871,      -4.998828262,      -5.125604509,      -10.59163302,       5.661799346,       5.661799346,     0.06846190859,      0.5138604813,      0.3744009074,    0.009705059901
         145,       -5.54207705,      -5.007448208,      -5.126571045,      -10.59659692,       6.794159216,       6.794159216,      0.0682705602,      0.5137854203,      0.3738586551,    0.009712713837
         146,      -5.542646595,      -5.007553521,      -5.126361085,      -10.59473813,       8.152991059,       8.152991059,     0.06803544683,      0.5136933709,      0.3732228537,    0.009722118371
         147,      -5.542706977,      -5.007645539,      -5.126047723,      -10.59254119,       9.783589271,       9.783589271,     0.06774523237,      0.5135789393,      0.3724799413,     0.00973372695
         148,      -5.542629676,      -5.007767279,      -5.125648599,      -10.58993535,       11.74030712,       11.74030712,       0.067385122,      0.5134341234,      0.3716150041,    0.009748131364
         149,      -5.542531142,      -5.007935197,      -5.125166785,      -10.58684628,       14.08836855,       14.08836855,      0.0669355297,      0.5132462651,      0.3706108981,    0.009766115056
         150,      -5.542473145,      -5.008170622,      -5.124597771,      -10.58319664,       16.90604226,       16.90604226,     0.06637020787,      0.5129945656,      0.3694464669,     0.00978872793
         151,      -5.542516296,      -5.008502146,      -5.123928346,      -10.57891289,       20.28725071,       20.28725071,     0.06565358199,      0.5126442159,      0.3680930167,    0.009817392965
         152,      -5.542741456,       -5.00897221,      -5.123133318,      -10.57392433,       24.34470085,       24.34470085,     0.06473698587,      0.5121365299,      0.3665074512,     0.00985405681
         153,       -5.54326449,      -5.009648295,      -5.122168485,      -10.56818252,       29.21364102,       29.21364102,     0.06355334779,      0.5113722537,      0.3646189382,    0.009901402333
         154,      -5.544243969,      -5.010640027,      -5.120962143,      -10.56166739,       35.05636923,       35.05636923,     0.06200992252,      0.5101842854,      0.3623046133,    0.009963139344
         155,      -5.545868255,      -5.012122944,      -5.119415658,      -10.55442651,       42.06764308,       42.06764308,     0.05997894367,      0.5082963624,        0.35934936,      0.0100443785
         156,      -5.548303755,      -5.014366108,      -5.117429162,      -10.54658527,       50.48117169,       50.48117169,     0.05728715891,      0.5052667321,       0.355386563,     0.01015204989
         157,      -5.551584864,      -5.017756949,      -5.114980168,      -10.53832528,       50.48117169,       50.48117169,     0.05370730009,      0.5004200325,      0.3498200417,     0.01029524424
         158,      -5.555469326,      -5.022807012,      -5.112296431,      -10.53137601,       50.48117169,       50.48117169,     0.04980594594,      0.4943080674,      0.3433033059,     0.01045129841
         159,      -5.557706309,      -5.027849499,      -5.109735981,        -10.524322,       50.48117169,       50.48117169,     0.04561838188,      0.4869161097,      0.3357450193,     0.01061880097
         160,      -5.558289005,      -5.032810514,      -5.107786523,         -10.51688,       50.48117169,       50.48117169,     0.04118636871,      0.4782716037,      0.3271109149,      0.0107960815
         161,       -5.55766307,      -5.037592824,      -5.106901845,      -10.50879571,       50.48117169,       50.48117169,     0.03655655315,      0.4684445036,      0.3174271211,     0.01098127412
         162,      -5.556449348,       -5.04211299,      -5.107456407,      -10.49990053,       50.48117169,       50.48117169,     0.03177959989,      0.4575491097,      0.3067843036,     0.01117235225
         163,      -5.555234673,      -5.046332152,      -5.109698321,      -10.49016114,       50.48117169,       50.48117169,     0.02690867961,      0.4457418187,      0.2953352727,     0.01136718906
         164,      -5.554453874,      -5.050266202,      -5.113699646,      -10.47966933,       50.48117169,       50.48117169,     0.02199918403,      0.4332178925,      0.2832909202,     0.01156356888
         165,      -5.554352477,      -5.053976141,      -5.119323848,      -10.46856322,       50.48117169,       50.48117169,     0.01710819814,      0.4202069434,       0.270913759,     0.01175920832
         166,      -5.555011059,      -5.057547139,      -5.126220133,      -10.45703148,       60.57740603,       60.57740603,     0.01229357149,      0.4069658456,      0.2585083973,     0.01195179338
         167,      -5.556404574,       -5.06106343,      -5.133855585,      -10.44139725,       6.057740603,       6.057740603,    0.006723482851,      0.3912194712,      0.2441454941,     0.01217459693
         168,      -5.560292213,      -5.066152581,      -5.143856803,      -10.44813103,       7.269288723,       7.269288723,    0.006168409106,      0.3896428163,      0.2427116218,     0.01219679988
         169,      -5.560016748,      -5.066210223,      -5.144446906,      -10.44590109,       8.723146468,       8.723146468,    0.005505867465,      0.3877550631,      0.2410022395,     0.01222330155
         170,       -5.55964321,      -5.066291458,      -5.145098327,      -10.44324375,       10.46777576,       10.46777576,    0.004716262814,      0.3854978095,      0.2389693744,     0.01225488573
         171,      -5.559225434,      -5.066407992,      -5.145854167,      -10.44007787,       12.56133091,       12.56133091,    0.003776983944,      0.3828031688,      0.2365590935,     0.01229245689
