"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -8.526096478,      -6.831650349,      -6.978893016,      -8.897775537,               2.4,               2.4,      0.1547251297,       1.016882691,       1.065073801
           1,      -8.525872531,      -6.831711287,      -6.978919105,      -8.897814397,              2.88,              2.88,      0.1547247191,       1.016881892,        1.06507252
           2,      -8.525688804,       -6.83178274,      -6.978946167,       -8.89786124,             3.456,             3.456,       0.154724194,       1.016880871,       1.065070882
           3,      -8.525596482,      -6.831864611,      -6.978976094,      -8.897917775,            4.1472,            4.1472,      0.1547235366,       1.016879593,       1.065068831
           4,      -8.525609037,       -6.83195613,      -6.979011593,      -8.897986053,           4.97664,           4.97664,      0.1547227308,       1.016878024,       1.065066318
           5,      -8.525709393,      -6.832056698,      -6.979055673,      -8.898068512,          5.971968,          5.971968,      0.1547217564,       1.016876126,       1.065063278
           6,      -8.525867489,      -6.832166954,      -6.979111349,      -8.898168047,         7.1663616,         7.1663616,      0.1547205856,       1.016873844,       1.065059623
           7,      -8.526048701,      -6.832289233,      -6.979181711,      -8.898288146,        8.59963392,        8.59963392,      0.1547191813,       1.016871105,       1.065055238
           8,      -8.526227042,      -6.832426988,      -6.979269571,      -8.898433057,        10.3195607,        10.3195607,      0.1547174977,       1.016867822,        1.06504998
           9,      -8.526398751,      -6.832583647,      -6.979376822,      -8.898607984,       12.38347284,       12.38347284,      0.1547154801,       1.016863891,       1.065043678
          10,      -8.526573959,      -6.832761517,      -6.979505308,      -8.898819309,       14.86016741,       14.86016741,      0.1547130628,       1.016859185,       1.065036127
          11,      -8.526764762,      -6.832960508,      -6.979659888,      -8.899074919,        17.8322009,        17.8322009,       0.154710163,       1.016853537,       1.065027063
          12,      -8.526976262,       -6.83317644,      -6.979852139,      -8.899384325,       21.39864108,       21.39864108,      0.1547066631,       1.016846687,       1.065016105
          13,      -8.527215875,      -6.833403961,      -6.980094107,      -8.899761286,       2.139864108,       2.139864108,      0.1547024124,         1.0168383,       1.065002768
          14,      -8.527465963,      -6.833632937,      -6.980395093,      -8.900476905,       2.567836929,       2.567836929,      0.1547020595,       1.016837605,       1.065001659
          15,      -8.527311695,       -6.83368981,        -6.9804235,       -8.90051899,       3.081404315,       3.081404315,       0.154701608,       1.016836715,       1.065000241
          16,      -8.527179239,      -6.833755842,      -6.980456689,      -8.900569785,       3.697685178,       3.697685178,      0.1547010337,       1.016835583,       1.064998438
          17,      -8.527120151,      -6.833830186,      -6.980496862,      -8.900631213,       4.437222213,       4.437222213,      0.1547003169,       1.016834168,       1.064996187
          18,      -8.527152183,      -6.833911685,      -6.980545955,      -8.900705545,       5.324666656,       5.324666656,      0.1546994389,       1.016832432,       1.064993429
          19,      -8.527261757,      -6.834000184,      -6.980605252,      -8.900795412,       6.389599987,       6.389599987,      0.1546983758,       1.016830326,       1.064990089
          20,      -8.527414417,      -6.834097647,      -6.980675869,      -8.900903862,       7.667519985,       7.667519985,      0.1546970944,       1.016827783,       1.064986061
