"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -8.526826094,      -6.846259907,      -6.975326354,      -9.088190262,               2.4,               2.4,      0.1579811688,        1.01008896,       1.061011387
           1,      -8.537705982,      -6.846400601,      -6.975448662,      -9.088237363,              2.88,              2.88,      0.1579812857,       1.010088566,       1.061011114
           2,      -8.539620992,      -6.846538196,      -6.975578506,      -9.088296842,             3.456,             3.456,      0.1579814278,         1.0100881,       1.061010793
           3,       -8.54032373,      -6.846683465,      -6.975698524,      -9.088372531,            4.1472,            4.1472,      0.1579816006,       1.010087547,       1.061010414
           4,       -8.54179866,      -6.846845621,      -6.975785985,      -9.088468383,           4.97664,           4.97664,      0.1579818102,       1.010086893,       1.061009968
           5,      -8.543236553,      -6.847034973,      -6.975834062,      -9.088587784,          5.971968,          5.971968,      0.1579820638,       1.010086114,       1.061009441
           6,      -8.544044057,      -6.847260821,      -6.975833415,      -9.088733237,         7.1663616,         7.1663616,      0.1579823703,       1.010085188,       1.061008816
           7,      -8.544499143,       -6.84752727,      -6.975777897,      -9.088906988,        8.59963392,        8.59963392,      0.1579827403,       1.010084084,       1.061008074
           8,      -8.544977239,      -6.847831258,      -6.975681071,      -9.089112581,        10.3195607,        10.3195607,      0.1579831876,       1.010082767,       1.061007194
           9,      -8.545443123,      -6.848164296,      -6.975578208,      -9.089356366,       12.38347284,       12.38347284,      0.1579837293,       1.010081195,        1.06100615
          10,      -8.545791224,      -6.848515125,       -6.97551008,      -9.089647904,       14.86016741,       14.86016741,       0.157984386,       1.010079321,       1.061004914
          11,      -8.546013669,      -6.848869321,      -6.975511919,      -9.089999265,        17.8322009,        17.8322009,      0.1579851831,       1.010077089,       1.061003455
          12,      -8.546053357,      -6.849206245,      -6.975615884,      -9.090424381,       21.39864108,       21.39864108,      0.1579861508,       1.010074429,       1.061001734
          13,      -8.545838166,       -6.84949947,      -6.975854316,      -9.090939336,       25.67836929,       25.67836929,      0.1579873244,       1.010071257,       1.060999707
          14,      -8.545402387,      -6.849725723,      -6.976253204,      -9.091563466,       25.67836929,       25.67836929,      0.1579887435,       1.010067477,       1.060997324
          15,      -8.544721906,      -6.849877167,       -6.97682283,       -9.09234284,       25.67836929,       25.67836929,      0.1579901772,       1.010063702,       1.060994974
          16,      -8.544083704,      -6.850052569,      -6.977389932,      -9.093124857,       25.67836929,       25.67836929,      0.1579916276,       1.010059947,       1.060992667
          17,      -8.543012552,      -6.850278864,      -6.977912399,      -9.093910207,       25.67836929,       25.67836929,      0.1579930992,       1.010056229,       1.060990413
          18,      -8.540997813,      -6.850560601,      -6.978371799,      -9.094698455,       25.67836929,       25.67836929,      0.1579945983,       1.010052554,       1.060988221
          19,      -8.537911112,      -6.850886348,       -6.97878364,      -9.095489395,       25.67836929,       25.67836929,      0.1579961316,       1.010048921,       1.060986091
          20,      -8.533813096,      -6.851239798,      -6.979174204,      -9.096283117,       25.67836929,       25.67836929,      0.1579977044,       1.010045317,       1.060984015
          21,      -8.528737365,      -6.851607462,      -6.979564354,      -9.097081614,       25.67836929,       25.67836929,      0.1579991806,       1.010042045,       1.060982149
          22,      -8.547751601,       -6.85213305,      -6.980239147,      -9.097885065,       25.67836929,       25.67836929,      0.1580006831,       1.010038838,       1.060980356
          23,       -8.54868996,       -6.85258356,       -6.98075755,      -9.098692017,       25.67836929,       25.67836929,      0.1580022111,       1.010035682,       1.060978624
          24,      -8.547155343,      -6.852988944,      -6.981239024,      -9.099501996,       25.67836929,       25.67836929,      0.1580037621,       1.010032564,       1.060976941
