"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         174,      -10.33415589,      -8.609031927,      -9.049892122,      -9.749793685,      -3.169935938,       7.430083707,       7.430083707,      0.1097734652,       1.271880952,       1.259175872
         175,      -10.33906047,      -8.610025621,      -9.044421254,      -9.749694141,      -3.238481182,       8.916100448,       8.916100448,      0.1097734396,       1.271881143,       1.259176036
         176,       -10.3446567,      -8.611011505,      -9.039429085,      -9.749553055,      -3.318340326,       10.69932054,       10.69932054,      0.1097734085,       1.271881372,       1.259176233
         177,      -10.34954519,      -8.611857141,      -9.036346356,      -9.749367761,      -3.410823579,       12.83918465,       12.83918465,      0.1097733703,       1.271881646,       1.259176467
         178,      -10.35310563,      -8.612581402,      -9.034644363,      -9.749143846,      -3.517174579,       15.40702157,       15.40702157,      0.1097733235,       1.271881973,       1.259176746
         179,      -10.35459773,      -8.613273344,      -9.032967515,      -9.748849942,      -3.638493735,       18.48842589,       18.48842589,      0.1097732662,       1.271882364,       1.259177078
         180,      -10.35352203,      -8.613984352,      -9.030482899,      -9.748473423,      -3.775679256,       22.18611107,       22.18611107,      0.1097731967,       1.271882831,       1.259177474
         181,      -10.35003092,      -8.614699617,      -9.027187749,      -9.747993189,       -3.92942755,       26.62333328,       26.62333328,      0.1097731135,       1.271883392,       1.259177949
         182,      -10.34443375,      -8.615377458,       -9.02330967,      -9.747393818,       -4.10033609,       31.94799994,       31.94799994,      0.1097730161,       1.271884066,        1.25917852
         183,      -10.33664978,      -8.615979992,      -9.018836439,      -9.746648871,      -4.289106823,       38.33759992,       38.33759992,      0.1097729035,       1.271884878,        1.25917921
         184,      -10.32625594,      -8.616467405,      -9.013567611,      -9.745737109,      -2.460695139,       46.00511991,       46.00511991,      0.1097727742,       1.271885856,       1.259180045
         185,      -10.31284578,      -8.616781288,      -9.007291129,       -9.74443027,      -2.798373196,       46.00511991,       46.00511991,       0.109772625,       1.271887034,       1.259181053
         186,      -10.29614603,      -8.616840614,      -8.999802242,      -9.744483715,      -3.177251842,       46.00511991,       46.00511991,      0.1097724791,        1.27188822,       1.259182066
         187,      -10.29128878,      -8.616564571,      -8.998255344,      -9.744802326,      -3.540816508,       46.00511991,       46.00511991,      0.1097723337,        1.27188941,       1.259183083
         188,      -10.29162455,      -8.616226106,        -8.9981857,      -9.745060773,      -3.884974981,       46.00511991,       46.00511991,      0.1097721873,       1.271890605,       1.259184104
         189,      -10.29204297,      -8.615945653,      -8.997720745,      -9.745322636,       -4.20663832,       46.00511991,       46.00511991,      0.1097720396,       1.271891805,       1.259185128
         190,      -10.29176678,      -8.615707884,      -8.997045226,      -9.745586028,      -4.505310325,       46.00511991,       46.00511991,      0.1097718906,       1.271893008,       1.259186157
         191,      -10.29142213,      -8.615493111,      -8.996441991,       -9.74585294,      -4.782690773,       46.00511991,       46.00511991,      0.1097717406,       1.271894212,       1.259187187
         192,      -10.29124692,      -8.615298942,      -8.995935501,      -9.746122529,      -5.039881656,       46.00511991,       46.00511991,      0.1097715898,       1.271895416,       1.259188219
         193,      -10.29115578,      -8.615126904,      -8.995485874,      -9.746388022,      -5.272674709,       46.00511991,       46.00511991,      0.1097714388,       1.271896619,        1.25918925
         194,      -10.29106855,      -8.614976774,      -8.995076215,      -9.746647004,      -5.466514001,       46.00511991,       46.00511991,      0.1097712877,        1.27189782,        1.25919028
         195,      -10.29096789,      -8.614847218,      -8.994702802,      -9.746897792,      -5.601152452,       46.00511991,       46.00511991,      0.1097711367,       1.271899018,       1.259191309
         196,      -10.29085155,      -8.614736753,      -8.994362042,      -9.747139447,      -5.674604631,       46.00511991,       46.00511991,      0.1097709858,       1.271900214,       1.259192336
         197,      -10.29071464,         -8.614644,      -8.994050126,       -9.74737162,      -4.887912327,       46.00511991,       46.00511991,      0.1097708352,       1.271901408,        1.25919336
         198,      -10.29055653,      -8.614567768,      -8.993764735,      -9.747594385,      -2.486181777,       46.00511991,       46.00511991,      0.1097706845,       1.271902599,       1.259194383
         199,      -10.29038466,      -8.614506749,       -8.99350492,      -9.747440882,      -2.860879481,       46.00511991,       46.00511991,      0.1097705337,       1.271903788,       1.259195404
         200,       -10.2902142,      -8.614461804,      -8.993269189,      -9.747816395,       -2.53874095,       46.00511991,       46.00511991,      0.1097703825,       1.271904975,       1.259196422
         201,      -10.29005569,      -8.614431056,       -8.99305816,        -9.7478198,       -2.93181586,       46.00511991,       46.00511991,      0.1097702308,        1.27190616,       1.259197438
         202,      -10.28992294,      -8.614415232,       -8.99287034,      -9.748121772,      -3.314574856,       46.00511991,       46.00511991,      0.1097700786,       1.271907343,       1.259198452
         203,      -10.28982624,      -8.614413972,      -8.992705359,      -9.748348844,      -3.684008762,       46.00511991,       46.00511991,      0.1097699259,       1.271908524,       1.259199463
         204,      -10.28977196,      -8.614427087,      -8.992562223,      -9.748558341,      -4.035993024,       46.00511991,       46.00511991,      0.1097697729,       1.271909704,       1.259200472
         205,      -10.28976246,      -8.614454337,      -8.992439886,      -9.748753548,      -4.366900149,       46.00511991,       46.00511991,      0.1097696197,       1.271910882,       1.259201479
         206,      -10.28979662,      -8.614495283,      -8.992337694,      -9.748942602,        -4.6852347,       46.00511991,       46.00511991,      0.1097694665,        1.27191206,       1.259202486
         207,      -10.28987062,      -8.614549197,       -8.99225548,      -9.749128249,      -2.486112334,       46.00511991,       46.00511991,      0.1097693134,       1.271913237,       1.259203492
         208,      -10.28997897,      -8.614614871,       -8.99219337,      -9.748940691,      -2.861064953,       46.00511991,       46.00511991,      0.1097691607,       1.271914414,       1.259204498
         209,      -10.29011591,      -8.614692882,      -8.992150427,      -9.749293599,      -2.538563608,       46.00511991,       46.00511991,      0.1097690084,       1.271915591,       1.259205505
         210,      -10.29027226,      -8.614780814,      -8.992128112,      -9.749277756,      -2.931924227,       46.00511991,       46.00511991,      0.1097688566,       1.271916768,       1.259206512
         211,      -10.29044047,      -8.614878718,      -8.992125635,      -9.749567189,      -3.314561789,       46.00511991,       46.00511991,      0.1097687053,       1.271917945,        1.25920752
         212,      -10.29061163,      -8.614985602,      -8.992142754,       -9.74978603,      -3.683796504,       46.00511991,       46.00511991,      0.1097685545,       1.271919123,       1.259208528
         213,      -10.29077789,      -8.615100813,      -8.992178482,      -9.749991257,      -4.035492427,       46.00511991,       46.00511991,      0.1097684042,       1.271920302,       1.259209538
         214,      -10.29093282,      -8.615223847,      -8.992231336,      -9.750185507,      -4.366146613,       46.00511991,       46.00511991,      0.1097682543,       1.271921481,       1.259210548
         215,      -10.29107177,      -8.615354208,      -8.992299673,      -9.750376271,      -4.702792226,       46.00511991,       46.00511991,      0.1097681047,        1.27192266,       1.259211559
         216,      -10.29119238,      -8.615491282,      -8.992381898,      -9.750567508,      -2.486206439,       46.00511991,       46.00511991,      0.1097679554,       1.271923839,       1.259212571
         217,      -10.29129471,      -8.615634056,      -8.992476473,      -9.750385459,      -2.861157737,       46.00511991,       46.00511991,      0.1097678062,       1.271925019,       1.259213582
         218,      -10.29138206,       -8.61578335,      -8.992580823,      -9.750744353,      -2.538747027,       46.00511991,       46.00511991,      0.1097676572,       1.271926198,       1.259214594
         219,      -10.29145691,      -8.615936968,      -8.992695012,       -9.75073593,      -2.931620176,       46.00511991,       46.00511991,      0.1097675081,       1.271927378,       1.259215606
         220,      -10.29152644,      -8.616095138,      -8.992817412,      -9.751033358,      -3.314257001,       46.00511991,       46.00511991,      0.1097673591,       1.271928557,       1.259216618
         221,      -10.29159386,      -8.616257024,      -8.992947128,      -9.751260912,      -3.683502687,       46.00511991,       46.00511991,      0.1097672101,       1.271929736,       1.259217629
         222,      -10.29166454,      -8.616422134,      -8.993082938,      -9.751475584,      -4.035262955,       46.00511991,       46.00511991,       0.109767061,       1.271930914,        1.25921864
         223,      -10.29174488,      -8.616590147,      -8.993223931,      -9.751680057,      -4.367598106,       46.00511991,       46.00511991,      0.1097669119,       1.271932092,       1.259219649
         224,      -10.29183906,      -8.616760794,      -8.993368996,      -9.751881919,      -3.168829513,       46.00511991,       46.00511991,      0.1097667627,       1.271933268,       1.259220658
         225,      -10.29194986,      -8.616933599,      -8.993517206,      -9.752035089,      -2.540806464,       46.00511991,       46.00511991,      0.1097666135,       1.271934444,       1.259221666
         226,      -10.29207944,      -8.617108601,      -8.993667391,       -9.75202292,      -2.914999626,       46.00511991,       46.00511991,      0.1097664643,       1.271935619,       1.259222673
         227,      -10.29222842,      -8.617285874,      -8.993818979,       -9.75230885,      -2.527945056,       46.00511991,       46.00511991,       0.109766315,       1.271936793,       1.259223678
         228,      -10.29239531,      -8.617464559,      -8.993972086,      -9.752312661,      -2.920659079,       46.00511991,       46.00511991,      0.1097661657,       1.271937965,       1.259224682
         229,      -10.29257863,      -8.617645201,      -8.994126179,      -9.752620151,      -3.302806924,       46.00511991,       46.00511991,      0.1097660164,       1.271939137,       1.259225685
         230,      -10.29277492,        -8.6178273,      -8.994281729,       -9.75286294,      -3.671332718,       46.00511991,       46.00511991,      0.1097658671,       1.271940307,       1.259226687
         231,      -10.29298068,      -8.618010694,      -8.994438955,      -9.753094476,      -4.022119534,       46.00511991,       46.00511991,      0.1097657178,       1.271941476,       1.259227688
         232,      -10.29319212,      -8.618195364,      -8.994597982,      -9.753316552,      -4.352772443,       46.00511991,       46.00511991,      0.1097655686,       1.271942645,       1.259228688
         233,      -10.29340542,      -8.618381265,      -8.994758989,      -9.753536405,      -3.543865041,       46.00511991,       46.00511991,      0.1097654193,       1.271943812,       1.259229687
         234,       -10.2936166,      -8.618568158,      -8.994922228,      -9.753742318,      -2.508913948,       46.00511991,       46.00511991,      0.1097652701,       1.271944979,       1.259230686
         235,      -10.29382317,       -8.61875577,      -8.995087735,      -9.753752405,      -2.883581246,       46.00511991,       46.00511991,      0.1097651209,       1.271946145,       1.259231684
         236,       -10.2940229,      -8.618944563,      -8.995255222,      -9.754042211,      -2.539179616,       46.00511991,       46.00511991,      0.1097649717,        1.27194731,       1.259232681
         237,      -10.29421328,      -8.619133531,      -8.995425298,      -9.754061454,       -2.91978726,       46.00511991,       46.00511991,      0.1097648226,       1.271948475,       1.259233678
         238,      -10.29439389,      -8.619323091,      -8.995597575,      -9.754381768,      -3.302408593,       46.00511991,       46.00511991,      0.1097646735,        1.27194964,       1.259234676
         239,      -10.29456411,       -8.61951267,      -8.995772361,      -9.754637813,      -3.671625181,       46.00511991,       46.00511991,      0.1097645245,       1.271950805,       1.259235673
         240,      -10.29472454,      -8.619702067,      -8.995949508,      -9.754882081,      -4.023536606,       46.00511991,       46.00511991,      0.1097643755,        1.27195197,        1.25923667
         241,      -10.29487649,      -8.619891248,      -8.996128622,      -9.755115985,        -4.3868088,       46.00511991,       46.00511991,      0.1097642266,       1.271953134,       1.259237667
         242,      -10.29502164,      -8.620080209,      -8.996309279,      -9.755346613,      -2.487463709,       46.00511991,       46.00511991,      0.1097640778,       1.271954298,       1.259238664
         243,      -10.29516184,      -8.620268461,      -8.996491131,      -9.755206296,      -2.862612557,       46.00511991,       46.00511991,      0.1097639291,       1.271955463,       1.259239661
         244,      -10.29530008,      -8.620457378,      -8.996672666,      -9.755606187,      -2.540266887,       4.600511991,       4.600511991,      0.1097637804,       1.271956627,       1.259240658
         245,       -10.2954368,       -8.62064538,       -8.99685491,      -9.761461411,      -2.928715978,                 1,                 1,      0.1097637669,       1.271956749,       1.259240763
         246,      -10.29693581,      -8.620171789,      -9.015691729,      -9.762020801,      -2.989044419,               1.2,               1.2,       0.109763764,       1.271956775,       1.259240786
         247,      -10.28831553,      -8.619928002,      -9.021545529,      -9.762050517,      -3.017969026,              1.44,              1.44,      0.1097637605,       1.271956807,       1.259240814
         248,      -10.28079609,      -8.619559515,      -9.028642363,      -9.762077319,      -2.623090061,                 1,                 1,      0.1097637562,       1.271956845,       1.259240846
         249,      -10.27880402,      -8.619078505,      -9.036676355,      -9.762172782,      -2.641837797,                 1,                 1,      0.1097637532,       1.271956872,       1.259240869
         250,      -10.27990025,      -8.618731105,      -9.041999188,      -9.762207401,      -2.654913214,                 1,                 1,      0.1097637501,       1.271956898,       1.259240891
