"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
         170,      -6.797499734,      -5.205458086,      -5.539086512,      -8.636116194,      -3.719590536,        14.7682676,        14.7682676,      0.1559449969,       1.175227207,       1.235847879
         171,      -6.783564877,      -5.208864577,      -5.528855254,      -8.657631566,      -3.730109029,       17.72192111,       17.72192111,       0.155964127,       1.174892678,       1.235583552
         172,      -6.766484051,      -5.212071487,      -5.520472364,      -8.664970949,      -3.729273589,       21.26630534,       21.26630534,      0.1559874485,        1.17448798,        1.23526279
         173,      -6.759367536,      -5.214780472,      -5.515469421,      -8.667801134,      -3.723150171,        25.5195664,        25.5195664,      0.1560157002,       1.173996931,       1.234871596
         174,      -6.748019699,       -5.21700024,      -5.510198238,        -8.6670351,      -3.712809256,       30.62347969,       30.62347969,      0.1560489754,       1.173398215,       1.234390574
         175,      -6.735691892,      -5.218782139,      -5.503659837,      -8.663369507,      -3.698967536,       36.74817562,       36.74817562,      0.1560864822,       1.172665015,       1.233794476
         176,      -6.729528375,      -5.219969108,       -5.49589591,      -8.656983836,      -3.682085832,       44.09781075,       44.09781075,       0.156128544,       1.171769986,        1.23305884
         177,      -6.707851392,      -5.220422363,      -5.487254938,      -8.646886552,      -3.661592623,        52.9173729,        52.9173729,      0.1561802935,       1.170692889,       1.232170425
         178,      -6.671644089,      -5.220061233,      -5.476791505,      -8.632624693,      -3.636669783,       63.50084748,       63.50084748,      0.1562490632,       1.169410738,       1.231113055
         179,      -6.663903977,      -5.218565286,      -5.464965271,      -8.617161953,      -3.606073593,       6.350084748,       6.350084748,      0.1563289243,        1.16785474,       1.229805077
         180,      -6.647659321,      -5.215344388,      -5.451657734,      -8.636386752,      -3.748938556,       7.620101697,       7.620101697,      0.1563366587,        1.16769935,       1.229676148
         181,      -6.709046508,      -5.216206027,      -5.471262679,       -8.63835727,      -3.733091624,       9.144122036,       9.144122036,      0.1563460754,       1.167511874,       1.229518856
         182,      -6.744541866,      -5.214980215,      -5.494451304,      -8.641439655,      -3.730300317,       10.97294644,       10.97294644,      0.1563575292,       1.167286037,       1.229327724
         183,      -6.772912475,      -5.214802602,      -5.506557436,      -8.635798006,       -3.72944457,       13.16753573,       13.16753573,      0.1563711733,       1.167013726,       1.229095447
         184,      -6.772139231,      -5.216405964,      -5.506243307,      -8.656428825,      -3.741549454,       15.80104288,       15.80104288,      0.1563870257,       1.166684403,       1.228811961
         185,      -6.747530432,      -5.218717217,      -5.499793315,       -8.67217562,      -3.746814068,       18.96125145,       18.96125145,      0.1564048577,       1.166284139,       1.228463008
         186,      -6.746032249,      -5.221011812,      -5.493683073,      -8.680728844,      -3.743701197,       22.75350175,       22.75350175,       0.156423727,       1.165793912,       1.228027775
         187,      -6.742131051,      -5.222879639,      -5.489361973,      -8.685440924,      -3.734032108,       27.30420209,       27.30420209,      0.1564409584,       1.165186697,       1.227474799
         188,      -6.712515263,      -5.224231484,      -5.484822556,      -8.676819302,      -3.714004083,       32.76504251,       32.76504251,      0.1564505818,       1.164423512,       1.226756298
         189,      -6.711912636,      -5.225107555,      -5.479084075,      -8.663709206,      -3.689351818,       39.31805102,       39.31805102,      0.1564426485,       1.163451968,       1.225805845
         190,      -6.704029983,      -5.225405555,      -5.472442683,      -8.660449996,      -3.668100603,       47.18166122,       47.18166122,      0.1564066582,       1.162214449,       1.224549785
         191,      -6.667281879,      -5.224691628,         -5.464924,       -8.64387646,      -3.642316205,       56.61799346,       56.61799346,      0.1563381876,       1.160662429,       1.222928301
         192,      -6.656519586,       -5.22271962,      -5.455677681,      -8.615984304,      -3.609865901,       5.661799346,       5.661799346,      0.1562364829,       1.158747038,       1.220882671
         193,      -6.649685552,       -5.21916659,      -5.444766603,      -8.679876954,      -3.775294485,       6.794159216,       6.794159216,      0.1562258963,       1.158554962,       1.220678475
         194,      -6.714890049,      -5.220510449,      -5.455111692,      -8.653547677,      -3.745028034,       8.152991059,       8.152991059,      0.1562130961,       1.158323296,       1.220430688
         195,      -6.747475003,       -5.21998541,      -5.468952272,      -8.648898909,      -3.739867015,       9.783589271,       9.783589271,      0.1561977515,       1.158044528,       1.220131142
         196,      -6.781444389,      -5.219358082,      -5.478055295,      -8.645065112,      -3.740439167,       11.74030712,       11.74030712,      0.1561792356,       1.157709175,       1.219769395
         197,      -6.791047964,      -5.219582042,      -5.479993813,      -8.661472808,      -3.750541867,       14.08836855,       14.08836855,      0.1561567447,       1.157305492,       1.219332269
         198,      -6.780204507,      -5.220480777,      -5.476713958,       -8.68074042,      -3.758372328,       16.90604226,       16.90604226,      0.1561293247,       1.156818925,       1.218803057
         199,      -6.773362569,      -5.221409273,      -5.471889333,      -8.692443055,      -3.758120341,       20.28725071,       20.28725071,      0.1560955965,       1.156230937,       1.218159886
         200,      -6.765746097,      -5.221907818,      -5.467486083,      -8.696677397,      -3.750177942,       24.34470085,       24.34470085,      0.1560529212,       1.155516555,       1.217372213
         201,      -6.756549183,       -5.22183485,      -5.463293879,      -8.693007684,      -3.734155259,       29.21364102,       29.21364102,      0.1559956469,       1.154639779,        1.21639417
         202,      -6.747441715,      -5.221184893,      -5.458254486,      -8.683745204,      -3.710717837,       35.05636923,       35.05636923,      0.1559125532,       1.153547344,       1.215155317
         203,       -6.73903312,      -5.219769606,      -5.452095383,      -8.672421735,      -3.681838224,       42.06764308,       42.06764308,      0.1557855366,       1.152165563,        1.21355548
         204,      -6.721174197,      -5.217259032,      -5.444658345,      -8.657561102,      -3.649274467,       50.48117169,       50.48117169,       0.155592602,       1.150406567,         1.2114733
         205,      -6.689674199,      -5.213550285,      -5.435410933,      -8.637205832,      -3.614802687,       60.57740603,       60.57740603,      0.1553119473,       1.148175393,       1.208777108
         206,      -6.658131035,      -5.208044112,      -5.424303617,      -8.606949008,      -3.577233441,       6.057740603,       6.057740603,      0.1549152886,       1.145350061,         1.2052972
         207,       -6.64212913,      -5.200747572,      -5.411245725,      -8.678396812,      -3.769247101,       7.269288723,       7.269288723,      0.1548748141,       1.145065832,       1.204947851
         208,      -6.719287774,      -5.201931624,      -5.417973223,      -8.637795385,      -3.731809887,       8.723146468,       8.723146468,      0.1548255336,       1.144722092,       1.204523562
         209,      -6.758289903,      -5.201063275,       -5.42818177,      -8.629107762,      -3.729096697,       10.46777576,       10.46777576,      0.1547656019,       1.144306979,       1.204009385
         210,      -6.795107559,      -5.199723946,      -5.435273139,      -8.631182808,      -3.735096367,       12.56133091,       12.56133091,       0.154692352,       1.143805167,       1.203385778
         211,      -6.807245367,      -5.198938282,      -5.436712598,      -8.649660905,      -3.746425387,        15.0735971,        15.0735971,       0.154602338,       1.143197292,       1.202627697
         212,      -6.798734972,      -5.198734593,      -5.433620989,      -8.670716373,      -3.754197068,       18.08831652,       18.08831652,       0.154491194,       1.142458954,       1.201703159
         213,      -6.786523979,      -5.198533969,      -5.428637353,      -8.684434999,      -3.753742048,       21.70597982,       21.70597982,      0.1543530748,       1.141558883,       1.200570598
         214,      -6.777043636,      -5.197813696,      -5.423419498,      -8.688646356,      -3.744451889,       26.04717578,       26.04717578,       0.154179449,       1.140455658,        1.19917414
         215,      -6.765960187,      -5.196308395,      -5.418079863,      -8.683811366,      -3.726433807,       31.25661094,       31.25661094,       0.153957041,       1.139092597,       1.197436226
         216,      -6.746865647,      -5.193910686,       -5.41200081,      -8.671903926,      -3.701728937,       37.50793313,       37.50793313,       0.153665583,       1.137392677,       1.195250242
         217,      -6.716842936,      -5.190520727,      -5.404405842,      -8.655070625,      -3.674571721,       45.00951975,       45.00951975,        0.15327823,       1.135260017,       1.192482577
         218,      -6.673196928,      -5.185891972,      -5.395700637,      -8.633247912,       -3.64773785,        54.0114237,        54.0114237,      0.1527670925,       1.132592422,       1.188991277
         219,      -6.661801649,      -5.179981939,       -5.38532365,      -8.610062074,      -3.621076607,       64.81370845,       64.81370845,       0.152107037,       1.129287693,       1.184636277
         220,      -6.630825022,       -5.17224733,      -5.372034635,       -8.58654467,      -3.591424619,       6.481370845,       6.481370845,      0.1512642175,       1.125211587,        1.17923349
         221,      -6.576314238,      -5.162232485,      -5.356942247,      -8.651527294,      -3.778436385,       7.777645013,       7.777645013,      0.1511792119,       1.124802364,       1.178692131
         222,      -6.690662491,      -5.163144216,      -5.363417474,       -8.60837709,      -3.739395818,       9.333174016,       9.333174016,       0.151076746,       1.124309521,       1.178038932
         223,      -6.746222231,      -5.161939769,      -5.372743976,       -8.59937995,      -3.738042224,       11.19980882,       11.19980882,      0.1509532834,       1.123716581,       1.177251932
         224,      -6.788756445,       -5.16030868,      -5.378803418,       -8.60392893,      -3.745751699,       13.43977058,       13.43977058,      0.1508041706,       1.123002789,       1.176303391
         225,      -6.798110888,      -5.159278587,      -5.379360377,      -8.625819128,      -3.760641445,        16.1277247,        16.1277247,      0.1506236667,       1.122142412,       1.175158683
         226,      -6.784790708,      -5.158773852,      -5.375721578,      -8.647978079,      -3.771742601,       19.35326964,       19.35326964,       0.150404717,       1.121103545,       1.173774581
         227,      -6.766020936,      -5.158107153,      -5.370483278,      -8.659068307,      -3.772218491,       23.22392357,       23.22392357,      0.1501382225,        1.11984594,        1.17209616
         228,      -6.742660108,      -5.156816754,      -5.364932172,        -8.6579254,      -3.762084458,       27.86870828,       27.86870828,      0.1498115932,       1.118317299,       1.170051517
         229,      -6.728523904,      -5.154869093,      -5.358716211,      -8.650792418,      -3.745528243,       33.44244994,       33.44244994,      0.1494066433,        1.11644837,       1.167544894
         230,      -6.712858194,      -5.151918024,      -5.351784449,       -8.63853135,      -3.724014984,       40.13093993,       40.13093993,      0.1488983782,       1.114150835,       1.164454057
         231,      -6.677593382,      -5.147841592,      -5.343413263,       -8.61893561,      -3.698407583,       48.15712791,       48.15712791,      0.1482584316,       1.111326381,       1.160644395
         232,      -6.626227142,        -5.1424847,      -5.333765045,      -8.595498207,      -3.671333922,       57.78855349,       57.78855349,      0.1474641001,       1.107887661,        1.15600128
         233,      -6.599321177,      -5.135680121,      -5.322642959,        -8.5677184,      -3.640379626,       57.78855349,       57.78855349,      0.1465024482,       1.103764672,       1.150441597
         234,      -6.539800236,       -5.12705543,       -5.30802502,      -8.552849068,      -3.635942318,       57.78855349,       57.78855349,      0.1455485188,       1.099679273,       1.144948526
         235,      -6.527519965,      -5.119060698,      -5.299004341,      -8.533377037,      -3.627722846,       57.78855349,       57.78855349,      0.1446051021,        1.09563067,       1.139524311
         236,       -6.53848577,      -5.111408686,      -5.290191236,      -8.515786854,      -3.619417084,       57.78855349,       57.78855349,      0.1436707716,       1.091607167,       1.134156655
         237,      -6.515491623,      -5.104251069,      -5.281832003,        -8.5102441,      -3.617383976,       57.78855349,       57.78855349,      0.1427476792,       1.087607004,       1.128849415
         238,      -6.512449204,      -5.097476288,      -5.273915373,      -8.505213809,      -3.615737505,       69.34626419,       69.34626419,      0.1418438167,        1.08364483,       1.123630808
         239,      -6.487429066,      -5.091213855,      -5.266821642,      -8.470007784,      -3.572481587,       6.934626419,       6.934626419,      0.1408034793,       1.078984246,       1.117562592
         240,      -6.484093521,      -5.083407635,      -5.253622884,      -8.543230339,      -3.755247703,       8.321551703,       8.321551703,      0.1406996205,       1.078517885,       1.116957246
         241,      -6.598790742,      -5.084674181,      -5.265915372,      -8.516764874,      -3.723914493,       9.985862043,       9.985862043,      0.1405761752,       1.077960428,       1.116234237
         242,      -6.691525571,      -5.083801835,      -5.277278154,      -8.497787513,      -3.705920065,       11.98303445,       11.98303445,      0.1404296561,       1.077294797,       1.115372096
         243,      -6.762820781,      -5.083345507,      -5.282738317,      -8.504610479,      -3.710247716,       14.37964134,       14.37964134,      0.1402559733,       1.076500665,       1.114345687
         244,      -6.762171413,      -5.083915649,      -5.282159538,      -8.540262896,       -3.73930541,       17.25556961,       17.25556961,      0.1400507621,       1.075554339,       1.113126116
         245,      -6.733909643,      -5.084879814,      -5.278300311,      -8.563996845,      -3.756347634,       20.70668353,       20.70668353,      0.1398096057,        1.07442866,       1.111680843
         246,      -6.725166058,      -5.085629981,       -5.27406825,      -8.568811151,      -3.755143521,       24.84802024,       24.84802024,      0.1395279946,       1.073092568,       1.109973497
         247,      -6.698389549,      -5.085674326,      -5.269818418,      -8.560249355,      -3.741073288,       29.81762429,       29.81762429,      0.1392008426,       1.071509837,       1.107962592
         248,      -6.673725339,      -5.085111534,      -5.264902324,      -8.544197555,       -3.71946818,       35.78114915,       35.78114915,      0.1388218105,       1.069637691,       1.105600143
         249,      -6.630992005,      -5.084081068,      -5.258902154,      -8.526844504,      -3.694759725,       42.93737897,       42.93737897,      0.1383841407,       1.067429118,       1.102835589
         250,      -6.564224089,       -5.08185289,      -5.252673935,      -8.505192241,      -3.663957694,       51.52485477,       51.52485477,      0.1378846753,        1.06484178,       1.099628958
         251,      -6.542725704,      -5.078966637,      -5.245083017,      -8.480308381,      -3.627583616,       61.82982572,       61.82982572,      0.1373274285,       1.061843567,       1.095958599
         252,      -6.504626759,      -5.075135735,      -5.236643421,      -8.451924886,      -3.585866917,       6.182982572,       6.182982572,      0.1367201132,       1.058397035,       1.091800371
         253,      -6.451530403,      -5.069382378,      -5.227120906,      -8.526516006,      -3.776512223,       7.419579087,       7.419579087,       0.136659653,        1.05805234,       1.091385824
         254,      -6.576442906,      -5.070681232,       -5.23822615,      -8.493621834,      -3.734220374,       8.903494904,       8.903494904,      0.1365884311,       1.057641676,       1.090892582
         255,      -6.667173503,      -5.070225013,      -5.247822473,      -8.470910159,      -3.708135615,       10.68419389,       10.68419389,       0.136504726,       1.057152972,       1.090306663
         256,      -6.737433866,       -5.07012635,      -5.252897289,      -8.472242211,      -3.707252116,       12.82103266,       12.82103266,      0.1364065145,       1.056571859,       1.089611673
         257,      -6.748696566,      -5.070894998,      -5.253225877,      -8.499239723,      -3.732856053,       15.38523919,       15.38523919,      0.1362917015,       1.055881465,       1.088788554
         258,      -6.723165228,      -5.072053707,      -5.250837055,      -8.519788742,      -3.751452253,       18.46228703,       18.46228703,       0.136158284,       1.055062112,       1.087815333
         259,      -6.691973705,      -5.073102373,      -5.248030422,      -8.522842848,      -3.750573541,       22.15474444,       22.15474444,      0.1360042755,       1.054090559,       1.086666355
         260,      -6.683333349,      -5.073856097,      -5.245274213,      -8.517075033,      -3.739028977,       26.58569333,       26.58569333,      0.1358272601,        1.05293832,       1.085310407
         261,      -6.652629939,      -5.073974977,      -5.242300468,      -8.506989745,       -3.72193588,       31.90283199,       31.90283199,      0.1356237174,       1.051569362,       1.083708387
         262,      -6.599963679,      -5.073583918,      -5.238461469,      -8.486599252,      -3.693128004,       38.28339839,       38.28339839,      0.1353895068,       1.049940554,       1.081815723
         263,      -6.585694925,       -5.07258987,      -5.234162489,      -8.468241401,      -3.662877408,       45.94007807,       45.94007807,      0.1351243573,       1.048011278,       1.079598986
         264,      -6.532758771,      -5.070586452,      -5.228928706,      -8.448263874,      -3.625145766,       55.12809369,       55.12809369,      0.1348401279,       1.045761552,       1.077064233
         265,      -6.493741513,      -5.067640579,      -5.223582911,      -8.426522955,      -3.580517278,       66.15371242,       66.15371242,      0.1345641722,       1.043197972,       1.074263882
         266,      -6.465403235,      -5.064070067,      -5.216635176,      -8.401740598,      -3.537879597,       6.615371242,       6.615371242,      0.1343305275,       1.040326821,        1.07125308
         267,      -6.437722273,      -5.058085705,       -5.20815141,      -8.468957632,       -3.74991137,       7.938445491,       7.938445491,      0.1343076944,       1.040039547,       1.070953341
         268,      -6.542643247,      -5.059423849,      -5.221841193,      -8.455036101,      -3.727493565,       9.526134589,       9.526134589,      0.1342823084,       1.039699067,       1.070600089
         269,      -6.634400079,      -5.058937627,      -5.231923994,      -8.426665078,      -3.692992746,       11.43136151,       11.43136151,      0.1342544814,       1.039296153,       1.070184876
         270,      -6.699917328,      -5.059045867,      -5.236699638,        -8.4279493,      -3.692655018,       13.71763381,       13.71763381,      0.1342244968,       1.038819965,       1.069698183
         271,      -6.702795455,      -5.060127334,      -5.236782204,      -8.454259381,      -3.722492969,       16.46116057,       16.46116057,      0.1341932098,       1.038258117,       1.069129569
         272,      -6.674833895,      -5.061390721,       -5.23462444,       -8.46798658,      -3.737029218,       19.75339268,       19.75339268,      0.1341623556,       1.037596674,       1.068467834
         273,      -6.673430376,      -5.062388061,      -5.232596279,      -8.468806618,      -3.734202519,       23.70407122,       23.70407122,       0.134134575,       1.036819583,       1.067700494
         274,      -6.636801901,      -5.062562526,      -5.230775741,      -8.458722427,      -3.716185511,       28.44488546,       28.44488546,      0.1341130827,       1.035907212,       1.066812066
         275,      -6.596326114,      -5.062260954,      -5.228196138,      -8.440166019,      -3.686650505,       34.13386256,       34.13386256,      0.1341013286,       1.034834872,       1.065782534
         276,      -6.603336014,      -5.061988107,      -5.225088042,      -8.428405259,      -3.662793121,       40.96063507,       40.96063507,      0.1341040205,       1.033574618,        1.06459082
         277,      -6.538387639,      -5.060562641,      -5.221190021,      -8.416435884,      -3.635170808,       49.15276208,       49.15276208,      0.1341305509,       1.032102878,       1.063226372
         278,      -6.517161548,      -5.058245653,       -5.21639063,      -8.394994429,      -3.593906727,        58.9833145,        58.9833145,      0.1341968972,       1.030405199,       1.061694306
         279,      -6.463112879,      -5.054615404,      -5.210557901,      -8.371137457,      -3.551384463,        70.7799774,        70.7799774,      0.1343178964,       1.028457946,       1.059983994
         280,      -6.444482111,      -5.049449341,      -5.203881466,      -8.347536404,      -3.508528077,        7.07799774,        7.07799774,      0.1344934096,       1.026188643,       1.058010751
         281,      -6.389461663,      -5.042106424,      -5.195280641,      -8.409496055,      -3.741022902,       8.493597288,       8.493597288,      0.1345106793,       1.025959251,       1.057810804
         282,      -6.511197892,      -5.043291129,       -5.20964397,      -8.397249497,      -3.720008644,       10.19231675,       10.19231675,      0.1345324199,       1.025686366,       1.057573397
         283,      -6.598521853,      -5.042725355,      -5.220243915,      -8.372688128,      -3.685019652,       12.23078009,       12.23078009,      0.1345597265,         1.0253619,       1.057291787
         284,      -6.654965717,      -5.042738149,       -5.22485963,      -8.377833771,      -3.691768093,       14.67693611,       14.67693611,      0.1345936466,       1.024975325,       1.056956664
         285,      -6.654263427,      -5.043563745,      -5.224350046,      -8.398976735,      -3.722916976,       17.61232334,       17.61232334,      0.1346355953,       1.024513802,       1.056556329
         286,      -6.638936107,      -5.044373522,      -5.221594353,      -8.406859082,      -3.733411336,         21.134788,         21.134788,      0.1346875267,       1.023961977,       1.056076497
         287,      -6.620023709,       -5.04457378,      -5.219143133,      -8.402840296,      -3.723060219,        25.3617456,        25.3617456,      0.1347516741,       1.023300888,       1.055498948
         288,      -6.587913099,      -5.044303925,      -5.216921206,      -8.392317078,      -3.700766572,       30.43409472,       30.43409472,      0.1348299445,       1.022506064,       1.054799243
         289,      -6.559915652,      -5.043484105,      -5.213949531,      -8.377829186,      -3.671723268,       36.52091367,       36.52091367,      0.1349234607,       1.021546123,       1.053945436
         290,      -6.550318637,      -5.042052531,      -5.210309801,      -8.367008916,      -3.645852764,        43.8250964,        43.8250964,      0.1350331435,       1.020383966,        1.05290069
         291,      -6.490825715,      -5.039264939,      -5.205405026,      -8.347099539,      -3.604304875,       52.59011568,       52.59011568,      0.1351605976,        1.01897873,       1.051626178
         292,      -6.448780524,        -5.0352947,      -5.199102534,      -8.322377686,      -3.555843981,       63.10813882,       63.10813882,      0.1353042308,       1.017276102,       1.050064342
         293,       -6.43944384,      -5.030175555,      -5.191366069,      -8.303935486,      -3.516668676,       63.10813882,       63.10813882,      0.1354474685,       1.015176041,       1.048087949
         294,      -6.385237983,      -5.022255712,      -5.182255557,      -8.292366644,      -3.509332566,       63.10813882,       63.10813882,      0.1355483219,       1.012979588,       1.045947193
         295,      -6.366090773,      -5.014764966,      -5.176613983,      -8.268183058,      -3.489270167,       63.10813882,       63.10813882,       0.135601834,       1.010663435,       1.043610135
         296,      -6.364526739,      -5.007286395,      -5.170913442,      -8.256350766,      -3.484019259,       63.10813882,       63.10813882,      0.1356111779,       1.008224329,       1.041080035
         297,      -6.348379364,      -4.999804788,      -5.166504644,      -8.245258034,      -3.481225353,       63.10813882,       63.10813882,      0.1355817213,       1.005670071,       1.038376841
         298,      -6.350546549,      -4.991884551,      -5.160856299,      -8.236053925,      -3.480921061,       63.10813882,       63.10813882,      0.1355154209,       1.003007265,       1.035514983
         299,      -6.353475962,      -4.984532903,      -5.155488794,      -8.224688773,      -3.478517198,       63.10813882,       63.10813882,      0.1354091002,       1.000234947,        1.03249308
         300,      -6.346619206,      -4.976265274,      -5.150906648,      -8.210241956,      -3.471939706,       63.10813882,       63.10813882,      0.1352566841,      0.9973461195,       1.029298172
         301,      -6.316061183,      -4.967971848,      -5.146336784,      -8.192092356,      -3.460058857,       63.10813882,       63.10813882,      0.1350529986,      0.9943337963,       1.025917523
         302,       -6.33488555,        -4.9601093,      -5.140535108,      -8.181481077,      -3.457872986,       63.10813882,       63.10813882,      0.1347968124,       0.991197165,       1.022349792
         303,      -6.301175459,       -4.95149992,      -5.136063972,      -8.162906045,      -3.447222849,       63.10813882,       63.10813882,      0.1344919956,      0.9879451106,       1.018610734
         304,      -6.310245953,      -4.943005232,      -5.131668592,      -8.152289736,      -3.448639435,       63.10813882,       63.10813882,      0.1341468398,      0.9845964187,       1.014732766
         305,      -6.299502349,      -4.933898103,      -5.127257807,      -8.135923077,      -3.442555874,       63.10813882,       63.10813882,      0.1337725109,      0.9811777848,       1.010760682
         306,      -6.325307817,      -4.924906087,      -5.122135602,      -8.121013372,      -3.437929552,       63.10813882,       63.10813882,      0.1333812707,      0.9777208657,       1.006745957
         307,      -6.291820061,      -4.914752398,      -5.118045717,      -8.103846149,      -3.429347418,       63.10813882,       63.10813882,      0.1329849652,      0.9742591538,       1.002741295
         308,      -6.305181288,      -4.904743615,      -5.113013944,       -8.08391868,      -3.415871077,       63.10813882,       63.10813882,      0.1325943207,      0.9708259764,      0.9987969869
         309,      -6.269073885,      -4.893760359,      -5.108346333,      -8.066145906,      -3.406246993,                 1,                 1,      0.1322184724,      0.9674526557,      0.9949584053
         310,      -6.275830061,      -4.882988968,      -5.102781556,      -8.143387047,      -3.821812798,               1.2,               1.2,      0.1322121253,       0.967397505,      0.9948952475
         311,      -6.317783162,      -4.883806609,        -5.1068776,      -8.127080223,       -3.71727372,              1.44,              1.44,      0.1322045447,      0.9673315502,      0.9948197827
         312,      -6.333959739,      -4.884077236,       -5.11304306,      -8.113397469,      -3.651815094,             1.728,             1.728,      0.1321955333,      0.9672527643,      0.9947297449
         313,      -6.334153605,      -4.883818459,      -5.121300518,      -8.108774772,      -3.632544743,            2.0736,            2.0736,      0.1321848666,      0.9671587449,      0.9946224611
         314,      -6.337491932,      -4.883099992,      -5.130564918,      -8.110410532,      -3.640924317,           2.48832,           2.48832,      0.1321722761,      0.9670466132,      0.9944947302
         315,      -6.358044262,      -4.882066174,      -5.139464253,      -8.108091439,      -3.636215213,          2.985984,          2.985984,      0.1321574234,      0.9669128752,      0.9943426519
         316,      -6.395494366,      -4.880960223,      -5.147262012,      -8.097350882,      -3.600498071,         3.5831808,         3.5831808,      0.1321398712,        0.96675326,      0.9941614277
         317,      -6.433957211,      -4.880070565,      -5.153746927,      -8.087897036,      -3.571869268,        4.29981696,        4.29981696,      0.1321190619,      0.9665625646,      0.9939451836
         318,      -6.458293359,      -4.879630261,      -5.158097643,      -8.089345441,      -3.581536502,       5.159780352,       5.159780352,      0.1320943134,      0.9663345284,      0.9936868497
         319,      -6.471254587,      -4.879670194,      -5.159075946,      -8.098657679,      -3.624776059,       6.191736422,       6.191736422,      0.1320648312,      0.9660617226,      0.9933780807
         320,      -6.482930351,       -4.88006566,      -5.156744332,      -8.106767471,      -3.674652385,       7.430083707,       7.430083707,       0.132029725,      0.9657354111,      0.9930091463
         321,      -6.492111562,      -4.880547669,      -5.152833663,      -8.109913712,      -3.708069359,       8.916100448,       8.916100448,      0.1319880234,      0.9653453506,      0.9925687469
         322,      -6.494489717,      -4.880824521,      -5.149093197,      -8.108442142,      -3.718184467,       10.69932054,       10.69932054,      0.1319386999,      0.9648795628,      0.9920437994
         323,      -6.494000137,      -4.880723432,      -5.146263849,       -8.10388527,      -3.711009238,       12.83918465,       12.83918465,      0.1318807284,      0.9643241487,      0.9914193088
         324,      -6.489467715,      -4.880188865,      -5.144197713,      -8.097520484,      -3.697471798,       15.40702157,       15.40702157,      0.1318131603,       0.963663165,      0.9906783892
         325,       -6.47948247,      -4.879284004,       -5.14218216,      -8.089517947,      -3.679630419,       18.48842589,       18.48842589,      0.1317351546,      0.9628784693,      0.9898023464
         326,      -6.460807951,      -4.877911421,      -5.139637173,      -8.079093124,      -3.654004718,       22.18611107,       22.18611107,      0.1316458693,       0.961949419,      0.9887706709
         327,      -6.457083327,      -4.875993326,      -5.136127265,      -8.066731623,      -3.625835807,       26.62333328,       26.62333328,      0.1315443357,      0.9608528334,      0.9875615743
         328,      -6.428928655,      -4.873154732,      -5.131765058,      -8.052073665,      -3.593334282,       31.94799994,       31.94799994,      0.1314300457,      0.9595647671,      0.9861556155
         329,       -6.37056378,      -4.869166115,      -5.126093676,      -8.032399276,      -3.546591016,       38.33759992,       38.33759992,      0.1313041886,      0.9580637819,      0.9845414373
         330,      -6.364605805,      -4.864182519,      -5.118636647,      -8.011705851,      -3.502381085,       46.00511991,       46.00511991,      0.1311675509,      0.9563274292,      0.9827084409
         331,       -6.32651931,      -4.857530753,      -5.110133905,      -7.989007051,      -3.456803407,       55.20614389,       55.20614389,      0.1310133986,      0.9543182239,       0.980620446
         332,      -6.300344712,      -4.848227737,      -5.099113003,      -7.960055994,      -3.397087531,       66.24737267,       66.24737267,      0.1308294325,      0.9519868493,      0.9782205574
         333,      -6.291714604,      -4.836240063,      -5.085145123,      -7.929115307,      -3.340114666,       6.624737267,       6.624737267,      0.1306219035,      0.9493193623,       0.975513528
         334,      -6.242511434,      -4.820242886,      -5.067284137,      -7.962163989,      -3.565952541,        7.94968472,        7.94968472,      0.1306002624,      0.9490482428,      0.9752370587
         335,      -6.306869766,      -4.819450033,      -5.095386233,      -7.958684815,      -3.561029802,       9.539621664,       9.539621664,      0.1305754677,      0.9487280736,        0.97491226
         336,      -6.397826339,      -4.816727961,      -5.118161902,      -7.944395257,      -3.506445651,         11.447546,         11.447546,      0.1305472619,      0.9483504139,      0.9745313651
         337,      -6.474126647,      -4.814676454,      -5.127183111,      -7.945849687,      -3.535737409,        13.7370552,        13.7370552,      0.1305151915,       0.947904807,      0.9740845977
         338,      -6.476284367,      -4.813550069,      -5.123296507,      -7.950754647,      -3.604087015,       16.48446624,       16.48446624,      0.1304792942,      0.9473800268,      0.9735621284
         339,      -6.464312393,      -4.812434962,      -5.114009322,       -7.94548028,      -3.617751212,       19.78135948,       19.78135948,      0.1304408478,       0.946765615,      0.9729566494
         340,      -6.442148449,      -4.810346375,      -5.106333023,      -7.933939488,       -3.58897138,       23.73763138,       23.73763138,      0.1304030896,      0.9460534104,      0.9722661528
         341,      -6.417869178,      -4.806995956,      -5.100360547,      -7.918646016,      -3.546008124,       28.48515766,       28.48515766,      0.1303721405,      0.9452398682,      0.9714982555
         342,      -6.399415064,      -4.802530107,      -5.093595013,      -7.901905596,      -3.507006588,       34.18218919,       34.18218919,      0.1303588019,       0.944330832,      0.9706786865
         343,      -6.365652524,      -4.796703878,      -5.084746646,      -7.882687391,      -3.467883778,       41.01862702,       41.01862702,      0.1303805159,      0.9433472422,       0.969860749
         344,       -6.31655357,      -4.788970915,      -5.073491863,      -7.858952348,      -3.418208107,       49.22235243,       49.22235243,      0.1304583305,      0.9423211306,       0.969116539
