"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          42,      -5.555056727,      -5.444485027,      -5.221978247,      -5.289661888,     -0.5181461864,       35.27451763,       35.27451763,        0.80467335,       2.089156568,       2.816081128,    0.003080934446
          43,      -5.547890919,      -5.425913284,      -5.215821052,       -5.30711324,     -0.5353930446,       3.527451763,       3.527451763,      0.7929960315,       2.089665666,       2.809833178,    0.003139836726
          44,      -5.541266867,      -5.405256241,      -5.209598259,       -5.32669367,     -0.5547469553,       4.232942116,       4.232942116,      0.7918032033,       2.089714285,       2.809191463,    0.003145862607
          45,      -5.539344297,      -5.402900143,       -5.20822908,      -5.328598458,     -0.5566266108,       5.079530539,       5.079530539,       0.790356607,       2.089760749,       2.808399381,    0.003153183841
          46,      -5.537122794,      -5.400021756,      -5.206598453,      -5.330866393,     -0.5588641575,       6.095436647,       6.095436647,      0.7886004243,       2.089799054,       2.807417687,    0.003162091686
          47,      -5.534588056,      -5.396471989,      -5.204657304,       -5.33356303,     -0.5615239645,       7.314523976,       7.314523976,      0.7864651441,        2.08982004,       2.806195601,    0.003172951825
          48,      -5.531740795,      -5.392052718,      -5.202348006,      -5.336764201,     -0.5646804081,       8.777428771,       8.777428771,      0.7838641462,       2.089809796,       2.804666868,    0.003186224523
          49,       -5.52859954,       -5.38651528,       -5.19960449,      -5.340557085,     -0.5684188662,       10.53291453,       10.53291453,      0.7806895623,       2.089747376,         2.8027444,    0.003202490061
          50,       -5.52519663,      -5.379580002,      -5.196354767,       -5.34504129,     -0.5728366922,       12.63949743,       12.63949743,      0.7768075227,       2.089601562,       2.800312975,    0.003222479773
          51,      -5.521563723,      -5.370987581,      -5.192527518,      -5.350329811,     -0.5780440509,       15.16739692,       15.16739692,      0.7720532875,       2.089326291,       2.797219045,    0.003247111415
          52,      -5.517709029,      -5.360575208,      -5.188063784,      -5.356549583,     -0.5841643356,        18.2008763,        18.2008763,      0.7662280339,       2.088853901,        2.79325626,    0.003277521441
          53,      -5.513598485,      -5.348340952,      -5.182933241,      -5.363842197,     -0.5913345996,       21.84105156,       21.84105156,      0.7590998321,       2.088084485,        2.78814373,    0.003315082782
          54,      -5.509161642,      -5.334442619,      -5.177149667,      -5.372364377,     -0.5997057052,       26.20926187,       26.20926187,      0.7504102249,       2.086868011,       2.781491888,    0.003361402018
          55,      -5.504334822,      -5.319114718,       -5.17077572,      -5.382288757,     -0.6094428243,       31.45111425,       31.45111425,      0.7398777739,       2.084972924,        2.77274679,    0.003418343591
          56,      -5.499134611,      -5.302550741,      -5.163902292,       -5.39380446,     -0.6207262013,        37.7413371,        37.7413371,      0.7271775556,       2.082032809,       2.761107453,    0.003488203934
          57,      -5.493726094,      -5.284841078,      -5.156603812,      -5.407118936,     -0.6337536043,        3.77413371,        3.77413371,      0.7118760116,       2.077468433,       2.745429078,    0.003574182636
          58,      -5.488466288,      -5.265990894,      -5.148891663,       -5.42246124,     -0.6487786917,       4.528960451,       4.528960451,      0.7103301513,       2.077011419,       2.743844291,    0.003582887661
          59,      -5.486604279,      -5.263906792,       -5.14741012,      -5.423960803,     -0.6502442671,       5.434752542,       5.434752542,      0.7084730182,       2.076448241,       2.741917222,    0.003593372932
          60,      -5.484455052,      -5.261368233,       -5.14562865,      -5.425751866,     -0.6519943743,        6.52170305,        6.52170305,      0.7062427302,       2.075750128,       2.739568137,    0.003606004782
          61,      -5.482006161,      -5.258251689,      -5.143484863,      -5.427889564,      -0.654082635,        7.82604366,        7.82604366,      0.7035644433,       2.074879616,       2.736696533,    0.003621231743
          62,      -5.479260857,         -5.254394,      -5.140904094,      -5.430438637,     -0.6565719673,       9.391252392,       9.391252392,      0.7003476036,        2.07378711,       2.733174691,     0.00363960456
          63,      -5.476241825,      -5.249588837,      -5.137799374,      -5.433474946,     -0.6595360021,       11.26950287,       11.26950287,      0.6964823528,       2.072406058,       2.728839142,    0.003661803261
          64,       -5.47298861,      -5.243597306,      -5.134074302,      -5.437087113,      -0.663060612,       13.52340344,       13.52340344,      0.6918347615,       2.070646154,       2.723479405,    0.003688674366
          65,      -5.469543877,      -5.236183527,      -5.129630751,      -5.441378289,       -0.66724555,       16.22808413,       16.22808413,      0.6862406267,       2.068383917,       2.716823534,    0.003721281791
          66,       -5.46592813,      -5.227177383,      -5.124382946,       -5.44646809,     -0.6722061953,       19.47370096,       19.47370096,       0.679498166,       2.065450164,       2.708520655,    0.003760972616
          67,      -5.462114964,      -5.216542609,       -5.11827782,      -5.452494691,     -0.6780753882,       23.36844115,       23.36844115,      0.6713618158,       2.061614293,       2.698121955,    0.003809449309
          68,      -5.458034145,      -5.204402304,      -5.111319511,      -5.459617031,     -0.6850052639,       28.04212938,       28.04212938,       0.661543492,       2.056566116,       2.685063348,    0.003868815466
          69,      -5.453630662,      -5.190982434,       -5.10359585,      -5.468017409,     -0.6931693537,       33.65055526,       33.65055526,       0.649732243,       2.049894175,       2.668650154,    0.003941530029
          70,       -5.44897917,      -5.176494748,      -5.095306954,      -5.477904482,     -0.7027649223,       40.38066631,       40.38066631,      0.6356382005,       2.041045969,        2.64802396,     0.00403022226
          71,        -5.4444075,       -5.16105031,      -5.086800286,      -5.489516288,     -0.7140154437,       4.038066631,       4.038066631,      0.6190328406,       2.029217276,       2.622039899,    0.004137520993
          72,      -5.440558263,      -5.144703771,      -5.078622675,      -5.503124116,     -0.7272273249,       4.845679957,       4.845679957,      0.6173672328,       2.028033248,       2.619434497,    0.004148312676
          73,      -5.438765118,      -5.142813112,      -5.076978194,      -5.504459772,     -0.7285209332,       5.814815949,       5.814815949,      0.6153727518,       2.026595289,        2.61629058,    0.004161277052
          74,      -5.436719128,      -5.140511914,      -5.074997593,      -5.506058107,      -0.730068599,       6.977779139,       6.977779139,      0.6129868499,       2.024844063,       2.612492504,    0.004176846077
          75,      -5.434420703,      -5.137693012,      -5.072614568,      -5.507970267,     -0.7319196045,       8.373334966,       8.373334966,      0.6101358518,       2.022705132,        2.60789834,    0.004195536985
          76,      -5.431889504,      -5.134216301,      -5.069755251,      -5.510256789,     -0.7341322426,       10.04800196,       10.04800196,      0.6067336678,       2.020083846,       2.602332713,    0.004217966489
          77,      -5.429168827,      -5.129904365,      -5.066344186,      -5.512989323,     -0.7367754188,       12.05760235,       12.05760235,       0.602680544,       2.016858177,       2.595577191,    0.004244867134
          78,      -5.426323986,      -5.124547208,      -5.062317163,      -5.516252545,      -0.739930443,       14.46912282,       14.46912282,      0.5978617417,       2.012868087,       2.587356549,    0.004277107379
          79,      -5.423429636,      -5.117925041,      -5.057643622,       -5.52014631,     -0.7436930487,       17.36294739,       17.36294739,      0.5921455208,       2.007898944,       2.577317859,    0.004315721002
          80,      -5.420544937,      -5.109854749,      -5.052358935,      -5.524788023,       -0.74817563,       20.83553686,       20.83553686,      0.5853789125,       2.001654773,       2.564997395,    0.004361958461
          81,      -5.417687455,      -5.100253099,      -5.046602211,      -5.530315317,     -0.7535097803,       25.00264424,       25.00264424,      0.5773776977,       1.993713956,       2.549766415,    0.004417389869
          82,      -5.414834267,       -5.08918998,      -5.040648431,      -5.536888952,     -0.7598490653,       30.00317308,       30.00317308,      0.5679047827,       1.983456366,       2.530742695,    0.004484111724
          83,      -5.411983922,      -5.076900858,      -5.034920931,      -5.544695727,     -0.7673718248,        36.0038077,        36.0038077,      0.5566326204,       1.969950734,       2.506655059,    0.004565114251
          84,      -5.409279987,      -5.063761939,      -5.029976514,      -5.553951015,     -0.7762836989,       43.20456924,       43.20456924,      0.5430973526,       1.951802014,       2.475661532,    0.004664803691
          85,      -5.407132102,      -5.050281191,      -5.026465728,      -5.564900397,     -0.7868196955,       4.320456924,       4.320456924,      0.5266770271,       1.926988165,       2.435154331,    0.004789512571
          86,      -5.406238251,      -5.037156752,      -5.025072578,      -5.577818204,     -0.7993152561,       5.184548309,       5.184548309,      0.5250321202,       1.924484992,       2.431079675,    0.004802044428
          87,      -5.404782466,      -5.035236756,      -5.023939706,      -5.579087827,     -0.8005384626,       6.221457971,       6.221457971,      0.5230547509,       1.921437159,       2.426142107,    0.004817166128
          88,      -5.403146185,      -5.032924705,      -5.022586888,      -5.580608126,     -0.8020030667,       7.465749565,       7.465749565,      0.5206766989,       1.917715008,       2.420146347,    0.004835435062
          89,      -5.401344014,        -5.0301352,       -5.02097899,      -5.582428324,      -0.803756431,       8.958899478,       8.958899478,      0.5178151337,       1.913154086,       2.412848159,     0.00485753998
          90,      -5.399409371,      -5.026763279,      -5.019083749,      -5.584606715,     -0.8058546675,       10.75067937,       10.75067937,      0.5143692269,       1.907543842,       2.403939723,    0.004884337125
          91,      -5.397398714,      -5.022684564,      -5.016881125,      -5.587212336,     -0.8083642356,       12.90081525,       12.90081525,      0.5102160899,       1.900612696,       2.393030598,    0.004916896954
          92,      -5.395390137,      -5.017762472,      -5.014379562,      -5.590326798,       -0.81136373,        15.4809783,        15.4809783,      0.5052060382,       1.892008158,       2.379622687,    0.004956564347
          93,      -5.393472349,      -5.011869598,      -5.011640216,      -5.594046289,     -0.8149458516,       18.57717396,       18.57717396,      0.4991571924,       1.881270207,       2.363076785,    0.005005036819
          94,      -5.391723274,      -5.004928515,      -5.008805779,      -5.598483537,     -0.8192193892,       22.29260875,       22.29260875,      0.4918504988,       1.867797519,       2.342570266,    0.005064458889
          95,       -5.39018691,      -4.996973731,      -5.006126144,      -5.603769873,     -0.8243113416,        26.7511305,        26.7511305,      0.4830256589,       1.850805119,       2.317043246,    0.005137538566
          96,      -5.388873548,      -4.988221585,      -5.003966247,      -5.610056769,     -0.8303686458,        32.1013566,        32.1013566,      0.4723779957,       1.829273262,       2.285131588,    0.005227700795
          97,      -5.387815949,      -4.979127867,      -5.002789748,       -5.61751643,     -0.8375592976,       38.52162792,       38.52162792,      0.4595538684,       1.801889752,       2.245087066,    0.005339323202
          98,      -5.387191259,      -4.970431597,      -5.003147848,      -5.626341403,     -0.8460730755,       38.52162792,       38.52162792,      0.4441338599,       1.766981397,       2.194673134,    0.005478200329
          99,       -5.38748964,       -4.96321524,       -5.00576694,      -5.636742281,     -0.8561390406,       38.52162792,       38.52162792,      0.4286900587,       1.730195384,       2.142049769,    0.005622302585
         100,       -5.38834375,      -4.957879987,      -5.009392318,      -5.646917604,     -0.8660095022,       38.52162792,       38.52162792,      0.4132209107,       1.691706274,       2.087371024,    0.005772044746
         101,      -5.390890926,      -4.954349679,      -5.014544722,      -5.656863309,     -0.8756834322,       38.52162792,       38.52162792,       0.397726936,       1.651699861,        2.03080583,    0.005927869995
         102,      -5.396138402,      -4.952586203,      -5.022025907,      -5.666577355,     -0.8851611689,       38.52162792,       38.52162792,      0.3822217902,       1.610380067,       1.972547676,    0.006090133332
         103,      -5.404826203,      -4.952432058,       -5.03256066,      -5.676059337,     -0.8944451221,       38.52162792,       38.52162792,      0.3667383182,       1.567974593,       1.912822368,    0.006259010934
         104,      -5.417180104,      -4.953487325,      -5.046422822,      -5.685310288,     -0.9035383625,        46.2259535,        46.2259535,      0.3513277659,       1.524733669,       1.851886698,    0.006434465923
         105,      -5.432710084,      -4.955132337,      -5.063170818,      -5.694327339,     -0.9124103091,        4.62259535,        4.62259535,      0.3330603512,       1.472132564,       1.777539497,    0.006653854568
         106,      -5.452696823,      -4.958584754,      -5.086104389,      -5.704888111,     -0.9229757773,        5.54711442,        5.54711442,      0.3312328785,       1.466855044,       1.770081432,    0.006675923302
         107,      -5.460009675,      -4.958600864,      -5.088228076,      -5.705911072,     -0.9239938061,       6.656537304,       6.656537304,      0.3290432517,       1.460512183,       1.761114817,    0.006702541406
         108,      -5.463440805,      -4.957845024,      -5.090500565,      -5.707134649,     -0.9252121346,       7.987844765,       7.987844765,      0.3264212087,       1.452889112,       1.750333184,    0.006734672198
         109,      -5.465891678,      -4.956828821,      -5.093085067,      -5.708597465,     -0.9266696636,       9.585413718,       9.585413718,      0.3232834575,       1.443727503,       1.737366931,    0.006773495727
         110,      -5.468322481,      -4.955568421,      -5.096089271,      -5.710345053,     -0.9284123642,       11.50249646,       11.50249646,      0.3195317876,       1.432717727,       1.721771016,    0.006820460318
         111,      -5.471132331,       -4.95406629,      -5.099616848,      -5.712431007,     -0.9304945052,       13.80299575,       13.80299575,       0.315051264,       1.419490368,       1.703011004,    0.006877346598
         112,      -5.474466054,      -4.952327514,      -5.103766128,      -5.714918168,     -0.9329799555,        16.5635949,        16.5635949,       0.309706567,        1.40360072,        1.68043796,    0.006946375771
         113,      -5.478415192,      -4.950349032,      -5.108594955,      -5.717878632,     -0.9359423876,       19.87631389,       19.87631389,      0.3033401634,       1.384517346,       1.653267007,    0.007030326454
         114,      -5.483177946,      -4.948159285,      -5.114076634,      -5.721394387,     -0.9394661161,       23.85157666,       23.85157666,      0.2957766715,       1.361628494,       1.620577866,    0.007132612979
         115,       -5.48882613,      -4.945835893,      -5.120089775,      -5.725560366,     -0.9436493543,       28.62189199,       28.62189199,      0.2868241916,       1.334237937,       1.581295335,    0.007257462697
         116,      -5.495406955,      -4.943569753,      -5.126371849,      -5.730483993,     -0.9486043258,       34.34627039,       34.34627039,      0.2762811499,       1.301578259,       1.534187027,    0.007410104913
         117,      -5.502989472,      -4.941718413,      -5.132510244,      -5.736285169,     -0.9544576882,       41.21552447,       41.21552447,      0.2639509195,       1.262849512,       1.477887309,    0.007596961324
         118,      -5.511717159,        -4.9408463,      -5.138028878,      -5.743096161,     -0.9613515858,       49.45862937,       49.45862937,      0.2496691647,       1.217296518,       1.410965067,    0.007825772195
         119,      -5.521889867,      -4.941733682,      -5.142595977,       -5.75106115,     -0.9694560658,       4.945862937,       4.945862937,      0.2333539012,       1.164351391,       1.332075394,    0.008105437776
         120,      -5.533988951,      -4.945328869,       -5.14627119,      -5.760342614,      -0.979160999,       5.935035524,       5.935035524,      0.2317220062,       1.159040984,       1.324153746,    0.008133607651
         121,      -5.534881341,      -4.944879063,      -5.146217268,      -5.761231076,     -0.9800810767,       7.122042629,       7.122042629,      0.2297750903,       1.152691204,       1.314665456,    0.008167500199
         122,      -5.535723799,      -4.944247034,      -5.146054758,      -5.762293174,      -0.981181693,       8.546451155,       8.546451155,      0.2274562099,       1.145108404,         1.3033108,    0.008208279573
         123,      -5.536630747,      -4.943521697,      -5.145852336,      -5.763562381,     -0.9824979117,       10.25574139,       10.25574139,      0.2246994675,       1.136065632,       1.289734828,    0.008257353874
         124,      -5.537692021,      -4.942740337,      -5.145630649,      -5.765078049,     -0.9840711535,       12.30688966,       12.30688966,      0.2214295168,       1.125299462,       1.273519919,      0.0083164237
         125,      -5.538984672,      -4.941943925,       -5.14540722,      -5.766886429,     -0.9859502752,        14.7682676,        14.7682676,      0.2175616606,       1.112508105,         1.2541791,    0.008387536528
         126,      -5.540579479,      -4.941193579,      -5.145204672,      -5.769041756,     -0.9881928531,       17.72192111,       17.72192111,      0.2130028956,       1.097351686,       1.231150964,    0.008473145975
         127,      -5.542547497,      -4.940583604,      -5.145053106,      -5.771607391,     -0.9908665552,       21.26630534,       21.26630534,      0.2076545346,       1.079456516,       1.203798243,    0.008576170182
         128,      -5.544964431,      -4.940255875,      -5.144990111,      -5.774657038,     -0.9940505376,        25.5195664,        25.5195664,      0.2014174058,       1.058426428,       1.171413911,    0.008700034926
         129,      -5.547911808,      -4.940415735,      -5.145057349,      -5.778276043,     -0.9978372953,       30.62347969,       30.62347969,      0.1942009428,       1.033865759,       1.133240906,    0.008848674019
         130,      -5.551469293,      -4.941350779,      -5.145295922,       -5.78256275,      -1.002334362,       36.74817562,       36.74817562,      0.1859382477,        1.00542224,       1.088517455,      0.0090264254
         131,      -5.555708293,      -4.943445265,      -5.145741743,      -5.787630133,      -1.007666696,       44.09781075,       44.09781075,      0.1766088915,      0.9728597986,       1.036563417,    0.009237725206
         132,      -5.560687782,      -4.947187262,      -5.146431786,      -5.793607694,       -1.01397979,        52.9173729,        52.9173729,      0.1662700198,      0.9361733218,      0.9769291917,    0.009486450064
         133,      -5.566464293,      -4.953157208,      -5.147431678,      -5.800644244,      -1.021444101,        5.29173729,        5.29173729,      0.1550912905,      0.8957495865,      0.9096236794,    0.009774763593
         134,      -5.573096868,      -4.961994387,      -5.148896171,      -5.808922802,      -1.030495493,       6.350084748,       6.350084748,      0.1539813506,      0.8917219428,      0.9029014769,     0.00980359669
         135,      -5.574247478,      -4.962165813,      -5.148884629,      -5.809708523,      -1.031349353,       7.620101697,       7.620101697,      0.1526664891,      0.8869386382,      0.8948937127,    0.009838047252
         136,       -5.57460561,      -4.962364125,      -5.148799614,      -5.810648667,      -1.032371704,       9.144122036,       9.144122036,      0.1511136301,      0.8812728997,      0.8853733396,    0.009879151658
         137,      -5.574678375,      -4.962621508,      -5.148675173,      -5.811773691,      -1.033595905,       10.97294644,       10.97294644,      0.1492863503,      0.8745826549,      0.8740801538,    0.009928112055
         138,      -5.574651123,      -4.962981072,      -5.148532013,      -5.813119535,       -1.03506159,       13.16753573,       13.16753573,      0.1471455389,      0.8667121986,      0.8607203996,     0.00998630781
         139,      -5.574596751,      -4.963495227,      -5.148384452,      -5.814728787,      -1.036815905,       15.80104288,       15.80104288,      0.1446507593,      0.8574963274,      0.8449693027,     0.01005529548
         140,      -5.574547248,      -4.964230533,      -5.148245084,      -5.816651919,      -1.038914882,       18.96125145,       18.96125145,      0.1417625442,      0.8467680612,      0.8264780588,     0.01013678993
         141,      -5.574522656,      -4.965275804,      -5.148127002,      -5.818948717,      -1.041425238,       22.75350175,       22.75350175,      0.1384458561,      0.8343713179,      0.8048873218,     0.01023261621
         142,      -5.574545814,      -4.966752017,      -5.148044591,      -5.821689939,      -1.044426252,       27.30420209,       27.30420209,      0.1346750956,      0.8201807983,      0.7798509523,     0.01034461199
         143,      -5.574651532,      -4.968823181,      -5.148012179,      -5.824959352,      -1.048012408,       32.76504251,       32.76504251,      0.1304411045,      0.8041318915,       0.751075094,     0.01047444809
         144,      -5.574892526,      -4.971708177,      -5.148042705,      -5.828856311,      -1.052296207,       39.31805102,       39.31805102,      0.1257608356,      0.7862644658,      0.7183801044,     0.01062331062
         145,      -5.575354317,      -4.975688916,      -5.148149451,       -5.83349926,      -1.057412426,       47.18166122,       47.18166122,      0.1206893765,      0.7667819746,      0.6817901758,     0.01079139365
         146,      -5.576160392,      -4.981113629,      -5.148368638,      -5.839030234,      -1.063522859,       4.718166122,       4.718166122,      0.1153330166,      0.7461296124,      0.6416641228,     0.01097716387
         147,      -5.577511083,      -4.988374584,       -5.14880377,      -5.845631051,       -1.07094263,       5.661799346,       5.661799346,      0.1148029277,      0.7440815935,       0.637670515,     0.01099563339
         148,      -5.577738667,       -4.98863094,      -5.148704783,      -5.846258911,       -1.07165075,       6.794159216,       6.794159216,      0.1141768242,      0.7416615987,      0.6329303789,     0.01101756791
         149,       -5.57753082,      -4.988931319,      -5.148551048,      -5.847011108,      -1.072499453,       8.152991059,       8.152991059,      0.1134398899,      0.7388122857,      0.6273187948,     0.01104355293
         150,      -5.577112294,      -4.989296887,      -5.148352794,      -5.847912966,      -1.073517201,       9.783589271,       9.783589271,      0.1125761267,      0.7354718721,      0.6206958789,     0.01107424374
         151,      -5.576562568,      -4.989754296,      -5.148115922,      -5.848994479,       -1.07473786,       11.74030712,       11.74030712,      0.1115687784,      0.7315761712,      0.6129082265,     0.01111035952
         152,      -5.575910631,      -4.990336031,      -5.147843528,      -5.850291496,      -1.076201986,       14.08836855,       14.08836855,       0.110401055,      0.7270621058,      0.6037923887,     0.01115266794
         153,      -5.575168385,      -4.991081768,      -5.147537602,      -5.851847006,      -1.077958166,       16.90604226,       16.90604226,      0.1090572731,      0.7218734295,      0.5931815882,     0.01120195513
         154,      -5.574345649,      -4.992041885,      -5.147200435,      -5.853712658,      -1.080064726,       20.28725071,       20.28725071,      0.1075244862,       0.715969414,      0.5809170893,     0.01125897608
         155,      -5.573462958,      -4.993281134,      -5.146834756,       -5.85595067,      -1.082591788,       24.34470085,       24.34470085,      0.1057945492,      0.7093369179,      0.5668652242,     0.01132438349
