"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -8.491772055,      -7.934519322,      -8.033532622,      -9.725512856,               2.4,               2.4,      0.1641610583,      0.9948170301,       1.054918943
           1,      -8.921260817,       -7.93582407,      -8.256467779,      -9.725513613,              2.88,              2.88,      0.1641612762,      0.9948186733,       1.054921667
           2,      -9.001950683,      -7.935830509,      -8.296407459,      -9.725516959,             3.456,             3.456,      0.1641612215,      0.9948189334,       1.054921931
           3,      -9.255991374,      -7.935831223,      -8.391028399,      -9.725525422,            4.1472,            4.1472,      0.1641611043,      0.9948188721,       1.054921602
           4,      -9.091176799,      -7.935345661,      -8.304272094,      -9.725541897,           4.97664,           4.97664,      0.1641615268,      0.9948217311,       1.054926366
           5,       -8.97264462,      -7.935446995,      -8.365966975,      -9.725568722,          5.971968,          5.971968,      0.1641613128,      0.9948212453,        1.05492521
           6,      -8.912754374,      -7.935313924,      -8.313601728,      -9.725606666,         7.1663616,         7.1663616,      0.1641615089,      0.9948231094,       1.054928119
           7,      -8.773064849,      -7.935348362,      -8.235639512,      -9.725654683,        8.59963392,        8.59963392,      0.1641610937,      0.9948218572,       1.054925485
           8,      -8.604119953,      -7.935192101,      -8.128776047,      -9.725711077,        10.3195607,        10.3195607,       0.164161114,      0.9948230951,        1.05492714
           9,      -8.604393611,      -7.936165734,      -8.201016535,      -9.725775556,       12.38347284,       12.38347284,      0.1641606705,      0.9948219746,       1.054924559
          10,      -8.548149536,      -7.936599748,      -8.165840849,      -9.725850523,       14.86016741,       14.86016741,      0.1641598496,      0.9948196447,       1.054919685
          11,      -8.548054186,      -7.937011612,      -8.156320699,      -9.725940576,        17.8322009,        17.8322009,      0.1641599542,      0.9948221976,       1.054923277
          12,      -8.498112199,      -7.937213103,      -8.103101816,      -9.726051113,       21.39864108,       21.39864108,      0.1641602338,      0.9948258833,       1.054928701
          13,       -8.49271941,       -7.93757548,       -8.09129744,      -9.726187661,       2.139864108,       2.139864108,      0.1641593586,      0.9948244768,       1.054924917
          14,       -8.49536844,      -7.938031309,      -8.090756646,      -9.726495206,       2.567836929,       2.567836929,       0.164159509,      0.9948254752,        1.05492655
          15,      -8.748289329,        -7.9388175,      -8.249503003,      -9.726503937,       3.081404315,       3.081404315,      0.1641592376,      0.9948245897,       1.054924821
          16,      -9.024651691,      -7.939303687,      -8.397435117,      -9.726515738,       3.697685178,       3.697685178,      0.1641592062,      0.9948250239,       1.054925383
          17,      -8.972399282,      -7.938941988,       -8.29209671,      -9.726532233,       4.437222213,       4.437222213,      0.1641596954,      0.9948281982,       1.054930733
          18,       -8.87419251,      -7.939168084,      -8.367491234,      -9.726555189,       5.324666656,       5.324666656,      0.1641595086,      0.9948278045,       1.054929776
          19,      -8.828154926,      -7.938749976,      -8.243720413,      -9.726586034,       6.389599987,       6.389599987,      0.1641603224,      0.9948328999,       1.054938407
          20,      -8.787802868,      -7.938921816,      -8.239669302,      -9.726625456,       7.667519985,       7.667519985,      0.1641597365,      0.9948306228,       1.054934026
          21,      -8.726300885,      -7.938852021,      -8.187513763,       -9.72667357,       9.201023982,       9.201023982,      0.1641592897,      0.9948292853,       1.054931216
          22,      -8.680937573,      -7.938946686,      -8.156070153,      -9.726730752,       11.04122878,       11.04122878,      0.1641596408,      0.9948324174,       1.054936169
          23,      -8.753697911,      -7.939882399,      -8.233093674,      -9.726798632,       13.24947453,       13.24947453,      0.1641597133,      0.9948344679,       1.054939097
          24,      -8.705793175,      -7.940252121,      -8.215628475,      -9.726880429,       15.89936944,       15.89936944,      0.1641597969,      0.9948367268,       1.054942272
          25,      -8.683659101,       -7.94058487,      -8.202054857,      -9.726980521,       19.07924333,       19.07924333,      0.1641597569,      0.9948389417,       1.054945186
          26,      -8.519319611,      -7.939733167,      -8.053189518,      -9.727103923,       19.07924333,       19.07924333,      0.1641588073,      0.9948362926,       1.054939397
          27,      -8.463279927,      -7.939845969,      -8.030706492,      -9.727275649,       19.07924333,       19.07924333,      0.1641572842,      0.9948308625,       1.054928693
          28,      -8.511033687,      -7.941351711,      -8.147706985,      -9.727447628,       19.07924333,       19.07924333,      0.1641574935,      0.9948344459,       1.054933848
          29,      -8.511933985,      -7.941355158,      -8.107564027,      -9.727620636,       19.07924333,       19.07924333,      0.1641574277,      0.9948371079,        1.05493734
          30,      -8.518530304,      -7.941286968,       -8.08021754,      -9.727794651,       19.07924333,       19.07924333,      0.1641575199,       0.994839972,        1.05494124
          31,      -8.479888585,      -7.941263249,       -8.05316554,      -9.727969464,       19.07924333,       19.07924333,      0.1641561099,      0.9948352288,       1.054931737
          32,       -8.47930529,      -7.942157265,      -8.098615198,       -9.72814496,       19.07924333,       19.07924333,      0.1641562246,      0.9948382311,       1.054935881
          33,      -8.497229279,      -7.942502856,      -8.104648181,      -9.728321133,       19.07924333,       19.07924333,      0.1641558781,      0.9948393394,       1.054936651
          34,      -8.504354563,      -7.942595013,      -8.089136296,      -9.728498006,       19.07924333,       19.07924333,      0.1641560206,      0.9948425091,        1.05494109
          35,      -8.496217239,      -7.942787337,      -8.081251163,      -9.728675592,       19.07924333,       19.07924333,      0.1641551094,      0.9948404447,       1.054936299
          36,       -8.49588269,      -7.943354052,       -8.10629157,      -9.728853887,       19.07924333,       19.07924333,      0.1641552436,      0.9948435534,       1.054940634
          37,       -8.50080475,      -7.943650489,      -8.106390002,      -9.729032881,       19.07924333,       19.07924333,       0.164154737,      0.9948437464,       1.054939803
          38,      -8.503065225,      -7.943808198,      -8.094860769,      -9.729212561,       19.07924333,       19.07924333,       0.164154892,      0.9948469743,       1.054944347
          39,       -8.49780644,      -7.944048022,      -8.091580823,      -9.729392914,       19.07924333,       19.07924333,       0.164154062,      0.9948453934,       1.054940402
          40,      -8.497186039,      -7.944448129,       -8.10201483,      -9.729573932,       19.07924333,       19.07924333,      0.1641542047,      0.9948485619,       1.054944841
          41,      -8.499894229,      -7.944740004,      -8.102961279,      -9.729755611,       19.07924333,       19.07924333,      0.1641535798,      0.9948481324,       1.054942913
          42,      -8.500761598,      -7.944943741,      -8.096610944,      -9.729937949,       19.07924333,       19.07924333,       0.164153725,      0.9948513279,       1.054947397
          43,      -8.498588211,      -7.945201454,      -8.095447436,       -9.73012094,       19.07924333,       19.07924333,      0.1641529525,       0.994850087,       1.054944044
          44,      -8.498143988,      -7.945527784,      -8.100504047,      -9.730304581,       19.07924333,       19.07924333,      0.1641530884,        0.99485324,       1.054948451
          45,      -8.499850611,      -7.945806368,      -8.101326303,      -9.730488869,       19.07924333,       19.07924333,      0.1641524264,      0.9948526173,       1.054946183
          46,      -8.500226149,      -7.946034804,       -8.09818295,      -9.730673801,       19.07924333,       19.07924333,      0.1641525644,      0.9948557899,       1.054950623
          47,      -8.499177701,      -7.946289549,      -8.097603303,      -9.730859375,       19.07924333,       19.07924333,      0.1641518271,      0.9948547539,        1.05494763
          48,       -8.49894277,      -7.946578667,      -8.100181402,      -9.731045587,       19.07924333,       19.07924333,       0.164151962,      0.9948579136,       1.054952048
          49,      -8.499703089,      -7.946841307,      -8.100579783,      -9.731232435,       19.07924333,       19.07924333,      0.1641512762,      0.9948571691,       1.054949566
          50,      -8.499898972,      -7.947078305,      -8.098938139,      -9.731419914,       19.07924333,       19.07924333,      0.1641514122,       0.994860339,       1.054954004
          51,      -8.499294769,      -7.947327425,      -8.098659109,      -9.731608019,       19.07924333,       19.07924333,      0.1641506856,      0.9948593721,       1.054951133
          52,      -8.499182481,      -7.947593112,      -8.099929991,      -9.731796742,       19.07924333,       19.07924333,      0.1641508189,      0.9948625301,       1.054955552
          53,      -8.499567797,      -7.947845148,       -8.10018154,      -9.731986076,       19.07924333,       19.07924333,      0.1641501181,      0.9948617095,        1.05495294
          54,      -8.499665702,      -7.948082649,      -8.099350627,      -9.732176012,       19.07924333,       19.07924333,      0.1641502511,      0.9948648677,        1.05495736
          55,      -8.499385406,      -7.948326167,      -8.099244278,      -9.732366541,       19.07924333,       19.07924333,      0.1641495302,      0.9948639361,       1.054954556
          56,      -8.499323352,      -7.948577003,      -8.099917566,       -9.73255765,       19.07924333,       19.07924333,      0.1641496616,       0.994867086,       1.054958965
          57,      -8.499535357,      -7.948820338,      -8.100066051,       -9.73274933,       19.07924333,       19.07924333,      0.1641489543,      0.9948662291,       1.054956294
          58,      -8.499581831,      -7.949055502,      -8.099668731,      -9.732941569,       19.07924333,       19.07924333,      0.1641490859,      0.9948693786,       1.054960704
          59,      -8.499439014,      -7.949292969,      -8.099628209,      -9.733134356,       19.07924333,       19.07924333,      0.1641483684,      0.9948684635,       1.054957934
          60,       -8.49940736,       -7.94953362,      -8.099987741,       -9.73332768,       19.07924333,       19.07924333,      0.1641484997,      0.9948716081,       1.054962338
          61,      -8.499509641,      -7.949769687,      -8.100079208,      -9.733521532,       19.07924333,       19.07924333,      0.1641477893,      0.9948707287,       1.054959632
          62,      -8.499534608,      -7.950001021,      -8.099889655,        -9.7337159,       19.07924333,       19.07924333,      0.1641479209,      0.9948738719,       1.054964036
          63,      -8.499459418,      -7.950232886,      -8.099887092,      -9.733910778,       19.07924333,       19.07924333,      0.1641472055,      0.9948729611,       1.054961278
          64,       -8.49944419,      -7.950465783,      -8.100083725,      -9.734106155,       19.07924333,       19.07924333,       0.164147337,      0.9948761001,       1.054965676
          65,      -8.499497419,      -7.950695778,       -8.10014813,      -9.734302024,       19.07924333,       19.07924333,      0.1641466251,      0.9948752061,       1.054962949
          66,      -8.499509948,      -7.950922777,      -8.100067013,      -9.734498376,       19.07924333,       19.07924333,      0.1641467566,      0.9948783426,       1.054967345
          67,      -8.499474125,      -7.951149531,      -8.100082216,      -9.734695205,       19.07924333,       19.07924333,       0.164146042,      0.9948774313,       1.054964589
          68,      -8.499465705,      -7.951376296,      -8.100198169,      -9.734892502,       19.07924333,       19.07924333,      0.1641461732,      0.9948805639,        1.05496898
          69,      -8.499494678,      -7.951601089,      -8.100246666,       -9.73509026,       19.07924333,       19.07924333,      0.1641454601,      0.9948796597,       1.054966238
          70,      -8.499500605,      -7.951823908,      -8.100220812,       -9.73528847,       19.07924333,       19.07924333,      0.1641455909,      0.9948827893,       1.054970626
          71,      -8.499483401,      -7.952046155,      -8.100244188,      -9.735487128,       19.07924333,       19.07924333,      0.1641448762,      0.9948818745,       1.054967867
          72,      -8.499479234,      -7.952268028,      -8.100318402,      -9.735686224,       19.07924333,       19.07924333,      0.1641450065,      0.9948850004,        1.05497225
          73,      -8.499494464,      -7.952488495,        -8.1003587,      -9.735885754,       19.07924333,       19.07924333,      0.1641442923,      0.9948840874,       1.054969496
          74,      -8.499498099,      -7.952707619,      -8.100360797,      -9.736085709,       19.07924333,       19.07924333,      0.1641444222,      0.9948872099,       1.054973875
          75,      -8.499489572,       -7.95292609,      -8.100387998,      -9.736286083,       19.07924333,       19.07924333,       0.164143707,      0.9948862898,       1.054971111
