"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.972123849,      -4.771578426,       -4.84122883,      -7.139217561,               2.4,               2.4,      0.2475889966,       1.146934499,       1.253983134
           1,      -6.037138505,      -4.790404531,      -4.860293137,      -7.187890224,              2.88,              2.88,      0.2476410052,       1.147406479,       1.254544718
           2,      -6.003894435,      -4.808087888,      -4.881530692,      -7.236811434,             3.456,             3.456,      0.2477005759,       1.147856741,       1.255078143
           3,      -5.924703911,      -4.823006388,      -4.906926652,       -7.28382826,            4.1472,            4.1472,      0.2477406494,       1.148229376,       1.255502353
           4,      -5.852169847,      -4.833320418,      -4.939739515,      -7.327222341,           4.97664,           4.97664,      0.2477385742,       1.148479985,       1.255764119
           5,      -5.803151829,      -4.837754064,      -4.983904722,      -7.366383326,          5.971968,          5.971968,      0.2476835228,       1.148573414,       1.255842853
           6,      -5.782424544,      -4.836535637,       -5.04234924,      -7.401958085,         7.1663616,         7.1663616,      0.2475711317,       1.148485809,       1.255745354
           7,      -5.791130641,      -4.831697832,      -5.115248806,      -7.435326887,        8.59963392,        8.59963392,       0.247381773,       1.148203009,       1.255480476
           8,      -5.825500169,       -4.82635125,      -5.197978675,      -7.467860781,        10.3195607,        10.3195607,      0.2470557476,       1.147705861,       1.255025647
           9,      -5.874560735,      -4.823479024,      -5.273834113,      -7.500498488,       12.38347284,       12.38347284,      0.2464835431,       1.146934256,       1.254293839
          10,      -5.924965995,      -4.824837441,      -5.306210688,      -7.533756329,       14.86016741,       14.86016741,      0.2455038762,       1.145742009,       1.253101259
          11,      -5.971968362,      -4.830156684,      -5.279738678,      -7.567934849,        17.8322009,        17.8322009,       0.243894236,       1.143858236,       1.251126679
          12,      -6.018921181,      -4.837059513,      -5.235854672,      -7.603292486,       21.39864108,       21.39864108,      0.2413546038,       1.140870291,       1.247864165
          13,      -6.068235512,       -4.84241205,      -5.211127074,      -7.640047523,       25.67836929,       25.67836929,      0.2375228523,       1.136269033,       1.242618945
          14,       -6.12016486,      -4.844634257,      -5.210850105,      -7.678309796,       30.81404315,       30.81404315,      0.2320700975,       1.129656299,       1.234693226
