"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
           0,      -4.453406587,      -16.70596385,      -17.30927246,      -1.218026334,        3.52027782,               2.4,               2.4,      0.4347236447,      0.5451922435,      0.8060495852,                 1
           1,       -4.61502379,      -4.243991241,      -4.285282236,      -1.772348406,       2.969721984,              2.88,              2.88,      0.5893161913,      0.9784173661,        1.38428177,    0.001049301199
           2,      -4.772652982,      -4.754187737,      -4.542947033,      -2.295217227,       2.452029726,             3.456,             3.456,      0.7132884224,       1.303792635,        1.82622908,    0.001744516359
           3,      -4.870917989,      -4.850900664,      -4.625198963,       -2.76511602,       1.989876988,            4.1472,            4.1472,      0.7965283512,       1.530702504,       2.135163884,    0.002162529999
           4,      -4.941361171,      -4.916922703,      -4.672413864,      -3.150466378,       1.613103733,           4.97664,           4.97664,      0.8478787362,       1.676972416,       2.334027132,    0.002404783438
           5,      -4.994798674,      -4.969191278,      -4.712015388,      -3.432814903,       1.336503665,          5.971968,          5.971968,      0.8756766998,       1.763538595,       2.451034143,    0.002531761642
           6,      -5.038959049,      -5.013875059,      -4.750021247,      -3.632456096,       1.138730515,         7.1663616,         7.1663616,      0.8876900824,       1.811029852,       2.514305309,    0.002585894871
           7,      -5.078876667,      -5.054361309,      -4.786958258,      -3.784007159,      0.9871333718,        8.59963392,        8.59963392,      0.8905142869,       1.836606791,       2.547302792,    0.002598580594
           8,       -5.11666666,      -5.092573427,      -4.822269042,      -3.910098995,      0.8605773502,        10.3195607,        10.3195607,      0.8890027639,       1.852436752,       2.566681628,    0.002605381576
           9,      -5.152972334,      -5.129502387,        -4.8556334,      -4.021862096,      0.7484366029,       12.38347284,       12.38347284,      0.8861473697,       1.865761243,       2.582386719,    0.002618270603
          10,      -5.188310007,      -5.165627181,       -4.88747962,      -4.124738907,      0.6453462331,       14.86016741,       14.86016741,      0.8834008266,       1.879996068,       2.599160487,    0.002630706829
          11,      -5.222978993,      -5.201041893,      -4.918270753,      -4.221638945,      0.5483714667,        17.8322009,        17.8322009,        0.88123055,       1.896218395,       2.618548085,    0.002640557947
          12,      -5.256967007,      -5.235535358,       -4.94804349,      -4.314216475,      0.4558285059,       21.39864108,       21.39864108,      0.8795504262,       1.914300354,       2.640400541,    0.002648198777
          13,      -5.289871763,        -5.2685945,      -4.976484957,      -4.403540745,      0.3666274596,       25.67836929,       25.67836929,      0.8779814703,       1.933591613,        2.66378591,    0.002655346791
          14,      -5.320852104,      -5.299249741,      -5.002892055,      -4.490286915,      0.2800783704,       30.81404315,       30.81404315,       0.875943095,       1.953250638,       2.687434404,    0.002664655045
          15,      -5.348531973,      -5.325823571,      -5.025961555,      -4.574853167,      0.1957728242,       36.97685178,       36.97685178,      0.8726784638,       1.972446716,       2.709993938,    0.002679618775
