"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
           0,      -3.955962455,      -16.36593457,      -16.97462983,     -0.5567508992,       4.181553255,               2.4,               2.4,      0.4570772702,      0.4398234208,      0.6813738876,                 1
           1,      -4.113881381,      -3.665322443,      -3.762119811,      -1.135907495,       3.604964793,              2.88,              2.88,      0.5913232913,      0.8472181536,       1.222635677,    0.000908105756
           2,      -4.254432776,      -4.217214209,      -4.036620132,      -1.699132256,       3.044282039,             3.456,             3.456,      0.7280136634,       1.214184007,       1.719141173,    0.001659137661
           3,      -4.362266066,      -4.325506755,      -4.126666565,       -2.23279196,       2.516143411,            4.1472,            4.1472,      0.8196142862,       1.471859033,       2.068575603,    0.002106180248
           4,      -4.439038866,      -4.397714258,      -4.175134376,      -2.705496366,       2.052647271,           4.97664,           4.97664,      0.8750185166,       1.638240727,       2.293629238,     0.00235945137
           5,      -4.496434446,      -4.453983411,      -4.215573586,       -3.06598314,       1.702872162,          5.971968,          5.971968,      0.9032409138,       1.736021169,       2.424721077,    0.002484434182
           6,      -4.541877422,      -4.501241545,      -4.254180103,      -3.302220187,       1.471744419,         7.1663616,         7.1663616,      0.9129972626,       1.788270983,       2.493256308,    0.002527178445
           7,        -4.5810965,      -4.543234972,      -4.291095205,      -3.463813899,       1.310030038,        8.59963392,        8.59963392,      0.9119273565,       1.814577972,       2.526030213,    0.002531871389
           8,       -4.61740995,      -4.582438361,      -4.326020446,      -3.592115127,       1.180416555,        10.3195607,        10.3195607,      0.9057699923,       1.829014637,        2.54232951,    0.002559063123
           9,      -4.652176839,      -4.620004072,      -4.358841114,      -3.704480175,       1.067156358,       12.38347284,       12.38347284,      0.8981608231,       1.840206387,       2.554000192,    0.002592950904
          10,      -4.685514172,      -4.655809269,      -4.389190517,      -3.807508916,      0.9637568139,       14.86016741,       14.86016741,      0.8908939086,       1.852485706,       2.567005914,    0.002625578423
          11,      -4.716512748,      -4.688599153,      -4.416025454,      -3.904047023,      0.8671765101,        17.8322009,        17.8322009,      0.8844158089,       1.867375814,       2.583404689,     0.00265487731
          12,      -4.743062333,       -4.71577309,      -4.437109382,       -3.99545695,      0.7759177059,       21.39864108,       21.39864108,      0.8782215894,       1.884812402,       2.602925669,    0.002683089868
          13,      -4.761694837,      -4.732981031,      -4.448847697,      -4.082455729,      0.6892033451,       25.67836929,       25.67836929,      0.8710538953,        1.90398389,       2.623992343,    0.002716004911
          14,      -4.768643175,      -4.734732988,      -4.447625247,      -4.165474646,      0.6065864539,       30.81404315,       30.81404315,      0.8608843345,       1.923716321,       2.644082308,    0.002763256605
