"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.972123849,      -4.771578426,       -4.84122883,      -9.383816586,               2.4,               2.4,      0.2475891446,       1.146938537,       1.253987207
           1,      -6.038535378,      -4.790435252,       -4.86069451,      -9.088106055,              2.88,              2.88,      0.2476413759,       1.147415738,       1.254554233
           2,      -6.003121672,       -4.80816191,       -4.88256518,      -8.900125883,             3.456,             3.456,      0.2477004473,        1.14786959,       1.255091209
           3,      -5.922205404,      -4.823061587,      -4.908887798,      -8.770402386,            4.1472,            4.1472,      0.2477385177,       1.148241179,       1.255513913
           4,      -5.849947977,      -4.833230201,      -4.942967659,      -8.681950845,           4.97664,           4.97664,      0.2477325216,          1.148484,       1.255767593
           5,      -5.802712801,      -4.837416235,      -4.988705612,      -8.629117954,          5.971968,          5.971968,      0.2476711184,       1.148562487,       1.255832193
           6,      -5.784744435,      -4.835982431,      -5.048848007,      -8.609172603,         7.1663616,         7.1663616,      0.2475481302,       1.148453631,       1.255715438
           7,      -5.796596624,      -4.831124823,      -5.123205092,      -8.618544478,        8.59963392,        8.59963392,      0.2473398692,        1.14814316,       1.255424594
           8,      -5.833697867,       -4.82602118,       -5.20634578,      -8.650758737,        10.3195607,        10.3195607,       0.246980554,       1.147607599,       1.254930482
           9,      -5.884373511,      -4.823576785,      -5.279669782,      -8.693340161,       12.38347284,       12.38347284,      0.2463528251,       1.146776313,       1.254133353
          10,      -5.935460765,       -4.82535722,      -5.306096589,      -8.726633002,       14.86016741,       14.86016741,      0.2452857128,       1.145486386,       1.252829634
          11,      -5.982972952,      -4.830875017,      -5.276166224,      -8.728995513,        17.8322009,        17.8322009,      0.2435450914,       1.143447339,       1.250671518
          12,      -6.030375636,       -4.83764267,      -5.233415277,      -8.695087813,       21.39864108,       21.39864108,      0.2408221233,       1.140234572,       1.247128586
          13,      -6.079921354,      -4.842632246,      -5.211048466,      -8.636379186,       25.67836929,       25.67836929,      0.2367595412,       1.135356422,       1.241509564
          14,      -6.131768698,      -4.844514873,      -5.211985485,      -8.566622607,       2.567836929,       2.567836929,      0.2310595676,       1.128486004,       1.233187281
          15,      -6.183142562,      -4.844159843,      -5.221959565,      -8.562467504,       3.081404315,       3.081404315,      0.2302983077,       1.127588022,        1.23206824
          16,      -6.182158522,      -4.844190561,      -5.224996641,      -8.551247572,       3.697685178,       3.697685178,      0.2293827794,       1.126521535,       1.230725908
          17,      -6.181424201,       -4.84393678,      -5.230598964,      -8.538322107,       4.437222213,       4.437222213,      0.2282877253,       1.125260805,       1.229123728
          18,      -6.182649878,      -4.843334987,      -5.239214792,      -8.523672493,       5.324666656,       5.324666656,      0.2269841045,        1.12377433,       1.227216357
          19,      -6.187256288,      -4.842370859,      -5.250562449,      -8.509438992,       6.389599987,       6.389599987,      0.2257055067,       1.122244128,       1.225294983
          20,      -6.193793413,      -4.841503837,      -5.266425536,      -8.493588959,       7.667519985,       7.667519985,      0.2241441398,       1.120384636,       1.222931091
          21,      -6.202433825,      -4.840436466,      -5.279761727,      -8.475861605,       9.201023982,       9.201023982,      0.2222416903,       1.118135808,       1.220028561
          22,      -6.211565149,       -4.83966111,       -5.28640039,      -8.455616179,       11.04122878,       11.04122878,      0.2199370555,       1.115448036,       1.216492545
          23,      -6.219362046,      -4.839441304,       -5.28350155,      -8.432035887,       13.24947453,       13.24947453,      0.2171736515,       1.112300775,       1.212250914
          24,      -6.226384569,      -4.839680863,      -5.273140137,      -8.404919144,       15.89936944,       15.89936944,      0.2139133926,       1.108733108,       1.207294375
          25,      -6.234106771,      -4.839924438,      -5.260972249,      -8.373928624,       19.07924333,       19.07924333,      0.2101583007,        1.10488345,       1.201736168
          26,      -6.243725395,      -4.839723622,      -5.251153549,      -8.339073263,       1.907924333,       1.907924333,      0.2059741754,       1.101017745,       1.195870405
          27,       -6.25545114,      -4.838911759,      -5.243432428,      -8.335218123,       2.289509199,       2.289509199,      0.2054570975,        1.10057197,       1.195176734
          28,      -6.254371833,      -4.838828897,      -5.243534949,       -8.32975436,       2.747411039,       2.747411039,      0.2048541825,       1.100066094,       1.194380517
          29,      -6.252788986,      -4.838553943,      -5.245534634,      -8.323350234,       3.296893247,       3.296893247,      0.2041546922,       1.099495555,       1.193471293
          30,      -6.251835725,      -4.838032682,        -5.2499655,      -8.315902794,       3.956271897,       3.956271897,      0.2033476598,       1.098856598,       1.192438642
          31,      -6.252944716,      -4.837229323,      -5.256977988,      -8.307306372,       4.747526276,       4.747526276,      0.2024224223,       1.098147351,       1.191273252
          32,      -6.257341369,      -4.836172583,      -5.265964313,      -8.297502594,       5.697031531,       5.697031531,      0.2013694218,       1.097369576,       1.189968982
          33,       -6.26489957,      -4.834986058,      -5.275165802,      -8.287690299,       6.836437837,       6.836437837,      0.2002918636,       1.096561452,       1.188625754
          34,      -6.271852992,      -4.834231754,      -5.285661658,      -8.276417502,       8.203725405,       8.203725405,      0.1990532753,       1.095694744,        1.18714377
          35,      -6.276853086,      -4.833632383,      -5.289035808,       -8.26341725,       9.844470486,       9.844470486,      0.1976452708,       1.094796309,       1.185549458
          36,      -6.279990281,      -4.833477029,      -5.283665809,       -8.24810021,       11.81336458,       11.81336458,      0.1960698158,       1.093909854,       1.183895034
          37,      -6.282095485,      -4.833699543,      -5.271679444,      -8.230229938,        14.1760375,        14.1760375,      0.1943431042,       1.093093535,       1.182259048
