"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          84,      -8.859733854,      -7.190127624,      -7.425676988,      -9.046343675,       19.07924333,       19.07924333,      0.1650995395,      0.9813527672,       1.039552894,   2.391489353e-07
          85,        -8.8584093,      -7.190531085,      -7.425908041,      -9.046563062,       19.07924333,       19.07924333,      0.1650992766,      0.9813608245,       1.039560933,    2.45519302e-07
          86,      -8.856601198,      -7.190947416,      -7.426099716,      -9.046783066,       19.07924333,       19.07924333,      0.1650990113,      0.9813688659,       1.039568954,   2.519453299e-07
          87,       -8.85710564,      -7.191402283,      -7.426319377,       -9.04700379,       19.07924333,       19.07924333,      0.1650987433,      0.9813768896,       1.039576955,   2.584380468e-07
          88,      -8.857800271,      -7.191872946,      -7.426553008,      -9.047225298,       19.07924333,       19.07924333,      0.1650984724,      0.9813848944,       1.039584936,   2.650027789e-07
          89,      -8.858145961,      -7.192349206,      -7.426784603,      -9.047447609,       19.07924333,       19.07924333,      0.1650981985,      0.9813928803,       1.039592897,   2.716375331e-07
          90,       -8.85841078,      -7.192824955,      -7.427019808,      -9.047670722,       19.07924333,       19.07924333,      0.1650979222,      0.9814008479,       1.039600839,   2.783327718e-07
          91,      -8.858760098,      -7.193295974,      -7.427270597,      -9.047894634,       19.07924333,       19.07924333,       0.165097644,      0.9814087983,       1.039608764,   2.850720174e-07
          92,      -8.859160662,      -7.193759807,      -7.427543253,      -9.048119355,       19.07924333,       19.07924333,       0.165097365,      0.9814167336,       1.039616677,   2.918328195e-07
          93,      -8.859559059,      -7.194215019,      -7.427838018,      -9.048344897,       19.07924333,       19.07924333,      0.1650970862,       0.981424656,        1.03962458,   2.985878632e-07
          94,      -8.859955198,      -7.194661174,      -7.428151631,      -9.048571265,       19.07924333,       19.07924333,      0.1650968089,      0.9814325685,       1.039632479,    3.05306148e-07
          95,      -8.860365965,      -7.195099418,      -7.428478822,      -9.048798464,       19.07924333,       19.07924333,      0.1650965345,      0.9814404739,       1.039640376,   3.119541802e-07
          96,        -8.8607983,      -7.195531527,       -7.42881354,      -9.049026496,       19.07924333,       19.07924333,      0.1650962644,      0.9814483752,       1.039648277,   3.184971967e-07
          97,      -8.861251245,      -7.195959462,      -7.429149913,      -9.049255367,       19.07924333,       19.07924333,      0.1650960002,      0.9814562754,       1.039656186,   3.249004667e-07
          98,      -8.861721297,      -7.196385007,      -7.429483163,       -9.04948508,       19.07924333,       19.07924333,       0.165095743,      0.9814641773,       1.039664107,   3.311306863e-07
          99,       -8.86220405,      -7.196809513,      -7.429810168,       -9.04971564,       19.07924333,       19.07924333,      0.1650954943,      0.9814720835,       1.039672044,    3.37157426e-07
         100,       -8.86269483,      -7.197233752,      -7.430129604,      -9.049947052,       19.07924333,       19.07924333,       0.165095255,      0.9814799961,       1.039679999,   3.429545275e-07
         101,      -8.863189955,      -7.197657907,      -7.430441787,       -9.05017932,       19.07924333,       19.07924333,      0.1650950261,      0.9814879168,       1.039687974,   3.485013084e-07
         102,      -8.863687292,      -7.198081664,      -7.430748311,       -9.05041245,       19.07924333,       19.07924333,       0.165094808,      0.9814958469,       1.039695971,   3.537834313e-07
         103,      -8.864185531,      -7.198504374,      -7.431051594,      -9.050646446,       19.07924333,       19.07924333,      0.1650946013,      0.9815037869,       1.039703989,   3.587933258e-07
         104,      -8.864683179,      -7.198925234,      -7.431354385,      -9.050881311,       19.07924333,       19.07924333,      0.1650944058,       0.981511737,       1.039712029,   3.635301113e-07
         105,      -8.865178109,      -7.199343462,      -7.431659328,      -9.051117048,       19.07924333,       19.07924333,      0.1650942213,      0.9815196969,        1.03972009,   3.679989728e-07
         106,      -8.865667646,      -7.199758429,      -7.431968618,      -9.051353661,       19.07924333,       19.07924333,      0.1650940475,      0.9815276658,       1.039728168,   3.722104907e-07
         107,      -8.866149256,      -7.200169756,      -7.432283773,       -9.05159115,       19.07924333,       19.07924333,      0.1650938837,      0.9815356426,       1.039736264,   3.761791987e-07
         108,      -8.866621259,      -7.200577338,      -7.432605549,      -9.051829517,       19.07924333,       19.07924333,      0.1650937292,      0.9815436262,       1.039744372,   3.799223374e-07
         109,      -8.867083425,      -7.200981346,      -7.432933959,      -9.052068761,       19.07924333,       19.07924333,      0.1650935832,      0.9815516151,       1.039752492,   3.834585981e-07
         110,      -8.867537037,      -7.201382177,       -7.43326838,      -9.052308879,       19.07924333,       19.07924333,       0.165093445,      0.9815596079,       1.039760621,   3.868070023e-07
         111,      -8.867984369,      -7.201780396,      -7.433607715,       -9.05254987,       19.07924333,       19.07924333,      0.1650933138,      0.9815676031,       1.039768755,   3.899860888e-07
         112,      -8.868429012,      -7.202176662,      -7.433950576,       -9.05279173,       19.07924333,       19.07924333,      0.1650931889,      0.9815755995,       1.039776894,   3.930134344e-07
         113,      -8.868874854,       -7.20257166,      -7.434295457,      -9.053034452,       19.07924333,       19.07924333,      0.1650930695,      0.9815835958,       1.039785034,   3.959054959e-07
