"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          15,      -7.415979625,      -5.641685229,      -6.018592063,      -8.357759364,      -3.652994445,       36.97685178,       36.97685178,      0.1260904036,       1.177916807
          16,      -7.390907948,      -5.655987324,      -6.018963102,      -8.352041955,      -3.803294772,       44.37222213,       44.37222213,      0.1261075928,       1.177945925
          17,      -7.366497208,      -5.671399475,      -6.019763865,      -8.341337333,      -3.916163898,       53.24666656,       53.24666656,       0.126126197,       1.177972672
          18,      -7.341774254,      -5.688101565,      -6.021253398,      -8.326504187,      -3.986700307,       63.89599987,       63.89599987,      0.1261433402,        1.17799266
          19,      -7.319052426,      -5.706234517,      -6.023664545,      -8.309529468,      -4.029917577,       76.67519985,       76.67519985,      0.1261573162,       1.178004437
          20,       -7.29988327,      -5.725880203,      -6.027442321,       -8.29267665,      -4.059705397,       92.01023982,       92.01023982,      0.1261685536,       1.178010011
          21,      -7.284983245,      -5.747082571,      -6.033046409,      -8.277917209,      -4.091691494,       110.4122878,       110.4122878,      0.1261778006,       1.178010821
          22,      -7.274494183,       -5.76988729,      -6.040821289,      -8.266807999,      -4.129130129,       132.4947453,       132.4947453,      0.1261832397,       1.178002811
          23,       -7.26870637,      -5.794356657,      -6.051051199,      -8.260649887,      -4.146606408,       158.9936944,       158.9936944,      0.1261799723,       1.177975471
          24,      -7.267585242,      -5.820609578,      -6.064045705,      -8.260831257,      -4.132681841,       190.7924333,       190.7924333,      0.1261646675,        1.17791888
          25,      -7.271326884,      -5.848946544,      -6.080306218,      -8.269015419,      -4.107876553,       190.7924333,       190.7924333,      0.1261424065,       1.177838306
          26,      -7.280429059,      -5.879959396,       -6.10037176,      -8.290698082,      -4.121225491,       190.7924333,       190.7924333,      0.1261271908,       1.177771345
          27,      -7.311028075,       -5.91385342,      -6.130325338,      -8.313297678,      -4.129318284,       190.7924333,       190.7924333,      0.1261233104,       1.177733912
          28,      -7.343633369,      -5.951042251,      -6.165072059,      -8.338196553,      -4.134567542,       190.7924333,       190.7924333,      0.1261290787,       1.177727693
          29,      -7.376675671,      -5.991581143,      -6.202753063,      -8.365887738,       -4.14670141,       190.7924333,       190.7924333,      0.1261399927,       1.177744224
          30,      -7.412485563,      -6.035379045,      -6.243540953,      -8.396499934,        -4.1631308,       190.7924333,       190.7924333,      0.1261513212,       1.177770998
          31,      -7.452246802,      -6.082203126,      -6.287527782,      -8.429936943,      -4.178278667,       190.7924333,       190.7924333,      0.1261594677,       1.177795947
          32,      -7.496067307,      -6.131770545,      -6.334515193,      -8.465924412,      -4.194282151,       190.7924333,       190.7924333,      0.1261623435,       1.177810164
          33,      -7.543619349,      -6.183814847,      -6.384264924,      -8.504042885,      -4.212315672,       190.7924333,       190.7924333,      0.1261593452,       1.177809286
          34,      -7.594537116,      -6.238117298,      -6.436493487,      -8.543757867,      -4.230922169,       19.07924333,       19.07924333,      0.1261512552,       1.177793683
          35,      -7.648343491,      -6.294541656,       -6.49096702,      -8.602784177,      -4.611054449,       22.89509199,       22.89509199,      0.1261501411,       1.177790747
          36,      -7.966369819,      -6.320089085,      -6.597212992,      -8.602656003,      -4.577107973,       27.47411039,       27.47411039,      0.1261489302,       1.177787825
          37,      -8.149121612,      -6.346163259,      -6.691086026,       -8.60366707,      -4.546062005,       32.96893247,       32.96893247,      0.1261473074,       1.177784481
          38,      -7.998135066,      -6.381570355,      -6.709135247,      -8.606201981,       -4.51982356,       39.56271897,       39.56271897,      0.1261450938,       1.177779951
          39,      -7.954111289,      -6.422130593,      -6.714496905,      -8.610547641,       -4.49424868,       47.47526276,       47.47526276,      0.1261421381,       1.177773515
          40,      -7.976002929,      -6.465021235,      -6.738753996,       -8.61701731,        -4.4701609,       56.97031531,       56.97031531,      0.1261382511,        1.17776458
          41,      -8.000669094,       -6.51086357,      -6.773848644,      -8.625949205,      -4.447670053,       68.36437837,       68.36437837,      0.1261333159,       1.177752871
          42,      -8.020639655,      -6.560514561,      -6.811820337,      -8.637664423,      -4.427072599,       82.03725405,       82.03725405,      0.1261273942,       1.177738591
          43,      -8.046369034,      -6.613929754,      -6.852890277,      -8.652446079,      -4.408388133,       98.44470486,       98.44470486,      0.1261206972,       1.177722332
          44,      -8.080811679,      -6.670762077,      -6.898614383,      -8.670521073,      -4.391162595,       118.1336458,       118.1336458,      0.1261134856,       1.177704784
          45,      -8.121926672,      -6.730679138,      -6.948926585,      -8.692011132,      -4.374642392,       118.1336458,       118.1336458,      0.1261060451,        1.17768659
          46,      -8.167992519,      -6.793237065,      -7.003060607,      -8.718484794,      -4.394567878,       11.81336458,       11.81336458,      0.1260996829,       1.177670915
          47,      -8.234730931,      -6.855784431,      -7.064153005,      -8.752321554,      -4.674774176,        14.1760375,        14.1760375,      0.1260990287,       1.177669061
          48,      -8.518779926,      -6.880087991,      -7.156854125,      -8.754189175,      -4.662731916,         17.011245,         17.011245,      0.1260983186,       1.177667066
          49,      -8.757635288,      -6.902579695,      -7.262654936,      -8.756444564,       -4.64658489,         20.413494,         20.413494,      0.1260974601,       1.177664894
          50,      -8.653388498,       -6.93311398,      -7.297014183,      -8.759280301,      -4.629547981,        24.4961928,        24.4961928,      0.1260963956,       1.177662404
          51,      -8.557768406,      -6.969638842,      -7.295996576,      -8.762782623,      -4.612753026,       29.39543136,       29.39543136,      0.1260951267,       1.177659494
          52,      -8.573050781,      -7.007744807,      -7.309800112,      -8.767003596,      -4.596476365,       35.27451763,       35.27451763,      0.1260936698,       1.177656117
          53,       -8.60489308,      -7.046596902,      -7.339807131,      -8.772031338,      -4.580445442,       42.32942116,       42.32942116,      0.1260920251,       1.177652249
          54,      -8.622032033,      -7.086966836,      -7.372294845,      -8.777980539,       -4.56451249,       50.79530539,       50.79530539,      0.1260901854,       1.177647904
          55,      -8.633845778,      -7.128702439,      -7.402709608,      -8.784960182,      -4.548801582,       60.95436647,       60.95436647,      0.1260881607,       1.177643169
          56,      -8.649228037,      -7.170968185,      -7.432825446,      -8.793055179,      -4.533429809,       73.14523976,       73.14523976,      0.1260860016,        1.17763825
          57,      -8.666711937,      -7.213006635,      -7.463247378,      -8.802306934,      -4.518255186,       87.77428771,       87.77428771,      0.1260838226,       1.177633524
          58,      -8.683688669,      -7.254173795,      -7.493077232,      -8.812679167,      -4.502794895,       8.777428771,       8.777428771,      0.1260817985,       1.177629502
          59,      -8.699804445,      -7.293806694,      -7.521631434,      -8.834268697,      -4.732839795,       10.53291453,       10.53291453,      0.1260815927,       1.177628965
          60,      -8.856320573,      -7.306934299,      -7.575755799,      -8.835186871,      -4.727264794,       12.63949743,       12.63949743,      0.1260813791,       1.177628418
          61,      -8.939129794,      -7.316737996,       -7.64487728,      -8.836197655,      -4.718107828,       15.16739692,       15.16739692,      0.1260811327,       1.177627887
          62,      -8.966833664,      -7.330479455,      -7.674621786,      -8.837441284,      -4.706700532,        18.2008763,        18.2008763,      0.1260808246,       1.177627337
          63,      -8.917614268,      -7.348693642,      -7.670752061,       -8.83899727,      -4.694675746,       21.84105156,       21.84105156,      0.1260804511,        1.17762674
          64,       -8.90315049,      -7.368396365,      -7.666022811,      -8.840877135,      -4.682724229,       26.20926187,       26.20926187,      0.1260800311,       1.177626106
          65,      -8.908292234,       -7.38803146,      -7.672243352,      -8.843090486,      -4.670682596,       31.45111425,       31.45111425,       0.126079585,       1.177625464
          66,      -8.910326142,      -7.407935469,      -7.682980733,        -8.8456784,      -4.658190569,        37.7413371,        37.7413371,      0.1260791264,       1.177624842
          67,      -8.906904465,      -7.428404281,      -7.692788486,      -8.848694878,      -4.645065254,       45.28960451,       45.28960451,      0.1260786657,       1.177624264
          68,      -8.903660659,      -7.449098004,      -7.701933974,      -8.852181416,      -4.631242927,       54.34752542,       54.34752542,      0.1260782139,       1.177623747
          69,      -8.903206213,      -7.469507257,      -7.711739744,      -8.856155014,      -4.616597816,        65.2170305,        65.2170305,      0.1260777824,       1.177623285
          70,       -8.90530992,      -7.489158352,      -7.722339784,      -8.860599555,      -4.600801847,        65.2170305,        65.2170305,      0.1260773853,       1.177622855
          71,      -8.909744145,      -7.507540276,      -7.733366584,      -8.867127633,      -4.614347891,        65.2170305,        65.2170305,      0.1260770754,        1.17762246
          72,      -8.930063396,      -7.523753834,      -7.748904294,      -8.873027407,       -4.62644535,        65.2170305,        65.2170305,      0.1260768142,       1.177622048
          73,      -8.951284466,      -7.537940593,      -7.765020188,      -8.878386548,      -4.637540376,        6.52170305,        6.52170305,      0.1260765662,        1.17762154
          74,      -8.970597436,      -7.550315286,      -7.779546618,      -8.891955169,      -4.840189672,        7.82604366,        7.82604366,       0.126076548,       1.177621441
          75,      -9.026860814,       -7.55433596,      -7.801332583,      -8.892055043,      -4.836390828,       9.391252392,       9.391252392,      0.1260765326,       1.177621345
          76,      -9.048762266,      -7.556215692,      -7.830979969,      -8.892086966,      -4.829708737,       11.26950287,       11.26950287,      0.1260765101,       1.177621259
          77,       -9.06903175,      -7.559294654,      -7.848135578,      -8.892148954,      -4.820231067,       13.52340344,       13.52340344,      0.1260764678,       1.177621168
          78,      -9.063162968,      -7.564675756,      -7.849916092,      -8.892322293,      -4.809362176,       16.22808413,       16.22808413,      0.1260764007,       1.177621051
          79,      -9.056009412,        -7.5712484,      -7.845738726,      -8.892621396,      -4.798136933,       19.47370096,       19.47370096,       0.126076314,       1.177620894
          80,      -9.058120824,      -7.577674516,      -7.844396613,      -8.893024155,      -4.786602502,       23.36844115,       23.36844115,      0.1260762133,       1.177620691
          81,      -9.062434621,      -7.583569598,      -7.846806534,      -8.893526036,      -4.774321178,       28.04212938,       28.04212938,       0.126076098,       1.177620421
          82,      -9.064895325,       -7.58908519,       -7.85006377,      -8.894151902,      -4.760928227,       33.65055526,       33.65055526,      0.1260759599,       1.177620047
          83,      -9.066308024,      -7.594249831,      -7.852651474,      -8.894934521,      -4.746220333,       40.38066631,       40.38066631,      0.1260757848,       1.177619511
          84,      -9.068529312,      -7.598896401,      -7.854745945,      -8.895898859,      -4.730028655,       48.45679957,       48.45679957,      0.1260755512,       1.177618727
          85,      -9.071936132,      -7.602841673,      -7.856602228,      -8.897061574,      -4.712115781,       58.14815949,       58.14815949,      0.1260752279,       1.177617577
          86,      -9.076133629,      -7.605948537,      -7.858075732,      -8.898435413,      -4.692133082,       69.77779139,       69.77779139,      0.1260747781,       1.177615921
          87,      -9.080849547,      -7.608094263,      -7.858914152,      -8.900033042,      -4.669659701,       6.977779139,       6.977779139,      0.1260741726,       1.177613637
          88,      -9.085794546,      -7.609144382,      -7.858913157,      -8.913463517,       -4.90506135,       8.373334966,       8.373334966,      0.1260741273,       1.177613392
          89,      -9.124832229,      -7.610358239,       -7.87258779,      -8.913364039,      -4.899967084,       10.04800196,       10.04800196,      0.1260740702,       1.177613107
          90,      -9.139460255,      -7.610163378,      -7.890355837,      -8.913168212,      -4.891514234,       12.05760235,       12.05760235,      0.1260739929,        1.17761277
          91,      -9.157281135,      -7.610463732,      -7.900729679,      -8.912985812,      -4.880522997,       14.46912282,       14.46912282,      0.1260738843,       1.177612361
          92,       -9.15916827,      -7.611962079,      -7.901883314,      -8.912890026,      -4.868496419,       17.36294739,       17.36294739,      0.1260737397,       1.177611856
          93,      -9.156993625,      -7.614133162,      -7.898560529,      -8.912880298,       -4.85606381,       20.83553686,       20.83553686,      0.1260735606,       1.177611235
          94,      -9.159052043,      -7.616226404,      -7.896060481,      -8.912931439,      -4.842922858,       25.00264424,       25.00264424,      0.1260733464,       1.177610478
          95,      -9.162739212,      -7.617977958,      -7.895597537,      -8.913046274,      -4.828562816,       30.00317308,       30.00317308,      0.1260730911,       1.177609553
          96,      -9.165685844,      -7.619481238,      -7.895710926,      -8.913256147,      -4.812659004,        36.0038077,        36.0038077,      0.1260727852,       1.177608421
          97,      -9.167818145,       -7.62080508,      -7.895360147,       -8.91359811,      -4.795004796,       43.20456924,       43.20456924,       0.126072419,       1.177607036
          98,      -9.169943585,      -7.621884634,      -7.894517799,      -8.914105599,      -4.775381593,       51.84548309,       51.84548309,       0.126071983,       1.177605349
          99,        -9.1722594,      -7.622598848,      -7.893347861,      -8.914813522,      -4.753527171,       62.21457971,       62.21457971,        0.12607147,       1.177603317
         100,       -9.17436285,      -7.622815405,      -7.891823612,      -8.915763992,      -4.729182211,       62.21457971,       62.21457971,      0.1260708925,       1.177600949
         101,      -9.175617657,      -7.622382376,      -7.889830493,      -8.918621982,      -4.739363413,       62.21457971,       62.21457971,      0.1260703894,       1.177598757
         102,      -9.188799365,      -7.621839893,      -7.891015848,      -8.921298556,      -4.748095689,       62.21457971,       62.21457971,      0.1260699866,        1.17759684
         103,      -9.202482318,      -7.621302716,      -7.893014182,      -8.923866138,      -4.756049771,       62.21457971,       62.21457971,      0.1260697075,       1.177595271
         104,      -9.213723271,      -7.620846877,      -7.894793603,       -8.92636414,      -4.763544298,       62.21457971,       62.21457971,      0.1260695656,       1.177594099
         105,      -9.223162567,      -7.620454868,      -7.896425241,      -8.928812445,      -4.770763409,       62.21457971,       62.21457971,       0.126069565,       1.177593347
         106,      -9.231229164,       -7.62010671,      -7.898024321,      -8.931222671,      -4.777824662,       62.21457971,       62.21457971,      0.1260697041,       1.177593022
         107,      -9.237819684,      -7.619795869,      -7.899594542,      -8.933601022,      -4.784809967,       62.21457971,       62.21457971,       0.126069979,        1.17759312
         108,        -9.2428312,      -7.619521048,      -7.901117945,      -8.935949438,      -4.791779463,       62.21457971,       62.21457971,      0.1260703857,       1.177593633
         109,      -9.246341403,      -7.619282282,      -7.902587467,      -8.938266879,      -4.798776344,       62.21457971,       62.21457971,      0.1260709197,       1.177594546
         110,      -9.248540499,      -7.619080405,      -7.904002369,      -8.940550425,      -4.805830703,       62.21457971,       62.21457971,      0.1260715748,       1.177595836
         111,      -9.249662365,      -7.618916541,      -7.905364167,       -8.94279606,      -4.812962299,       62.21457971,       62.21457971,      0.1260723419,        1.17759747
         112,      -9.249957491,      -7.618791496,      -7.906676984,      -8.944999225,      -4.820182995,       62.21457971,       62.21457971,      0.1260732089,       1.177599406
         113,      -9.249660605,      -7.618705434,      -7.907949336,      -8.947155238,      -4.827498978,       62.21457971,       62.21457971,      0.1260741605,       1.177601594
         114,      -9.248974221,      -7.618658545,      -7.909192675,      -8.949259602,      -4.834913014,       74.65749565,       74.65749565,      0.1260751799,       1.177603981
         115,      -9.248047494,      -7.618651042,      -7.910420659,      -8.950215546,      -4.804118676,       7.465749565,       7.465749565,      0.1260764764,       1.177607045
         116,      -9.227301276,      -7.617898387,      -7.907636543,      -8.958363007,      -5.072993407,       8.958899478,       8.958899478,      0.1260766162,       1.177607362
         117,      -9.299296935,      -7.619682104,      -7.919355145,      -8.958433712,      -5.064394074,       10.75067937,       10.75067937,      0.1260767799,        1.17760775
         118,      -9.315266853,      -7.619969033,      -7.935858605,      -8.958503758,      -5.053050182,       12.90081525,       12.90081525,      0.1260769734,       1.177608213
         119,      -9.335890162,      -7.620367278,      -7.945699224,      -8.958595458,      -5.040371615,        15.4809783,        15.4809783,      0.1260772031,       1.177608763
         120,      -9.332738562,      -7.621581723,      -7.946727028,      -8.958724096,      -5.026639651,       18.57717396,       18.57717396,      0.1260774793,       1.177609423
         121,      -9.322053417,      -7.623295481,      -7.943282446,       -8.95889674,      -5.011811052,       22.29260875,       22.29260875,       0.126077814,       1.177610225
         122,       -9.31648667,      -7.624943811,      -7.940314913,      -8.959118266,      -4.995681227,        26.7511305,        26.7511305,      0.1260782184,       1.177611196
         123,      -9.311954215,      -7.626306336,      -7.939109355,        -8.9593936,      -4.978117958,        32.1013566,        32.1013566,      0.1260787039,       1.177612364
         124,      -9.304759803,      -7.627438966,      -7.938451961,      -8.959726534,      -4.959075244,       38.52162792,       38.52162792,      0.1260792854,       1.177613763
         125,      -9.294850792,      -7.628383966,      -7.937362127,      -8.960118888,      -4.938509275,        46.2259535,        46.2259535,      0.1260799809,       1.177615433
         126,      -9.283314331,      -7.629080997,       -7.93572553,      -8.960570894,      -4.916376109,        55.4711442,        55.4711442,      0.1260808073,       1.177617399
         127,      -9.270348994,      -7.629427085,      -7.933645818,      -8.961081681,       -4.89268497,       66.56537304,       66.56537304,      0.1260817769,       1.177619668
         128,      -9.255581489,      -7.629313734,      -7.931091743,      -8.961650263,      -4.867570996,       66.56537304,       66.56537304,      0.1260829047,       1.177622242
         129,      -9.238726838,      -7.628618202,      -7.927960173,      -8.963349185,      -4.879360644,       66.56537304,       66.56537304,       0.126084001,       1.177624682
         130,      -9.236712733,      -7.628059039,      -7.928128708,      -8.964958427,      -4.889963685,       66.56537304,       66.56537304,       0.126085068,       1.177627009
         131,      -9.235267965,      -7.627652857,      -7.929343333,      -8.966491275,      -4.900071983,       66.56537304,       66.56537304,      0.1260861082,       1.177629242
         132,      -9.232563449,      -7.627416026,      -7.930574481,      -8.967953017,      -4.909942704,       66.56537304,       66.56537304,      0.1260871222,       1.177631398
         133,       -9.23003418,      -7.627312416,      -7.931832599,      -8.969344559,      -4.919704223,       66.56537304,       66.56537304,      0.1260881108,       1.177633488
         134,      -9.228408588,       -7.62731719,      -7.933193799,      -8.970665476,      -4.929416284,       66.56537304,       66.56537304,      0.1260890767,       1.177635527
         135,      -9.227820874,      -7.627422651,      -7.934640578,      -8.971915095,      -4.939100517,       66.56537304,       66.56537304,      0.1260900259,       1.177637537
         136,      -9.228334584,      -7.627627977,      -7.936135364,      -8.973092781,      -4.948758709,       66.56537304,       66.56537304,      0.1260909674,       1.177639548
         137,      -9.230031439,      -7.627934315,      -7.937654407,      -8.974198053,      -4.958383241,       66.56537304,       66.56537304,      0.1260919129,       1.177641595
         138,      -9.232952385,      -7.628343806,      -7.939186542,       -8.97523063,      -4.967963157,       66.56537304,       66.56537304,      0.1260928746,       1.177643715
         139,      -9.237080809,      -7.628859497,      -7.940727303,      -8.976190438,      -4.977486287,       66.56537304,       66.56537304,      0.1260938642,       1.177645945
         140,      -9.242348085,      -7.629485293,      -7.942277455,      -8.977077598,      -4.986939341,       66.56537304,       66.56537304,      0.1260948916,       1.177648317
         141,      -9.248654103,      -7.630226071,      -7.943840138,      -8.977892409,       -4.99631084,       66.56537304,       66.56537304,      0.1260959643,       1.177650857
         142,       -9.25587784,      -7.631087605,      -7.945420097,       -8.97863541,      -5.005582148,       66.56537304,       66.56537304,      0.1260970874,       1.177653586
         143,      -9.263888474,      -7.632076211,      -7.947023224,      -8.979307187,      -5.014732527,       66.56537304,       66.56537304,      0.1260982633,       1.177656516
         144,      -9.272558624,      -7.633198201,      -7.948656132,       -8.97990855,      -5.023742071,       66.56537304,       66.56537304,      0.1260994921,       1.177659652
         145,      -9.281774258,      -7.634459182,      -7.950326089,      -8.980440478,      -5.032590865,       66.56537304,       66.56537304,      0.1261007716,       1.177662992
         146,      -9.291437942,      -7.635863377,      -7.952040988,      -8.980904128,      -5.041259418,       66.56537304,       66.56537304,      0.1261020976,       1.177666529
         147,      -9.301149708,      -7.637413468,      -7.953809252,      -8.981300799,      -5.049729236,       66.56537304,       66.56537304,       0.126103464,       1.177670246
         148,      -9.309627427,      -7.639104676,      -7.955637107,      -8.981631922,      -5.057983146,       66.56537304,       66.56537304,      0.1261048632,       1.177674125
         149,      -9.320453012,      -7.640951387,      -7.957526884,       -8.98189923,      -5.066005155,       66.56537304,       66.56537304,      0.1261062867,       1.177678141
         150,      -9.331578315,      -7.642936951,      -7.959514939,      -8.982104539,       -5.07378012,       66.56537304,       66.56537304,       0.126107725,       1.177682268
         151,      -9.342352417,      -7.645053223,      -7.961597493,      -8.982249798,      -5.081293374,       66.56537304,       66.56537304,      0.1261091684,       1.177686476
         152,      -9.352798936,      -7.647291321,      -7.963771988,      -8.982337086,      -5.088530526,       66.56537304,       66.56537304,      0.1261106071,       1.177690737
         153,      -9.362820187,      -7.649639233,      -7.966045775,       -8.98236859,      -5.095477487,       66.56537304,       66.56537304,      0.1261120318,       1.177695024
         154,      -9.372185099,      -7.652082821,      -7.968424622,      -8.982346579,      -5.102120813,       66.56537304,       66.56537304,      0.1261134337,       1.177699311
         155,      -9.380636149,      -7.654606123,      -7.970909713,      -8.982273384,       -5.10844819,       66.56537304,       66.56537304,      0.1261148053,       1.177703575
         156,      -9.387944494,      -7.657191161,      -7.973498583,      -8.982151428,      -5.114448968,       66.56537304,       66.56537304,      0.1261161401,       1.177707798
         157,      -9.393923267,      -7.659824687,      -7.976185605,      -8.981983189,      -5.120114484,       66.56537304,       66.56537304,       0.126117433,       1.177711963
         158,      -9.398445412,      -7.662479618,      -7.978968393,      -8.981771203,      -5.125438212,       66.56537304,       66.56537304,      0.1261186802,        1.17771606
         159,      -9.401632313,       -7.66512974,      -7.981829387,      -8.981518084,      -5.130415751,       66.56537304,       66.56537304,      0.1261198797,        1.17772008
         160,      -9.403376735,      -7.667752416,      -7.984745862,      -8.981226539,      -5.135044616,       6.656537304,       6.656537304,      0.1261210304,        1.17772402
         161,      -9.403788602,      -7.670323382,      -7.987697617,      -8.987101882,      -5.325081131,       7.987844765,       7.987844765,      0.1261211421,       1.177724409
         162,      -9.493159787,      -7.672784021,      -7.999717175,      -8.986961523,      -5.315827825,       9.585413718,       9.585413718,      0.1261212769,       1.177724877
         163,      -9.515718771,      -7.673940641,      -8.014217258,      -8.986764038,      -5.305983794,       11.50249646,       11.50249646,      0.1261214395,       1.177725439
         164,      -9.549727259,      -7.675046819,      -8.022507965,      -8.986506306,       -5.29527439,       13.80299575,       13.80299575,      0.1261216338,        1.17772611
         165,      -9.542329866,      -7.676710913,      -8.023713328,      -8.986186442,      -5.282805709,        16.5635949,        16.5635949,      0.1261218649,       1.177726914
         166,      -9.523881014,       -7.67875718,      -8.021479239,      -8.985796522,      -5.268953622,       19.87631389,       19.87631389,      0.1261221386,       1.177727877
         167,      -9.516050882,      -7.680801395,      -8.019764072,      -8.985320912,      -5.254147151,       23.85157666,       23.85157666,      0.1261224609,       1.177729026
         168,      -9.509802378,      -7.682707674,      -8.019568712,      -8.984740063,      -5.238582668,       28.62189199,       28.62189199,      0.1261228382,        1.17773039
         169,      -9.499453025,      -7.684530946,       -8.01980067,      -8.984033484,      -5.222302139,       34.34627039,       34.34627039,      0.1261232784,       1.177732009
         170,      -9.485593776,      -7.686293414,      -8.019662735,      -8.983179396,      -5.205230822,       41.21552447,       41.21552447,      0.1261237921,       1.177733928
         171,      -9.470336039,      -7.687931826,      -8.019164794,      -8.982153822,      -5.187174055,       49.45862937,       49.45862937,      0.1261243917,       1.177736201
         172,      -9.454238666,      -7.689360548,       -8.01847751,       -8.98093042,      -5.167808394,       59.35035524,       59.35035524,      0.1261250889,        1.17773888
         173,       -9.43694347,      -7.690504149,      -8.017603633,      -8.979480087,      -5.146742335,       71.22042629,       71.22042629,      0.1261258977,       1.177742028
         174,      -9.418232899,      -7.691287485,      -8.016462893,      -8.977769387,      -5.123656599,       7.122042629,       7.122042629,      0.1261268472,       1.177745762
         175,       -9.39805772,       -7.69162272,      -8.014970438,      -8.984407297,      -5.334269692,       8.546451155,       8.546451155,      0.1261269391,       1.177746129
         176,      -9.455028485,      -7.692992791,      -8.023270963,      -8.984221233,      -5.323835858,       10.25574139,       10.25574139,       0.126127051,       1.177746573
         177,      -9.466501479,      -7.693494258,      -8.033333078,      -8.983973529,      -5.313247966,       12.30688966,       12.30688966,      0.1261271864,       1.177747106
         178,      -9.480553024,      -7.694016669,      -8.038734717,      -8.983661555,      -5.301836382,        14.7682676,        14.7682676,      0.1261273485,       1.177747746
         179,      -9.474841354,      -7.694924943,      -8.039252443,      -8.983280617,      -5.288519999,       17.72192111,       17.72192111,       0.126127542,       1.177748515
         180,      -9.465316253,      -7.696047396,      -8.037583521,      -8.982819541,      -5.273699852,       21.26630534,       21.26630534,      0.1261277732,       1.177749442
         181,      -9.459995868,      -7.697117597,      -8.036301209,      -8.982262148,      -5.257782707,        25.5195664,        25.5195664,      0.1261280482,       1.177750555
         182,      -9.454429757,      -7.698048145,      -8.035902436,      -8.981590914,      -5.240903058,       30.62347969,       30.62347969,      0.1261283738,       1.177751889
         183,       -9.44634626,      -7.698858034,      -8.035668057,      -8.980787841,      -5.223025027,       36.74817562,       36.74817562,      0.1261287593,       1.177753491
         184,      -9.436223409,      -7.699535374,      -8.035150511,      -8.979833511,      -5.204023202,       44.09781075,       44.09781075,      0.1261292175,       1.177755424
         185,      -9.424976011,       -7.70001832,      -8.034351942,      -8.978707221,      -5.183703337,        52.9173729,        52.9173729,      0.1261297638,       1.177757758
         186,      -9.412725573,      -7.700232047,      -8.033318291,      -8.977387383,       -5.16179851,       63.50084748,       63.50084748,      0.1261304129,       1.177760573
         187,      -9.399254007,      -7.700103034,      -8.031982071,      -8.975850669,      -5.138027664,       6.350084748,       6.350084748,      0.1261311858,       1.177763971
         188,      -9.384484435,      -7.699554028,      -8.030212933,      -8.981990085,      -5.335522882,       7.620101697,       7.620101697,      0.1261312606,       1.177764306
         189,      -9.414251077,      -7.700162832,      -8.035237355,      -8.981812891,      -5.325429255,       9.144122036,       9.144122036,      0.1261313519,       1.177764712
         190,      -9.418028448,      -7.700209393,      -8.042112154,      -8.981584857,      -5.315234324,       10.97294644,       10.97294644,      0.1261314628,       1.177765199
         191,      -9.425702978,      -7.700226662,      -8.046442843,      -8.981301513,        -5.3047628,       13.16753573,       13.16753573,      0.1261315956,       1.177765785
