"Inner_Iter",     "rms[k]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
         263,       -6.93877802,           2.48832,           2.48832,      0.3481567235,       2.078121537
         264,      -6.938468555,          2.985984,          2.985984,      0.3483584022,       2.078391012
         265,      -6.938102146,         3.5831808,         3.5831808,      0.3486016427,       2.078717834
         266,      -6.937663106,        4.29981696,        4.29981696,      0.3488956237,       2.079116662
         267,      -6.937135762,                 1,                 1,      0.3492519182,       2.079607484
         268,         -6.938528,                 1,                 1,      0.3493350039,       2.079722372
         269,      -6.938485473,                 1,                 1,      0.3494182966,       2.079837996
         270,      -6.938435764,                 1,                 1,      0.3495018007,       2.079954382
         271,      -6.938379789,                 1,                 1,      0.3495855217,       2.080071562
         272,      -6.938317421,                 1,                 1,      0.3496694646,       2.080189564
         273,       -6.93825128,               1.2,               1.2,      0.3497536356,       2.080308417
         274,      -6.938083828,              1.44,              1.44,      0.3498549787,       2.080452319
         275,      -6.937876888,             1.728,             1.728,      0.3499770987,       2.080626936
         276,      -6.937621908,            2.0736,            2.0736,      0.3501244127,       2.080839422
         277,      -6.937309556,           2.48832,           2.48832,       0.350302343,       2.081098857
         278,      -6.936930342,          2.985984,          2.985984,      0.3505174608,       2.081416565
         279,       -6.93647508,         3.5831808,         3.5831808,      0.3507773759,       2.081805781
         280,      -6.935934753,        4.29981696,        4.29981696,      0.3510902296,       2.082280275
         281,      -6.935296893,       5.159780352,       5.159780352,      0.3514647235,       2.082854253
         282,      -6.934557612,       6.191736422,       6.191736422,      0.3519103884,       2.083542634
         283,      -6.933740872,       7.430083707,       7.430083707,      0.3524363044,        2.08435691
         284,      -6.933147076,                 1,                 1,      0.3530512285,        2.08530457
         285,      -6.936218084,               1.2,               1.2,      0.3531337234,       2.085431653
         286,      -6.936218945,              1.44,              1.44,      0.3532322664,       2.085583287
         287,      -6.936233682,             1.728,             1.728,      0.3533498558,       2.085763939
         288,      -6.936232888,            2.0736,            2.0736,      0.3534899927,       2.085978751
         289,      -6.936229332,           2.48832,           2.48832,      0.3536567427,       2.086233571
         290,      -6.936316821,          2.985984,          2.985984,      0.3538548213,       2.086535034
         291,      -6.936470725,         3.5831808,         3.5831808,      0.3540896934,       2.086890653
         292,      -6.936827592,        4.29981696,        4.29981696,      0.3543677478,       2.087309097
         293,      -6.937253335,       5.159780352,       5.159780352,      0.3546965548,       2.087800669
         294,      -6.937748054,       6.191736422,       6.191736422,      0.3550852232,       2.088378032
         295,      -6.938309794,       7.430083707,       7.430083707,      0.3555446046,       2.089056286
         296,      -6.938951649,       8.916100448,       8.916100448,      0.3560871337,       2.089851499
         297,      -6.939673663,       10.69932054,       10.69932054,      0.3567266043,       2.090778022
         298,      -6.940364164,       12.83918465,       12.83918465,      0.3574781852,       2.091845236
         299,      -6.940915289,       15.40702157,       15.40702157,      0.3583628949,       2.093066381
         300,      -6.941310651,       18.48842589,       18.48842589,      0.3594078457,       2.094457993
         301,      -6.941390343,       22.18611107,       22.18611107,      0.3606440552,       2.096036691
         302,      -6.940864346,       26.62333328,       26.62333328,      0.3621049055,       2.097821648
         303,      -6.939415753,       31.94799994,       31.94799994,      0.3638304648,       2.099855394
         304,      -6.936906196,       38.33759992,       38.33759992,      0.3658850353,       2.102265485
         305,      -6.934270859,       46.00511991,       46.00511991,      0.3683769199,       2.105316782
         306,      -6.936770819,       55.20614389,       55.20614389,       0.371415716,       2.109245463
         307,      -6.938095134,       66.24737267,       66.24737267,      0.3750973365,       2.114085515
         308,      -6.935904228,        79.4968472,        79.4968472,      0.3796296385,       2.119810597
         309,      -6.931626259,       95.39621664,       95.39621664,      0.3854634332,       2.126599607
         310,      -6.938821759,       9.539621664,       9.539621664,      0.3932212318,       2.134954141
         311,      -6.966613866,         11.447546,         11.447546,      0.3940083394,       2.135801375
         312,      -6.964860285,        13.7370552,        13.7370552,       0.394965583,       2.136821851
         313,      -6.963814382,       16.48446624,       16.48446624,      0.3961205823,       2.138007891
         314,      -6.964135117,       19.78135948,       19.78135948,      0.3974972989,       2.139300305
         315,      -6.965116773,       23.73763138,       23.73763138,      0.3991563261,       2.140700882
         316,      -6.966226005,       28.48515766,       28.48515766,      0.4012792575,       2.142555608
         317,      -6.970475472,       34.18218919,       34.18218919,      0.4041544923,       2.145591012
         318,      -6.977410842,       41.01862702,       41.01862702,      0.4079558133,       2.150297597
         319,      -6.984067594,       49.22235243,       49.22235243,      0.4126029009,       2.156398799
         320,      -6.988697166,       4.922235243,       4.922235243,      0.4180089977,       2.163395434
         321,       -7.00523683,                 1,                 1,      0.4185474219,       2.164090719
         322,      -7.006656422,               1.2,               1.2,      0.4186567294,       2.164231801
         323,       -7.00650192,              1.44,              1.44,      0.4187877803,       2.164400852
         324,      -7.006325061,             1.728,             1.728,       0.418944879,       2.164603358
         325,      -7.006140358,            2.0736,            2.0736,      0.4191331737,       2.164845862
         326,      -7.005949811,           2.48832,           2.48832,      0.4193588184,       2.165136147
         327,      -7.005747357,          2.985984,          2.985984,      0.4196291642,       2.165483453
         328,      -7.005542357,         3.5831808,         3.5831808,      0.4199529458,       2.165898611
         329,      -7.005395475,        4.29981696,        4.29981696,      0.4203404715,        2.16639408
         330,      -7.005411352,       5.159780352,       5.159780352,      0.4208037741,       2.166983728
         331,      -7.005651975,       6.191736422,       6.191736422,      0.4213568047,        2.16768242
         332,      -7.006108079,       7.430083707,       7.430083707,      0.4220160183,       2.168505979
         333,       -7.00664558,       8.916100448,       8.916100448,      0.4228009412,       2.169470069
         334,      -7.007097765,       10.69932054,       10.69932054,      0.4237344811,       2.170587057
         335,      -7.007485245,       12.83918465,       12.83918465,      0.4248442907,        2.17186602
         336,      -7.007930243,       15.40702157,       15.40702157,      0.4261737756,       2.173344046
         337,      -7.009824141,       18.48842589,       18.48842589,      0.4278080759,       2.175171205
         338,       -7.01297477,       22.18611107,       22.18611107,      0.4298816617,       2.177660936
         339,      -7.015979366,       26.62333328,       26.62333328,      0.4325113406,       2.181133207
         340,      -7.018305031,       31.94799994,       31.94799994,      0.4356953841,       2.185622922
         341,      -7.019322216,       38.33759992,       38.33759992,        0.43932339,       2.190841227
         342,      -7.018138083,       46.00511991,       46.00511991,       0.443311195,       2.196492296
         343,      -7.014683866,       55.20614389,       55.20614389,      0.4476679108,       2.202495895
         344,      -7.011720761,       66.24737267,       66.24737267,        0.45239242,       2.208812184
         345,      -7.011029739,        79.4968472,        79.4968472,      0.4573613708,       2.215164315
         346,      -7.003298325,        79.4968472,        79.4968472,      0.4623949462,       2.221003935
