"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -8.449982062,      -6.768503403,      -6.904247331,      -8.975170174,               2.4,               2.4,      0.1577810959,       1.011176878,       1.061931005
           1,      -8.459529078,      -6.768634442,      -6.904401879,      -8.975200779,              2.88,              2.88,      0.1577811598,       1.011175996,       1.061930164
           2,      -8.460476532,      -6.768754914,      -6.904555165,      -8.975239912,             3.456,             3.456,      0.1577812381,       1.011174943,       1.061929163
           3,      -8.460493272,      -6.768878253,       -6.90470233,        -8.9752906,            4.1472,            4.1472,      0.1577813344,       1.011173689,       1.061927971
           4,      -8.461836734,      -6.769015112,       -6.90482087,      -8.975355982,           4.97664,           4.97664,      0.1577814525,       1.011172194,        1.06192655
           5,      -8.463557441,      -6.769176377,      -6.904904601,      -8.975438654,          5.971968,          5.971968,      0.1577815964,       1.011170407,       1.061924855
           6,      -8.464504947,      -6.769370718,      -6.904945946,      -8.975540308,         7.1663616,         7.1663616,      0.1577817711,       1.011168272,       1.061922828
           7,       -8.46475957,      -6.769600238,      -6.904937196,      -8.975662253,        8.59963392,        8.59963392,      0.1577819832,       1.011165716,       1.061920404
           8,      -8.464802014,      -6.769858775,      -6.904894746,      -8.975806804,        10.3195607,        10.3195607,      0.1577822411,       1.011162656,       1.061917505
           9,       -8.46477259,      -6.770135573,      -6.904860536,       -8.97597867,       12.38347284,       12.38347284,      0.1577825555,       1.011158991,       1.061914037
          10,      -8.464644207,      -6.770420354,      -6.904877108,      -8.976185263,       14.86016741,       14.86016741,      0.1577829394,       1.011154603,       1.061909889
          11,      -8.464387578,      -6.770702606,      -6.904973821,      -8.976436004,        17.8322009,        17.8322009,      0.1577834079,       1.011149348,       1.061904932
          12,      -8.463966539,      -6.770964995,      -6.905177402,       -8.97674176,       21.39864108,       21.39864108,       0.157783979,       1.011143055,       1.061899008
          13,      -8.463397447,      -6.771180974,      -6.905523688,      -8.977115209,       25.67836929,       25.67836929,       0.157784672,       1.011135512,       1.061891925
          14,      -8.462818489,      -6.771324981,      -6.906046472,      -8.977571857,       30.81404315,       30.81404315,      0.1577855054,       1.011126472,       1.061883455
          15,      -8.462379092,      -6.771388388,      -6.906754494,      -8.978131089,       3.081404315,       3.081404315,       0.157786497,       1.011115665,       1.061873338
          16,      -8.462019304,      -6.771384328,      -6.907629162,      -8.979035468,       3.697685178,       3.697685178,      0.1577866245,       1.011114211,       1.061871983
          17,      -8.461842156,      -6.771426191,      -6.907807572,      -8.979085189,       4.437222213,       4.437222213,      0.1577867817,       1.011112477,       1.061870372
          18,      -8.461728849,      -6.771445972,      -6.908078281,      -8.979150435,       5.324666656,       5.324666656,      0.1577869771,       1.011110412,       1.061868462
          19,      -8.462780804,      -6.771453701,      -6.908405913,      -8.979235708,       6.389599987,       6.389599987,      0.1577872203,       1.011107953,       1.061866198
          20,      -8.464342259,      -6.771464993,      -6.908752853,      -8.979344232,       7.667519985,       7.667519985,      0.1577875203,        1.01110502,       1.061863508
          21,      -8.465314572,      -6.771493761,      -6.909091614,      -8.979478115,       9.201023982,       9.201023982,      0.1577878638,       1.011101667,       1.061860428
          22,      -8.465810322,      -6.771587187,      -6.909358595,      -8.979639235,       11.04122878,       11.04122878,      0.1577882586,       1.011097809,       1.061856877
          23,      -8.466032483,      -6.771744905,      -6.909566912,       -8.97983104,       13.24947453,       13.24947453,      0.1577887158,       1.011093351,       1.061852767
          24,      -8.466085866,      -6.771966337,      -6.909749764,      -8.980061041,       15.89936944,       15.89936944,      0.1577892516,       1.011088187,          1.061848
          25,      -8.466064968,      -6.772254216,      -6.909928054,      -8.980339993,       19.07924333,       19.07924333,      0.1577898887,       1.011082198,       1.061842472
          26,      -8.466097551,      -6.772605597,      -6.910113287,      -8.980679989,       22.89509199,       22.89509199,      0.1577906561,       1.011075239,       1.061836059
          27,       -8.46627001,      -6.772998857,      -6.910336487,      -8.981094983,       27.47411039,       27.47411039,      0.1577915841,       1.011067119,       1.061828604
          28,      -8.466581317,       -6.77339224,      -6.910659656,      -8.981601884,       27.47411039,       27.47411039,      0.1577926963,       1.011057591,       1.061819889
