"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -10.21818622,      -8.262722936,      -8.842388627,      -10.16551428,               2.4,               2.4,      0.1565123667,       1.017961155,       1.067542053
           1,      -10.22086944,      -8.263053834,      -8.843016776,      -10.16550901,              2.88,              2.88,      0.1565123615,       1.017961184,       1.067542077
           2,      -10.22087824,      -8.263383809,      -8.843652125,      -10.16550448,             3.456,             3.456,      0.1565123509,       1.017961242,       1.067542125
           3,      -10.21995486,      -8.263712941,      -8.844299047,      -10.16550189,            4.1472,            4.1472,       0.156512334,       1.017961334,       1.067542199
           4,      -10.21959459,      -8.264034196,      -8.844923234,      -10.16550263,           4.97664,           4.97664,      0.1565123103,        1.01796146,       1.067542302
           5,      -10.22069591,      -8.264337142,       -8.84548067,      -10.16550801,          5.971968,          5.971968,      0.1565122795,       1.017961624,       1.067542436
           6,       -10.2230172,      -8.264615007,      -8.845957116,      -10.16551874,         7.1663616,         7.1663616,      0.1565122412,       1.017961826,         1.0675426
           7,       -10.2253827,      -8.264872309,      -8.846384992,      -10.16553471,        8.59963392,        8.59963392,       0.156512195,       1.017962068,       1.067542798
           8,      -10.22689849,      -8.265126537,      -8.846818081,       -10.1655553,        10.3195607,        10.3195607,      0.1565121396,       1.017962358,       1.067543034
           9,      -10.22778047,      -8.265399512,      -8.847297778,      -10.16558022,       12.38347284,       12.38347284,      0.1565120731,       1.017962703,       1.067543316
          10,      -10.22864628,       -8.26570277,      -8.847841322,      -10.16561057,       14.86016741,       14.86016741,      0.1565119931,       1.017963116,       1.067543652
          11,      -10.22961377,       -8.26602864,      -8.848430557,      -10.16564909,        17.8322009,        17.8322009,      0.1565118965,       1.017963609,       1.067544052
          12,      -10.23041895,      -8.266354474,      -8.849003028,      -10.16569982,       21.39864108,       21.39864108,        0.15651178,       1.017964197,       1.067544529
          13,      -10.23078375,      -8.266654216,      -8.849481362,      -10.16576757,       25.67836929,       25.67836929,      0.1565116396,       1.017964898,       1.067545096
          14,       -10.2304549,       -8.26690562,       -8.84981441,      -10.16585802,       30.81404315,       30.81404315,      0.1565114714,       1.017965736,       1.067545771
          15,      -10.22914856,      -8.267089558,      -8.849975838,       -10.1659783,       36.97685178,       36.97685178,      0.1565112718,       1.017966742,       1.067546581
          16,      -10.22653216,       -8.26718693,      -8.849928653,      -10.16613762,       36.97685178,       36.97685178,      0.1565110386,        1.01796796,       1.067547566
          17,      -10.22222776,      -8.267177651,      -8.849601412,      -10.16637528,       36.97685178,       36.97685178,      0.1565108156,       1.017969176,       1.067548555
          18,      -10.22039587,      -8.267254239,      -8.849531036,      -10.16661398,       36.97685178,       36.97685178,      0.1565105991,       1.017970398,       1.067549557
          19,      -10.21945162,      -8.267369053,      -8.849554534,        -10.166854,       36.97685178,       36.97685178,      0.1565103859,       1.017971627,        1.06755057
          20,      -10.21886873,      -8.267504646,      -8.849608339,      -10.16709484,       36.97685178,       36.97685178,      0.1565101733,       1.017972859,       1.067551587
          21,      -10.21848778,      -8.267654738,      -8.849678075,      -10.16733612,       36.97685178,       36.97685178,      0.1565099592,       1.017974092,       1.067552603
          22,       -10.2182623,      -8.267814683,      -8.849754136,       -10.1675777,       36.97685178,       36.97685178,      0.1565097425,       1.017975321,       1.067553614
          23,      -10.21817277,       -8.26798018,      -8.849827482,      -10.16781954,       36.97685178,       36.97685178,      0.1565095227,       1.017976547,       1.067554617
          24,      -10.21820355,      -8.268147795,      -8.849893439,      -10.16806163,       36.97685178,       36.97685178,      0.1565093001,       1.017977768,       1.067555612
          25,      -10.21834162,      -8.268315149,      -8.849951649,      -10.16830399,       36.97685178,       36.97685178,      0.1565090752,       1.017978985,       1.067556601
          26,      -10.21857735,      -8.268480738,      -8.850004062,      -10.16854662,       36.97685178,       36.97685178,      0.1565088484,       1.017980199,       1.067557585
          27,      -10.21890284,       -8.26864369,      -8.850053345,      -10.16878956,       36.97685178,       36.97685178,      0.1565086206,       1.017981409,       1.067558564
          28,      -10.21930896,      -8.268803561,      -8.850102015,      -10.16903282,       36.97685178,       36.97685178,      0.1565083922,       1.017982616,        1.06755954
          29,      -10.21978306,      -8.268960207,       -8.85015196,      -10.16927642,       36.97685178,       36.97685178,      0.1565081636,       1.017983819,       1.067560514
          30,      -10.22030853,      -8.269113685,      -8.850204263,      -10.16952036,       36.97685178,       36.97685178,      0.1565079352,       1.017985019,       1.067561486
          31,      -10.22086595,      -8.269264183,      -8.850259291,      -10.16976466,       36.97685178,       36.97685178,      0.1565077072,       1.017986217,       1.067562457
          32,      -10.22143528,      -8.269411968,      -8.850316984,       -10.1700093,       36.97685178,       36.97685178,      0.1565074798,       1.017987412,       1.067563426
          33,      -10.22199826,      -8.269557353,      -8.850377201,      -10.17025429,       36.97685178,       36.97685178,       0.156507253,       1.017988605,       1.067564395
          34,       -10.2225403,      -8.269700668,       -8.85044001,      -10.17049961,       36.97685178,       36.97685178,      0.1565070267,       1.017989796,       1.067565363
          35,       -10.2230515,      -8.269842254,      -8.850505836,      -10.17074526,       36.97685178,       36.97685178,      0.1565068011,       1.017990986,        1.06756633
          36,      -10.22352687,      -8.269982448,       -8.85057546,      -10.17099124,       36.97685178,       36.97685178,      0.1565065761,       1.017992175,       1.067567297
          37,      -10.22396567,      -8.270121591,      -8.850649886,      -10.17123752,       36.97685178,       36.97685178,      0.1565063516,       1.017993363,       1.067568264
          38,       -10.2243704,      -8.270260021,      -8.850730147,       -10.1714841,       36.97685178,       36.97685178,      0.1565061276,        1.01799455,       1.067569231
          39,      -10.22474559,      -8.270398083,      -8.850817096,      -10.17173096,       36.97685178,       36.97685178,      0.1565059041,       1.017995737,       1.067570199
          40,      -10.22509647,      -8.270536123,      -8.850911255,      -10.17197808,       36.97685178,       36.97685178,      0.1565056813,       1.017996923,       1.067571166
          41,      -10.22542789,      -8.270674488,      -8.851012739,      -10.17222545,       36.97685178,       36.97685178,      0.1565054591,        1.01799811,       1.067572135
          42,      -10.22574347,      -8.270813519,      -8.851121251,      -10.17247302,       36.97685178,       36.97685178,      0.1565052375,       1.017999297,       1.067573104
          43,      -10.22604504,       -8.27095354,       -8.85123615,      -10.17272079,       36.97685178,       36.97685178,      0.1565050168,       1.018000484,       1.067574074
          44,      -10.22633254,      -8.271094847,      -8.851356542,      -10.17296873,       36.97685178,       36.97685178,      0.1565047968,       1.018001672,       1.067575045
          45,      -10.22660434,      -8.271237701,      -8.851481383,      -10.17321681,       36.97685178,       36.97685178,      0.1565045775,       1.018002861,       1.067576017
          46,      -10.22685789,      -8.271382315,      -8.851609583,        -10.173465,       36.97685178,       36.97685178,      0.1565043589,        1.01800405,        1.06757699
          47,      -10.22709072,      -8.271528857,      -8.851740094,      -10.17371328,       36.97685178,       36.97685178,      0.1565041408,       1.018005239,       1.067577963
          48,      -10.22730135,      -8.271677445,      -8.851871982,      -10.17396162,       36.97685178,       36.97685178,      0.1565039232,        1.01800643,       1.067578937
          49,      -10.22749018,      -8.271828156,      -8.852004503,      -10.17420999,       36.97685178,       36.97685178,      0.1565037059,        1.01800762,       1.067579911
          50,         -10.22766,      -8.271981033,      -8.852137154,      -10.17445837,       36.97685178,       36.97685178,      0.1565034886,       1.018008811,       1.067580885
          51,      -10.22781604,      -8.272136091,      -8.852269714,      -10.17470671,       36.97685178,       36.97685178,      0.1565032713,       1.018010003,        1.06758186
          52,      -10.22796563,      -8.272293333,      -8.852402263,      -10.17495498,       36.97685178,       36.97685178,      0.1565030539,       1.018011194,       1.067582834
          53,      -10.22811737,      -8.272452754,      -8.852535168,      -10.17520316,       36.97685178,       36.97685178,      0.1565028362,       1.018012386,       1.067583807
          54,      -10.22828014,       -8.27261435,      -8.852669038,      -10.17545121,       36.97685178,       36.97685178,      0.1565026181,       1.018013577,        1.06758478
          55,      -10.22846182,      -8.272778122,      -8.852804643,       -10.1756991,       36.97685178,       36.97685178,      0.1565023997,       1.018014768,       1.067585753
          56,      -10.22866827,      -8.272944072,      -8.852942812,      -10.17594679,       36.97685178,       36.97685178,      0.1565021808,       1.018015959,       1.067586724
          57,       -10.2289025,      -8.273112204,       -8.85308432,      -10.17619425,       36.97685178,       36.97685178,      0.1565019615,       1.018017149,       1.067587696
          58,      -10.22916433,      -8.273282515,      -8.853229785,      -10.17644145,       36.97685178,       36.97685178,      0.1565017418,       1.018018339,       1.067588666
          59,      -10.22945048,      -8.273454993,       -8.85337958,      -10.17668836,       36.97685178,       36.97685178,      0.1565015218,       1.018019528,       1.067589636
          60,      -10.22975518,      -8.273629609,      -8.853533794,      -10.17693496,       36.97685178,       36.97685178,      0.1565013015,       1.018020716,       1.067590604
          61,      -10.23007111,      -8.273806314,      -8.853692229,      -10.17718122,       36.97685178,       36.97685178,      0.1565010809,       1.018021903,       1.067591572
          62,      -10.23039048,      -8.273985039,      -8.853854441,      -10.17742711,       36.97685178,       36.97685178,      0.1565008602,       1.018023089,       1.067592538
          63,      -10.23070607,      -8.274165695,      -8.854019816,      -10.17767262,       36.97685178,       36.97685178,      0.1565006393,       1.018024273,       1.067593502
          64,      -10.23101222,       -8.27434818,      -8.854187663,      -10.17791772,       36.97685178,       36.97685178,      0.1565004183,       1.018025455,       1.067594465
          65,       -10.2313053,      -8.274532382,      -8.854357309,      -10.17816239,       36.97685178,       36.97685178,      0.1565001973,       1.018026636,       1.067595426
          66,      -10.23158394,      -8.274718188,      -8.854528181,      -10.17840663,       36.97685178,       36.97685178,      0.1564999763,       1.018027815,       1.067596386
          67,      -10.23184886,      -8.274905491,      -8.854699856,       -10.1786504,       36.97685178,       36.97685178,      0.1564997552,       1.018028992,       1.067597344
          68,      -10.23210235,      -8.275094189,      -8.854872096,      -10.17889369,       36.97685178,       36.97685178,      0.1564995342,       1.018030168,         1.0675983
          69,      -10.23234765,      -8.275284195,      -8.855044839,      -10.17913648,       36.97685178,       36.97685178,      0.1564993133,       1.018031342,       1.067599255
          70,      -10.23258823,      -8.275475433,      -8.855218175,      -10.17937875,       36.97685178,       36.97685178,      0.1564990924,       1.018032515,       1.067600208
          71,       -10.2328272,      -8.275667842,      -8.855392306,      -10.17962048,       36.97685178,       36.97685178,      0.1564988715,       1.018033687,        1.06760116
          72,      -10.23306682,      -8.275861368,      -8.855567495,      -10.17986166,       36.97685178,       36.97685178,      0.1564986508,       1.018034857,       1.067602111
          73,      -10.23330833,      -8.276055967,      -8.855744024,      -10.18010226,       36.97685178,       36.97685178,      0.1564984301,       1.018036026,       1.067603061
          74,      -10.23355193,      -8.276251597,       -8.85592215,      -10.18034226,       36.97685178,       36.97685178,      0.1564982096,       1.018037194,        1.06760401
          75,      -10.23379693,      -8.276448217,      -8.856102079,      -10.18058165,       36.97685178,       36.97685178,      0.1564979893,       1.018038361,       1.067604958
          76,      -10.23404208,      -8.276645783,      -8.856283946,       -10.1808204,       36.97685178,       36.97685178,      0.1564977691,       1.018039527,       1.067605906
          77,      -10.23428584,      -8.276844246,      -8.856467811,      -10.18105849,       36.97685178,       36.97685178,      0.1564975492,       1.018040693,       1.067606853
          78,      -10.23452678,      -8.277043552,      -8.856653662,      -10.18129591,       36.97685178,       36.97685178,      0.1564973296,       1.018041857,       1.067607799
          79,      -10.23476374,      -8.277243641,      -8.856841427,      -10.18153262,       36.97685178,       36.97685178,      0.1564971102,       1.018043022,       1.067608745
          80,      -10.23499606,      -8.277444448,      -8.857030988,      -10.18176862,       36.97685178,       36.97685178,      0.1564968911,       1.018044185,       1.067609691
          81,      -10.23522362,      -8.277645903,      -8.857222201,      -10.18200388,       36.97685178,       36.97685178,      0.1564966722,       1.018045349,       1.067610636
          82,      -10.23544681,      -8.277847937,      -8.857414906,      -10.18223839,       36.97685178,       36.97685178,      0.1564964537,       1.018046512,       1.067611582
