"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.972123849,      -4.771578426,       -4.84122883,      -9.392509862,               2.4,               2.4,      0.2475889966,       1.146934499,       1.253983134
           1,      -6.037138505,       -4.79040453,      -4.860293134,      -9.097196756,              2.88,              2.88,      0.2476410052,       1.147406479,       1.254544718
           2,      -6.003894435,      -4.808087886,      -4.881530687,      -8.908130759,             3.456,             3.456,      0.2477005759,       1.147856741,       1.255078143
           3,      -5.924703911,      -4.823006386,      -4.906926646,      -8.776736875,            4.1472,            4.1472,      0.2477406494,       1.148229376,       1.255502353
           4,      -5.852169846,      -4.833320415,      -4.939739509,      -8.686140056,           4.97664,           4.97664,      0.2477385742,       1.148479985,       1.255764119
           5,      -5.803151828,      -4.837754061,      -4.983904718,      -8.630781033,          5.971968,          5.971968,      0.2476835228,       1.148573414,       1.255842853
           6,      -5.782424544,      -4.836535634,      -5.042349237,      -8.608193138,         7.1663616,         7.1663616,      0.2475711317,       1.148485809,       1.255745354
           7,      -5.791130641,       -4.83169783,      -5.115248803,       -8.61531284,        8.59963392,        8.59963392,       0.247381773,       1.148203009,       1.255480476
           8,      -5.825500168,      -4.826351248,      -5.197978676,      -8.646044593,        10.3195607,        10.3195607,      0.2470557476,       1.147705861,       1.255025647
           9,      -5.874560734,      -4.823479023,      -5.273834119,      -8.688970233,       12.38347284,       12.38347284,      0.2464835431,       1.146934256,       1.254293839
          10,      -5.924965994,       -4.82483744,        -5.3062107,      -8.725214808,       14.86016741,       14.86016741,      0.2455038762,       1.145742009,       1.253101259
          11,      -5.971968362,      -4.830156684,      -5.279738693,      -8.732070214,        17.8322009,        17.8322009,       0.243894236,       1.143858236,       1.251126679
          12,      -6.018921182,      -4.837059513,      -5.235854687,      -8.702254017,       21.39864108,       21.39864108,      0.2413546038,       1.140870291,       1.247864165
          13,      -6.068235515,      -4.842412051,      -5.211127088,      -8.645597377,       25.67836929,       25.67836929,      0.2375228523,       1.136269033,       1.242618945
          14,      -6.120164864,      -4.844634258,       -5.21085012,      -8.576549328,       30.81404315,       30.81404315,      0.2320700975,       1.129656299,       1.234693226
          15,       -6.17230621,      -4.844466559,      -5.221505779,      -8.503396958,       36.97685178,       36.97685178,      0.2248933166,       1.121155809,        1.22389169
          16,      -6.217983898,      -4.843276226,      -5.225851842,      -8.428567759,       44.37222213,       44.37222213,       0.216327631,       1.111783059,       1.211147245
          17,      -6.252476595,      -4.841434032,       -5.21780003,      -8.352672047,       53.24666656,       53.24666656,      0.2072164875,       1.103259686,       1.198585256
          18,      -6.278032235,      -4.838577627,      -5.201259088,      -8.275925701,       63.89599987,       63.89599987,      0.1987295152,       1.097090771,       1.188503577
          19,      -6.297764685,      -4.834535062,      -5.179095149,      -8.198755943,       6.389599987,       6.389599987,      0.1920129485,       1.093639256,       1.181923386
          20,      -6.306862619,      -4.829399611,      -5.152017538,       -8.18522836,       7.667519985,       7.667519985,      0.1913617818,       1.093334914,       1.181316063
          21,      -6.284364308,      -4.828352152,      -5.181495885,      -8.173534629,       9.201023982,       9.201023982,       0.190636525,       1.093022841,       1.180667262
          22,       -6.28222273,      -4.825044367,      -5.228423759,      -8.161043874,       11.04122878,       11.04122878,      0.1898372175,       1.092713188,       1.179986934
          23,      -6.329197989,      -4.821716742,        -5.2713694,      -8.147187758,       13.24947453,       13.24947453,      0.1889746336,       1.092421245,       1.179295058
          24,      -6.368471416,      -4.820335996,      -5.284669627,      -8.131265047,       15.89936944,       15.89936944,       0.188072323,       1.092163471,       1.178616334
          25,      -6.367933526,      -4.821081339,      -5.264724789,      -8.112477976,       19.07924333,       19.07924333,      0.1871699754,       1.091953519,       1.177974054
          26,      -6.357816845,      -4.822548322,      -5.235852543,       -8.09059052,       22.89509199,       22.89509199,      0.1863279542,       1.091797681,       1.177381731
