"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      ,   "Cauchy[CD]"   
          38,      -4.991649371,      -4.749927912,      -4.623151149,      -4.921996875,     -0.1470472736,         17.011245,         17.011245,      0.6913458793,       2.007653643,       2.646314262,    0.003561957137
          39,      -4.987522828,      -4.731322055,      -4.613551928,      -4.932706401,     -0.1576453701,         20.413494,         20.413494,      0.6789195195,       2.004604296,       2.633560872,    0.003635169702
          40,      -4.983136962,      -4.710841091,      -4.603029079,      -4.945126363,      -0.169939854,        24.4961928,        24.4961928,      0.6638632803,       1.999741844,       2.616728087,    0.003725888617
          41,      -4.978494577,      -4.688953077,      -4.591940729,      -4.959460643,     -0.1841336592,       29.39543136,       29.39543136,      0.6456584086,       1.991901965,       2.594138005,    0.003838671919
          42,      -4.973902707,      -4.666097027,      -4.580842422,      -4.975918573,     -0.2004338427,       35.27451763,       35.27451763,      0.6236916472,       1.979192559,        2.56326376,    0.003979554109
          43,      -4.970077666,      -4.642795511,      -4.570516062,      -4.994711082,     -0.2190474114,       42.32942116,       42.32942116,      0.5973119567,       1.958684672,       2.520360542,    0.004156210145
          44,      -4.968064439,      -4.619960219,      -4.562013848,      -5.016051981,     -0.2401833576,       42.32942116,       42.32942116,      0.5659569835,       1.926021071,       2.459928892,    0.004377816903
          45,      -4.968992419,      -4.599201574,      -4.556630513,      -5.040159907,      -0.264109104,       42.32942116,       42.32942116,      0.5351069471,       1.885096396,        2.39018397,    0.004608425282
          46,      -4.970094853,      -4.581811063,      -4.552555326,      -5.062914753,     -0.2867024624,       42.32942116,       42.32942116,      0.5048124584,       1.835826803,       2.310864918,    0.004848470774
          47,      -4.972023601,      -4.567490856,      -4.550262001,      -5.084509866,     -0.3081441477,       42.32942116,       42.32942116,      0.4749506058,       1.778410612,       2.222003993,    0.005099965159
          48,      -4.975224049,      -4.556954215,       -4.55103002,      -5.105107282,     -0.3285809074,       42.32942116,       42.32942116,      0.4453481525,        1.71343018,       2.124074429,     0.00536584661
          49,      -4.981193512,      -4.550971861,      -4.556687035,      -5.124844948,     -0.3481325874,       42.32942116,       42.32942116,      0.4159077625,       1.641905602,       2.018073042,    0.005648990063
          50,      -4.992178809,       -4.54943848,      -4.568869361,      -5.143843682,     -0.3669028579,       42.32942116,       42.32942116,      0.3866709595,       1.565251665,       1.905480208,    0.005951436391
          51,      -5.009512192,      -4.550834885,      -4.587729283,      -5.162207446,     -0.3849820861,       42.32942116,       42.32942116,       0.357817921,        1.48515965,        1.78813101,    0.006273980756
          52,      -5.031948853,      -4.552597929,      -4.610845259,       -5.18002234,     -0.4024477049,       42.32942116,       42.32942116,       0.329619394,       1.403417707,       1.668008469,    0.006616175755
          53,      -5.056046947,      -4.552524853,      -4.633427703,      -5.197353827,     -0.4193715868,       42.32942116,       42.32942116,      0.3023962818,       1.321794884,        1.54712955,    0.006976274259
          54,      -5.078305726,      -4.550141011,      -4.650537359,      -5.214257412,     -0.4357984699,       50.79530539,       50.79530539,       0.276497218,       1.242002727,       1.427536875,     0.00735094803
          55,      -5.096614423,      -4.546573655,      -4.660056854,      -5.230794657,     -0.4516291319,       5.079530539,       5.079530539,      0.2479298383,       1.151692214,       1.289474176,     0.00781184261
          56,      -5.114697502,      -4.546049524,      -4.665468958,       -5.25032459,      -0.471047205,       6.095436647,       6.095436647,      0.2450703628,       1.142613862,       1.275573714,     0.00785851452
          57,      -5.115571157,      -4.544855268,      -4.664569437,      -5.252214561,     -0.4728641414,       7.314523976,       7.314523976,      0.2416748067,       1.131797061,       1.258969071,    0.007914714935
          58,      -5.116407435,      -4.542964482,      -4.663355449,       -5.25447975,     -0.4750394814,       8.777428771,       8.777428771,      0.2376554139,       1.118943338,       1.239173991,    0.007982365702
          59,      -5.117394385,      -4.540747803,      -4.661956945,      -5.257195334,     -0.4776433837,       10.53291453,       10.53291453,      0.2329154002,       1.103717504,       1.215630339,    0.008063768884
          60,      -5.118588446,      -4.538295623,      -4.660425858,       -5.26045069,     -0.4807592633,       12.63949743,       12.63949743,      0.2273515099,       1.085753973,        1.18771025,    0.008161659422
          61,      -5.120029907,      -4.535705542,      -4.658836998,      -5.264352793,      -0.484486394,       15.16739692,       15.16739692,      0.2208589843,          1.064671,       1.154727415,    0.008279246227
          62,      -5.121738605,      -4.533136675,      -4.657300817,      -5.269029895,     -0.4889425291,        18.2008763,        18.2008763,      0.2133399752,       1.040096617,       1.115962325,    0.008420223258
          63,      -5.123713036,        -4.5308408,       -4.65595954,      -5.274635891,     -0.4942679201,       21.84105156,       21.84105156,       0.204717272,       1.011712284,       1.070710177,    0.008588703487
          64,      -5.125929417,      -4.529190546,      -4.654976999,      -5.281355833,     -0.5006294088,       26.20926187,       26.20926187,      0.1949564914,      0.9793239783,       1.018367691,    0.008788969311
          65,      -5.128357699,      -4.528688016,      -4.654523969,      -5.289413304,     -0.5082265934,       31.45111425,       31.45111425,       0.184097064,      0.9429633857,      0.9585684892,    0.009024919351
          66,      -5.130981902,       -4.52996108,      -4.654784723,      -5.299079105,     -0.5173000754,        37.7413371,        37.7413371,      0.1722878716,      0.9030207222,      0.8913831918,    0.009299092856
          67,          -5.13387,       -4.53372236,      -4.655997039,      -5.310682463,     -0.5281425252,       45.28960451,       45.28960451,      0.1598080601,      0.8603843233,      0.8175694112,    0.009611462871
          68,      -5.137260466,      -4.540715082,      -4.658544279,      -5.324623327,     -0.5411096159,       45.28960451,       45.28960451,      0.1470445514,      0.8165478637,      0.7388514779,    0.009958664003
          69,      -5.141819035,      -4.551608751,      -4.663007947,      -5.341398222,     -0.5566985775,       45.28960451,       45.28960451,      0.1361691965,      0.7794248894,      0.6695867122,     0.01027812994
          70,       -5.14668768,      -4.562816976,      -4.668023697,      -5.358173839,     -0.5721524106,       45.28960451,       45.28960451,      0.1268270358,      0.7482934105,      0.6092266499,      0.0105727725
          71,       -5.15198302,      -4.573858731,       -4.67330872,      -5.374961643,     -0.5874863211,       45.28960451,       45.28960451,      0.1186471675,      0.7222928498,       0.556997472,     0.01084854371
          72,      -5.158112868,      -4.584405887,      -4.678420639,        -5.3917633,     -0.6027067613,       45.28960451,       45.28960451,       0.111270884,      0.7004938093,      0.5119900383,     0.01111370862
          73,      -5.165313993,      -4.594231079,      -4.682845678,      -5.408573162,       -0.61782889,       45.28960451,       45.28960451,       0.104369082,      0.6819628803,      0.4732435877,     0.01137822381
          74,      -5.173531461,      -4.603191203,      -4.686119363,      -5.425381203,     -0.6328626606,       54.34752542,       54.34752542,     0.09765379048,      0.6658111148,      0.4398033915,     0.01164683548
          75,      -5.182385081,      -4.611217809,      -4.687941052,      -5.442158843,     -0.6477466995,       5.434752542,       5.434752542,     0.08948804558,      0.6485635689,      0.4058879204,     0.01197346527
          76,       -5.19432629,      -4.621051162,      -4.688954601,      -5.462364549,     -0.6658408598,        6.52170305,        6.52170305,     0.08866536474,      0.6468467884,      0.4025338156,     0.01200637251
          77,      -5.195538505,      -4.621275919,      -4.688689646,      -5.464341432,     -0.6675839414,        7.82604366,        7.82604366,     0.08767530047,      0.6448124139,      0.3985926871,     0.01204597508
          78,      -5.195960569,      -4.621478668,      -4.688237636,      -5.466709735,     -0.6696710357,       9.391252392,       9.391252392,     0.08648243134,      0.6424057224,       0.393981876,     0.01209368984
          79,      -5.196188937,      -4.621705366,      -4.687638266,      -5.469552987,     -0.6721749116,       11.26950287,       11.26950287,      0.0850421877,       0.639561513,      0.3886130882,     0.01215129959
          80,      -5.196396384,      -4.621965021,      -4.686882494,      -5.472967517,     -0.6751796289,       13.52340344,       13.52340344,     0.08329779891,      0.6362011201,      0.3823948016,     0.01222107514
          81,      -5.196652555,      -4.622266021,      -4.685942112,      -5.477068287,     -0.6787856378,       16.22808413,       16.22808413,     0.08117617042,      0.6322262506,      0.3752341074,     0.01230594028
          82,      -5.196998767,      -4.622618933,      -4.684770429,      -5.481992988,     -0.6831142036,       19.47370096,       19.47370096,     0.07858257359,      0.6275083252,      0.3670378101,     0.01240968415
          83,       -5.19746583,      -4.623044697,      -4.683305221,       -5.48790625,      -0.688314605,       23.36844115,       23.36844115,      0.0753937109,      0.6218717521,      0.3577125599,     0.01253723866
          84,      -5.198078534,      -4.623582558,      -4.681483297,      -5.495003814,     -0.6945511718,       28.04212938,       28.04212938,     0.07144962703,      0.6150723819,      0.3471681886,     0.01269500201
          85,      -5.198835537,      -4.624300265,       -4.67928881,      -5.503518431,     -0.7020307056,       33.65055526,       33.65055526,      0.0665436373,      0.6067726937,      0.3353253919,      0.0128912416
          86,      -5.199681866,      -4.625303407,      -4.676850581,      -5.513724722,     -0.7109813953,       40.38066631,       40.38066631,     0.06041394069,      0.5965235698,      0.3221381641,     0.01313642947
          87,      -5.200495916,      -4.626756685,      -4.674599345,      -5.525943728,     -0.7216913786,       48.45679957,       48.45679957,     0.05274436996,       0.583773589,      0.3076509326,      0.0134432123
          88,      -5.201177538,      -4.628924209,      -4.673468513,      -5.540545279,     -0.7344675903,       58.14815949,       58.14815949,     0.04320409994,       0.567966463,      0.2921571953,      0.0138248231
          89,      -5.201902046,      -4.632255095,      -4.675026227,      -5.557956557,     -0.7496663839,       5.814815949,       5.814815949,     0.03158355177,       0.548843106,      0.2765953302,     0.01428964503
          90,      -5.203608925,      -4.637485829,      -4.681279951,      -5.578732565,      -0.768058337,       6.977779139,       6.977779139,     0.03041972598,      0.5469287345,      0.2750748977,     0.01433619806
          91,      -5.202736307,      -4.637476303,      -4.681543707,      -5.580767099,     -0.7698331123,       8.373334966,       8.373334966,     0.02902226153,      0.5446315705,      0.2732972739,     0.01439209663
          92,      -5.201588218,      -4.637440515,      -4.681870642,      -5.583204226,     -0.7719588756,       10.04800196,       10.04800196,     0.02734519031,      0.5418779301,      0.2712334872,     0.01445917948
          93,      -5.200237836,       -4.63739731,      -4.682327228,      -5.586127203,     -0.7745088964,       12.05760235,       12.05760235,     0.02533395314,      0.5385817163,      0.2688593778,     0.01453962897
          94,      -5.198717008,      -4.637351819,      -4.682982587,      -5.589632928,     -0.7775682553,       14.46912282,       14.46912282,     0.02292527011,      0.5346457961,      0.2661646358,     0.01463597629
          95,      -5.197072097,      -4.637308372,      -4.683922605,      -5.593836769,     -0.7812383475,       17.36294739,       17.36294739,     0.02004892673,      0.5299668224,      0.2631689975,     0.01475103003
          96,      -5.195393305,       -4.63727578,      -4.685253631,      -5.598876433,     -0.7856404661,       20.83553686,       20.83553686,     0.01663258552,      0.5244467909,       0.259950361,     0.01488768368
          97,      -5.193844402,      -4.637274914,      -4.687102989,      -5.604916083,     -0.7909194668,       25.00264424,       25.00264424,     0.01261138979,      0.5180171086,      0.2566917854,      0.0150485315
          98,      -5.192695605,      -4.637348644,      -4.689612666,      -5.612151161,     -0.7972475965,       30.00317308,       30.00317308,    0.007946341567,      0.5106849045,      0.2537576073,     0.01523513343
          99,      -5.192354736,      -4.637574543,      -4.692915994,       -5.62081409,     -0.8048305805,        36.0038077,        36.0038077,    0.002659255871,      0.5026180922,      0.2518159192,     0.01544661686
         100,      -5.193378839,      -4.638079956,      -4.697086406,      -5.631179993,     -0.8139041561,       43.20456924,       43.20456924,   -0.003100160943,      0.4943023395,      0.2520413121,     0.01567699353
         101,      -5.196453623,      -4.639065628,      -4.702040113,      -5.643576086,      -0.824737383,       51.84548309,       51.84548309,   -0.008939289984,      0.4868097269,      0.2564440517,      0.0159105587
         102,      -5.202321262,      -4.640819063,      -4.707428937,      -5.658392674,     -0.8376209973,       51.84548309,       51.84548309,    -0.01404488734,      0.4822199488,      0.2683707049,     0.01611478259
         103,      -5.211624113,      -4.643672971,      -4.712650239,       -5.67609756,     -0.8529583129,       51.84548309,       51.84548309,    -0.01693459808,      0.4827572117,      0.2875444931,     0.01623037102
         104,      -5.221028671,      -4.646261069,      -4.715786605,       -5.69370155,     -0.8682070554,       51.84548309,       51.84548309,    -0.01735112246,      0.4890317208,       0.314435561,     0.01624703199
         105,      -5.229780443,      -4.648440497,      -4.717254812,      -5.711222363,     -0.8834156256,       51.84548309,       51.84548309,    -0.01510633611,      0.5014919518,        0.34930507,     0.01633682345
         106,      -5.237282638,      -4.650166118,      -4.717693395,      -5.728677437,     -0.8986180831,       51.84548309,       51.84548309,    -0.01008969501,      0.5203950974,      0.3921586763,     0.01653748909
         107,      -5.243192546,      -4.651522023,      -4.717687192,      -5.746079441,     -0.9137845709,       5.184548309,       5.184548309,    -0.00227664798,      0.5457813776,       0.442705006,     0.01685001097
         108,      -5.247553778,      -4.652687955,      -4.717632379,      -5.763453984,     -0.9290938414,       6.221457971,       6.221457971,    -0.00146489204,      0.5483885458,      0.4478421704,     0.01688248121
         109,      -5.247572253,      -4.652417952,      -4.717178898,      -5.765172621,     -0.9305709123,       7.465749565,       7.465749565,  -0.0004499365526,      0.5516113361,      0.4541172186,     0.01692307943
         110,      -5.247315181,       -4.65208053,      -4.716634446,      -5.767235561,     -0.9323433317,       8.958899478,       8.958899478,   0.0008265712228,      0.5556139956,       0.461804701,     0.01697413974
         111,      -5.246953611,      -4.651677651,      -4.715997965,      -5.769712024,     -0.9344706718,       10.75067937,       10.75067937,    0.002442272911,       0.560611041,      0.4712533486,     0.01703876781
         112,      -5.246537938,      -4.651189986,      -4.715268168,      -5.772685122,     -0.9370242284,       12.90081525,       12.90081525,    0.004501490125,      0.5668852629,      0.4829090564,      0.0171211365
         113,      -5.246095016,      -4.650597927,      -4.714448142,      -5.776254744,     -0.9400899725,        15.4809783,        15.4809783,    0.007145737395,      0.5748121156,      0.4973448738,     0.01722690639
         114,      -5.245654384,      -4.649886926,      -4.713547857,      -5.780540976,     -0.9437728863,       18.57717396,       18.57717396,      0.0105680536,      0.5848929826,      0.5153002669,     0.01736379904
         115,      -5.245264043,      -4.649056118,      -4.712585108,      -5.785688057,      -0.948194789,       22.29260875,       22.29260875,     0.01503124816,      0.5977995665,      0.5377301336,     0.01754232682
         116,      -5.245012081,      -4.648128496,      -4.711584576,      -5.791869162,     -0.9534938379,        26.7511305,        26.7511305,     0.02088907169,      0.6144280053,       0.565857023,     0.01777663976
         117,      -5.245049869,      -4.647163936,      -4.710580475,      -5.799292914,     -0.9598467011,        32.1013566,        32.1013566,     0.02860958105,      0.6359594475,      0.6012175635,     0.01808546014
         118,      -5.245631958,      -4.646267087,       -4.70961342,       -5.80821039,     -0.9674633001,       38.52162792,       38.52162792,     0.03879402411,      0.6639073159,      0.6456702162,     0.01849283786
         119,      -5.247156084,      -4.645597248,      -4.708726141,       -5.81892406,     -0.9766009436,        46.2259535,        46.2259535,     0.05218235859,      0.7001281144,       0.701333871,     0.01902837124
         120,      -5.250237153,      -4.645370461,      -4.707939305,      -5.831796059,     -0.9875749672,        55.4711442,        55.4711442,     0.06961312934,      0.7467176428,      0.7703537233,     0.01972560207
         121,      -5.255633655,      -4.645880041,      -4.707253846,      -5.847266576,      -1.000767141,        5.54711442,        5.54711442,     0.09190998224,      0.8057396989,      0.8544569465,     0.02061747618
         122,      -5.264020642,        -4.6474958,      -4.706629313,      -5.865886118,       -1.01697943,       6.656537304,       6.656537304,     0.09415436224,      0.8116717424,      0.8628787385,     0.02070725138
         123,      -5.265188198,      -4.647241174,      -4.706033864,       -5.86773085,      -1.018546543,       7.987844765,       7.987844765,     0.09686591598,      0.8188306211,      0.8729962233,     0.02081571353
         124,      -5.265738425,      -4.646848069,      -4.705275586,      -5.869945846,      -1.020428043,       9.585413718,       9.585413718,      0.1001444662,       0.827476368,      0.8851491805,     0.02094666636
         125,      -5.266203322,      -4.646346562,      -4.704346768,      -5.872605518,      -1.022686965,       11.50249646,       11.50249646,      0.1041107662,      0.8379215426,      0.8997378531,     0.02109905406
         126,      -5.266749906,      -4.645716538,      -4.703234543,      -5.875799502,      -1.025399114,       13.80299575,       13.80299575,      0.1089110809,      0.8505425846,      0.9172324189,     0.02127535622
         127,      -5.267457902,      -4.644932884,      -4.701926466,       -5.87963571,      -1.028655565,        16.5635949,        16.5635949,      0.1147215954,      0.8657896237,      0.9381777776,     0.02147795153
         128,      -5.268378004,      -4.643971633,      -4.700408327,      -5.884244085,      -1.032565613,       19.87631389,       19.87631389,      0.1217513929,      0.8841935626,      0.9631910715,     0.02170890733
         129,      -5.269537915,      -4.642821699,      -4.698662045,      -5.889781179,      -1.037260291,       23.85157666,       23.85157666,      0.1302420154,      0.9063686325,      0.9929487496,      0.0219696718
         130,      -5.270927314,      -4.641500051,      -4.696663025,      -5.896435712,      -1.042896852,       28.62189199,       28.62189199,      0.1404598843,       0.933003245,       1.028154187,     0.02226065506
         131,      -5.272455475,      -4.640068637,      -4.694381366,      -5.904435248,      -1.049663962,       34.34627039,       34.34627039,      0.1526760727,      0.9648262172,       1.069471934,     0.02258071015
         132,      -5.273915659,      -4.638640616,      -4.691782615,      -5.914052488,      -1.057786752,       41.21552447,       41.21552447,      0.1671132989,       1.002496498,       1.117366476,     0.02292627753
         133,      -5.274885475,      -4.637392549,      -4.688859609,      -5.925616272,      -1.067535352,       49.45862937,       49.45862937,      0.1838528148,       1.046393111,       1.171824711,     0.02329047137
         134,      -5.274682944,      -4.636579999,      -4.685673224,      -5.939520391,      -1.079231028,       49.45862937,       49.45862937,      0.2026899377,       1.096273129,        1.23193182,     0.02366221401
         135,      -5.272486954,       -4.63654881,      -4.682406389,      -5.956235764,       -1.09340978,       49.45862937,       49.45862937,       0.219921225,       1.142527504,       1.286003469,     0.02397562237
         136,      -5.268077871,      -4.636570134,      -4.679124032,      -5.972970298,      -1.107578774,       49.45862937,       49.45862937,      0.2352575949,       1.184475571,       1.333429539,     0.02423638113
         137,      -5.262490846,      -4.636646852,      -4.676112137,      -5.989724343,      -1.121732321,       49.45862937,       49.45862937,      0.2484601031,       1.221561689,       1.373751262,     0.02444893048
         138,      -5.256808635,      -4.636857272,      -4.673661828,      -6.006503362,      -1.135873832,       59.35035524,       59.35035524,      0.2593497389,       1.253387058,        1.40669839,     0.02461688338
         139,      -5.251854171,      -4.637290588,      -4.672036689,      -6.023247508,       -1.14964306,       5.935035524,       5.935035524,      0.2688921713,        1.28357629,       1.435478499,     0.02475883519
         140,      -5.247584102,      -4.639218701,      -4.672353835,      -6.043703951,      -1.168189727,       7.122042629,       7.122042629,      0.2698122833,       1.286519984,        1.43825432,     0.02477247597
         141,      -5.249554971,      -4.639216121,      -4.672064544,      -6.045717283,      -1.169870693,       8.546451155,       8.546451155,      0.2708653155,       1.289937949,        1.44143224,      0.0247880266
         142,      -5.249518873,      -4.638956089,      -4.671664015,      -6.048134893,      -1.171887649,       10.25574139,       10.25574139,      0.2720547248,       1.293873872,       1.445025428,      0.0248055144
         143,      -5.248906076,      -4.638580749,      -4.671206212,      -6.051037646,      -1.174305871,       12.30688966,       12.30688966,       0.273374096,       1.298355978,        1.44901881,     0.02482481939
         144,      -5.248084527,      -4.638117667,      -4.670745393,      -6.054523148,      -1.177203569,        14.7682676,        14.7682676,       0.274800588,       1.303384434,       1.453351718,     0.02484558342
         145,      -5.247179187,      -4.637592041,      -4.670350251,       -6.05870893,      -1.180672643,       17.72192111,       17.72192111,      0.2762846091,       1.308911775,       1.457891497,     0.02486706882
         146,      -5.246257825,      -4.637033164,      -4.670108481,      -6.063736333,      -1.184819781,       21.26630534,       21.26630534,      0.2777345179,       1.314813503,       1.462394975,     0.02488795076
         147,       -5.24538053,      -4.636490767,      -4.670136455,      -6.069774795,      -1.189769204,        25.5195664,        25.5195664,      0.2789943595,       1.320841542,       1.466451251,     0.02490601337
         148,      -5.244635302,      -4.636051157,      -4.670586852,       -6.07702826,       -1.19566291,       30.62347969,       30.62347969,       0.279814408,       1.326557416,       1.469403856,     0.02491773612
         149,      -5.244163457,      -4.635847439,      -4.671662164,      -6.085742255,      -1.202746793,       36.74817562,       36.74817562,      0.2798156199,       1.331246786,       1.470257902,     0.02491775344
         150,      -5.244185809,      -4.636057783,       -4.67363984,      -6.096212506,      -1.211360472,       44.09781075,       44.09781075,      0.2784542245,       1.333832542,       1.467596211,     0.02493730991
         151,      -5.245038157,      -4.636888774,      -4.676908043,      -6.108795895,      -1.221844384,        52.9173729,        52.9173729,      0.2750009546,       1.332814728,       1.459537844,     0.02498753912
         152,      -5.247250513,      -4.638537815,       -4.68200099,      -6.123921384,      -1.234555642,        5.29173729,        5.29173729,      0.2685574488,       1.326270921,       1.443776092,     0.02508351122
         153,      -5.251674781,      -4.641151789,       -4.68958874,      -6.142558871,      -1.251954435,       6.350084748,       6.350084748,      0.2678908351,       1.325568314,       1.442144239,     0.02509346473
         154,      -5.253936426,      -4.641303123,      -4.690232557,      -6.144378536,      -1.253478092,       7.620101697,       7.620101697,      0.2670581256,        1.32465088,       1.440101507,     0.02510593707
         155,      -5.254817546,       -4.64129271,      -4.690910239,      -6.146563487,      -1.255306844,       9.144122036,       9.144122036,       0.266012529,       1.323444452,       1.437530752,     0.02512165958
