"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.972147364,      -4.771474638,      -4.842500012,      -7.351815113,               2.4,               2.4,      0.2477845115,       1.147678631,       1.255366582
           1,      -6.038937194,      -4.790558622,      -4.861755076,      -7.400445563,              2.88,              2.88,      0.2480653215,       1.149067721,       1.257567677
           2,      -6.004550959,      -4.809461325,      -4.883094358,      -7.449259899,             3.456,             3.456,       0.248342616,       1.150418444,       1.259679931
           3,      -5.926520864,      -4.825415356,      -4.908601918,      -7.496071378,            4.1472,            4.1472,      0.2485440045,       1.151488012,       1.261318267
           4,      -5.855330629,      -4.836202318,      -4.941658948,      -7.539152119,           4.97664,           4.97664,      0.2486368749,       1.152175544,       1.262342837
           5,      -5.806939198,      -4.840643081,      -4.986249516,      -7.577941578,          5.971968,          5.971968,      0.2486247217,       1.152474655,       1.262788241
           6,       -5.78605554,      -4.839261755,      -5.045293394,      -7.613193203,         7.1663616,         7.1663616,      0.2485215729,       1.152446715,        1.26280475
           7,      -5.794159313,      -4.834308742,      -5.118906087,      -7.646387915,        8.59963392,        8.59963392,      0.2483298602,       1.152158132,       1.262540026
           8,      -5.828025684,      -4.828909833,      -5.202209611,      -7.678912761,        10.3195607,        10.3195607,      0.2479979968,       1.151639339,       1.262054323
           9,      -5.877050546,      -4.826011078,       -5.27798826,      -7.711625958,       12.38347284,       12.38347284,      0.2474216126,       1.150846885,       1.261290059
          10,      -5.927653437,      -4.827353774,      -5.309611625,      -7.744907569,       14.86016741,       14.86016741,      0.2464395484,         1.1496356,       1.260065002
          11,      -5.974551682,      -4.832659518,       -5.28299092,      -7.778891344,        17.8322009,        17.8322009,      0.2448314931,        1.14774929,       1.258083714
          12,      -6.021279695,       -4.83956114,      -5.239724868,      -7.813672053,       21.39864108,       21.39864108,      0.2422944192,       1.144767415,       1.254826553
          13,      -6.070559045,      -4.844965859,      -5.215764861,      -7.849230214,       25.67836929,       25.67836929,      0.2384652106,       1.140170422,       1.249583718
          14,      -6.122523212,      -4.847328123,      -5.215985395,      -7.885317576,       30.81404315,       30.81404315,      0.2330165798,       1.133571951,       1.241678049
          15,      -6.174424482,      -4.847366466,      -5.226825875,      -7.921216967,       36.97685178,       36.97685178,      0.2258483043,       1.125090092,       1.230900854
          16,      -6.219242117,      -4.846437885,      -5.231269649,      -7.955389409,       44.37222213,       44.37222213,      0.2172919292,       1.115732309,       1.218177353
          17,      -6.252460969,       -4.84493529,      -5.223499126,       -7.98510788,       53.24666656,       53.24666656,      0.2081911994,       1.107217432,       1.205627627
          18,      -6.277226499,      -4.842534083,      -5.207390357,      -8.006255018,       63.89599987,       63.89599987,      0.1997194359,       1.101064378,       1.195570156
