"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.972147364,      -4.771474638,      -4.842500012,      -9.393668526,               2.4,               2.4,      0.2477845115,       1.147678631,       1.255366582
           1,      -6.038937194,      -4.790558621,      -4.861755074,      -9.098708186,              2.88,              2.88,      0.2480653215,       1.149067721,       1.257567677
           2,      -6.004550959,      -4.809461324,      -4.883094354,      -8.909562603,             3.456,             3.456,       0.248342616,       1.150418444,       1.259679931
           3,      -5.926520864,      -4.825415354,      -4.908601913,      -8.778053274,            4.1472,            4.1472,      0.2485440045,       1.151488012,       1.261318267
           4,      -5.855330628,      -4.836202316,      -4.941658943,      -8.687334464,           4.97664,           4.97664,      0.2486368749,       1.152175544,       1.262342837
           5,      -5.806939198,      -4.840643078,      -4.986249511,      -8.631828814,          5.971968,          5.971968,      0.2486247217,       1.152474655,       1.262788241
           6,      -5.786055539,      -4.839261752,      -5.045293389,      -8.609133206,         7.1663616,         7.1663616,      0.2485215729,       1.152446715,        1.26280475
           7,      -5.794159313,      -4.834308739,      -5.118906082,      -8.616368937,        8.59963392,        8.59963392,      0.2483298602,       1.152158132,       1.262540026
           8,      -5.828025684,      -4.828909831,      -5.202209606,      -8.647312467,        10.3195607,        10.3195607,      0.2479979968,       1.151639339,       1.262054323
           9,      -5.877050545,      -4.826011076,      -5.277988257,      -8.690397709,       12.38347284,       12.38347284,      0.2474216126,       1.150846885,       1.261290059
          10,      -5.927653436,      -4.827353773,      -5.309611627,       -8.72682803,       14.86016741,       14.86016741,      0.2464395484,         1.1496356,       1.260065002
          11,      -5.974551682,      -4.832659517,      -5.282990926,      -8.733720064,        17.8322009,        17.8322009,      0.2448314931,        1.14774929,       1.258083714
          12,      -6.021279695,      -4.839561139,      -5.239724875,      -8.704056001,       21.39864108,       21.39864108,      0.2422944192,       1.144767415,       1.254826553
          13,      -6.070559047,      -4.844965858,       -5.21576487,      -8.647383213,       25.67836929,       25.67836929,      0.2384652106,       1.140170422,       1.249583718
          14,      -6.122523215,      -4.847328123,      -5.215985404,      -8.578258879,       30.81404315,       30.81404315,      0.2330165798,       1.133571951,       1.241678049
          15,      -6.174424488,      -4.847366466,      -5.226825885,       -8.50500211,       36.97685178,       36.97685178,      0.2258483043,       1.125090092,       1.230900854
