"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         519,      -6.951920809,      -5.726679476,      -6.028763807
          0,           0,         520,      -6.950744392,      -5.726535609,      -6.028324373
          0,           0,         521,       -6.94952966,      -5.726379137,      -6.027889064
          0,           0,         522,      -6.948280169,       -5.72620865,      -6.027458724
          0,           0,         523,      -6.947001189,      -5.726032999,      -6.027033854
          0,           0,         524,      -6.945702832,      -5.725856834,      -6.026614152
          0,           0,         525,      -6.944392643,      -5.725676772,      -6.026201549
          0,           0,         526,         -6.943077,      -5.725498648,      -6.025797463
          0,           0,         527,      -6.941765234,      -5.725319969,       -6.02540433
          0,           0,         528,      -6.940464362,       -5.72514097,      -6.025022101
          0,           0,         529,      -6.939180369,      -5.724966024,      -6.024653716
          0,           0,         530,      -6.937918739,      -5.724792034,      -6.024301143
          0,           0,         531,      -6.936683894,      -5.724615543,      -6.023965703
          0,           0,         532,      -6.935476028,      -5.724443465,      -6.023649642
          0,           0,         533,      -6.934298939,      -5.724272777,      -6.023353523
          0,           0,         534,      -6.933157687,       -5.72410591,      -6.023080331
          0,           0,         535,      -6.932059326,      -5.723950241,      -6.022832647
          0,           0,         536,      -6.931009883,      -5.723794102,      -6.022612444
          0,           0,         537,      -6.930014677,      -5.723651703,      -6.022420729
          0,           0,         538,      -6.929078536,       -5.72352346,      -6.022259124
          0,           0,         539,      -6.928202157,      -5.723406453,      -6.022129951
          0,           0,         540,      -6.927385606,      -5.723301586,      -6.022033399
          0,           0,         541,      -6.926630452,      -5.723204145,      -6.021971099
          0,           0,         542,      -6.925936305,      -5.723118409,      -6.021942901
          0,           0,         543,      -6.925302621,      -5.723044579,      -6.021950008
          0,           0,         544,      -6.924725932,      -5.722984356,      -6.021994582
          0,           0,         545,       -6.92420478,      -5.722931544,      -6.022077626
          0,           0,         546,      -6.923737798,      -5.722895002,      -6.022199781
          0,           0,         547,      -6.923324224,      -5.722872689,      -6.022360677
          0,           0,         548,      -6.922961661,      -5.722866651,      -6.022560806
          0,           0,         549,      -6.922648256,      -5.722871963,      -6.022800583
          0,           0,         550,      -6.922382433,       -5.72288993,      -6.023077209
          0,           0,         551,      -6.922162788,      -5.722921396,      -6.023390073
          0,           0,         552,      -6.921985704,      -5.722966881,      -6.023739278
          0,           0,         553,       -6.92185034,      -5.723031241,      -6.024123474
          0,           0,         554,      -6.921755127,       -5.72311382,      -6.024542667
          0,           0,         555,      -6.921700525,      -5.723212168,      -6.024995399
          0,           0,         556,      -6.921687919,      -5.723323244,      -6.025479806
          0,           0,         557,      -6.921716409,      -5.723440317,      -6.025994979
          0,           0,         558,      -6.921783763,      -5.723576165,      -6.026539482
          0,           0,         559,      -6.921890163,      -5.723726326,      -6.027111044
          0,           0,         560,      -6.922033795,      -5.723890398,      -6.027708348
          0,           0,         561,      -6.922213423,      -5.724067508,      -6.028329557
          0,           0,         562,      -6.922427019,      -5.724249319,      -6.028973699
          0,           0,         563,      -6.922673851,      -5.724443926,      -6.029637128
          0,           0,         564,      -6.922951466,      -5.724651319,      -6.030317265
          0,           0,         565,      -6.923258316,      -5.724869541,      -6.031012264
          0,           0,         566,       -6.92359016,      -5.725101493,      -6.031720749
          0,           0,         567,      -6.923945905,      -5.725347243,      -6.032439644
          0,           0,         568,      -6.924321977,      -5.725603998,      -6.033167764
          0,           0,         569,      -6.924715472,      -5.725866265,      -6.033903196
          0,           0,         570,      -6.925123147,      -5.726143235,      -6.034640267
          0,           0,         571,      -6.925541907,       -5.72643199,        -6.0353794
          0,           0,         572,      -6.925969989,      -5.726728833,      -6.036119339
          0,           0,         573,      -6.926404209,      -5.727029157,      -6.036857778
          0,           0,         574,      -6.926844513,      -5.727345089,      -6.037592512
          0,           0,         575,      -6.927291372,      -5.727670431,      -6.038323442
          0,           0,         576,      -6.927740291,      -5.728001964,      -6.039048453
          0,           0,         577,      -6.928191504,      -5.728340635,      -6.039766602
          0,           0,         578,      -6.928640495,      -5.728687844,      -6.040472358
          0,           0,         579,      -6.929087023,      -5.729047104,      -6.041166914
          0,           0,         580,      -6.929530826,      -5.729412548,      -6.041848782
          0,           0,         581,      -6.929968975,      -5.729783234,      -6.042517912
          0,           0,         582,      -6.930403724,      -5.730156025,      -6.043171008
          0,           0,         583,      -6.930833819,      -5.730539021,      -6.043808169
          0,           0,         584,      -6.931256874,      -5.730925819,      -6.044427358
          0,           0,         585,      -6.931671635,      -5.731331093,      -6.045029043
          0,           0,         586,      -6.932076807,      -5.731738614,      -6.045612375
          0,           0,         587,      -6.932454725,      -5.732149709,      -6.046172936
          0,           0,         588,       -6.93281037,      -5.732568457,      -6.046709896
          0,           0,         589,      -6.933149449,      -5.732998127,      -6.047225041
          0,           0,         590,      -6.933477167,      -5.733440589,      -6.047720844
          0,           0,         591,      -6.933797537,      -5.733887932,      -6.048197723
          0,           0,         592,      -6.934108112,       -5.73434419,      -6.048653643
          0,           0,         593,      -6.934404116,      -5.734813309,      -6.049090663
          0,           0,         594,      -6.934685178,         -5.735295,      -6.049509572
          0,           0,         595,      -6.934949416,       -5.73577822,      -6.049911005
          0,           0,         596,       -6.93519441,      -5.736268997,      -6.050292844
          0,           0,         597,       -6.93663635,      -5.736821342,      -6.050900596
          0,           0,         598,      -6.939908284,      -5.737475895,      -6.051893542
          0,           0,         599,      -6.940707493,      -5.738102812,      -6.052423923
          0,           0,         600,      -6.941237768,      -5.738731979,      -6.052841774
          0,           0,         601,      -6.941663447,      -5.739364739,      -6.053202946
          0,           0,         602,      -6.942015324,      -5.740000722,      -6.053514416
          0,           0,         603,      -6.942315006,      -5.740640755,      -6.053782057
          0,           0,         604,      -6.942569723,      -5.741287605,      -6.054015259
          0,           0,         605,      -6.942779151,      -5.741930881,      -6.054224599
          0,           0,         606,      -6.942931732,      -5.742584543,      -6.054420367
          0,           0,         607,      -6.943022479,      -5.743253056,       -6.05461338
          0,           0,         608,      -6.943048494,      -5.743944334,      -6.054808944
          0,           0,         609,      -6.943014581,      -5.744647914,      -6.055008825
          0,           0,         610,      -6.942919844,       -5.74536238,      -6.055211712
          0,           0,         611,      -6.942774848,      -5.746103414,      -6.055414643
          0,           0,         612,      -6.942594996,      -5.746873964,      -6.055615617
          0,           0,         613,      -6.942387334,      -5.747668599,      -6.055812299
          0,           0,         614,       -6.94216978,      -5.748484366,      -6.056004257
          0,           0,         615,      -6.941959454,      -5.749324757,      -6.056191937
          0,           0,         616,      -6.941767986,      -5.750188503,      -6.056377909
          0,           0,         617,       -6.94159944,        -5.7510823,      -6.056564049
          0,           0,         618,      -6.941457403,      -5.751998853,      -6.056751955
          0,           0,         619,      -6.941332483,      -5.752942219,      -6.056943771
          0,           0,         620,      -6.941219327,      -5.753909406,      -6.057141545
          0,           0,         621,      -6.941109055,      -5.754904901,      -6.057346695
          0,           0,         622,      -6.940996017,       -5.75592951,      -6.057561681
          0,           0,         623,      -6.940876542,      -5.756976792,      -6.057789958
          0,           0,         624,      -6.940743882,      -5.758054411,      -6.058031163
          0,           0,         625,      -6.940595146,      -5.759158766,      -6.058286981
          0,           0,         626,      -6.940428989,      -5.760290613,      -6.058559136
          0,           0,         627,      -6.940244927,      -5.761462071,        -6.0588483
          0,           0,         628,      -6.940045328,      -5.762669802,      -6.059156258
          0,           0,         629,      -6.939827915,      -5.763911081,      -6.059483893
          0,           0,         630,      -6.939589627,      -5.765184439,      -6.059829709
          0,           0,         631,      -6.939329804,      -5.766494263,      -6.060196704
          0,           0,         632,       -6.93904646,      -5.767841704,      -6.060585796
          0,           0,         633,      -6.938737883,      -5.769229111,       -6.06099899
          0,           0,         634,      -6.938405252,      -5.770652365,      -6.061436052
          0,           0,         635,      -6.938047638,      -5.772111437,      -6.061896519
          0,           0,         636,      -6.937667684,      -5.773607633,      -6.062383179
          0,           0,         637,      -6.937269679,      -5.775139385,      -6.062897105
          0,           0,         638,      -6.936856497,      -5.776706792,      -6.063439576
          0,           0,         639,      -6.936433715,       -5.77830225,       -6.06400992
          0,           0,         640,      -6.936003355,      -5.779930692,      -6.064611644
          0,           0,         641,      -6.935571638,      -5.781600692,      -6.065243809
          0,           0,         642,      -6.935144451,      -5.783304646,      -6.065910217
          0,           0,         643,      -6.934724228,      -5.785044988,      -6.066612466
          0,           0,         644,      -6.934316826,      -5.786820604,      -6.067351254
          0,           0,         645,      -6.933921802,      -5.788633211,      -6.068128855
          0,           0,         646,      -6.933538992,      -5.790482827,      -6.068945864
          0,           0,         647,      -6.933167624,       -5.79237023,      -6.069802771
          0,           0,         648,      -6.932807081,      -5.794291198,      -6.070701705
          0,           0,         649,      -6.932456327,      -5.796245619,      -6.071638986
          0,           0,         650,      -6.932116948,         -5.798238,      -6.072618395
          0,           0,         651,      -6.931790538,       -5.80026552,      -6.073640642
          0,           0,         652,      -6.931478948,      -5.802331283,      -6.074706377
          0,           0,         653,      -6.931186101,      -5.804433413,      -6.075816403
          0,           0,         654,      -6.930912742,      -5.806574903,      -6.076971579
          0,           0,         655,      -6.930659946,       -5.80875107,       -6.07817256
          0,           0,         656,      -6.930430417,      -5.810958284,      -6.079419171
          0,           0,         657,      -6.930226361,      -5.813200218,      -6.080712436
          0,           0,         658,      -6.930048673,      -5.815485082,      -6.082054345
          0,           0,         659,      -6.929899421,      -5.817807388,      -6.083447882
          0,           0,         660,      -6.929781645,       -5.82016809,      -6.084892326
          0,           0,         661,      -6.929699072,      -5.822566814,      -6.086390788
          0,           0,         662,      -6.929651494,      -5.825003708,      -6.087945996
          0,           0,         663,       -6.92963882,      -5.827478999,      -6.089557869
          0,           0,         664,      -6.929661788,      -5.829992908,      -6.091228417
          0,           0,         665,      -6.929722472,       -5.83254041,      -6.092959546
          0,           0,         666,       -6.92982129,      -5.835126976,      -6.094750344
          0,           0,         667,      -6.929960877,      -5.837753067,       -6.09660209
          0,           0,         668,      -6.930144197,       -5.84041464,       -6.09851643
          0,           0,         669,      -6.930372922,      -5.843115437,      -6.100494325
          0,           0,         670,      -6.930650827,      -5.845853801,      -6.102537292
          0,           0,         671,      -6.930980743,      -5.848630225,       -6.10464685
          0,           0,         672,      -6.931365963,      -5.851445118,      -6.106824073
          0,           0,         673,      -6.931807409,      -5.854298709,      -6.109070347
          0,           0,         674,       -6.93230544,      -5.857191973,      -6.111385794
          0,           0,         675,      -6.922862842,      -5.860381227,      -6.112609699
          0,           0,         676,      -6.940516184,      -5.861447776,      -6.116389214
          0,           0,         677,      -6.946687313,      -5.862030694,      -6.118326531
          0,           0,         678,      -6.951203585,      -5.862628696,      -6.119552735
          0,           0,         679,      -6.955074685,      -5.863318143,      -6.120338179
          0,           0,         680,      -6.958320434,       -5.86411121,       -6.12089663
          0,           0,         681,      -6.960772942,      -5.865024017,      -6.121444098
          0,           0,         682,      -6.962161109,      -5.866097911,      -6.122150079
          0,           0,         683,      -6.962116618,      -5.867396513,      -6.123116778
          0,           0,         684,      -6.960246322,      -5.868986791,      -6.124369588
          0,           0,         685,      -6.956341368,      -5.870915711,       -6.12585858
          0,           0,         686,       -6.95056145,      -5.873202189,       -6.12748315
          0,           0,         687,      -6.943275815,      -5.875864723,      -6.129119309
          0,           0,         688,      -6.934473638,       -5.87896726,       -6.13063074
          0,           0,         689,      -6.947524108,      -5.879875235,      -6.133670687
          0,           0,         690,       -6.95220855,      -5.880416478,      -6.135348837
          0,           0,         691,       -6.95575558,      -5.880976408,      -6.136466379
          0,           0,         692,      -6.959003013,      -5.881625583,      -6.137214144
          0,           0,         693,       -6.96197108,      -5.882377431,      -6.137746177
          0,           0,         694,      -6.964518312,      -5.883243471,      -6.138239412
          0,           0,         695,      -6.966408047,      -5.884256076,      -6.138849691
          0,           0,         696,      -6.967312698,      -5.885471814,      -6.139682855
          0,           0,         697,      -6.966827793,      -5.886957976,      -6.140784973
          0,           0,         698,      -6.964580311,      -5.888769276,      -6.142140058
          0,           0,         699,      -6.960414386,      -5.890929429,      -6.143690923
          0,           0,         700,      -6.954505973,      -5.893439658,      -6.145377362
          0,           0,         701,      -6.947174973,      -5.896327277,      -6.147154666
          0,           0,         702,      -6.938309292,      -5.899683289,      -6.148984267
          0,           0,         703,      -6.953381441,       -5.90073062,      -6.152539085
          0,           0,         704,      -6.958809889,       -5.90132787,      -6.154394789
          0,           0,         705,      -6.962966286,      -5.901945481,      -6.155584118
          0,           0,         706,      -6.966745329,      -5.902660504,      -6.156372774
          0,           0,         707,        -6.9701603,      -5.903486175,      -6.156975934
          0,           0,         708,      -6.973054825,      -5.904438534,      -6.157617643
          0,           0,         709,       -6.97516931,      -5.905559585,      -6.158481207
          0,           0,         710,      -6.976142193,      -5.906917143,      -6.159683962
          0,           0,         711,      -6.975553751,       -5.90858696,      -6.161271455
          0,           0,         712,      -6.973074754,      -5.910628592,      -6.163222139
          0,           0,         713,      -6.968648716,      -5.913074578,      -6.165475814
          0,           0,         714,      -6.962550855,      -5.915950541,      -6.167962847
          0,           0,         715,       -6.95508447,      -5.919316464,      -6.170606005
          0,           0,         716,      -6.955443772,      -5.922928807,        -6.1742985
          0,           0,         717,      -6.957708406,      -5.926606271,      -6.178081248
          0,           0,         718,      -6.960399195,      -5.930332848,      -6.181966461
          0,           0,         719,      -6.962988633,       -5.93410644,      -6.186013668
          0,           0,         720,      -6.965402925,      -5.937932668,      -6.190234465
          0,           0,         721,       -6.96778418,      -5.941814703,      -6.194618832
          0,           0,         722,      -6.970297934,       -5.94575847,       -6.19915661
          0,           0,         723,      -6.973026682,       -5.94976986,      -6.203841518
          0,           0,         724,       -6.96668631,      -5.954281365,      -6.207883681
          0,           0,         725,      -6.984539482,      -5.955584236,      -6.212388078
          0,           0,         726,      -6.990901371,      -5.956361298,      -6.214702337
          0,           0,         727,      -6.995704373,       -5.95719517,      -6.216239522
          0,           0,         728,      -6.999953297,      -5.958168699,      -6.217382097
          0,           0,         729,      -7.003690549,      -5.959293811,      -6.218430954
          0,           0,         730,      -7.006778081,      -5.960590965,      -6.219669127
          0,           0,         731,      -7.008973454,      -5.962112638,      -6.221304566
          0,           0,         732,      -7.009955242,      -5.963939482,      -6.223449513
          0,           0,         733,      -7.009416427,      -5.966160017,      -6.226123419
          0,           0,         734,      -7.007231046,        -5.9688481,      -6.229274656
          0,           0,         735,      -7.003559424,      -5.972056499,      -6.232821759
          0,           0,         736,      -6.998719642,      -5.975835595,      -6.236680653
          0,           0,         737,      -6.992741737,      -5.980256665,      -6.240771051
          0,           0,         738,      -7.006421243,      -5.981369305,      -6.244469337
          0,           0,         739,        -7.0114367,      -5.982095161,      -6.246522749
          0,           0,         740,      -7.015354464,      -5.982880195,      -6.247955956
          0,           0,         741,       -7.01904985,       -5.98380082,      -6.249043961
          0,           0,         742,      -7.022573339,      -5.984869724,      -6.250009143
          0,           0,         743,      -7.025817116,       -5.98610046,      -6.251089958
          0,           0,         744,      -7.028575834,      -5.987532175,      -6.252487147
          0,           0,         745,      -7.030556851,      -5.989232205,      -6.254332346
          0,           0,         746,      -7.031419271,      -5.991281685,      -6.256684552
          0,           0,         747,      -7.030882577,       -5.99375393,       -6.25954105
          0,           0,         748,      -7.028843205,      -5.996703398,      -6.262872033
          0,           0,         749,      -7.025429979,      -6.000177565,      -6.266657692
          0,           0,         750,      -7.020892594,      -6.004245252,      -6.270892836
          0,           0,         751,       -7.01513406,      -6.009015531,      -6.275579879
          0,           0,         752,      -7.031688832,      -6.010277413,      -6.279993699
          0,           0,         753,      -7.037754906,      -6.011072979,      -6.282314626
          0,           0,         754,      -7.042514149,      -6.011934727,      -6.283894102
          0,           0,         755,      -7.046963924,      -6.012943249,      -6.285104121
          0,           0,         756,      -7.051162419,      -6.014110841,      -6.286239685
          0,           0,         757,      -7.054983574,      -6.015457253,      -6.287592073
          0,           0,         758,       -7.05818411,      -6.017034066,      -6.289389446
          0,           0,         759,      -7.060420912,       -6.01892282,      -6.291771967
          0,           0,         760,      -7.061394992,      -6.021221171,       -6.29481487
          0,           0,         761,      -7.061336966,      -6.024049108,      -6.298638987
          0,           0,         762,      -7.059508192,      -6.027440226,      -6.302993813
          0,           0,         763,      -7.056255278,      -6.031467396,      -6.307884061
          0,           0,         764,      -7.051847035,      -6.036221361,      -6.313264004
          0,           0,         765,      -7.055428002,      -6.041237875,      -6.319736596
          0,           0,         766,      -7.060932557,      -6.046308721,      -6.326293766
          0,           0,         767,      -7.066931857,      -6.051418574,      -6.332984843
          0,           0,         768,       -7.07288362,      -6.056580855,      -6.339877826
          0,           0,         769,      -7.078672597,      -6.061809549,      -6.346968082
          0,           0,         770,      -7.074768804,      -6.067751286,      -6.353669245
          0,           0,         771,      -7.095126834,      -6.069213542,      -6.359105489
          0,           0,         772,      -7.102424395,      -6.070178478,       -6.36190114
          0,           0,         773,       -7.10802138,       -6.07124937,      -6.363852357
          0,           0,         774,      -7.113099147,      -6.072506386,      -6.365445962
          0,           0,         775,      -7.117752617,      -6.073962052,      -6.367055126
          0,           0,         776,      -7.121867499,      -6.075645415,      -6.369021145
          0,           0,         777,      -7.125208437,      -6.077623588,      -6.371589277
          0,           0,         778,      -7.127461282,      -6.079994454,       -6.37489169
          0,           0,         779,      -7.128350194,      -6.082865304,      -6.378960691
          0,           0,         780,      -7.127778013,      -6.086333085,      -6.383761984
          0,           0,         781,      -7.125851614,      -6.090482605,      -6.389236049
          0,           0,         782,      -7.122731997,      -6.095400222,       -6.39531092
          0,           0,         783,      -7.118307171,      -6.101181179,      -6.401902926
          0,           0,         784,      -7.134537923,      -6.102424632,      -6.406498483
          0,           0,         785,      -7.140463374,       -6.10331571,      -6.409061454
          0,           0,         786,      -7.145099069,      -6.104314726,      -6.410940734
          0,           0,         787,      -7.149508189,      -6.105497236,      -6.412496053
          0,           0,         788,      -7.153784889,      -6.106876398,      -6.414007043
          0,           0,         789,      -7.157834075,      -6.108472562,      -6.415763658
          0,           0,         790,      -7.161450167,      -6.110336619,      -6.418002784
          0,           0,         791,      -7.164343137,      -6.112548548,      -6.420874699
          0,           0,         792,      -7.166208311,      -6.115200523,      -6.424443361
          0,           0,         793,      -7.166841866,      -6.118378125,      -6.428705704
          0,           0,         794,      -7.166205877,      -6.122156096,      -6.433633623
          0,           0,         795,      -7.164442062,      -6.126611384,      -6.439208312
          0,           0,         796,      -7.161769481,      -6.131837037,      -6.445427385
          0,           0,         797,      -7.158015523,      -6.137949867,      -6.452316883
          0,           0,         798,      -7.178396853,      -6.139334502,      -6.457879907
          0,           0,         799,      -7.185876822,      -6.140288261,      -6.460774953
          0,           0,         800,      -7.191785397,      -6.141355023,      -6.462828534
          0,           0,         801,      -7.197392964,      -6.142611976,      -6.464521862
          0,           0,         802,      -7.202818541,      -6.144071713,      -6.466217275
          0,           0,         803,      -7.207945833,      -6.145762711,      -6.468262506
          0,           0,         804,      -7.212512454,      -6.147750441,      -6.470921215
          0,           0,         805,      -7.216147551,      -6.150129184,      -6.474347657
          0,           0,         806,      -7.218483072,      -6.153002258,       -6.47859552
          0,           0,         807,      -7.219283284,      -6.156469575,      -6.483645618
          0,           0,         808,      -7.218497156,      -6.160626093,      -6.489443617
          0,           0,         809,      -7.216281947,      -6.165574998,      -6.495913408
          0,           0,         810,      -7.212788247,      -6.171430571,      -6.502966754
          0,           0,         811,      -7.219222009,      -6.177547464,      -6.511503897
          0,           0,         812,      -7.227733271,      -6.183709345,      -6.520175503
          0,           0,         813,       -7.23676798,      -6.189906023,      -6.528984183
          0,           0,         814,      -7.245766757,      -6.196158164,      -6.537972196
          0,           0,         815,      -7.254594993,      -6.202483191,      -6.547110014
          0,           0,         816,      -7.263341155,      -6.208886231,      -6.556360568
          0,           0,         817,      -7.272118805,      -6.215361978,      -6.565705474
          0,           0,         818,      -7.280958085,      -6.221900598,      -6.575140784
          0,           0,         819,      -7.289806835,      -6.228492164,      -6.584658648
          0,           0,         820,      -7.298599366,      -6.235127777,      -6.594233693
          0,           0,         821,      -7.307322328,      -6.241798629,      -6.603824754
          0,           0,         822,      -7.316033873,      -6.248494697,      -6.613391821
          0,           0,         823,      -7.324836379,      -6.255205003,      -6.622909607
          0,           0,         824,         -7.333829,      -6.261920213,      -6.632374044
          0,           0,         825,       -7.32941897,      -6.269527544,      -6.640366292
          0,           0,         826,      -7.360544763,      -6.271115782,      -6.648534617
          0,           0,         827,      -7.371387761,      -6.272236719,      -6.652573472
          0,           0,         828,      -7.379442116,      -6.273523231,      -6.655442029
          0,           0,         829,      -7.386667281,      -6.275052066,      -6.657801733
          0,           0,         830,      -7.393322796,      -6.276837804,      -6.660102905
          0,           0,         831,      -7.399307123,      -6.278924013,      -6.662751876
          0,           0,         832,      -7.404295884,      -6.281395187,      -6.666022939
          0,           0,         833,      -7.407824435,      -6.284358522,      -6.670037943
          0,           0,         834,      -7.409500527,      -6.287918961,      -6.674794208
          0,           0,         835,      -7.409193729,      -6.292166405,      -6.680219201
          0,           0,         836,      -7.407026308,      -6.297183775,      -6.686204565
          0,           0,         837,      -7.403117814,      -6.303061081,      -6.692597008
          0,           0,         838,      -7.397091998,      -6.309896339,      -6.699203786
          0,           0,         839,      -7.423502745,      -6.311199123,      -6.706014334
          0,           0,         840,      -7.432899773,      -6.312161608,      -6.709603765
          0,           0,         841,      -7.439934411,      -6.313270672,      -6.712241848
          0,           0,         842,      -7.446423532,      -6.314602194,      -6.714412178
          0,           0,         843,       -7.45260387,      -6.316170734,      -6.716427773
          0,           0,         844,      -7.458385329,      -6.318008256,      -6.718619125
          0,           0,         845,      -7.463480526,      -6.320181918,       -6.72125164
          0,           0,         846,      -7.467447464,      -6.322782727,       -6.72447887
          0,           0,         847,      -7.469825959,      -6.325904233,       -6.72834104
          0,           0,         848,      -7.470297516,      -6.329629971,      -6.732794156
          0,           0,         849,      -7.468716462,      -6.334041449,      -6.737751031
          0,           0,         850,      -7.465110783,      -6.339235185,      -6.743085132
          0,           0,         851,      -7.459470387,       -6.34532297,      -6.748633319
          0,           0,         852,      -7.451129328,      -6.352425108,      -6.754229318
          0,           0,         853,      -7.484857101,       -6.35385041,      -6.762566657
          0,           0,         854,      -7.496728982,       -6.35484935,      -6.766669756
          0,           0,         855,      -7.505474073,      -6.356001412,      -6.769564473
          0,           0,         856,      -7.513296024,      -6.357386445,      -6.771862809
          0,           0,         857,      -7.520473322,      -6.359021897,      -6.773947668
          0,           0,         858,      -7.526876529,      -6.360951111,      -6.776195128
          0,           0,         859,       -7.53211515,      -6.363255335,      -6.778882094
          0,           0,         860,      -7.535606538,      -6.366034987,      -6.782146774
          0,           0,         861,       -7.53678878,      -6.369386615,      -6.785999541
          0,           0,         862,       -7.53531015,      -6.373394426,      -6.790363808
          0,           0,         863,      -7.531091383,      -6.378144013,      -6.795096107
          0,           0,         864,      -7.524321324,      -6.383735301,      -6.799962648
          0,           0,         865,      -7.514987777,      -6.390275078,       -6.80467607
          0,           0,         866,      -7.521125527,      -6.396969542,      -6.811937725
          0,           0,         867,      -7.529623232,      -6.403645554,      -6.819401397
          0,           0,         868,       -7.53865269,      -6.410301258,      -6.826892698
          0,           0,         869,      -7.550688471,      -6.417061508,       -6.83521077
          0,           0,         870,      -7.562620521,      -6.423886841,       -6.84351595
          0,           0,         871,      -7.572152052,      -6.430683954,      -6.851142448
          0,           0,         872,      -7.581355422,      -6.437469395,      -6.858645527
          0,           0,         873,      -7.590292322,       -6.44424159,      -6.866083275
          0,           0,         874,      -7.598915564,       -6.45099639,      -6.873434739
          0,           0,         875,      -7.607222843,      -6.457729361,       -6.88066109
          0,           0,         876,      -7.615280329,      -6.464435898,      -6.887723933
          0,           0,         877,      -7.623199786,      -6.471111304,      -6.894601938
          0,           0,         878,      -7.631084829,      -6.477751134,      -6.901297069
          0,           0,         879,      -7.638985866,      -6.484351835,      -6.907833397
          0,           0,         880,      -7.646886054,      -6.490911484,      -6.914241172
          0,           0,         881,       -7.65471785,      -6.497428798,      -6.920544331
          0,           0,         882,      -7.662396246,      -6.503905304,      -6.926753474
          0,           0,         883,      -7.669851173,      -6.510340934,      -6.932864459
          0,           0,         884,      -7.677044222,       -6.51673547,      -6.938863813
          0,           0,         885,      -7.683971833,      -6.523085806,      -6.944735641
          0,           0,         886,       -7.69065292,      -6.529389646,       -6.95046725
          0,           0,         887,      -7.697118613,      -6.535643171,      -6.956051325
          0,           0,         888,      -7.703399874,      -6.541842493,      -6.961486011
          0,           0,         889,      -7.709520009,      -6.547983717,      -6.966774853
          0,           0,         890,      -7.715492689,      -6.554063053,       -6.97192346
          0,           0,         891,      -7.721323758,      -6.560076209,      -6.976939585
          0,           0,         892,      -7.727013804,      -6.566014496,      -6.981829699
          0,           0,         893,      -7.732562834,      -6.571880527,      -6.986601564
          0,           0,         894,      -7.737971499,      -6.577671716,      -6.991261941
          0,           0,         895,      -7.769970969,      -6.578748197,      -6.998153759
          0,           0,         896,      -7.782257834,      -6.579462525,      -7.001789568
          0,           0,         897,      -7.791105179,        -6.5802921,      -7.004465582
          0,           0,         898,       -7.79852693,      -6.581317424,      -7.006538815
          0,           0,         899,      -7.804752675,      -6.582552865,      -7.008141488
          0,           0,         900,      -7.809712268,      -6.584029215,      -7.009450091
          0,           0,         901,      -7.813117974,      -6.585810095,      -7.010633531
          0,           0,         902,      -7.814416071,      -6.587975107,       -7.01180804
          0,           0,         903,      -7.812958171,      -6.590591565,      -7.013029731
          0,           0,         904,      -7.808355315,      -6.593695041,      -7.014309852
          0,           0,         905,      -7.800640022,      -6.597295988,      -7.015607409
          0,           0,         906,      -7.790088226,      -6.601407688,      -7.016742615
          0,           0,         907,      -7.776656768,      -6.606059719,      -7.017342985
          0,           0,         908,       -7.75950025,      -6.611269107,      -7.016935693
          0,           0,         909,      -7.795351867,      -6.612409762,      -7.024742138
          0,           0,         910,      -7.808480159,      -6.613084158,      -7.028558539
          0,           0,         911,      -7.817748499,      -6.613856369,      -7.031181436
          0,           0,         912,      -7.825356018,       -6.61480675,      -7.033055451
          0,           0,         913,      -7.831581257,      -6.615944715,      -7.034354356
          0,           0,         914,      -7.836383593,      -6.617300897,      -7.035275316
          0,           0,         915,      -7.839482791,      -6.618938398,       -7.03598645
          0,           0,         916,      -7.840330436,      -6.620928106,      -7.036589907
          0,           0,         917,      -7.838311852,      -6.623316048,      -7.037129569
          0,           0,         918,      -7.833035014,      -6.626109584,      -7.037629157
          0,           0,         919,      -7.824463782,      -6.629298998,      -7.038086437
          0,           0,         920,      -7.812842416,      -6.632896055,      -7.038368114
          0,           0,         921,      -7.798012595,      -6.636943127,       -7.03814388
          0,           0,         922,      -7.799717914,      -6.641032902,      -7.040772338
          0,           0,         923,      -7.803550444,      -6.645050116,      -7.043708506
          0,           0,         924,      -7.807380119,      -6.648993575,      -7.046645184
          0,           0,         925,      -7.810873166,      -6.652867638,      -7.049570649
          0,           0,         926,      -7.814111432,       -6.65667717,      -7.052505307
          0,           0,         927,      -7.817243534,      -6.660426484,      -7.055471088
          0,           0,         928,       -7.82033343,      -6.664118347,      -7.058472807
          0,           0,         929,      -7.823356291,      -6.667746463,      -7.061493855
          0,           0,         930,      -7.826258981,       -6.67130457,      -7.064500822
          0,           0,         931,      -7.829019618,      -6.674781918,      -7.067455068
          0,           0,         932,      -7.831663884,      -6.678167152,       -7.07032384
          0,           0,         933,      -7.834248217,      -6.681450513,      -7.073088384
          0,           0,         934,      -7.836833514,      -6.684625066,      -7.075746675
          0,           0,         935,      -7.839463794,      -6.687687236,      -7.078310231
          0,           0,         936,      -7.842154387,      -6.690636623,      -7.080797368
          0,           0,         937,      -7.844891088,      -6.693475764,      -7.083226006
          0,           0,         938,      -7.847638778,       -6.69620938,      -7.085608812
          0,           0,         939,      -7.850354708,      -6.698843091,      -7.087949435
          0,           0,         940,      -7.853000575,      -6.701383411,      -7.090244294
