"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          94,      -5.086501169,      -4.342482528,      -4.289486031,      -7.295954066,      0.6106381319,       22.29260875,       22.29260875,      0.2634760551,       1.217063667
          95,      -5.092231404,      -4.346556126,      -4.290332582,      -7.288255607,       0.668232747,        26.7511305,        26.7511305,      0.2625246739,       1.216073578
          96,      -5.098883501,       -4.35137869,      -4.292307005,      -7.269652144,      0.6995089831,        32.1013566,        32.1013566,      0.2622766909,       1.216882209
          97,       -5.10657064,      -4.357271956,      -4.296099414,        -7.2349496,      0.6719845917,       38.52162792,       38.52162792,      0.2632040262,       1.220693798
          98,      -5.115192801,      -4.364779478,      -4.302814803,      -7.181028049,      0.5915793355,        46.2259535,        46.2259535,      0.2659006643,       1.229166016
          99,      -5.124268286,      -4.374879889,       -4.31411576,      -7.110654604,      0.6136859652,        55.4711442,        55.4711442,       0.271031263,       1.244326055
         100,      -5.133038746,      -4.389277426,      -4.332197843,      -7.032839813,      0.6639019055,       66.56537304,       66.56537304,      0.2791922841,       1.268229115
         101,      -5.141162197,      -4.410624482,      -4.359312039,      -6.958973138,      0.7010227854,       79.87844765,       79.87844765,      0.2906241936,       1.302239687
         102,      -5.149809725,      -4.442177172,       -4.39638392,      -6.898200578,        0.72859272,       95.85413718,       95.85413718,      0.3047316569,       1.345842492
         103,       -5.16235275,      -4.485543464,      -4.440550905,      -6.852322722,      0.7977367733,       9.585413718,       9.585413718,      0.3195899249,        1.39529927
         104,      -5.183576333,      -4.534661547,      -4.484330192,      -6.912741109,     -0.1785313508,       11.50249646,       11.50249646,      0.3210575207,       1.400219964
         105,      -5.183868394,      -4.537815483,      -4.486671336,      -6.903218258,    -0.09170086129,       13.80299575,       13.80299575,      0.3227787329,       1.406062383
         106,      -5.183384605,      -4.541503168,      -4.489319216,      -6.892285018,    0.009027317394,        16.5635949,        16.5635949,      0.3247813458,       1.412972161
         107,      -5.183034058,      -4.545572434,      -4.492351029,      -6.879820802,      0.1236644485,       19.87631389,       19.87631389,      0.3270866512,       1.421110016
