"Inner_Iter",     "rms[k]"     ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       
          28,      -6.512585363,       32.96893247,       32.96893247,      0.6296845755,       2.010270349
          29,      -6.506984491,       39.56271897,       39.56271897,      0.5507841346,       1.874930025
          30,      -6.516502114,       47.47526276,       47.47526276,      0.4637552829,       1.697926852
          31,      -6.528803898,       56.97031531,       56.97031531,      0.3692895394,       1.477970174
          32,       -6.50215771,       68.36437837,       68.36437837,      0.2690745303,       1.224273061
          33,      -6.452313045,       6.836437837,       6.836437837,      0.1681904945,      0.9591655448
          34,      -6.871384623,       8.203725405,       8.203725405,      0.1574892575,      0.9309486325
          35,      -6.861156825,       9.844470486,       9.844470486,      0.1450805696,      0.8980060137
          36,      -6.843053044,       11.81336458,       11.81336458,      0.1307616922,      0.8598375187
          37,      -6.825392336,        14.1760375,        14.1760375,      0.1142778131,      0.8158107696
          38,      -6.806763878,         17.011245,         17.011245,       0.095360766,      0.7652918053
          39,      -6.784207255,         20.413494,         20.413494,     0.07379844055,      0.7077346978
          40,      -6.757800604,        24.4961928,        24.4961928,     0.04964354185,      0.6429679526
          41,      -6.730277783,       29.39543136,       29.39543136,     0.02341666251,      0.5714880673
          42,      -6.704611638,       35.27451763,       35.27451763,   -0.003652936169,      0.4954155764
          43,      -6.683119591,       42.32942116,       42.32942116,    -0.02978965143,      0.4189842435
          44,      -6.665466704,       50.79530539,       50.79530539,    -0.05270652663,      0.3493696203
          45,      -6.644631218,       60.95436647,       60.95436647,    -0.06944092862,      0.2971520549
          46,      -6.600958295,       73.14523976,       73.14523976,    -0.07537428652,      0.2781455972
          47,      -6.527942858,       7.314523976,       7.314523976,     -0.0629322408,      0.3157253165
          48,      -6.780666319,       8.777428771,       8.777428771,    -0.06146775403,      0.3200734307
          49,       -6.76525027,       10.53291453,       10.53291453,    -0.05943957212,      0.3261806992
          50,      -6.745821661,       12.63949743,       12.63949743,    -0.05660611465,      0.3347642014
          51,      -6.729460477,       15.16739692,       15.16739692,    -0.05261248203,      0.3468704067
          52,      -6.709602677,        18.2008763,        18.2008763,    -0.04692228871,       0.364025659
          53,      -6.684492117,       21.84105156,       21.84105156,    -0.03868818505,      0.3885595036
          54,      -6.655684902,       26.20926187,       26.20926187,    -0.02671645129,      0.4237785114
          55,       -6.62552543,       31.45111425,       31.45111425,   -0.009486649616,      0.4741283608
          56,      -6.596005446,        37.7413371,        37.7413371,     0.01472133554,      0.5449729465
          57,      -6.568651349,       45.28960451,       45.28960451,     0.04769292468,      0.6419120294
          58,      -6.545871632,       54.34752542,       54.34752542,     0.09109550846,      0.7696550077
          59,      -6.528190391,        65.2170305,        65.2170305,      0.1455989778,      0.9294027179
          60,      -6.511790974,        78.2604366,        78.2604366,      0.2087466333,       1.113828645
          61,      -6.493544483,        7.82604366,        7.82604366,      0.2723060424,       1.301350731
          62,       -6.60211937,       9.391252392,       9.391252392,      0.2785924558,       1.319929105
          63,      -6.597898965,       11.26950287,       11.26950287,      0.2859213165,       1.341626537
          64,       -6.59151424,       13.52340344,       13.52340344,      0.2943872663,       1.366786559
          65,      -6.586107494,       16.22808413,       16.22808413,      0.3040436537,       1.395680804
          66,      -6.580463276,       19.47370096,       19.47370096,      0.3148644465,       1.428438417
          67,      -6.573973766,       23.36844115,       23.36844115,      0.3266492458,       1.464788385
          68,      -6.567034975,       28.04212938,       28.04212938,      0.3388333075,       1.503501626
          69,      -6.560813453,       33.65055526,       33.65055526,      0.3502357862,       1.541657026
          70,      -6.555064497,       40.38066631,       40.38066631,      0.3588546213,       1.574077427
          71,      -6.549062647,       48.45679957,       48.45679957,      0.3617476566,       1.593128967
          72,      -6.541332063,       58.14815949,       58.14815949,      0.3549349582,       1.588584343
          73,      -6.531177776,       69.77779139,       69.77779139,      0.3338866267,       1.548965318
          74,      -6.519356185,       83.73334966,       83.73334966,      0.2951192391,       1.465284913
          75,      -6.511504738,       83.73334966,       83.73334966,      0.2394765443,       1.338832677
          76,      -6.542866382,       100.4800196,       100.4800196,      0.1846276188,       1.211330968
          77,      -6.559413589,       10.04800196,       10.04800196,      0.1333768692,       1.091198112
          78,      -6.747351737,       12.05760235,       12.05760235,      0.1283539151,       1.079413506
          79,      -6.741521107,       14.46912282,       14.46912282,      0.1225757228,       1.065850027
          80,      -6.739809227,       17.36294739,       17.36294739,      0.1160249603,        1.05046809
          81,      -6.749292591,       20.83553686,       20.83553686,      0.1087610754,        1.03339068
          82,      -6.755142706,       25.00264424,       25.00264424,      0.1009975128,       1.015098547
          83,      -6.755974365,       30.00317308,       30.00317308,     0.09324602866,      0.9968300798
          84,      -6.756386042,        36.0038077,        36.0038077,     0.08649835098,      0.9810859544
          85,      -6.760693682,       43.20456924,       43.20456924,      0.0823570295,      0.9720086328
          86,      -6.768063422,       51.84548309,       51.84548309,     0.08303553759,      0.9754616909
          87,      -6.774448826,       62.21457971,       62.21457971,     0.09116206854,      0.9986422856
          88,      -6.776800851,       74.65749565,       74.65749565,      0.1092309661,       1.048858567
          89,      -6.775032306,       89.58899478,       89.58899478,      0.1384186124,       1.130840744
          90,      -6.778637988,       8.958899478,       8.958899478,      0.1767593667,        1.24218487
          91,      -7.067985857,       10.75067937,       10.75067937,      0.1806731123,       1.253570182
          92,      -7.062202615,       12.90081525,       12.90081525,      0.1853860767,       1.267349519
          93,      -7.061603412,        15.4809783,        15.4809783,      0.1910522464,       1.284021521
          94,      -7.081542602,       18.57717396,       18.57717396,      0.1978458786,       1.304186949
          95,      -7.094054422,       22.29260875,       22.29260875,      0.2059600903,       1.328565859
          96,       -7.09350671,        26.7511305,        26.7511305,      0.2155734632,       1.357913613
          97,      -7.086306922,        32.1013566,        32.1013566,      0.2267362033,       1.392715388
          98,      -7.078269425,       38.52162792,       38.52162792,      0.2391813884,       1.432693545
          99,      -7.067913462,        46.2259535,        46.2259535,       0.252145161,       1.476328725
         100,      -7.049678658,        55.4711442,        55.4711442,      0.2642658515,       1.520545305
         101,      -7.016832508,       66.56537304,       66.56537304,      0.2735680175,       1.560574833
         102,      -6.959406651,       79.87844765,       79.87844765,      0.2775614007,       1.590056852
         103,       -6.87411048,       7.987844765,       7.987844765,      0.2736071428,       1.601747257
         104,      -6.996275875,       9.585413718,       9.585413718,      0.2731383598,       1.602734091
         105,      -6.977614057,       11.50249646,       11.50249646,      0.2724504504,       1.603575212
         106,      -6.957110521,       13.80299575,       13.80299575,      0.2714458495,       1.604099876
         107,      -6.941456515,        16.5635949,        16.5635949,       0.269979051,       1.604033965
         108,      -6.919172005,       19.87631389,       19.87631389,      0.2678422736,       1.602969041
         109,      -6.888812948,       23.85157666,       23.85157666,      0.2647587134,       1.600328914
         110,      -6.852380241,       28.62189199,       28.62189199,      0.2603935561,       1.595344871
         111,       -6.81143835,       34.34627039,       34.34627039,      0.2543862092,       1.587061391
         112,      -6.766247519,       41.21552447,       41.21552447,      0.2463913206,       1.574411099
         113,      -6.717030382,       49.45862937,       49.45862937,      0.2361361691,       1.556424246
         114,      -6.666134693,       59.35035524,       59.35035524,      0.2235322973,       1.532631044
         115,      -6.619746292,       71.22042629,       71.22042629,      0.2088925389,       1.503700853
         116,      -6.579361148,       85.46451155,       85.46451155,      0.1932955196,       1.472396242
         117,      -6.545666105,       102.5574139,       102.5574139,      0.1790509213,        1.44482384
         118,       -6.51873605,       10.25574139,       10.25574139,      0.1699038009,       1.431200945
         119,      -6.530650104,       12.30688966,       12.30688966,      0.1690446164,       1.429982847
         120,      -6.526064929,        14.7682676,        14.7682676,      0.1681342972,       1.428826517
         121,       -6.52164062,       17.72192111,       17.72192111,      0.1672080263,       1.427859552
         122,      -6.517308731,       21.26630534,       21.26630534,      0.1663298436,       1.427287289
         123,      -6.512185747,        25.5195664,        25.5195664,      0.1656286283,       1.427492431
         124,      -6.506375302,       30.62347969,       30.62347969,      0.1653521577,       1.429184442
         125,      -6.500398327,       36.74817562,       36.74817562,      0.1658945165,       1.433491293
         126,      -6.494487685,       44.09781075,       44.09781075,      0.1677704658,       1.441937772
         127,      -6.489047603,        52.9173729,        52.9173729,      0.1715582007,       1.456332756
         128,      -6.484603961,       63.50084748,       63.50084748,      0.1778203424,       1.478544553
         129,      -6.481884432,       76.20101697,       76.20101697,       0.186934518,       1.510018389
         130,      -6.481970128,       91.44122036,       91.44122036,      0.1987192764,       1.550787861
         131,      -6.486135439,       9.144122036,       9.144122036,      0.2118439865,       1.597885704
         132,       -6.50480381,       10.97294644,       10.97294644,      0.2131599568,       1.602625491
         133,      -6.505479761,       13.16753573,       13.16753573,      0.2147126464,       1.608258674
         134,      -6.506553189,       15.80104288,       15.80104288,      0.2165303605,        1.61492261
         135,      -6.508144386,       18.96125145,       18.96125145,       0.218633225,       1.622755965
         136,       -6.51010293,       22.75350175,       22.75350175,      0.2210319481,       1.631906224
         137,      -6.512585794,       27.30420209,       27.30420209,      0.2237214734,       1.642503686
         138,      -6.515861773,       32.76504251,       32.76504251,      0.2266472068,       1.654537043
         139,      -6.520263927,       39.31805102,       39.31805102,      0.2296390862,       1.667651669
         140,      -6.526157298,       47.18166122,       47.18166122,      0.2323422145,       1.680977706
         141,      -6.534089674,       56.61799346,       56.61799346,      0.2341806577,       1.693075331
         142,       -6.54488554,       67.94159216,       67.94159216,      0.2343777894,       1.702015549
         143,      -6.559733641,       81.52991059,       81.52991059,      0.2320858844,       1.705687816
         144,      -6.580316149,       97.83589271,       97.83589271,      0.2267252885,       1.702573467
         145,      -6.608968514,       9.783589271,       9.783589271,       0.218591149,       1.693210489
         146,      -6.658717163,       11.74030712,       11.74030712,       0.217757947,       1.692221934
         147,      -6.662771129,       14.08836855,       14.08836855,      0.2167368657,       1.690966246
         148,      -6.667610027,       16.90604226,       16.90604226,      0.2154780252,       1.689352609
         149,      -6.673608857,       20.28725071,       20.28725071,      0.2139149467,       1.687253434
         150,      -6.680846852,       24.34470085,       24.34470085,      0.2119749117,       1.684540485
         151,      -6.689565724,       29.21364102,       29.21364102,      0.2096108959,       1.681160213
         152,      -6.700119268,       35.05636923,       35.05636923,      0.2068461468,        1.67720962
         153,      -6.712885605,       42.06764308,       42.06764308,      0.2038121763,        1.67300438
         154,      -6.728285329,       50.48117169,       50.48117169,      0.2007753272,       1.669179669
         155,      -6.746797076,       60.57740603,       60.57740603,      0.1981607238,       1.666828476
         156,      -6.769034914,       72.69288723,       72.69288723,      0.1965660518,       1.667602254
         157,      -6.795760954,       87.23146468,       87.23146468,      0.1967259665,       1.673642837
         158,      -6.827618757,       104.6777576,       104.6777576,      0.1993616708,       1.687163343
         159,      -6.864838409,       104.6777576,       104.6777576,      0.2048114971,        1.70941625
         160,      -6.914474605,       10.46777576,       10.46777576,      0.2112374121,       1.734342881
         161,      -7.002137886,       12.56133091,       12.56133091,      0.2118917664,       1.736874512
         162,      -7.006304469,        15.0735971,        15.0735971,       0.212684121,       1.739935314
         163,      -7.011454502,       18.08831652,       18.08831652,      0.2136374165,       1.743613263
         164,      -7.018130889,       21.70597982,       21.70597982,      0.2147754884,         1.7480104
         165,      -7.025424184,       26.04717578,       26.04717578,       0.216129721,       1.753286719
         166,      -7.033198577,       31.25661094,       31.25661094,      0.2177411572,       1.759663792
         167,      -7.041485397,       37.50793313,       37.50793313,      0.2196419405,       1.767319006
         168,      -7.050040022,       45.00951975,       45.00951975,      0.2218182802,       1.776236395
         169,      -7.058243446,        54.0114237,        54.0114237,      0.2241746647,       1.786132144
         170,      -7.065390074,       64.81370845,       64.81370845,      0.2265298715,       1.796505975
         171,      -7.068873815,       77.77645013,       77.77645013,      0.2286018442,       1.806621226
         172,      -7.066631064,       93.33174016,       93.33174016,      0.2300419904,       1.815533644
         173,      -7.059388902,       93.33174016,       93.33174016,      0.2306180138,       1.822477621
         174,      -7.059206736,       9.333174016,       9.333174016,      0.2304890129,       1.826854579
         175,      -7.100667343,       11.19980882,       11.19980882,      0.2304688929,       1.827270165
         176,      -7.097476912,       13.43977058,       13.43977058,      0.2304318486,       1.827725084
         177,        -7.0941582,        16.1277247,        16.1277247,       0.230368572,       1.828200271
         178,      -7.091128463,       19.35326964,       19.35326964,      0.2302644761,       1.828657467
         179,      -7.087503668,       23.22392357,       23.22392357,      0.2301020823,       1.829068919
         180,      -7.082904348,       27.86870828,       27.86870828,      0.2298759061,       1.829482769
         181,      -7.077399137,       33.44244994,       33.44244994,      0.2296039459,       1.830021159
         182,      -7.071132216,       40.13093993,       40.13093993,      0.2293349677,       1.830815178
         183,      -7.064681689,       48.15712791,       48.15712791,      0.2291397421,       1.831951217
         184,      -7.057832335,       57.78855349,       57.78855349,      0.2291821352,       1.833724875
         185,      -7.051279827,       69.34626419,       69.34626419,      0.2297013593,       1.836686059
         186,      -7.045760907,       83.21551703,       83.21551703,      0.2309803406,       1.841558299
         187,      -7.041582735,       99.85862043,       99.85862043,       0.233387754,       1.849273287
         188,       -7.03978356,       9.985862043,       9.985862043,      0.2373478953,       1.860813525
         189,      -7.054949371,       11.98303445,       11.98303445,      0.2377542755,       1.861991191
         190,      -7.053464631,       14.37964134,       14.37964134,      0.2382552778,       1.863430638
         191,      -7.052137646,       17.25556961,       17.25556961,      0.2388741248,       1.865175667
         192,       -7.05158027,       20.70668353,       20.70668353,      0.2396422816,        1.86727799
         193,       -7.05081045,       24.84802024,       24.84802024,      0.2406057662,       1.869855436
         194,      -7.049505406,       29.81762429,       29.81762429,      0.2418274296,        1.87314439
         195,      -7.047854424,       35.78114915,       35.78114915,      0.2433718856,       1.877414152
         196,      -7.045959291,       42.93737897,       42.93737897,      0.2453038296,       1.882835516
         197,      -7.043444744,       51.52485477,       51.52485477,      0.2476931602,       1.889440346
         198,      -7.039629365,       61.82982572,       61.82982572,      0.2506240106,         1.8972322
         199,      -7.033193277,       74.19579087,       74.19579087,      0.2541558365,       1.906199966
         200,      -7.023396912,       89.03494904,       89.03494904,      0.2582898657,        1.91623838
         201,      -7.010570372,       8.903494904,       8.903494904,      0.2629391014,       1.926973709
         202,      -7.017618279,       10.68419389,       10.68419389,      0.2634026391,       1.928040134
         203,      -7.015027312,       12.82103266,       12.82103266,      0.2639547102,       1.929301265
         204,      -7.011643014,       15.38523919,       15.38523919,      0.2646104879,         1.9307748
         205,      -7.008589576,       18.46228703,       18.46228703,       0.265386273,       1.932461924
         206,      -7.005450957,       22.15474444,       22.15474444,      0.2663006024,       1.934372087
         207,       -7.00156637,       26.58569333,       26.58569333,      0.2673746737,       1.936580563
         208,      -6.996701692,       31.90283199,       31.90283199,      0.2686228099,       1.939213822
         209,      -6.990916645,       38.28339839,       38.28339839,      0.2700358648,       1.942295086
         210,      -6.984123046,       45.94007807,       45.94007807,      0.2716370654,       1.945763548
         211,      -6.976670521,       55.12809369,       55.12809369,      0.2735156541,       1.949589181
         212,       -6.96913754,       66.15371242,       66.15371242,      0.2757923549,       1.953838301
         213,      -6.961896943,       79.38445491,       79.38445491,      0.2785949139,        1.95871557
         214,      -6.956461877,       95.26134589,       95.26134589,      0.2820911677,       1.964564943
         215,      -6.954822948,       9.526134589,       9.526134589,      0.2865744834,       1.971892607
         216,      -6.962321206,       11.43136151,       11.43136151,      0.2870282289,        1.97263555
         217,      -6.960887853,       13.71763381,       13.71763381,      0.2875780356,       1.973531729
         218,      -6.960411826,       16.46116057,       16.46116057,      0.2882348373,       1.974570973
         219,      -6.961472781,       19.75339268,       19.75339268,      0.2890002868,       1.975694999
         220,      -6.963505358,       23.70407122,       23.70407122,      0.2898962642,       1.976905446
         221,      -6.966267989,       28.44488546,       28.44488546,      0.2910153605,       1.978457953
         222,      -6.970418732,       34.13386256,       34.13386256,      0.2924935499,       1.980785588
         223,      -6.976545082,       40.96063507,       40.96063507,      0.2944335716,        1.98416559
         224,      -6.983110949,       49.15276208,       49.15276208,      0.2969072644,       1.988601501
         225,      -6.986693886,        58.9833145,        58.9833145,      0.3000421767,       1.994084927
         226,      -6.982926226,        70.7799774,        70.7799774,      0.3040428376,         2.0008161
         227,      -6.969263101,       84.93597288,       84.93597288,       0.309151768,       2.009207305
         228,      -6.954140554,       8.493597288,       8.493597288,      0.3155558623,       2.019607648
         229,      -6.984329383,       10.19231675,       10.19231675,      0.3161974808,       2.020647957
         230,      -6.981514712,       12.23078009,       12.23078009,      0.3169704039,       2.021898151
         231,      -6.978565169,       14.67693611,       14.67693611,      0.3179009434,       2.023388152
         232,       -6.97642804,       1.467693611,       1.467693611,      0.3190186855,       2.025130986
         233,       -6.98250732,       1.761232334,       1.761232334,      0.3191304656,       2.025304803
         234,      -6.982210944,         2.1134788,         2.1134788,      0.3192646583,       2.025512758
         235,      -6.981790418,        2.53617456,        2.53617456,      0.3194257477,       2.025761285
         236,      -6.981255628,       3.043409472,       3.043409472,      0.3196191136,       2.026057874
         237,      -6.980623526,       3.652091367,       3.652091367,      0.3198511866,       2.026411095
         238,      -6.979914683,        4.38250964,        4.38250964,      0.3201296024,        2.02683049
         239,      -6.979167204,       5.259011568,       5.259011568,      0.3204633919,         2.0273264
         240,      -6.978414497,       6.310813882,       6.310813882,      0.3208633972,       2.027910284
         241,      -6.977662136,       7.572976658,       7.572976658,      0.3213433076,       2.028596938
         242,       -6.97689434,        9.08757199,        9.08757199,      0.3219222121,       2.029412103
         243,      -6.975999303,       10.90508639,       10.90508639,      0.3226292159,       2.030409144
         244,      -6.974878737,       13.08610367,       13.08610367,      0.3235090134,       2.031693194
         245,      -6.973409115,        15.7033244,        15.7033244,      0.3246256226,       2.033440885
         246,      -6.971565669,        1.57033244,        1.57033244,      0.3260209097,       2.035791579
         247,      -6.977085442,                 1,                 1,      0.3261613697,       2.036029798
         248,      -6.977227841,               1.2,               1.2,          0.326251,       2.036182465
         249,      -6.977046997,              1.44,              1.44,      0.3263587884,       2.036366998
         250,       -6.97680046,             1.728,             1.728,      0.3264884367,       2.036590286
         251,      -6.976481388,            2.0736,            2.0736,      0.3266443826,        2.03686074
         252,      -6.976076862,           2.48832,           2.48832,      0.3268319257,       2.037188617
         253,      -6.975565437,          2.985984,          2.985984,      0.3270573587,       2.037586369
         254,      -6.975005352,         3.5831808,         3.5831808,      0.3273280972,       2.038069004
         255,      -6.974397856,        4.29981696,        4.29981696,      0.3276527266,       2.038654217
         256,      -6.973736713,       5.159780352,       5.159780352,      0.3280409015,       2.039362047
         257,        -6.9730649,       6.191736422,       6.191736422,      0.3285030737,       2.040213823
         258,      -6.972376272,       7.430083707,       7.430083707,      0.3290499707,       2.041229909
         259,      -6.971606922,       8.916100448,       8.916100448,      0.3296917886,       2.042425673
         260,      -6.970721893,                 1,                 1,      0.3304382226,       2.043808041
         261,      -6.974012124,                 1,                 1,      0.3305216914,       2.043962529
         262,      -6.973989209,                 1,                 1,      0.3306048369,       2.044116274
         263,      -6.973969851,                 1,                 1,      0.3306876594,       2.044269257
         264,      -6.973939859,               1.2,               1.2,      0.3307701592,       2.044421463
         265,      -6.973811686,              1.44,              1.44,      0.3308686936,       2.044602958
         266,       -6.97364551,             1.728,             1.728,      0.3309862686,       2.044819056
         267,      -6.973474313,            2.0736,            2.0736,      0.3311264096,       2.045075875
         268,      -6.973463699,           2.48832,           2.48832,      0.3312932369,       2.045380387
         269,      -6.973763954,          2.985984,          2.985984,      0.3314915546,        2.04574043
         270,      -6.974134259,         3.5831808,         3.5831808,      0.3317269606,       2.046164696
         271,      -6.974552177,        4.29981696,        4.29981696,      0.3320059961,       2.046662669
         272,      -6.975033572,       5.159780352,       5.159780352,       0.332336379,       2.047244614
         273,      -6.975596833,       6.191736422,       6.191736422,      0.3327274261,        2.04792184
         274,      -6.976243275,       7.430083707,       7.430083707,      0.3331908668,       2.048707825
         275,      -6.976965385,       8.916100448,       8.916100448,      0.3337425273,       2.049621855
         276,       -6.97765987,       10.69932054,       10.69932054,      0.3344047432,       2.050695127
         277,      -6.978202664,       12.83918465,       12.83918465,      0.3352078306,       2.051974498
         278,      -6.978391449,       15.40702157,       15.40702157,      0.3361874765,       2.053514393
         279,      -6.978066582,       18.48842589,       18.48842589,      0.3373795785,        2.05536121
         280,      -6.977008977,       22.18611107,       22.18611107,      0.3388179167,       2.057544847
         281,      -6.974932814,       26.62333328,       26.62333328,       0.340537971,       2.060084361
         282,      -6.971672143,       31.94799994,       31.94799994,      0.3425854602,       2.063007591
         283,      -6.967334279,       38.33759992,       38.33759992,      0.3450041677,        2.06632606
         284,      -6.962242124,       46.00511991,       46.00511991,      0.3478619912,       2.070122103
         285,      -6.963725558,       55.20614389,       55.20614389,       0.351228138,       2.074524144
         286,      -6.966912855,       66.24737267,       66.24737267,      0.3551530067,       2.079674389
         287,      -6.965221207,        79.4968472,        79.4968472,      0.3596553717,       2.085635991
         288,      -6.956679726,        79.4968472,        79.4968472,      0.3647883661,       2.092354109
         289,      -6.965368391,        79.4968472,        79.4968472,      0.3698134664,       2.098669547
         290,      -6.969684807,        79.4968472,        79.4968472,      0.3748963555,       2.104641351
         291,      -6.970851787,        79.4968472,        79.4968472,      0.3802645405,       2.110583123
         292,       -6.98419908,        79.4968472,        79.4968472,      0.3860881814,        2.11680601
         293,      -6.990717514,        79.4968472,        79.4968472,      0.3924853821,       2.123659548
         294,      -6.999039077,        79.4968472,        79.4968472,      0.3994458675,       2.131345647
         295,      -7.014003809,        79.4968472,        79.4968472,      0.4069082653,       2.139994771
         296,      -7.020585791,        7.94968472,        7.94968472,      0.4146846427,        2.14937453
         297,      -7.050770541,       9.539621664,       9.539621664,      0.4154672001,       2.150325018
         298,      -7.049210444,         11.447546,         11.447546,      0.4164135721,        2.15148165
         299,      -7.049418724,        13.7370552,        13.7370552,      0.4175534303,       2.152871007
         300,      -7.052174921,       16.48446624,       16.48446624,      0.4189176277,       2.154500444
         301,      -7.056143011,       19.78135948,       19.78135948,      0.4205434546,       2.156367705
         302,      -7.060059683,       23.73763138,       23.73763138,      0.4225087548,       2.158576951
         303,      -7.063461998,       28.48515766,       28.48515766,      0.4249730352,       2.161509547
         304,      -7.066312737,       34.18218919,       34.18218919,      0.4281103671,       2.165677229
         305,      -7.068272163,       41.01862702,       41.01862702,      0.4319372942,       2.171170928
         306,      -7.068210566,       49.22235243,       49.22235243,      0.4362934618,       2.177428759
         307,      -7.065446638,       59.06682292,       59.06682292,       0.441074183,        2.18381512
         308,      -7.067879511,        70.8801875,        70.8801875,      0.4463862699,       2.190256085
         309,      -7.064333029,        70.8801875,        70.8801875,      0.4523734243,       2.197055843
         310,      -7.062376801,        70.8801875,        70.8801875,      0.4579205576,       2.203027465
         311,      -7.069454667,        70.8801875,        70.8801875,      0.4629286499,       2.208040279
         312,      -7.071305776,        70.8801875,        70.8801875,      0.4673969913,       2.212060798
         313,      -7.076527722,        70.8801875,        70.8801875,      0.4713886462,       2.215044085
         314,      -7.085157073,         85.056225,         85.056225,      0.4750093305,       2.216958713
         315,      -7.085798554,         8.5056225,         8.5056225,      0.4791703426,       2.218203943
         316,      -7.134453027,         10.206747,         10.206747,      0.4795839211,       2.218319038
         317,      -7.132998848,        12.2480964,        12.2480964,       0.480080408,       2.218444353
         318,      -7.133195508,       14.69771568,       14.69771568,      0.4806703876,         2.2185562
         319,      -7.134912138,       17.63725882,       17.63725882,      0.4813499915,       2.218574367
         320,      -7.137499981,       21.16471058,       21.16471058,      0.4820977495,        2.21835114
         321,      -7.139884796,       25.39765269,       25.39765269,      0.4829320451,       2.217826125
         322,      -7.143551862,       30.47718323,       30.47718323,      0.4840165139,       2.217308705
         323,      -7.150283175,       36.57261988,       36.57261988,       0.485633339,       2.217414123
         324,       -7.15612903,       43.88714386,       43.88714386,      0.4879450449,       2.218426123
         325,      -7.160670362,       52.66457263,       52.66457263,      0.4908998587,       2.219954625
         326,      -7.163810879,       63.19748715,       63.19748715,      0.4945479112,       2.221627572
         327,      -7.171926165,       75.83698458,       75.83698458,      0.4992933366,       2.223787653
         328,      -7.174857978,       7.583698458,       7.583698458,      0.5057168728,       2.227381049
         329,      -7.219244123,        9.10043815,        9.10043815,       0.506366258,       2.227752229
         330,      -7.217776146,       10.92052578,       10.92052578,      0.5071579907,       2.228215926
         331,      -7.216477892,       13.10463094,       13.10463094,      0.5081244457,       2.228792046
         332,      -7.217901075,       15.72555712,       15.72555712,       0.509301923,       2.229488002
         333,      -7.221712081,       18.87066855,       18.87066855,      0.5107242406,       2.230274681
         334,      -7.225285444,       22.64480226,       22.64480226,        0.51243829,       2.231137462
         335,      -7.227722867,       27.17376271,       27.17376271,      0.5145765436,       2.232307107
         336,      -7.229952443,       32.60851525,       32.60851525,      0.5174024464,       2.234431573
         337,      -7.233235033,        39.1302183,        39.1302183,      0.5211522024,       2.238171473
         338,       -7.23912145,       46.95626196,       46.95626196,      0.5257503789,       2.243390671
         339,      -7.241396526,       56.34751435,       56.34751435,      0.5308576606,       2.249192687
         340,      -7.238937277,       5.634751435,       5.634751435,      0.5362252233,       2.254865292
         341,       -7.27725611,       6.761701722,       6.761701722,      0.5367538785,       2.255419678
         342,      -7.275066022,       8.114042067,       8.114042067,      0.5373783357,       2.256067483
         343,      -7.273216595,        9.73685048,        9.73685048,      0.5381130933,       2.256817778
         344,      -7.273127758,       11.68422058,       11.68422058,      0.5389738807,       2.257676706
         345,      -7.274696139,       14.02106469,       14.02106469,      0.5399767539,       2.258643025
         346,      -7.276432967,       16.82527763,       16.82527763,      0.5411332261,       2.259694191
         347,      -7.277250113,       20.19033316,       20.19033316,      0.5424470658,       2.260781856
         348,      -7.276876617,       24.22839979,       24.22839979,      0.5439379748,        2.26190918
