"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    ,     "Min CFL"    ,     "Max CFL"    ,       "CD"       ,       "CL"       ,       "CMz"      
           0,      -5.972123849,      -4.771578426,       -4.84122883,      -8.821503311,               2.4,               2.4,      0.2475513431,       1.147260973,       1.254293782
           1,      -5.752758713,       -4.77677586,      -4.877351718,      -8.641386813,              2.88,              2.88,      0.2474282741,        1.14781646,       1.254960649
           2,      -5.640086318,      -4.765123714,      -4.947182545,      -8.612926162,             3.456,             3.456,      0.2469375256,       1.147595881,       1.254854578
           3,      -5.670054139,      -4.749284175,      -5.047829227,      -8.651529263,            4.1472,            4.1472,      0.2457062782,       1.146170802,       1.253452889
           4,      -5.778574485,      -4.734777533,      -5.109796678,      -8.687666701,           4.97664,           4.97664,      0.2431983489,       1.143090803,       1.250147882
           5,      -5.865307092,      -4.722749181,       -5.08338031,      -8.671952162,          5.971968,          5.971968,      0.2387241267,       1.137599951,       1.243867737
           6,      -5.855933394,      -4.711143488,      -5.012373551,      -8.614295035,         7.1663616,         7.1663616,      0.2317233371,       1.129082389,       1.233498799
           7,      -5.821752136,      -4.696907812,      -4.960907259,      -8.539699143,        8.59963392,        8.59963392,       0.222272539,       1.118165736,       1.219268143
           8,      -5.788965205,      -4.678532176,      -4.923774959,      -8.460993627,        10.3195607,        10.3195607,      0.2113581429,       1.107027908,       1.203522969
           9,      -5.755085999,      -4.657129878,      -4.846420946,      -8.382193981,       12.38347284,       12.38347284,      0.2005961058,       1.098055315,       1.189475405
          10,      -5.717746729,      -4.634228884,      -4.651857372,      -8.300894555,       14.86016741,       14.86016741,      0.1916932342,       1.092168595,       1.178914743
          11,      -5.677488823,      -4.609709227,      -4.343619422,      -8.203259346,        17.8322009,        17.8322009,      0.1859565749,       1.088658037,        1.17132112
          12,      -5.632794115,      -4.579568371,       -3.99782525,       -8.08679049,       21.39864108,       21.39864108,      0.1838766643,       1.086676362,       1.165409053
